index,mean_daily_return
1,0.0012837903514340823
2,0.0011631726991507244
3,0.0009232586761472524
4,0.0008081218453946106
5,0.0006274876215924239
6,0.0005263058884962593
7,0.00021523796836801188
8,5.105271706851731e-05
9,-0.0002212630621792711
10,-0.0004017204138446001
H-L,-0.0016855107652786823
