Date,1,2,3,4,5,6,7,8,9,10,H-L
2020-01-03,0.003721491851496489,0.004039724894899429,0.006004601529878044,0.00513531644433772,0.00512205345398396,0.004839077722515051,0.0069374652571993056,0.004705210193617783,0.004380561471488651,0.0019062400131023651,-0.001815251838394124
2020-01-06,0.007767315394651528,0.008571001246587164,0.012545174504623804,0.011363596841992136,0.014460909275774262,0.012817481505435508,0.011758591812819755,0.01412643523853455,0.01235514984079547,0.008385947032514782,0.0006186316378632537
2020-01-07,0.01862689572318563,0.020560355837561148,0.025877996987684816,0.02462787694251079,0.026399512336826792,0.026223617171584033,0.0258371158863053,0.030622079372963268,0.027511347306478993,0.019271025594848175,0.0006441298716625432
2020-01-08,0.004267867284517626,0.008047822579719893,0.012717057214502475,0.010139079588690404,0.015880105761533914,0.013723108413808603,0.013838994795028488,0.0133133232127381,0.010472416866223518,3.1318283163984245e-05,-0.004236549001353644
2020-01-09,0.017932273657327337,0.02201102170168848,0.026680425336556558,0.02772732229779784,0.02994819191329412,0.028283879966318336,0.031193086720345226,0.030210685088440298,0.025990095506960374,0.018164147176215933,0.00023187351888859405
2020-01-10,0.01727971831859988,0.021325611598784138,0.022850218978958305,0.02705788090389395,0.027558410244607374,0.02415988158049706,0.028961512984284295,0.027446218418883127,0.02164032467804322,0.01497856328560028,-0.0023011550329996022
2020-01-13,0.022977911103135774,0.026847080439861414,0.030157599507216096,0.03637980113160922,0.036928052417054075,0.033951163322562344,0.03946793268881259,0.040177157907335254,0.037782745359190587,0.03388189861294098,0.010903987509805204
2020-01-14,0.026021846826254774,0.029324560212971026,0.03134446665778964,0.0367838157156547,0.03890477028589974,0.03602390780564683,0.038814641126916884,0.03743820770823472,0.036050298609625726,0.028499074182200285,0.002477227355945506
2020-01-15,0.01865492235056142,0.020945492067884014,0.022879147205863527,0.03216499700050961,0.03296523333939224,0.030267067779179743,0.033836496482053405,0.034873315714623584,0.03305914130174001,0.030167119693118062,0.011512197342556638
2020-01-16,0.011641349867786956,0.012983285354187149,0.016215577641311145,0.026288025780320703,0.02851259048765585,0.02869150234441143,0.032086681904678116,0.03396656305878325,0.03238921687265669,0.03258078832278872,0.02093943845500176
2020-01-17,0.007213916793352381,0.008603059907937052,0.012569116855216396,0.02363679026858086,0.02666084220660996,0.02629526259030233,0.03248781903550953,0.03140684516569313,0.029651853429920647,0.029752701536726538,0.022538784743374153
2020-01-20,0.01615089325782925,0.0163906214158756,0.020610498191880863,0.03060225273462922,0.034541585381036397,0.03455782442977613,0.041823570748341324,0.04149691425604113,0.04275544253931787,0.043920927952492854,0.027770034694663603
2020-01-21,0.008558660384241301,0.008273584377173751,0.009553646043031699,0.018931848597148578,0.02221460897056928,0.021115106733844324,0.026873066864092313,0.025421948957561447,0.025068558149622666,0.0276585598206623,0.019099899436421
2020-01-22,0.005566971099054362,0.004061071232720911,0.005623071172584015,0.015020880061120838,0.019032106293092543,0.020849560558467605,0.026951279280558738,0.02928778825337222,0.033406893650426886,0.044978779788442634,0.039411808689388275
2020-01-23,-0.024586700958940926,-0.02705967994636298,-0.025041684639000923,-0.017326865561156653,-0.014715861369833577,-0.013294497512906147,-0.010976420951534428,-0.011041839775024972,-0.005590372281778243,0.004049107712092714,0.028635808671033644
2020-02-03,-0.12231640183162516,-0.11621107639004777,-0.11901995599900564,-0.10714133078213081,-0.10520749788998313,-0.1007641536047443,-0.10370578457885402,-0.10135308447001559,-0.09505507861329007,-0.08444850140177881,0.03786790042984635
2020-02-04,-0.07284839082937562,-0.05418246287438813,-0.06475668243613202,-0.05163791758846434,-0.05661898345741917,-0.04346218192418428,-0.054184034875320905,-0.043659724627934715,-0.05227565356943356,-0.025504261217258184,0.04734412961211744
2020-02-05,-0.05178184488545377,-0.03149206176295597,-0.03835299661757484,-0.02679929324378344,-0.03037395320699715,-0.014407120514216533,-0.02566142519868599,-0.011925053349846157,-0.025395738520758854,-0.004872610611776816,0.046909234273676964
2020-02-06,-0.03489518256654309,-0.01425655025824702,-0.016323414407106884,-0.0033203944774197122,-0.005027279241276841,0.010571971144884645,0.0025373390483978756,0.015990334494386575,0.0032215550160522126,0.025872850547624147,0.060768033114167244
2020-02-07,-0.02553926679864215,-0.002509249793608146,-0.006921422046346182,0.006580789435282668,0.007837366875705932,0.01993539149950111,0.015557489047905498,0.027687057577932103,0.01283302927161441,0.03515555996800922,0.060694826766651375
2020-02-10,-0.004976825142498725,0.018951867513200004,0.012329298679863173,0.024350234487189627,0.02509941606521677,0.03707625877423973,0.028618267095016508,0.043244545682397176,0.022707118978338294,0.04338067720742113,0.04835750234991987
2020-02-11,-0.0075895760978462335,0.01610998805042838,0.007864980083496618,0.02122939041104312,0.01990569098396772,0.03366855313272891,0.021666977996242637,0.03508829499835865,0.013132055226798613,0.04042708164518552,0.048016657743031765
2020-02-12,0.0033143652072885835,0.028063969007995886,0.021029776155237927,0.03561740882923663,0.03303404052356967,0.0509038873267273,0.04023770832093368,0.05797615897773892,0.03553513691610209,0.06576665168406925,0.06245228647678069
2020-02-13,-0.00952876062027948,0.01669425737447068,0.00978035287677258,0.025133264518162224,0.022496919843714977,0.04153678952631688,0.031748118896005345,0.048759333711533626,0.02583805894759957,0.058335057581644506,0.067863818201924
2020-02-14,-0.01038776601078014,0.01689066661242116,0.011567019693469507,0.026469152430596152,0.02421522137867099,0.04437050907191916,0.03152580497375219,0.05142076768113356,0.02875421796885339,0.06039053837282845,0.0707783043836086
2020-02-17,0.019217299912423737,0.04887751628504335,0.044058092643517587,0.06116013986574013,0.05950412383872672,0.07975620465979934,0.06555485336757727,0.08936030587576518,0.06365960082720509,0.09223949097161263,0.07302219105918892
2020-02-18,0.032471083768356696,0.06288064792213308,0.058010060318954164,0.07765879918428326,0.07674245616785036,0.09876431637352465,0.08354711831012546,0.10492266488171934,0.08258340733762236,0.1094349301505009,0.07696384638214424
2020-02-19,0.030984076864748154,0.06381213574033974,0.05716698098735349,0.07647502599849867,0.07452272285003785,0.09266719403866205,0.07686595241824098,0.09382473790816108,0.06947994952866691,0.09035451935476907,0.05937044249002094
2020-02-20,0.05110634989898665,0.08207279202379958,0.07497538541139438,0.09327202790598005,0.0934134496762539,0.11073412769087727,0.09405027681801696,0.11054089756209487,0.08759409060299643,0.10842633007185518,0.05731998017286856
2020-02-21,0.05674591711954465,0.08834558089172964,0.08304743907476769,0.10122103572235328,0.10259602315485399,0.11967953568288676,0.10293419801180967,0.1224983581150701,0.09898905139409804,0.12778421846127536,0.07103830134173073
2020-02-24,0.057246253730498735,0.09226947964375361,0.09101282002673038,0.1087315815475442,0.11395241105079189,0.13560657200198356,0.11544847828785079,0.14029103639364082,0.11656809447054438,0.1492100913743362,0.09196383764383748
2020-02-25,0.04304319855993584,0.07824638092763683,0.08231740042424876,0.10044120911264896,0.10974663067503525,0.131315796473117,0.11493684475486385,0.14003807651807618,0.11677653271243095,0.1577247194563801,0.11468152089644429
2020-02-26,0.04805040248269229,0.08398161892259912,0.08228409546328208,0.0982001764691194,0.09932334057271316,0.11344021801465051,0.08862998744574896,0.10916402683388055,0.08344719299154546,0.11176942856656658,0.06371902608387431
2020-02-27,0.054676706061934865,0.08955896763700594,0.09014934629510106,0.10182700647999013,0.10336515681163472,0.11766603130108849,0.09112782674880848,0.11261315319072435,0.08464224388902103,0.1100838611031424,0.05540715504120755
2020-02-28,0.007555661232891586,0.03948944762200045,0.03567419069733507,0.04984252888873819,0.048556921643022416,0.05898284176238308,0.03665260865221972,0.053774121958748936,0.027435048903680696,0.0566500436922244,0.04909438245933283
2020-03-02,0.047430528800446195,0.08078864759328765,0.07797530211928234,0.09570521105705856,0.09076717402625556,0.10510634540332303,0.07857546084424455,0.10074524360470614,0.06954379412825512,0.09281633052670345,0.045385801726257266
2020-03-03,0.05813788233170996,0.0906982725862046,0.08758947361976321,0.10655980073456278,0.10252218859973516,0.11818066893159092,0.09129988165969306,0.11086960613141073,0.08049203652167407,0.10438521853114197,0.046247336199432026
2020-03-04,0.07768131789745938,0.10722511039877637,0.10311818072193082,0.11985498188079305,0.11111057209868375,0.12875561688557227,0.09644394904172907,0.11797903536437072,0.08222819367186948,0.10033390245228205,0.022652584554822695
2020-03-05,0.09823002236194601,0.12980932808817436,0.12400718005985968,0.14212832955042837,0.13004298473586384,0.14609965902314206,0.1134784523268301,0.13200405129231324,0.09404453304401775,0.11070921953971237,0.01247919717776639
2020-03-06,0.10420988499591324,0.13215292527524689,0.12573786019011876,0.1409191735735358,0.13104499264982658,0.14402909144174925,0.10505226553329595,0.12481417661701527,0.08523002847387039,0.10034919635680122,-0.0038606886391120074
2020-03-09,0.07958136423123141,0.10622960218985898,0.09695980022682699,0.11416881074049379,0.10250832275151969,0.10915389658801686,0.06498636288883514,0.08170437137106329,0.04152512740450935,0.04981805291095543,-0.029763311320275963
2020-03-10,0.09686329775723679,0.12363086615382607,0.1140289209032969,0.13111161059553916,0.12343620002741165,0.12907033842789495,0.08864414103298711,0.10632328119193193,0.06938351412628313,0.08777416939407098,-0.009089128363165788
2020-03-11,0.09732012745171044,0.12137193394499987,0.10895151627912289,0.12628671240344916,0.11451013625101408,0.11855296219002466,0.076473969982613,0.09352585813696136,0.0508614583849224,0.0639467283524755,-0.033373399099234924
2020-03-12,0.07954648375138271,0.10387500769034151,0.08956899719785939,0.1068419545777296,0.09447879862490077,0.09695503992343119,0.05482354285407494,0.07231838940589008,0.032964809994126244,0.045827066678367244,-0.03371941707301544
2020-03-13,0.07021225408786934,0.09157411322149575,0.07506223219894781,0.09203125978586915,0.08213813776421644,0.08166637584898556,0.04141342726210814,0.05852006577362297,0.021427420190772758,0.041401241992244195,-0.028811012095625116
2020-03-16,0.04965629162824756,0.06650703818002474,0.04691591355792296,0.05810454357417291,0.0415603812930154,0.03864588865163571,-0.004696107025287881,0.006595680666564914,-0.02790149056280462,-0.015913883749157177,-0.06557017537740471
2020-03-17,0.04855417768253072,0.06255730858604422,0.04243864947170511,0.055228261951944815,0.03699087841069029,0.03446376410117104,-0.006748130337566333,0.004838377067183601,-0.02868042201137275,-0.009516744296447312,-0.05807092197897801
2020-03-18,0.036623772013577666,0.049653048131724546,0.02701302115561205,0.03823524258367664,0.01968540041390336,0.017797631702272,-0.026036634797719588,-0.011458260931340551,-0.046992784295179814,-0.028291602899997714,-0.06491537491357535
2020-03-19,0.04464191713657445,0.05354126509835771,0.03308024618007248,0.043862974035578185,0.027083050694107748,0.02326412763325117,-0.017627248459929475,-0.00038832578325772443,-0.039478977198297245,-0.013451594287402543,-0.058093511423976965
2020-03-20,0.063335814021338,0.07224642747325434,0.050012496144366744,0.06142028566008258,0.044645393567553746,0.03941751675564909,-0.004557526557883031,0.010130029283857043,-0.027137118574071913,-0.011724678823232323,-0.0750604928445703
2020-03-23,0.035755481720249366,0.042655473452307996,0.017576391140471048,0.027087570761652593,0.008885687902770181,0.0005500505001953468,-0.05121607580914853,-0.037607620116037556,-0.07479496083021406,-0.06794824856592473,-0.10370373028617405
2020-03-24,0.05594335680025583,0.06462977299216263,0.03855609718056123,0.04906720423837533,0.02927190910182825,0.020746906168810045,-0.029556815338680743,-0.015299064526251294,-0.05258780989282834,-0.04680413768682909,-0.10274749448708488
2020-03-25,0.07532473484067989,0.08554424491453994,0.05925274583154103,0.07194287007997358,0.053625111096540876,0.044298806164915196,-0.004693083560899418,0.01141813546710907,-0.02663501990008692,-0.018571340457847682,-0.09389607529852753
2020-03-26,0.06783887026970559,0.07601424886395113,0.05017018082334136,0.061107889461708295,0.04396327397765783,0.03411519566585061,-0.016373631876523097,-0.0010402460216316876,-0.03911338788524117,-0.030879818870158816,-0.09871868913986437
2020-03-27,0.07226351590523171,0.07571236394153272,0.05142773070566692,0.05954608429172485,0.03990167626091222,0.028391510460323923,-0.02160874097345783,-0.008348940452180195,-0.04817029407136179,-0.040881359181750884,-0.11314487508698255
2020-03-30,0.05253334134474158,0.056924931315480355,0.02988218005583705,0.039291403694056974,0.017944316028430506,0.0034210155847833393,-0.0451078817038963,-0.03295208074204163,-0.0707041981846557,-0.06540315567207493,-0.11793649701681647
2020-03-31,0.054381707560472406,0.05959337767652677,0.030344217464085364,0.039773423985880185,0.017281649299387004,0.006910307411244338,-0.04893626646303531,-0.03463326580039773,-0.0714075457428889,-0.0670325457615915,-0.12141425332206386
2020-04-01,0.05045482093764536,0.05155999720352231,0.024621931229642402,0.033683461139546,0.010587101731349172,0.0008777309360443923,-0.057081467784149326,-0.040783604564564084,-0.07664274832659522,-0.06700241743387492,-0.11745723837152024
2020-04-02,0.06409400161541608,0.06675322194112421,0.042830852112026724,0.05164652163344911,0.030625607509700108,0.02095118539574174,-0.033487422168995,-0.013459738334938513,-0.05089049767516681,-0.03232308710082568,-0.09641708871624172
2020-04-03,0.060717446910749484,0.06258171767211451,0.039289933062810284,0.04806179630593632,0.02620840829729409,0.014841188653648037,-0.040334098786599826,-0.021733015739167687,-0.058827139915596835,-0.04300756275553908,-0.10372500966628853
2020-04-07,0.08415315544080892,0.08850726245571837,0.06746208675395934,0.07515925711985154,0.056578412674556516,0.047650494875842615,-0.006733219062816709,0.014108066868209819,-0.02279785019818096,-0.008025195426300792,-0.09217835086710968
2020-04-08,0.09361968169214917,0.09642006949473464,0.07452337709528985,0.08098642886882834,0.06163252122575171,0.05037328584973792,-0.005380928780772185,0.018446829827280353,-0.023950268546602656,-0.011317865167187986,-0.10493754685933712
2020-04-09,0.09756497878469131,0.10321806387257813,0.08079876308158661,0.08843418889931705,0.07065939173208984,0.059177870487533514,0.003824074847626967,0.032534141163881786,-0.012298689598018345,-0.0048037741545766946,-0.10236875293926798
2020-04-10,0.07996571662775734,0.08655336558311244,0.062068569103008855,0.06614861781606751,0.04858250781253691,0.0365087062291806,-0.022371878225225558,0.003058943212551672,-0.040208974726400684,-0.035905778911859344,-0.11587149553961666
2020-04-13,0.07630531719091357,0.08032534539491075,0.05556930909017235,0.05795206659152547,0.04043607160941229,0.02915617081512325,-0.029360405363865895,-0.00844227013633313,-0.04843548551865802,-0.050311896754734374,-0.12661721394564793
2020-04-14,0.09034829130497486,0.09402323015985059,0.06890622528119282,0.07366521999828715,0.05749759344482297,0.04403570902921971,-0.009794535074976348,0.01262588831758164,-0.025474804857861987,-0.022740976638912995,-0.11308926794388784
2020-04-15,0.08295487585353523,0.08668476218520405,0.0603735172182989,0.06805353606807485,0.05174236799460121,0.03622864958014271,-0.01379689969978191,0.003979669043852432,-0.033256967527975134,-0.026291947216691054,-0.10924682307022626
2020-04-16,0.08624840323556829,0.08771263689328557,0.06308326663503167,0.07047792301874022,0.05324532726877488,0.040618815201012064,-0.006754246615597939,0.009637469180962583,-0.02861535757632454,-0.01884520577590928,-0.10509360901147756
2020-04-17,0.08678514882199724,0.0884544874258089,0.06027863372948878,0.0700501212141897,0.051487153029599275,0.03935029372903035,-0.0068266207044903795,0.01104041638233578,-0.028261504011196464,-0.01643663598435691,-0.10322178480635415
2020-04-20,0.09514502793304952,0.09668387915216356,0.06762215430477521,0.07925221186069356,0.06191602314005637,0.05157497543095106,0.0060455373822704325,0.025037088632932997,-0.015643259649324823,-0.0007326124353416487,-0.09587764036839116
