Date,unfiltered_c2c_lag1_gross_excess,unfiltered_c2c_lag1_net_excess_15bp,unfiltered_c2c_lag1_turnover,formation_filtered_c2c_lag1_gross_excess,formation_filtered_c2c_lag1_net_excess_15bp,formation_filtered_c2c_lag1_turnover,ex_post_execution_filtered_c2c_lag1_gross_excess,ex_post_execution_filtered_c2c_lag1_net_excess_15bp,ex_post_execution_filtered_c2c_lag1_turnover,next_open_o2o_lag2_gross_excess,next_open_o2o_lag2_net_excess_15bp,next_open_o2o_lag2_turnover
2022-02-18,0.00043094225484184047,-0.00012512181838470425,0.3707093821510298,0.0005571480480535901,-4.140964425410228e-05,0.3990384615384616,0.0012137410272303577,0.0006079717964611268,0.4038461538461539,-0.0015489516208539531,-0.002120035958203351,0.3807228915662651
2022-02-21,-0.0007969703366382652,-0.001461353898282101,0.4429223744292238,-0.0009632648364410312,-0.0016251353400381537,0.4412470023980817,-0.0004070527205880352,-0.0010921488744341892,0.4567307692307693,-0.0012955016336527979,-0.0018940593259604904,0.3990384615384616
2022-02-22,0.0005269483839342951,-0.0001237365475725543,0.4337899543378996,0.0004893521921094622,-0.0001581298222790271,0.43165467625899284,0.0003522213087644617,-0.00029681715277399983,0.4326923076923077,-0.000839995225006396,-0.0015018657286035185,0.4412470023980817
2022-02-23,0.0009113591558235976,0.0003702632654126386,0.36073059360730597,0.00037542754918866786,-0.00021450050836528895,0.3932853717026379,0.0016057477327239555,0.001036036194262417,0.3798076923076923,8.988461549217994e-05,-0.0005575973988963094,0.43165467625899284
2022-02-24,0.0011150822021771915,0.0005534383665607532,0.3744292237442922,0.0016927579840430827,0.001088441437280493,0.40287769784172656,0.000948224141357687,0.00034245491058845616,0.40384615384615385,0.0009102823261833409,0.00032035426862938405,0.3932853717026379
2022-02-25,0.0008770378481514005,0.00037018853308290727,0.3378995433789954,0.0005456439387828155,-2.4329842941073947e-06,0.3653846153846153,0.0007761068421693468,0.00023524145755396202,0.36057692307692313,0.0010057161486324417,0.0004013996018698518,0.40287769784172656
2022-02-28,-0.0016553772194988939,-0.0022307196852523184,0.3835616438356164,-0.0013140808747341757,-0.001862157797811099,0.3653846153846154,-0.0006041892581188091,-0.0011535868484802549,0.36626506024096384,-0.000930646555909514,-0.0014787234789864368,0.3653846153846153
2022-03-01,-0.001567065030624962,-0.002060215715556469,0.3287671232876712,-0.0014160739174159638,-0.0019569393020313483,0.3605769230769231,-0.0011720902198878204,-0.0017129556045032053,0.36057692307692313,-0.0014589684701550463,-0.0020070453932319694,0.3653846153846154
2022-03-02,-0.001022275660123688,-0.0015633715505346468,0.3607305936073059,-0.0006032067627753344,-0.001172918301236873,0.3798076923076923,-0.00036969751291791343,-0.0009394090513794519,0.3798076923076923,-0.0015737270087244244,-0.002114592393339809,0.3605769230769231
2022-03-03,0.0009255917940469924,0.0004472318851631655,0.3189066059225512,0.0009769272353330133,0.0004504849276407056,0.3509615384615385,0.0015816589520549606,0.0010684059400067679,0.3421686746987952,-0.0024318486581314663,-0.003001560196593005,0.3798076923076923
2022-03-04,0.002348746027769381,0.0018169278459511991,0.35454545454545455,0.0020565723677471327,0.0015241982670277082,0.3549160671462831,0.002574010606419515,0.0020429101279506156,0.3540669856459331,0.002079264138853315,0.0015528218311610074,0.3509615384615385
2022-03-07,0.0012193701815187228,0.0007499824264166821,0.31292517006802717,0.0007483840121288166,0.0002531687011240319,0.3301435406698564,0.0011388100293598276,0.000629240651369397,0.339712918660287,0.0012139833678995859,0.0006816092671801613,0.3549160671462831
2022-03-08,0.003796357906281904,0.0032330094899923113,0.3755656108597285,0.0031711301562706053,0.002591177888967503,0.386634844868735,0.0034386365708439504,0.0028630970024986265,0.3836930455635491,0.001058018557905693,0.0005628032469009083,0.3301435406698564
2022-03-09,-0.0037920168815724544,-0.004299917558773358,0.3386004514672688,-0.0038377698541854684,-0.004374762694280934,0.35799522673031015,-0.003662053384234351,-0.004177566510725998,0.34367541766109777,0.001991195014900495,0.0014112427475973927,0.386634844868735
2022-03-10,-0.0010943551648525188,-0.0016293438781708031,0.3566591422121896,-0.0004977899895857139,-0.0010477899895857139,0.3666666666666666,0.00034200140675869073,-0.00021647114694059335,0.37231503579952274,-0.005097380349583929,-0.005634373189679394,0.35799522673031015
2022-03-11,-0.0005139430739995376,-0.0010963358505232397,0.38826185101580135,0.0009182972125029608,0.0003182972125029609,0.3999999999999999,0.0014917308932601162,0.0008888600798629869,0.4019138755980862,0.002961408851502402,0.002411408851502402,0.3666666666666666
2022-03-14,0.0012496339031728872,0.0007428771464161306,0.3378378378378377,0.0020470585314995952,0.0015100656914041298,0.3579952267303102,0.002932488147243579,0.002405172232754268,0.35154394299287406,-0.0009588986460249138,-0.0015588986460249137,0.3999999999999999
2022-03-15,0.0003648814736143535,-0.00020268609395321401,0.37837837837837834,0.0008404712029406736,0.0002504238095757446,0.3933649289099526,0.0008425266654815688,0.00023682595289249513,0.4038004750593825,0.0015326276197998243,0.0009956347797043588,0.3579952267303102
2022-03-16,-0.002641001680911935,-0.0032207769618108114,0.38651685393258417,-0.002498510957526706,-0.0030672313366736257,0.37914691943127965,-0.0018737609505761477,-0.002466532034913497,0.3951807228915663,-0.0014103422964816571,-0.002000389689846586,0.3933649289099526
2022-03-17,-0.000954496955732801,-0.0015464252068538775,0.3946188340807176,-0.0010543822909017987,-0.0016601515216710296,0.40384615384615385,7.560799046615885e-05,-0.0005344398564237935,0.40669856459330156,-0.0018760938868144783,-0.002444814265961398,0.37914691943127965
2022-03-18,0.0014449448550761072,0.0009673663797397842,0.31838565022421533,0.0011985376517537772,0.0007617834751427986,0.2911694510739857,0.0014856927972494906,0.0010335396872016439,0.3014354066985645,-0.0007529067859139808,-0.0013586760166832117,0.40384615384615385
2022-03-21,-0.0006511140715125541,-0.001210664633310307,0.37303370786516854,-1.6414524786156556e-05,-0.0005534073648816218,0.35799522673031015,0.00043605500106096845,-9.631909965845606e-05,0.354916067146283,-3.324840363935766e-05,-0.0004700025802503362,0.2911694510739857
2022-03-22,0.004896923383301066,0.004350855967570729,0.3640449438202247,0.004830838979111811,0.00427103036667162,0.3732057416267942,0.004250898725501656,0.00366518443978737,0.39047619047619037,6.008617081998749e-05,-0.00047690666927547773,0.35799522673031015
2022-03-23,-0.0001451842313377385,-0.0007182179392029069,0.3820224719101123,-0.00023741731130545556,-0.0007874173113054555,0.3666666666666666,0.00041556910372442723,-0.00012014518198985862,0.3571428571428572,0.0029787122062955467,0.0024189035938553555,0.3732057416267942
2022-03-24,0.0004990165424651662,-8.075873843371023e-05,0.3865168539325843,0.0011190072853762625,0.0005560619172052411,0.3752969121140143,0.0016355551448565975,0.001052616756231005,0.3886255924170617,0.0018353483162700612,0.0012853483162700613,0.3666666666666666
2022-03-25,0.002191604189146142,0.001746660368921423,0.2966292134831461,0.0025757301262764247,0.0021136448182195525,0.30805687203791465,0.003460664026882954,0.0029914697140867455,0.31279620853080575,-0.0005207477557952122,-0.0010836931239662337,0.3752969121140143
2022-03-28,0.0015676060559095513,0.0010215386401792143,0.3640449438202247,0.00153889846038704,0.0010057231049368032,0.35545023696682465,0.0025024179192338096,0.001967976114008156,0.3562945368171022,0.00317078197564879,0.0027086966675919184,0.30805687203791465
2022-03-29,-0.0008723122179442253,-0.0014453459258093938,0.3820224719101123,-0.0012263676792633599,-0.0017893130474343814,0.3752969121140143,-0.00026999157369266696,-0.0008458209575789229,0.3838862559241706,-0.0009771539215850662,-0.001510329277035303,0.35545023696682465
2022-03-30,-0.0023276173420877407,-0.002846718465683246,0.3460674157303371,-0.00257453204531855,-0.003107707400768787,0.35545023696682465,-0.001752774494841989,-0.0022788408455528897,0.3507109004739337,-0.0006396034022609614,-0.0012025487704319829,0.3752969121140143
2022-03-31,0.004142484202294641,0.0035492257753283493,0.39550561797752803,0.004891811327446512,0.004273327915124237,0.4123222748815166,0.005252454011587287,0.004633970599265012,0.4123222748815166,-0.003692884695757336,-0.004226060051207573,0.35545023696682465
2022-04-01,0.0017324269579146357,0.0011513458768335548,0.3873873873873873,0.0014827975822517595,0.00091407720310484,0.37914691943127965,0.0024202499403061586,0.0018373115516805661,0.38862559241706157,0.005994400311623931,0.005375916899301656,0.4123222748815166
2022-04-06,0.007510684476262831,0.0069553797358565105,0.3702031602708805,0.007323953579684739,0.006755233200537819,0.3791469194312796,0.006885270382858249,0.006305318115555147,0.386634844868735,-0.00012685869220809692,-0.0006955790713550164,0.37914691943127965
2022-04-07,0.0014323296657702926,0.0008011079463132789,0.4208144796380091,0.0014410716830627578,0.0008181599885520177,0.41527446300716,0.0016585990939909472,0.0010386465999291895,0.4133016627078384,0.007162230528537835,0.006593510149390916,0.3791469194312796
2022-04-08,0.0005647229999081434,0.00011099839494200321,0.3024830699774268,0.0010126786689206788,0.0005281180988494199,0.3230403800475059,0.0015626579481520329,0.0010780973780807738,0.32304038004750596,0.0003688819053036564,-0.0002540297892070836,0.41527446300716
2022-04-11,0.0018591066752694785,0.001283485907775122,0.38374717832957106,0.003006534429651809,0.0024507149522171295,0.3705463182897863,0.0025689805940547553,0.0019961882312862587,0.38186157517899755,0.0017834263083630775,0.0012988657382918187,0.3230403800475059
2022-04-12,0.0007408407589273719,0.00015167597337432438,0.3927765237020317,0.0005957999303259423,-1.8485783959771933e-05,0.4095238095238095,0.0017744610818080202,0.0011715902684108909,0.4019138755980862,0.0031662225188674523,0.002610403041432773,0.3705463182897863
2022-04-13,0.0038493647503136316,0.0033187525054156723,0.3537414965986395,0.004597205941533521,0.0040673730059726625,0.3532219570405728,0.004568780337484743,0.004052033926001489,0.3444976076555025,0.00021961364247851702,-0.0003946720718071972,0.4095238095238095
2022-04-14,-0.002500919926538347,-0.002941100513445796,0.2934537246049662,-0.002299758382778099,-0.0027293526548544714,0.2863961813842482,-0.0015117899870241997,-0.0019208808961151088,0.2727272727272727,0.0022040752621706357,0.0016742423266097764,0.3532219570405728
2022-04-15,0.0007240149104619752,0.0002770623145251804,0.2979683972911965,0.0016516283288994724,0.0011647548205462504,0.32458233890214794,0.002113518065909245,0.001619484653021417,0.3293556085918854,-0.0015660815941443643,-0.0019956758662207368,0.2863961813842482
2022-04-18,0.001471108422646741,0.000989207970158053,0.3212669683257919,0.0015514014901874887,0.0010514014901874887,0.3333333333333333,0.0011837674511895315,0.0006610944201632785,0.34844868735083534,0.00320725121187547,0.002720377703522248,0.32458233890214794
2022-04-19,0.0004460050549894663,-6.983204908293187e-05,0.3438914027149321,0.001214377527233029,0.0006858060986616004,0.35238095238095235,0.0007308583266323787,0.00020942975520380728,0.3476190476190476,-0.0008053050252465142,-0.0013053050252465142,0.3333333333333333
2022-04-20,0.005520065832739451,0.0050302699143721045,0.326530612244898,0.005052225076591621,0.004516510790877335,0.35714285714285715,0.0049571303154407765,0.004435701744012205,0.34761904761904766,0.0013193892906156832,0.0007908178620442547,0.35238095238095235
2022-04-21,0.0034257759121798445,0.0029506627900078987,0.3167420814479638,0.003543707778299786,0.0030531864512855678,0.3270142180094787,0.003137943354039746,0.0026379433540397465,0.3333333333333332,0.005513293767881906,0.00497757948216762,0.35714285714285715
2022-04-22,0.0032801650734342967,0.0028603005136148833,0.27990970654627556,0.002775699477127863,0.0023491591927676733,0.2843601895734597,0.003691640045461698,0.00326101803589232,0.2870813397129188,0.003995294161931347,0.0035047728349171287,0.3270142180094787
2022-04-25,0.001099640369273916,0.0006391437552784306,0.30699774266365687,0.0014923365919709136,0.001048422510825329,0.29594272076372313,6.58898925334217e-05,-0.0006063992640930843,0.4481927710843373,0.0031652844898485445,0.002738744205488355,0.2843601895734597
2022-04-26,-0.0012498143134525158,-0.0016832228913306198,0.288939051918736,-0.0030938773667812045,-0.0037789735206273586,0.4567307692307693,-0.0017290678480093788,-0.002403141922083453,0.44938271604938274,0.0016064468680488247,0.00116253278690324,0.29594272076372313
2022-04-27,-0.006963136123177952,-0.0074937483680759115,0.3537414965986394,-0.006612978985731328,-0.007329727754204235,0.4778325123152709,-0.004008862397202863,-0.004541709112531329,0.3552311435523114,-0.0039551405940386405,-0.004640236747884795,0.4567307692307693
2022-04-28,0.0005657574196727098,0.00012257560149089164,0.29545454545454547,0.002252487282573032,0.001741538377463543,0.340632603406326,0.0008743700817306944,0.00037677392788454064,0.3317307692307692,-0.005963461137934278,-0.006680209906407185,0.4778325123152709
2022-04-29,-0.00036087196495295654,-0.0008722356013165928,0.3409090909090909,-0.0012327396942200877,-0.0017507253057308793,0.3453237410071943,-0.0002186761289721048,-0.0007595415135874895,0.3605769230769231,3.9830538681659856e-05,-0.00047111836642782913,0.340632603406326
2022-05-05,-6.684233551618873e-05,-0.0006067056612565078,0.35990888382687936,0.00020443377887712638,-0.0003567173002595643,0.37410071942446044,0.001194926591739285,0.0006581618858569321,0.35784313725490197,-0.001359133527204917,-0.0018771191387157086,0.3453237410071943
2022-05-06,0.002394179100131162,0.0018312500383462647,0.37528604118993136,0.002903228176880957,0.0023677758541425704,0.3569682151589242,0.0028455853278769455,0.0023178744845034514,0.35180722891566263,0.001909339585635563,0.0013481885064988723,0.37410071942446044
2022-05-09,0.00037645139954788076,-0.000169631549760875,0.3640552995391705,3.6653627118684445e-05,-0.0004910572162548096,0.35180722891566263,0.0013070598154064292,0.0007721200563702847,0.3566265060240963,-0.00040402055415653115,-0.0009394728768949175,0.3569682151589242
2022-05-10,-0.0023353339844004607,-0.0029367164728797235,0.4009216589861751,-0.0021949367504391915,-0.0028021656661018418,0.4048192771084337,-0.0009911613547419623,-0.0015809671799846808,0.3932038834951457,0.0002662227325122817,-0.0002614881108612123,0.35180722891566263
2022-05-11,-0.001094033842576195,-0.001551308669366033,0.3048498845265588,-0.0007813014006142604,-0.001246192441776488,0.3099273607748184,-0.0005112108276748581,-0.0009688379463189257,0.3050847457627117,-0.004661640561711606,-0.005268869477374256,0.4048192771084337
2022-05-12,0.00010954694008541432,-0.0005694368936328304,0.4526558891454965,-1.4401456227379483e-06,-0.0006825995659125931,0.4541062801932368,0.001120066156128259,0.000444521361939397,0.450363196125908,-0.00035192989524551136,-0.000816820936407739,0.3099273607748184
2022-05-13,-0.0015909782226177227,-0.0020471994207744044,0.304147465437788,-0.001540407311122447,-0.0019813711665441335,0.2939759036144577,-0.0013419963708262675,-0.0017996234894703351,0.3050847457627117,-0.001120495128614292,-0.0018016545489041472,0.4541062801932368
2022-05-16,-0.001622572343255584,-0.0020442313294306994,0.28110599078341014,-0.001893657568226452,-0.0023201635923228376,0.28433734939759037,-0.0015287427477705163,-0.001950050253823785,0.28087167070217905,-0.002074290073962459,-0.0025152539293841454,0.2939759036144577
2022-05-17,-0.0010213016292002887,-0.0015062900818561778,0.3233256351039261,-0.0011354149116426543,-0.0016293616428775211,0.32929782082324455,-0.00042832994060747827,-0.0009210835637958842,0.32850241545893727,-0.0013861639854658176,-0.0018126700095622032,0.28433734939759037
2022-05-18,0.0006708247192811654,0.00017197945369225082,0.33256351039260973,0.0007791272368993301,0.0002586453091884868,0.34698795180722886,0.0015607278617836553,0.001053481484972061,0.3381642512077296,-0.0014897279612994443,-0.001983674692534311,0.32929782082324455
2022-05-19,-0.0007902664231953915,-0.0012475412499852296,0.3048498845265588,-0.0007758528104157836,-0.0012457323284880727,0.3132530120481928,0.0002838876277265522,-0.0001859918903457369,0.3132530120481927,0.0017685913691714997,0.0012481094414606565,0.34698795180722886
2022-05-20,-0.001091612837110685,-0.0015082795037773518,0.2777777777777778,-0.0008229092610475084,-0.0012421863694812433,0.2795180722891566,-0.00042704707038071846,-0.000853553094477104,0.28433734939759037,-0.0031966797547675826,-0.003666559272839872,0.3132530120481928
2022-05-23,0.0010139681115714835,0.000515122845982569,0.3325635103926097,0.0013141486949468095,0.0008298113455492192,0.32289156626506027,0.0007679664577425107,0.00025222795895316443,0.3438256658595642,0.00016168982290262583,-0.00025758728553110905,0.2795180722891566
2022-05-24,0.0011261149681409954,0.0006480549219516191,0.31870669745958424,0.001724211754795646,0.0012543322367233568,0.3132530120481928,0.0012500408792363096,0.0007946191924893217,0.3036144578313253,0.0021945085046269734,0.001710171155229383,0.32289156626506027
2022-05-25,0.0002562021219313544,-9.102010029086777e-05,0.23148148148148145,0.0002570633309612498,-9.630205365413483e-05,0.23557692307692307,0.0003771610741490246,1.5715291016494507e-05,0.24096385542168672,0.001935016618323071,0.0014651371002507819,0.3132530120481928
2022-05-26,0.0008203932071399692,0.000348170984917747,0.3148148148148148,0.0009026849182696833,0.0004267233798081449,0.3173076923076923,0.0004032477545792921,-6.164328658293556e-05,0.3099273607748184,0.0006217557912146961,0.0002683904065993114,0.23557692307692307
2022-05-27,-0.0010451327119690686,-0.001489577156413513,0.2962962962962963,-0.0005127679404824984,-0.0009826474585547876,0.3132530120481927,-0.0002614817752046362,-0.0006900532037760645,0.2857142857142856,0.0001691467559011622,-0.00030681478256037623,0.3173076923076923
2022-05-30,0.0038550904215308,0.003368979310419689,0.32407407407407407,0.004314430795163032,0.0038156356144401406,0.3325301204819277,0.004169042781342117,0.003688460257070273,0.3203883495145631,0.0002290058740478853,-0.0002408736440244038,0.3132530120481927
2022-05-31,0.004350127659807057,0.003920566458883269,0.28637413394919164,0.0038426098196849817,0.0033922466235590735,0.30024213075060535,0.004054366949897819,0.0036174737460143236,0.2912621359223301,0.0027896754261904346,0.0022908802454675433,0.3325301204819277
2022-06-01,0.005025367680761459,0.004595806479837671,0.2863741339491917,0.005098249737820997,0.0046333586966587695,0.3099273607748184,0.005103973734322457,0.00465361053819655,0.30024213075060524,0.004648370043190835,0.0041980068470649275,0.30024213075060535
2022-06-02,0.00814317430782825,0.007610916243312121,0.3548387096774194,0.008215165852129792,0.007664441214448633,0.36714975845410636,0.008898583946422234,0.008368317602596568,0.35351089588377727,0.003841288269018488,0.0033763972278562605,0.3099273607748184
2022-06-06,0.0030923928756081374,0.0025601348110920086,0.3548387096774193,0.0030029460107238136,0.00244497499623106,0.3719806763285024,0.00299774123671738,0.0024456831253372347,0.36803874092009686,0.008842512620108434,0.008291787982427273,0.36714975845410636
2022-06-07,-0.0025092660720328046,-0.0029840367142346396,0.3165137614678899,-0.0019242836309049183,-0.002388051746846947,0.3091787439613526,-0.0016225834400524696,-0.0020913334400524696,0.3125,0.000558696955351299,7.259408585452926e-07,0.3719806763285024
2022-06-08,-0.0028353311109977396,-0.003349029741134726,0.3424657534246576,-0.0022889605354358762,-0.0028069461469466678,0.34532374100719426,-0.0014759840049728907,-0.001980791697280583,0.33653846153846156,-0.0015764817824262213,-0.00204024989836825,0.3091787439613526
2022-06-09,-0.0022236876763726578,-0.002743049863160813,0.3462414578587699,-0.001945370879796994,-0.0024692943247730703,0.34928229665071764,-0.0013628691404171493,-0.001886792585393226,0.3492822966507178,-0.002632994228462325,-0.0031509798399731166,0.34532374100719426
2022-06-10,-0.0019412720240516886,-0.002575362933142598,0.42272727272727273,-0.0016548463804232048,-0.0022834178089946333,0.41904761904761895,-0.0013930574062934083,-0.0020318133871546525,0.4258373205741628,-0.0009215613320589129,-0.0014454847770349892,0.34928229665071764
2022-06-13,-0.0015966329775222929,-0.0021216329775222927,0.35,-0.0013990890621066172,-0.0019205176335351883,0.3476190476190475,-0.0008246758836110918,-0.0013414222950943458,0.3444976076555025,-0.004252787023714521,-0.004881358452285949,0.41904761904761895
2022-06-14,-0.002290742434079522,-0.0027737356313584337,0.32199546485260766,-0.0023555701784198687,-0.002849603591307697,0.32935560859188534,-0.002018583075637463,-0.002505456583990685,0.3245823389021479,-0.00044836749495844215,-0.0009697960663870134,0.3476190476190475
2022-06-15,-0.0013128094133493312,-0.0018218591871049872,0.3393665158371041,-0.00026747722397553616,-0.0007734154662558212,0.33729216152019004,-0.0004952994448390344,-0.0010083635778556615,0.3420427553444181,-0.0040085090242424,-0.004502542437130228,0.32935560859188534
2022-06-16,0.0009885570733503355,0.00047950729959467936,0.3393665158371041,0.0011246696620168285,0.0006258573104728855,0.332541567695962,0.001041410047667027,0.0005354718053867418,0.33729216152019015,-0.00018024982171382757,-0.0006861880639941126,0.33729216152019004
2022-06-17,0.001173289766649985,0.0006112130172143187,0.3747178329571108,0.0012227771332039283,0.0006455799835602228,0.38479809976247037,0.001676564644112346,0.0010922416037322984,0.3895486935866984,0.0019435979757788154,0.0014447856242348724,0.332541567695962
2022-06-20,-0.001048965458510985,-0.0015433221176531973,0.3295711060948081,-0.0011001116494468478,-0.001590632976461066,0.3270142180094787,0.0002701341022857493,-0.00022867824925819347,0.3325415676959619,0.0001424690804072027,-0.0004347280692365028,0.38479809976247037
2022-06-21,-0.0015365697650903025,-0.0020027859813065187,0.31081081081081074,-0.0010621444301238446,-0.0015313387429200533,0.3127962085308057,-0.0006034846653217478,-0.0010868969875966292,0.32227488151658756,-0.001811539608360958,-0.002302060935375176,0.3270142180094787
2022-06-22,-0.001139289698415839,-0.0016583908220113444,0.346067415730337,-0.0009868734745109835,-0.0014892319650770215,0.3349056603773586,-0.0011055834678308438,-0.0015949451699585036,0.3262411347517732,-0.0016022520452933413,-0.00207144635808955,0.3127962085308057
2022-06-23,0.0015259392944373049,0.0010338044629766307,0.32808988764044944,0.0018273488006697487,0.0013320657818018241,0.33018867924528306,0.0023701477608686072,0.0018524172644147064,0.3451536643026006,-0.0008280469517135264,-0.0013304054422795643,0.3349056603773586
2022-06-24,0.002346641348872429,0.0017748924699486622,0.3811659192825113,0.003682597933785451,0.003109484726238281,0.3820754716981133,0.003832963277188021,0.0032628920182806572,0.3800475059382423,0.0007659481102094204,0.0002706650913414958,0.33018867924528306
2022-06-27,-0.002465499502375865,-0.0029420095694899593,0.31767337807606266,-0.0018154279287114876,-0.0022846222415076963,0.3127962085308057,-0.0013401785389609419,-0.001816481856496487,0.3175355450236967,0.0035371110492930114,0.0029639978417458413,0.3820754716981133
2022-06-28,-0.0026056080712338475,-0.0031626550510996192,0.3713646532438478,-0.001977450554523993,-0.0025519186396303763,0.3829787234042554,-0.0012891562892252996,-0.0018578766683722192,0.37914691943127965,-0.001883643489030383,-0.0023528378018265917,0.3127962085308057
2022-06-29,-0.0010243341239922453,-0.0016082267414419097,0.38926174496644295,-0.0015428646553798213,-0.002131517137649325,0.3924349881796691,-0.0010221536079577792,-0.0016037138916457226,0.38770685579196223,-0.0015784855369086522,-0.0021529536220150354,0.3829787234042554
2022-06-30,-0.0012829747696601213,-0.0017930418837540812,0.3400447427293065,-0.0013308477996139528,-0.001902612505496306,0.38117647058823545,-0.0007362555143417939,-0.0012952177784927373,0.3726415094339623,-0.002702221684341928,-0.0032908741666114317,0.3924349881796691
2022-07-01,0.0017437424052326464,0.001072601465635331,0.44742729306487694,0.0011754059054827747,0.00046413829984897205,0.47417840375586845,0.0015708254593001054,0.0008525156001451758,0.4788732394366197,-0.00038907494240982,-0.0009608396482921732,0.38117647058823545
2022-07-04,-0.0012935139727929968,-0.0019430675442215681,0.4330357142857143,-0.0012185356124973755,-0.001871931397040701,0.4355971896955504,-0.00022630113001194732,-0.0008741884539556093,0.431924882629108,0.0003738549457962411,-0.0003374126598375616,0.47417840375586845
2022-07-05,-0.0006360144921895901,-0.001231996635046733,0.3973214285714285,-4.0706509405347494e-05,-0.0006519477272039424,0.40749414519906324,-0.0005995833754128075,-0.0012149679907974228,0.4102564102564103,-0.002260508675267594,-0.0029139044598109195,0.4355971896955504
2022-07-06,0.002207734679994731,0.001673213521865555,0.3563474387527839,0.002111794514327179,0.0015466782352574118,0.37674418604651166,0.0018619773928588088,0.0012955438264252424,0.3776223776223776,-0.00033116929538192647,-0.0009424105131805214,0.40749414519906324
2022-07-07,0.0019083914846457998,0.0013805518409932384,0.35189309576837413,0.0021938800090654294,0.001642717218367755,0.3674418604651163,0.0027482555895223405,0.002202801044067795,0.36363636363636365,0.0030415586537176987,0.0024764423746479313,0.37674418604651166
2022-07-08,0.002086908909927649,0.0015657507807517025,0.34743875278396436,0.0024543464831281417,0.0019368639656456243,0.3449883449883449,0.0033867260059306068,0.002882053108734345,0.33644859813084116,0.00045382394793059763,-9.733884276707681e-05,0.3674418604651163
2022-07-11,-0.0021110443878463725,-0.002632202517022319,0.34743875278396436,-0.001957720731141442,-0.0024682102416309524,0.34032634032634024,-0.001043609532406193,-0.001555291775396847,0.34112149532710273,0.002623748975054392,0.0021062664575718744,0.3449883449883449
2022-07-12,0.0002437342828698931,-0.0003108314186891269,0.36971046770601335,0.0006553871601476628,7.496757972808238e-05,0.38694638694638694,0.0008421859126664169,0.00026311614522455653,0.38604651162790693,-0.0018664726774296325,-0.0023769621879191427,0.34032634032634024
2022-07-13,0.0022344362252005086,0.001559603263062424,0.44988864142538976,0.0027091094498640344,0.002032365263817523,0.4511627906976744,0.003077874701291892,0.0023732235385011944,0.46976744186046515,0.0005012012017345975,-7.921837868498293e-05,0.38694638694638694
