Date,beta_stripped_return
2023-04-14,-0.0010482027237853054
2023-04-17,0.0014656594985330146
2023-04-18,4.3558752630137e-05
2023-04-19,-0.0005630534948101915
2023-04-20,-0.0007145598758062956
2023-04-21,0.0033266215260739918
2023-04-24,0.0022330786476365888
2023-04-25,0.0006831706056791426
2023-04-26,8.882525202436736e-05
2023-04-27,0.004963679664224023
2023-04-28,0.0005477412937615958
2023-05-04,0.0032428598658343407
2023-05-05,0.0007080776283330649
2023-05-08,0.0005474607816177398
2023-05-09,0.0017623722806438692
2023-05-10,-0.00011743963169016242
2023-05-11,0.0025726388545285915
2023-05-12,0.00024835263482135897
2023-05-15,-0.004396347849579259
2023-05-16,-0.0004731056249320355
2023-05-17,0.0016947411872245272
2023-05-18,-0.0022385777948016735
2023-05-19,-0.0016166040646501917
2023-05-22,0.00026391350646519634
2023-05-23,-0.00074329113696249
2023-05-24,-0.00013185097130392225
2023-05-25,0.0005498231582679868
2023-05-26,-0.001651531261408593
2023-05-29,-0.0013677395011787996
2023-05-30,-0.0009416207482083067
2023-05-31,-0.0013534353278869301
2023-06-01,-0.0024056432501154733
2023-06-02,-0.0019295969112357253
2023-06-05,0.0011124232819753367
2023-06-06,-0.003644243261139088
2023-06-07,0.0003054222473245086
2023-06-08,-0.0009552949839230114
2023-06-09,-0.000444253011499373
2023-06-12,0.001828095792709523
2023-06-13,0.002016311656416375
2023-06-14,0.0011949197861493672
2023-06-15,-0.002288687282775653
2023-06-16,-0.0002813627391598343
2023-06-19,-0.0021098676260274942
2023-06-20,-0.0002433185317431679
2023-06-21,0.0013233941872320392
2023-06-26,-0.0006416745417839667
2023-06-27,0.0030282285661713294
2023-06-28,0.0016561047505175288
2023-06-29,0.0030397240145641283
2023-06-30,0.0007160875243203951
2023-07-03,0.001548901397041163
2023-07-04,-0.0007629158968547739
2023-07-05,0.002149862746383226
2023-07-06,0.0011364769282197172
2023-07-07,0.0008265160357459399
2023-07-10,-0.0005276830986475912
2023-07-11,0.002995755084883478
2023-07-12,0.00023558163450383522
2023-07-13,0.0010586541045099988
2023-07-14,-0.00040330465249304186
2023-07-17,0.0035853837244678487
2023-07-18,0.0033489596371975286
2023-07-19,0.00029408985475697395
2023-07-20,-0.0007780690042290712
2023-07-21,0.0005969660347050873
2023-07-24,0.002321580067761392
2023-07-25,0.00035424540176074923
2023-07-26,0.001792563437477951
2023-07-27,-0.00033695075217375376
2023-07-28,0.001629954416282998
2023-07-31,-5.654923274401279e-05
2023-08-01,0.0005369369940305309
2023-08-02,0.00064406372926142
2023-08-03,-0.0013257551664186333
2023-08-04,6.889535162923465e-05
2023-08-07,-0.00042296353748591965
2023-08-08,-0.0003427588905138945
2023-08-09,-0.0008515578514007851
2023-08-10,-7.96783994891229e-06
2023-08-11,4.862642877946632e-06
2023-08-14,0.0007499985811147774
2023-08-15,-0.000819248598954255
2023-08-16,-0.0005776383220039115
2023-08-17,0.0024609017843396884
2023-08-18,-0.00036318911355971185
2023-08-21,-0.0004443505828401013
2023-08-22,9.95603819710228e-05
2023-08-23,-9.082626615215111e-05
2023-08-24,-0.0011530543181385454
2023-08-25,-0.0025848607295142143
2023-08-28,-0.0003574792161698658
2023-08-29,0.0034315253087271666
2023-08-30,0.004185314391921271
2023-08-31,0.0016583132439809477
2023-09-01,0.0004005745275509454
2023-09-04,-0.0016689942712655899
2023-09-05,0.001802989548286255
2023-09-06,0.0019877842143529714
2023-09-07,0.0015325647954406007
2023-09-08,0.0016678706940827484
2023-09-11,0.0003581870769286035
2023-09-12,-0.0003142385895811429
2023-09-13,0.0003363733253129962
2023-09-14,0.0008819428939620755
2023-09-15,-0.00028079587244155316
2023-09-18,0.002579763363136459
2023-09-19,0.0020034652377768046
2023-09-20,0.001290009618879877
2023-09-21,-0.00042057670346405587
2023-09-22,-0.000929038786917559
2023-09-25,-0.0010550190381925116
2023-09-26,-3.232958754912111e-05
2023-09-27,-0.00018798833233549424
2023-09-28,-0.0005665756234217861
2023-10-09,-0.0013500582123703326
2023-10-10,-0.001016661972854817
2023-10-11,-0.0008974283405555946
2023-10-12,-0.00019629764895188334
2023-10-13,-0.0011392806266594868
2023-10-16,0.0007415766870621614
2023-10-17,0.0005997898979198846
2023-10-18,-0.0030354547267103064
2023-10-19,0.0012805819938029048
2023-10-20,-0.001109306721939601
2023-10-23,-0.001483306592306586
2023-10-24,0.0023322944320414048
2023-10-25,0.001698003036383797
2023-10-26,0.0024401196591239786
2023-10-27,-5.1417729700626094e-05
2023-10-30,-0.00192179350910336
2023-10-31,0.0017436485089087773
2023-11-01,0.003711196040035446
2023-11-02,0.0018234699087131163
2023-11-03,-0.003479548348507746
2023-11-06,-0.005456445087706267
2023-11-07,-0.0018588212437386595
2023-11-08,-0.00230904431376349
2023-11-09,0.001425561479220975
2023-11-10,0.0020908884646550032
2023-11-13,-1.8250054315833986e-05
2023-11-14,-0.0028922328626950094
2023-11-15,-0.0010882828192934216
2023-11-16,0.0021512967561023704
2023-11-17,0.002149155142841636
2023-11-20,0.0004506472748110734
2023-11-21,0.0006712041352904359
2023-11-22,0.003660581832313726
2023-11-23,0.0014854677937094583
2023-11-24,0.003478353701601422
2023-11-27,0.0005796785520307784
2023-11-28,0.0015088131821902398
2023-11-29,0.0007762527474126559
2023-11-30,0.00019336943102154884
2023-12-01,-0.0004628150533983414
2023-12-04,-2.6523418403229086e-05
2023-12-05,0.0011672609175192895
2023-12-06,0.0018408153141925513
2023-12-07,0.0011241915160435838
2023-12-08,-0.003160865389475619
2023-12-11,0.0009848753496242042
2023-12-12,0.0015977604122744847
2023-12-13,0.001805710224779945
2023-12-14,0.0016206082824276285
2023-12-15,0.0015253564488121544
2023-12-18,-0.0006887758322433862
2023-12-19,-0.000990796295503902
2023-12-20,0.001305693195421424
2023-12-21,1.4280924089531653e-05
2023-12-22,0.002648174790887997
2023-12-25,-0.0007574565678674077
2023-12-26,0.0009959243537304915
2023-12-27,0.00042528259918645384
2023-12-28,0.0011109327276096308
2023-12-29,-0.002160275087990625
2024-01-02,0.0010007312488909304
2024-01-03,-3.086337961032311e-05
2024-01-04,0.0016079772664930434
2024-01-05,0.002032022608243554
2024-01-08,-0.0029458794499457736
2024-01-09,-0.0007193310606093423
2024-01-10,0.0018183019195257546
2024-01-11,-0.0012936976653751958
2024-01-12,0.0018348012451270459
2024-01-15,-2.4105156479239248e-05
2024-01-16,-0.0004728962973106765
2024-01-17,0.00047113286561752815
2024-01-18,-0.0051366744385461195
2024-01-19,0.002222346886046337
2024-01-22,-0.0010137038129666986
2024-01-23,0.004055064238915445
2024-01-24,0.0012772485070720943
2024-01-25,0.0019667314736444494
2024-01-26,-0.000470421424963648
2024-01-29,0.00800188371810917
2024-01-30,0.0019635393430052148
2024-01-31,0.00345952981448059
2024-02-01,0.0011504697079457674
2024-02-02,0.0013062532937453408
2024-02-05,0.01243299999004538
2024-02-06,0.025489770919883855
2024-02-07,0.017194757897829774
2024-02-08,-0.0021311188817375454
2024-02-19,-0.011747693694115997
2024-02-20,-0.00333740216953295
2024-02-21,-0.004039701597490657
2024-02-22,-0.005501992147879031
2024-02-23,-0.005189119907380409
2024-02-26,-0.0016101216525165486
2024-02-27,-0.0014804080127328693
2024-02-28,0.005315543931866708
2024-02-29,0.0016013230643776091
2024-03-01,0.0007070634938944505
2024-03-04,-0.0025572893561292905
2024-03-05,0.0010035098806516155
2024-03-06,0.0009374231477865015
2024-03-07,0.0007374337168920553
2024-03-08,-0.00025106223493392456
2024-03-11,-0.0026023472477337446
2024-03-12,-0.003959965845662027
2024-03-13,0.000561133727257557
2024-03-14,-0.0007770330742027558
2024-03-15,-9.908074432792707e-05
2024-03-18,-0.0005036658127279998
2024-03-19,0.0010997265708795599
2024-03-20,-0.0011422154686884511
2024-03-21,-0.0005518378294153263
2024-03-22,0.0008512478031684288
2024-03-25,0.0031696436068201495
2024-03-26,0.00027219749555504216
2024-03-27,-0.0011927469813910498
2024-03-28,-0.0014529902593393047
2024-03-29,0.003723143816293021
2024-04-01,-0.0017103817718747243
2024-04-02,0.0017568736304427095
2024-04-03,0.001579335663821786
2024-04-08,0.0033365435404409845
2024-04-09,-0.00014691842446242116
2024-04-10,0.0018360103656922186
2024-04-11,0.0033439900919462317
2024-04-12,0.002702623818498416
2024-04-15,0.007017797628369769
2024-04-16,0.006827301908431144
2024-04-17,-0.003781746918415048
2024-04-18,0.002240184694808012
2024-04-19,0.0014751235723872835
2024-04-22,0.0005100990037781297
2024-04-23,-0.004391722101877579
2024-04-24,-0.00011049941346037706
2024-04-25,0.002353713806775176
2024-04-26,-0.002659878141273187
2024-04-29,0.0024110057526056557
2024-04-30,0.00131646197457865
2024-05-06,0.0006293990420615861
2024-05-07,-0.0011174909303078148
2024-05-08,-0.0012313459293258784
2024-05-09,9.144519313959709e-05
2024-05-10,-0.0018295936562481678
2024-05-13,-0.001444561273407096
2024-05-14,0.00027295130366195193
2024-05-15,0.0008908622704619559
2024-05-16,-0.0008575215221816724
2024-05-17,0.0011067665169189299
2024-05-20,-0.001082129951339684
2024-05-21,-0.0016175220897282142
2024-05-22,-0.002331591856467555
2024-05-23,-0.0009689876025277024
2024-05-24,0.000721479407189354
2024-05-27,0.0010928556994876798
2024-05-28,0.0018824370172333378
2024-05-29,-0.0008462379780797766
2024-05-30,0.0018405698295632846
2024-05-31,0.00100728877704165
2024-06-03,-0.0016768104857857978
2024-06-04,-0.002666777395576924
2024-06-05,-0.000657618282926091
2024-06-06,-0.0019578829125056763
2024-06-07,0.004504300772618271
2024-06-11,-0.000660710149528133
2024-06-12,-0.0007430561093970806
2024-06-13,0.004430759242841158
2024-06-14,-0.004114181464182365
2024-06-17,0.0011763450124045727
2024-06-18,-0.0013584188272925627
2024-06-19,-0.0011855061182325828
2024-06-20,0.005167556338427784
2024-06-21,-0.002209476017895333
2024-06-24,-0.0029312711132253033
2024-06-25,-0.0015069987327236598
2024-06-26,0.004655573072939467
2024-06-27,-0.0024228892239231727
2024-06-28,-0.0016241902909040207
2024-07-01,-0.0010456466705629584
2024-07-02,0.0015116332335127203
2024-07-03,0.0036236860404582454
2024-07-04,-0.004067226127679381
2024-07-05,0.002442402006366865
2024-07-08,-0.004217998667791465
2024-07-09,-0.00018200768586540406
2024-07-10,0.0011801140777217885
2024-07-11,0.00150960512830026
2024-07-12,0.00214161519628675
2024-07-15,-0.0023999153360781712
2024-07-16,0.0008285208600822152
2024-07-17,0.0025909803613712876
2024-07-18,0.0027557102378326782
2024-07-19,0.0022909589819330445
2024-07-22,9.215151831928892e-05
2024-07-23,-0.0020096696914068783
2024-07-24,-0.0022553450885760325
2024-07-25,0.00014413040746346847
2024-07-26,0.0013529929487246326
2024-07-29,-0.0010225416032374624
2024-07-30,0.0013130781058847798
2024-07-31,0.004498746591091118
2024-08-01,0.0002233140690218919
2024-08-02,-0.0020446192468881845
2024-08-05,-0.004817537891513599
2024-08-06,0.0014705924041933244
2024-08-07,0.0021314403255670326
2024-08-08,-0.0019670119849422227
2024-08-09,-0.0010759062169823875
2024-08-12,-1.2963416456824271e-05
2024-08-13,0.0005629586776219487
2024-08-14,-0.0008460629454495085
2024-08-15,-0.0015546777071362879
2024-08-16,-0.0013500738816783655
2024-08-19,0.000895714864434616
2024-08-20,-0.003464552926482376
2024-08-21,-3.1417994329563294e-05
2024-08-22,-0.0006890770723481637
2024-08-23,8.594746040857006e-05
2024-08-26,0.0005234717432536454
2024-08-27,-0.0002328212572794506
2024-08-28,0.0026621892584618254
2024-08-29,0.0009663593418259148
2024-08-30,0.0017481056241384352
2024-09-02,-0.0016227304376640848
2024-09-03,0.001748026916777893
2024-09-04,0.00121541183665192
2024-09-05,0.0007667507522490947
2024-09-06,-0.0028326054435257562
2024-09-09,0.0006631475780403435
2024-09-10,0.0036239831693955747
2024-09-11,0.0016326762404405642
2024-09-12,-0.0022453160624318347
2024-09-13,-0.004863912626914416
2024-09-18,-4.111159629583815e-05
2024-09-19,0.001198114317555763
2024-09-20,-0.0018403614826609988
2024-09-23,-0.00041512613200264626
2024-09-24,0.0009261196021321527
2024-09-25,-0.0013232611450405083
2024-09-26,-3.3350797534401067e-05
2024-09-27,-0.00023934371035482654
2024-09-30,0.004216697415762624
2024-10-08,0.0038371195662989105
2024-10-09,-0.001001945915966182
2024-10-10,0.0017617175733311858
2024-10-11,-0.004564628147470946
2024-10-14,0.0011723942031751852
2024-10-15,-9.236382332148546e-05
2024-10-16,-0.0006860421208263788
2024-10-17,0.0029683456050795124
2024-10-18,0.0027520331933976287
2024-10-21,0.0027975205923454587
2024-10-22,0.00022931317987177208
2024-10-23,-0.0019266963160463203
2024-10-24,0.0005333263990135967
2024-10-25,-0.0005042572554525976
2024-10-28,-0.002682636944368308
2024-10-29,0.00044062918073262125
2024-10-30,-0.0012247737499872183
2024-10-31,-0.0009687880668230505
2024-11-01,0.0011461685864916707
2024-11-04,0.004473041583743474
2024-11-05,0.0016514170828134216
2024-11-06,-0.001228278920126372
2024-11-07,-0.0018498925690962585
2024-11-08,0.003099675546775835
2024-11-11,0.011620962504986652
2024-11-12,-0.00468715386441265
2024-11-13,0.0024156731507814226
2024-11-14,-0.002386788042585977
2024-11-15,-0.0008932153624189587
2024-11-18,-0.00246490876873548
2024-11-19,0.0009243852084376836
2024-11-20,0.0022202959610585597
2024-11-21,0.0008368865828235913
2024-11-22,-0.002857215894176292
2024-11-25,0.0011141347245529152
2024-11-26,0.0029642398564721463
2024-11-27,0.0003348785453931753
2024-11-28,0.0017261189307511897
2024-11-29,-0.0007704131512523485
2024-12-02,0.0003654202454381819
2024-12-03,-0.00044255202010552437
2024-12-04,0.0010292307468976521
2024-12-05,0.0005625306814642742
2024-12-06,0.0017425671857034513
2024-12-09,0.0010643689988117195
2024-12-10,-0.002030490022578677
2024-12-11,3.436855381862801e-05
2024-12-12,0.0017456198819672582
2024-12-13,0.0006623342911733603
2024-12-16,0.0006566086220988615
2024-12-17,0.0013452258527608292
2024-12-18,-5.869778904078228e-05
2024-12-19,-0.0013649386654536896
2024-12-20,-0.0009596564228177822
2024-12-23,0.0030306727410730344
2024-12-24,0.0013844680241027717
2024-12-25,0.0016525516948101351
2024-12-26,-0.0024849675210967884
2024-12-27,-0.001070888301959093
2024-12-30,-0.00013287310896889504
2024-12-31,0.002380443994248995
2025-01-02,6.424723881555405e-05
2025-01-03,0.0019115501036600993
2025-01-06,0.0018648911097934495
2025-01-07,-0.0007458461181339936
2025-01-08,-0.0022980204170648466
2025-01-09,-0.0034177456538242155
2025-01-10,0.0015820834851249625
2025-01-13,0.0023936126380558025
2025-01-14,0.0010493259197650456
2025-01-15,-0.0013230319688983258
2025-01-16,-0.0011738598581782214
2025-01-17,0.0025197401893377776
2025-01-20,0.0015851501735605067
2025-01-21,-0.0002178876181791172
2025-01-22,0.0008995190697192144
2025-01-23,0.0018523088281684511
2025-01-24,0.0012201664438431566
2025-01-27,0.0012072891191659907
2025-02-05,-0.002111213452007519
2025-02-06,-0.0009766040273268516
2025-02-07,-0.000987064322127907
2025-02-10,-0.00020690351151535918
2025-02-11,-0.0009287229620719736
2025-02-12,0.0016185003218459199
2025-02-13,-0.0033121783464107896
2025-02-14,0.0045603173031460945
2025-02-17,-0.0016216770031160527
2025-02-18,-0.002191679749024008
2025-02-19,-0.0007719288341113684
2025-02-20,0.00233081223450168
2025-02-21,0.0014604755543476
2025-02-24,-0.0005690073887099907
2025-02-25,0.0008541141830919552
2025-02-26,0.0018359461009163844
2025-02-27,0.0019346098694599904
2025-02-28,0.0023933980463429726
2025-03-03,0.0035033095669903674
2025-03-04,0.003924395007601366
2025-03-05,-0.001218938860756696
2025-03-06,-0.0015482619062413758
2025-03-07,0.0019004738442854243
2025-03-10,-0.0011876095591550504
2025-03-11,0.0011728126543173864
2025-03-12,-0.0013625102351502542
2025-03-13,0.003984503323130858
2025-03-14,-0.0023008690320538323
2025-03-17,-0.0003623378625932589
2025-03-18,0.000574959125350178
2025-03-19,0.0014058903194679347
2025-03-20,0.0024022513006159672
2025-03-21,0.0031644032061016476
2025-03-24,0.000546759325278489
2025-03-25,0.005712134014745704
2025-03-26,-0.0036585093735175484
2025-03-27,0.0036591180774824153
2025-03-28,-0.0005067951849369035
2025-03-31,-0.0005211355084230717
2025-04-01,0.0020861197709783758
2025-04-02,-0.0005670283171822191
2025-04-03,0.002171231134873836
2025-04-07,-0.005122983236617487
2025-04-08,0.014439105656700537
2025-04-09,-9.792826758298762e-06
2025-04-10,-0.0011844322649766752
2025-04-11,0.0029808504201397548
2025-04-14,-0.0003626834118715984
2025-04-15,-3.2930369999114055e-05
2025-04-16,0.0006610337991101653
2025-04-17,-0.0015352055679140131
2025-04-18,0.001109500642091875
2025-04-21,-0.003353954604719522
2025-04-22,0.001975868257999404
2025-04-23,-0.0007941750694393911
2025-04-24,-0.000294685527007418
2025-04-25,-0.00011885537681481304
2025-04-28,-0.0015696328061580757
2025-04-29,-0.00027174706829125733
2025-04-30,-0.0014425339162327097
2025-05-06,0.001578258092548055
2025-05-07,-0.0009530441607420682
2025-05-08,0.002554991459380169
2025-05-09,0.0029315868366304003
2025-05-12,-0.0006344583446817147
2025-05-13,-0.0010901885800054373
2025-05-14,-0.0011320715235633297
2025-05-15,0.0028930696767804614
2025-05-16,-0.0015002131977640454
2025-05-19,0.00267144405163045
2025-05-20,-0.000878902307588152
2025-05-21,0.0020536978013829077
2025-05-22,-0.0010279901980405695
2025-05-23,0.0017500207039568656
2025-05-26,-0.0006434968368403716
2025-05-27,0.0001199519311044523
2025-05-28,0.0020082990901066165
2025-05-29,0.0009454838891667164
2025-05-30,0.0019327673175287708
2025-06-03,-0.0013516682425753828
2025-06-04,-0.0010138454900965061
2025-06-05,-0.0010390866540297933
2025-06-06,0.0004941309382611656
2025-06-09,-0.0029484303035873204
