Date,nav,high_water_mark,drawdown
2023-02-17,1.11772664343006,1.11772664343006,0.0
2023-02-20,1.1184565942981142,1.1184565942981142,0.0
2023-02-21,1.1199849862274618,1.1199849862274618,0.0
2023-02-22,1.121533902147564,1.121533902147564,0.0
2023-02-23,1.1213883270497687,1.121533902147564,-0.00012979999758966354
2023-02-24,1.12428588575577,1.12428588575577,0.0
2023-02-27,1.124684820031158,1.124684820031158,0.0
2023-02-28,1.1247848374639966,1.1247848374639966,0.0
2023-03-01,1.125293567361828,1.125293567361828,0.0
2023-03-02,1.1296142801671374,1.1296142801671374,0.0
2023-03-03,1.1290438108797158,1.1296142801671374,-0.0005050124608350082
2023-03-06,1.1306786472149326,1.1306786472149326,0.0
2023-03-07,1.134582152506237,1.134582152506237,0.0
2023-03-08,1.1346134527968108,1.1346134527968108,0.0
2023-03-09,1.1343302475903705,1.1346134527968108,-0.0002496050137095196
2023-03-10,1.1354822301342808,1.1354822301342808,0.0
2023-03-13,1.1369467895440513,1.1369467895440513,0.0
2023-03-14,1.1377426020377521,1.1377426020377521,0.0
2023-03-15,1.1398562463315733,1.1398562463315733,0.0
2023-03-16,1.1419867698284858,1.1419867698284858,0.0
2023-03-17,1.141024460815217,1.1419867698284858,-0.0008426621382079391
2023-03-20,1.1423250212533018,1.1423250212533018,0.0
2023-03-21,1.1408599702555549,1.1423250212533018,-0.0012825167710496244
2023-03-22,1.1430164668672291,1.1430164668672291,0.0
2023-03-23,1.1440177954106194,1.1440177954106194,0.0
2023-03-24,1.1428042389844948,1.1440177954106194,-0.0010607845708283659
2023-03-27,1.14136166516678,1.1440177954106194,-0.00232175605527718
2023-03-28,1.1453649266578978,1.1453649266578978,0.0
2023-03-29,1.1447782429064381,1.1453649266578978,-0.0005122243031935314
2023-03-30,1.1465218385008844,1.1465218385008844,0.0
2023-03-31,1.145298504596078,1.1465218385008844,-0.0010669957289308751
2023-04-03,1.14149860370283,1.1465218385008844,-0.00438128139331595
2023-04-04,1.139059294412198,1.1465218385008844,-0.006508854727480751
2023-04-06,1.1393269174865532,1.1465218385008844,-0.006275433029464761
2023-04-07,1.1400505483625585,1.1465218385008844,-0.005644279874151725
2023-04-10,1.1439511365326462,1.1465218385008844,-0.0022421744461487148
2023-04-11,1.1411038168841996,1.1465218385008844,-0.00472561571419261
2023-04-12,1.13920921342564,1.1465218385008844,-0.0063780948863616516
2023-04-13,1.1398487471195573,1.1465218385008844,-0.005820291561172919
2023-04-14,1.1383605575637854,1.1465218385008844,-0.007118295232622973
2023-04-17,1.1399897802068308,1.1465218385008844,-0.005697282053165664
2023-04-18,1.1403904115746735,1.1465218385008844,-0.005347850097847218
2023-04-19,1.1400021511588783,1.1465218385008844,-0.005686492069379878
2023-04-20,1.1394905656705807,1.1465218385008844,-0.006132698562024141
2023-04-21,1.1450187035122446,1.1465218385008844,-0.001311039125609037
2023-04-24,1.1478931672093686,1.1478931672093686,0.0
2023-04-25,1.1500697058654266,1.1500697058654266,0.0
2023-04-26,1.1495683744062155,1.1500697058654266,-0.00043591397691311595
2023-04-27,1.155213910420058,1.155213910420058,0.0
2023-04-28,1.1545757532564362,1.155213910420058,-0.0005524147154614134
2023-05-04,1.15799175209427,1.15799175209427,0.0
2023-05-05,1.1593409808769817,1.1593409808769817,0.0
2023-05-08,1.1596045980243153,1.1596045980243153,0.0
2023-05-09,1.1626402029023228,1.1626402029023228,0.0
2023-05-10,1.162175572368377,1.1626402029023228,-0.0003996339820229178
2023-05-11,1.1647779494458304,1.1647779494458304,0.0
2023-05-12,1.165688177578657,1.165688177578657,0.0
2023-05-15,1.1599438793633923,1.165688177578657,-0.004927817169079085
2023-05-16,1.1598309653547711,1.165688177578657,-0.0050246818459223075
2023-05-17,1.1611287190437114,1.165688177578657,-0.0039113878159220405
2023-05-18,1.1582011578191336,1.165688177578657,-0.006422832369352149
2023-05-19,1.1562317936601103,1.165688177578657,-0.008112275735856933
2023-05-22,1.1562532328441293,1.165688177578657,-0.008093883867061002
2023-05-23,1.155980091039214,1.165688177578657,-0.008328201937853108
2023-05-24,1.1558678838218879,1.165688177578657,-0.008424460285054614
2023-05-25,1.1565255082299715,1.165688177578657,-0.00786030906457158
2023-05-26,1.1543017172287866,1.165688177578657,-0.00976801563993046
2023-05-29,1.1529851364649446,1.165688177578657,-0.01089746070865949
2023-05-30,1.151610597269474,1.165688177578657,-0.012076626133778467
2023-05-31,1.150167155592988,1.165688177578657,-0.013314900403218366
2023-06-01,1.1471908316716477,1.165688177578657,-0.015868176638311193
2023-06-02,1.1444420721637545,1.165688177578657,-0.018226233930787927
2023-06-05,1.1454953306820221,1.165688177578657,-0.01732268310259355
2023-06-06,1.1426300744531896,1.165688177578657,-0.019780678545923913
2023-06-07,1.1426922168148261,1.165688177578657,-0.019727368953503133
2023-06-08,1.1419067732921102,1.165688177578657,-0.020401171380106997
2023-06-09,1.1410426199877082,1.165688177578657,-0.02114249596503759
2023-06-12,1.1426584010785186,1.165688177578657,-0.019756378200536773
2023-06-13,1.144667461455677,1.165688177578657,-0.018032880943035456
2023-06-14,1.1459663119761094,1.165688177578657,-0.016918645982593183
2023-06-15,1.1430677282589028,1.165688177578657,-0.019405231823437452
2023-06-16,1.1422934079422755,1.165688177578657,-0.020069492070320716
2023-06-19,1.139858253336377,1.165688177578657,-0.02215851952443515
2023-06-20,1.1398218752966822,1.165688177578657,-0.022189726875075366
2023-06-21,1.1423221779457509,1.165688177578657,-0.02004481136751468
2023-06-26,1.1427288982917818,1.165688177578657,-0.01969590129546106
2023-06-27,1.1449588446054535,1.165688177578657,-0.017782914309264042
2023-06-28,1.147017440117717,1.165688177578657,-0.016016922724327975
2023-06-29,1.1498972736992479,1.165688177578657,-0.013546421918947171
2023-06-30,1.1499406373028773,1.165688177578657,-0.013509221916010228
2023-07-03,1.1514508452854029,1.165688177578657,-0.012213671346335109
2023-07-04,1.150158406502204,1.165688177578657,-0.013322405918803404
2023-07-05,1.1530261153965022,1.165688177578657,-0.010862306426111412
2023-07-06,1.1544126247969742,1.165688177578657,-0.009672872212793782
2023-07-07,1.1556794082417263,1.165688177578657,-0.008586146389269023
2023-07-10,1.1549960450737033,1.165688177578657,-0.009172377922853303
2023-07-11,1.1579128563007302,1.165688177578657,-0.006670155387590415
2023-07-12,1.1589574199448027,1.165688177578657,-0.005774063564610521
2023-07-13,1.15950204424309,1.165688177578657,-0.005306850883927461
2023-07-14,1.1590222375417822,1.165688177578657,-0.0057184589885102
2023-07-17,1.1633200158061556,1.165688177578657,-0.002031556824587888
2023-07-18,1.1672082024161552,1.1672082024161552,0.0
2023-07-19,1.1676488808863623,1.1676488808863623,0.0
2023-07-20,1.1674752587703647,1.1676488808863623,-0.00014869377159487662
2023-07-21,1.168364281408813,1.168364281408813,0.0
2023-07-24,1.1710825753153244,1.1710825753153244,0.0
2023-07-25,1.170402119231188,1.1710825753153244,-0.000581048765031178
2023-07-26,1.1727637251420813,1.1727637251420813,0.0
2023-07-27,1.1728265025436502,1.1728265025436502,0.0
2023-07-28,1.1742424285160193,1.1742424285160193,0.0
2023-07-31,1.173635538807038,1.1742424285160193,-0.0005168351051223485
2023-08-01,1.1744302290283912,1.1744302290283912,0.0
2023-08-02,1.1752770092572369,1.1752770092572369,0.0
2023-08-03,1.1737803239123883,1.1752770092572369,-0.0012734745366920208
2023-08-04,1.1737909280330996,1.1752770092572369,-0.0012644518802222837
2023-08-07,1.1736791521741738,1.1752770092572369,-0.0013595578493217353
2023-08-08,1.1733825343992963,1.1752770092572369,-0.0016119390092875774
2023-08-09,1.1728824778418858,1.1752770092572369,-0.002037418750209685
2023-08-10,1.172630328781521,1.1752770092572369,-0.0022519631158177678
2023-08-11,1.173723395536904,1.1752770092572369,-0.0013219127985110157
2023-08-14,1.17434051352299,1.1752770092572369,-0.0007968297915047495
2023-08-15,1.1737907054188845,1.1752770092572369,-0.0012646412944737895
2023-08-16,1.1737661003397548,1.1752770092572369,-0.0012855768517389121
2023-08-17,1.175783531374024,1.175783531374024,0.0
2023-08-18,1.1762398394561513,1.1762398394561513,0.0
2023-08-21,1.176163636030005,1.1762398394561513,-6.478561904654789e-05
2023-08-22,1.176128131563913,1.1762398394561513,-9.497033554828338e-05
2023-08-23,1.177150552049849,1.177150552049849,0.0
2023-08-24,1.1758278042571608,1.177150552049849,-0.001123686167741944
2023-08-25,1.174043718345005,1.177150552049849,-0.0026392832245917264
2023-08-28,1.1730306601646325,1.177150552049849,-0.003499885276392445
2023-08-29,1.1746749433092651,1.177150552049849,-0.002103051930165578
2023-08-30,1.1790799845148114,1.1790799845148114,0.0
2023-08-31,1.1813679011534368,1.1813679011534368,0.0
2023-09-01,1.1817798642688795,1.1817798642688795,0.0
2023-09-04,1.1789132297675702,1.1817798642688795,-0.0024256924559150628
2023-09-05,1.181349518534159,1.1817798642688795,-0.0003641505052947025
2023-09-06,1.1833533335542092,1.1833533335542092,0.0
2023-09-07,1.1862891858214872,1.1862891858214872,0.0
2023-09-08,1.188081496419458,1.188081496419458,0.0
2023-09-11,1.1878791936182316,1.188081496419458,-0.00017027687228199362
2023-09-12,1.187556579582732,1.188081496419458,-0.0004418188805295209
2023-09-13,1.1887050152295462,1.1887050152295462,0.0
2023-09-14,1.190288090948469,1.190288090948469,0.0
2023-09-15,1.1898337297649444,1.190288090948469,-0.0003817237078819202
2023-09-18,1.1924237422275614,1.1924237422275614,0.0
2023-09-19,1.1954904857079638,1.1954904857079638,0.0
2023-09-20,1.197510909005788,1.197510909005788,0.0
2023-09-21,1.197492789289275,1.197510909005788,-1.5131149433966762e-05
2023-09-22,1.1950844298089789,1.197510909005788,-0.0020262689705463632
2023-09-25,1.1941236265119022,1.197510909005788,-0.0028286026193264924
2023-09-26,1.1943569265047889,1.197510909005788,-0.002633781853075279
2023-09-27,1.193832299203744,1.197510909005788,-0.003071879992390336
2023-09-28,1.1924987569171048,1.197510909005788,-0.004185475097545854
2023-10-09,1.1912234588567834,1.197510909005788,-0.005250432460965793
2023-10-10,1.1902049973796391,1.197510909005788,-0.006100914464499119
2023-10-11,1.188958124107412,1.197510909005788,-0.007142135269128214
2023-10-12,1.1883472937593782,1.197510909005788,-0.007652218595668336
2023-10-13,1.1874583175635343,1.197510909005788,-0.008394571913002302
2023-10-16,1.1887590523729534,1.197510909005788,-0.007308373198955387
2023-10-17,1.1895495737401165,1.197510909005788,-0.006648236108580674
2023-10-18,1.1871743234968013,1.197510909005788,-0.008631725549430258
2023-10-19,1.1892701136766157,1.197510909005788,-0.00688160355550671
2023-10-20,1.1885624946008155,1.197510909005788,-0.0074725118056767625
2023-10-23,1.1884446281486385,1.197510909005788,-0.00757093800897124
2023-10-24,1.1895491981411515,1.197510909005788,-0.006648549758303757
2023-10-25,1.1906521093906666,1.197510909005788,-0.005727546666623562
2023-10-26,1.193361216102858,1.197510909005788,-0.0034652652194837597
2023-10-27,1.1922700424915063,1.197510909005788,-0.004376466614932961
2023-10-30,1.1891016720097052,1.197510909005788,-0.007022263373838045
