Date,rank_ic,mean_60d,std_60d,icir_60d,mean_120d,std_120d,icir_120d,mean_250d,std_250d,icir_250d,se_250d
2022-04-20,0.08198988932710524,0.04837281851837655,0.057095983937282685,13.39571304420203,,,,,,,
2022-04-21,0.11057660514512636,0.04956904518427559,0.0571877661280846,13.70494905073168,,,,,,,
2022-04-22,0.11193574550220857,0.05074577537895357,0.057279457799171214,14.007834396008315,,,,,,,
2022-04-25,0.05577784786383104,0.050838961906451305,0.05674064459367728,14.166821213803832,,,,,,,
2022-04-26,0.04034751292133668,0.05064820828854013,0.05623061129418779,14.241682058235112,,,,,,,
2022-04-27,-0.0572976848235289,0.04872060305439603,0.05755406117621765,13.384639717875507,,,,,,,
2022-04-28,0.014960352260744778,0.04812831795275303,0.05721288667949584,13.300771339861086,,,,,,,
2022-04-29,-0.0021042589246531517,0.047262239041073614,0.05709109570899831,13.089284837947908,,,,,,,
2022-05-05,-0.008034557072821753,0.04632500520863471,0.05705280714176222,12.83832789458119,,,,,,,
2022-05-06,0.059593973912803244,0.046546154687037516,0.05659317406057187,13.004383265022428,0.046546154687037516,0.05659317406057187,13.004383265022428,,,,
2022-05-09,0.021427867817630706,0.04630399778324437,0.056670283274487206,12.919125272165388,0.04613437949245708,0.05621165936478415,12.976820047953003,,,,
2022-05-10,-0.03842106828313016,0.04363454100797233,0.05682846170074504,12.140442492340322,0.04477058194768954,0.0567738317330782,12.468509417467166,,,,
2022-05-11,0.009258248735202012,0.044278909514313756,0.05620199315771273,12.457049875509258,0.0442068941189199,0.056491571465131,12.373038142864939,,,,
2022-05-12,0.07451581370260167,0.04458830767601715,0.05631832130067341,12.518182894320159,0.04468047098741493,0.0561693486843484,12.577327186337367,,,,
2022-05-13,0.021824347634320427,0.0443424379056029,0.05638605245467716,12.434200895602881,0.04432883832044424,0.05580085915941212,12.560747023759056,,,,
2022-05-16,-0.011069203872999544,0.04413667408713219,0.05656810403796872,12.336671065216292,0.043489474044786,0.05578827288524892,12.32569006995221,,,,
2022-05-17,0.010704516059603321,0.045561050734975045,0.05456407962203722,13.20252205397966,0.043000146313663876,0.055508715030972273,12.248383158914677,,,,
2022-05-18,0.07089004317498436,0.04565295563048521,0.05460265050645803,13.21980896274136,0.04341029185574212,0.05519663070506081,12.435124608449721,,,,
2022-05-19,0.06270241880749193,0.046995070858774766,0.0540023129087835,13.759731269821383,0.043689887898521095,0.054838472824843894,12.596955144797779,,,,
2022-05-20,0.05885575622570078,0.0466684355568366,0.053867910682086385,13.698187782644858,0.04390654316033795,0.05446981197125694,12.745103714000527,,,,
2022-05-23,0.06368449135417498,0.04758745459188864,0.05367647978805456,14.017754624968555,0.044185105810955375,0.0541302564658076,12.906420747001311,,,,
2022-05-24,0.1006965888565245,0.049306173347402,0.05369888514042482,14.517974635520096,0.044969987519921616,0.05415875456787919,13.128771889876534,,,,
2022-05-25,0.02905472073841452,0.04966463635305325,0.053486767523541645,14.681516318080098,0.04475197016675028,0.05381358581983578,13.148924509568024,,,,
2022-05-26,0.09550325928003738,0.049963219864371765,0.053694889099808726,14.712533786362421,0.04543779839801092,0.053768380996337,13.3616571801793,,,,
2022-05-27,0.01926900640756956,0.0493863261872857,0.053837818353579044,14.504049457778601,0.0450888811714717,0.05348926476842394,13.328240934683992,,,,
2022-05-30,0.11754478352965891,0.0515449830194799,0.05393231025307195,15.111493233963158,0.046042248307763635,0.05377760223673369,13.537083022652219,,,,
2022-05-31,0.09167686964304204,0.05332986250721042,0.05344863082669354,15.77625378030993,0.04663490572770232,0.053675163403080234,13.737500849257637,,,,
2022-06-01,0.13011042195597416,0.05451244563119612,0.05435695251977074,15.85661824565822,0.0477051046537058,0.054156649535262134,13.927817545672164,,,,
2022-06-02,0.15995310969774448,0.05543100686522209,0.05567160390140485,15.74305592137867,0.04912596547704807,0.055270513408199176,14.053600517054955,,,,
2022-06-06,0.016206995641773355,0.054407148222240596,0.05582095679888054,15.410924430814447,0.04871447835410713,0.05504277114041708,13.993545694943528,,,,
2022-06-07,-0.02779382193752065,0.05360831089039111,0.05665641345314695,14.960739093398162,0.047769931436926545,0.05535432233177741,13.644985671159372,,,,
2022-06-08,0.014084577093660454,0.053263128796090416,0.05683578138299792,14.817496848291196,0.04735913443274037,0.05513719648333658,13.58091654758207,,,,
2022-06-09,0.06379230542605178,0.055915860899809454,0.05339085368833324,16.559154382952705,0.04755712444470798,0.054829640909374804,13.71419087550818,,,,
2022-06-10,-0.017787220568394022,0.05443485266963171,0.054189749193699836,15.882904155583951,0.046779215575504386,0.05496272475140955,13.45719931496159,,,,
2022-06-13,-0.02671096959662457,0.052699947931384356,0.05510123580355069,15.122334880982342,0.04591462516171463,0.055213013984289,13.14860238070056,,,,
2022-06-14,0.012196307766790234,0.051266976655917396,0.05501648796793801,14.73380262639269,0.04552255170363411,0.05500756799075643,13.085012984981685,,,,
2022-06-15,0.011042280386368113,0.05140892131247822,0.054899464129791055,14.806090184729703,0.045126226745964386,0.05481162129575385,13.017463756131477,,,,
2022-06-16,0.005384341121787276,0.051830731504008895,0.05443738135808458,15.054284414157555,0.04467461440932601,0.05466012634485419,12.922906016713569,,,,
2022-06-17,0.03186557243601261,0.05310971437131408,0.0530096012460262,15.84124944789318,0.04453069258940114,0.054365627395224686,12.95105208145339,,,,
2022-06-20,-0.01618155039856139,0.05104754682299526,0.05326199988163506,15.15400447631499,0.04385611211175711,0.0544368212358493,12.73817982427659,,,,
2022-06-21,0.033115117976417224,0.05174153828279925,0.05274136744850097,15.51164849624064,0.043738079209170964,0.05414525825363763,12.77230502197708,,,,
2022-06-22,0.013451843836992513,0.04946327601878446,0.05135261641726308,15.229663419872239,0.04340888099860381,0.05393943440118639,12.7245433845125,,,,
2022-06-23,0.05270488616425551,0.04965829643223111,0.05134216269461065,15.29282301407097,0.04350883804339575,0.053654144214827344,12.821658846484057,,,,
2022-06-24,0.05068150858937508,0.04934450654848773,0.05127627646040694,15.215713920920368,0.04358514304920404,0.053370029193957315,12.912520965544678,,,,
2022-06-27,-0.04090537397455303,0.04637235227206969,0.05125264400213669,14.305823289166405,0.042695769185796074,0.05378849292749329,12.550628371569115,,,,
2022-06-28,0.015587422111770279,0.04454367771930443,0.05033774512191316,13.991436904091385,0.04241339057044164,0.05357613303821494,12.517039760711752,,,,
2022-06-29,0.030944892016144587,0.04404320767011095,0.05032090232862118,13.838866678880231,0.04229515862658291,0.0533090794616269,12.544676873889435,,,,
2022-06-30,-0.02085336269462096,0.04419309708764548,0.050110030414060674,13.944398207220011,0.041650785960040015,0.05341583687865854,12.32886702393991,,,,
2022-07-01,0.049049414890030604,0.04284282116287382,0.04883211163706451,13.872111170297247,0.04172551958559548,0.05314781033369252,12.413275129869259,,,,
2022-07-04,0.019608260559085707,0.041685743020034284,0.04854072544629671,13.578484116972687,0.04150434699533037,0.0529249398214647,12.399472700957105,,,,
2022-07-05,0.01712391542821952,0.03975028065605531,0.047122294092766415,13.337787020365269,0.04126295658377483,0.05271550023441388,12.376333831333477,,,,
2022-07-06,0.041575452490466534,0.03918037668491063,0.04688546653303779,13.212967585634395,0.04126602026913455,0.052453892359772596,12.438982900077145,,,,
2022-07-07,0.062254734252753935,0.03925683091497459,0.046919851171944096,13.229048719325661,0.04146979419130561,0.05223708606289064,12.552289343347162,,,,
2022-07-08,0.04920924581121219,0.03872084055763081,0.04661331741558154,13.134234577928506,0.04154421199534317,0.05198842902565756,12.634958967247929,,,,
2022-07-11,-0.009004126536364322,0.03745633868917792,0.046865271314306595,12.63700601177672,0.04106279924742215,0.05197252097789935,12.492368109228325,,,,
2022-07-12,0.06354673007180087,0.036216240401721556,0.04511262733046557,12.693320555097634,0.04127491180236912,0.05177052143820795,12.60589307313051,,,,
2022-07-13,0.046908500196326676,0.03643244624165156,0.045132595692617475,12.763448355586764,0.04132756216119115,0.05152862038181661,12.681227015508487,,,,
2022-07-14,0.016931725204863874,0.03542039221781911,0.0448726346670527,12.48078209090015,0.0411016747819659,0.05134096306881553,12.658012256636406,,,,
2022-07-15,-0.03734776054704606,0.03481161190447425,0.04561429677324027,12.066828870258014,0.040381955191791476,0.05165219892536745,12.361424821568159,,,,
2022-07-18,0.05740192409976088,0.034566853081582215,0.04544999479115624,12.02530250932831,0.04053668218186393,0.051440319789609695,12.459899647333291,,,,
2022-07-19,0.05386504484226204,0.034098105673501494,0.04509626463447707,11.955278192036536,0.040656757521146794,0.05122159109290689,12.550172036905858,,,,
2022-07-20,0.050335490951494796,0.03309408710360764,0.044022513607859755,11.886269519230753,0.04074317478391776,0.050998542182039405,12.6318543541519,,,,
2022-07-21,0.07473380901717455,0.03247405482885707,0.04314652086403998,11.900377604485529,0.041043976856778436,0.05087095311943171,12.757029615106646,,,,
2022-07-22,0.06299513935953123,0.032594343020452075,0.04322258417316244,11.923438261870508,0.04123653091382013,0.05068707226683513,12.86337468902683,,,,
2022-07-25,0.0187285000498043,0.032234026139259866,0.043246960397987914,11.784983247309047,0.041040808906306944,0.050507899891867714,12.847736041045552,,,,
2022-07-26,0.003163083383710344,0.03324170560938052,0.0418058350493319,12.572348203354192,0.040714276789732835,0.05041064589655377,12.770104970117615,,,,
2022-07-27,0.02134982023786428,0.03334819674233251,0.04176659752130469,12.624473122497701,0.04054876861407584,0.05022480475477936,12.765252723399268,,,,
2022-07-28,0.0297683957223691,0.033879407653116214,0.041509949532757315,12.904869214143618,0.04045740952177324,0.0500195542124529,12.78875475135038,,,,
2022-07-29,0.03496292947092499,0.03459603242884533,0.04114362178854322,13.295166507517132,0.04041123742050561,0.04980970266942962,12.827977930598706,,,,
2022-08-01,0.0745064353301815,0.034844573452468296,0.041341753843744465,13.326504799881578,0.04069536406975291,0.04969753555665272,12.947326183156337,,,,
2022-08-02,0.031394661315800286,0.03501068667743779,0.041306940018777306,13.401320976195295,0.040657342230341086,0.04970293601555364,12.93382397134391,,,,
2022-08-03,0.07816777035115419,0.0369538339880092,0.040528980272872314,14.416632603518826,0.04029418749799077,0.04926273423743934,12.932839694339663,,,,
2022-08-04,0.032072286805682804,0.03733406795585054,0.040371454436073435,14.62180279471212,0.04080648873508215,0.04884975322705823,13.207993816986768,,,,
2022-08-05,0.16222993276756842,0.038795969940266656,0.04322775141458766,14.190378290792653,0.041692138808141904,0.05007470485370539,13.164542810866942,,,,
2022-08-08,-0.07476347594419366,0.03718617288062475,0.045603652849680806,12.892936905204728,0.04076430539311383,0.05118939028792768,12.59128615830832,0.04090035890933089,0.05108285046478204,12.659658779321182,0.004568989044948375
2022-08-09,0.005743484998828485,0.0374663843618219,0.045353086746362896,13.061857392118165,0.040801529224477044,0.051162051193031625,12.609518320567705,0.04062133610051738,0.05097442025586986,12.60003968971725,0.004541162287783207
2022-08-10,0.03168257986582862,0.03781601875859231,0.04522395613746951,13.221394315138761,0.041688534746783676,0.05005239441708748,13.169272284594372,0.04055095219315762,0.05077793329871534,12.62687961959871,0.00450581296473123
2022-08-11,0.07699307620969514,0.03791773597583749,0.04530639500462587,13.232834943975467,0.04178534580316135,0.050109797265877956,13.184733601559161,0.04083565628703682,0.05068008860995416,12.740080686189607,0.004479529290904212
2022-08-12,-0.01039628335516189,0.03669942427312659,0.045610436515168516,12.722282265524225,0.041847247565950686,0.05004008070478598,13.22266213938028,0.04043850946810505,0.05068285509618949,12.615488497915182,0.0044623765704610305
2022-08-15,-0.023477445074737972,0.03532720425145262,0.04616767093217481,12.09877242504764,0.040997819904144604,0.0502780369226294,12.892954651152165,0.03994684827931395,0.050796298981697414,12.434274586946385,0.00445513013730152
2022-08-16,0.0009000524484458774,0.034280796936357126,0.04622552883933386,11.725706665400796,0.040934125764122885,0.05032431709804312,12.861085744116556,0.039648781135566864,0.05071542539113207,12.361175507346939,0.0044310272899522295
2022-08-17,0.02322004404532059,0.03298952118950373,0.04541380562268352,11.485717222640304,0.041147847268452865,0.05019290941506832,12.962081666258781,0.0395243210060953,0.050541716358909784,12.364724266913974,0.004399091755868382
2022-08-18,0.06521915483063818,0.03359226175770746,0.04560030470933288,11.64773564431747,0.04162844905538035,0.05014455909779648,13.12612144206404,0.039717515245377574,0.05039917834749051,12.460303450969684,0.004370163000093318
2022-08-19,0.02622029178843028,0.03243754563284734,0.044877470047262495,11.428510319032862,0.04120038274860955,0.050054176974757766,13.014603159094815,0.0396167896971914,0.05022288690115757,12.472330520702272,0.00433859662354537
2022-08-22,0.04809276359238164,0.03291794158592754,0.044888388963479735,11.594944004405729,0.04115213388660662,0.05004463902492877,13.001839576967505,0.03967957468900763,0.050040454753891565,12.537639118304904,0.004306796619965951
2022-08-23,-0.026928387954038593,0.030510055394532585,0.044140585534399104,10.928861207498203,0.041027519207006244,0.050196427846577525,12.923270938421055,0.03918981025780876,0.05018088107823244,12.348234907563672,0.004302975053060678
2022-08-24,0.04374620087304417,0.029711210915032617,0.04344304930060004,10.813593894278139,0.04152053671112152,0.04992721143910703,13.149088632750708,0.03922306858346741,0.049997567634869525,12.404026776919313,0.004271580477606246
2022-08-25,0.06511100343607719,0.02862788727303434,0.041671300888289346,10.862311285172298,0.04157016645211522,0.04994784435540763,13.159367576067652,0.039410662314283425,0.0498634814659868,12.496866779539852,0.004244661424428908
2022-08-26,0.05667328131699502,0.026906556800021846,0.038137972783032534,11.155024411603646,0.041168781832621966,0.04962764223933059,13.11639171349462,0.039534853817900055,0.04970405922971565,12.576456225493187,0.00421584327988024
2022-08-29,0.023962211130671523,0.027035810391503483,0.03811423046778788,11.215592991947615,0.04072147930687204,0.0495379879005428,12.997361192754399,0.039423620655848424,0.04954242993271697,12.581986294601714,0.004187099544722517
2022-08-30,0.06241127673063994,0.02853922870263949,0.03769154433008685,11.972043991409613,0.0410737697965153,0.04954068582712247,13.109090283860066,0.03958665367765546,0.049403120428520395,12.669644091287362,0.004160493277555904
2022-08-31,0.06665725269262443,0.029415439962622223,0.037959943284294424,12.252361385417364,0.04133928437935632,0.04959210977794839,13.1801506394385,0.03977729169888763,0.04928000902183445,12.762461231050223,0.004135486490781613
2022-09-01,0.04826213089482377,0.029156603720435093,0.03777405832602337,12.20431172575316,0.042536232310122275,0.047971633512668484,14.019887101250152,0.03983662623871936,0.04911130709628776,12.82540423574899,0.004106893816027518
2022-09-02,-0.002214825658132866,0.02941614363560611,0.037498540479391926,12.403417930132983,0.04192549815261891,0.04807168770882123,13.789828537175405,0.03954460226721343,0.04906458947021027,12.743509492296681,0.004088715789184189
2022-09-05,0.006478299671648736,0.029969298123410665,0.03689651694545752,12.842843958236461,0.04133462302739751,0.04806795986095166,13.596536587899276,0.03931655880103713,0.04897098015491493,12.694240055836204,0.0040668185458728875
2022-09-06,-0.0035447543820126552,0.029706947087597285,0.037080537095199574,12.667240348451509,0.04048696187175734,0.047953941211280174,13.34937356775907,0.03902298816279706,0.04893057027375597,12.60985954279946,0.004049522809123242
2022-09-07,0.01844831156737336,0.029830380940614035,0.03702964469329415,12.737355168290248,0.040619651126546134,0.04786997455999247,13.416616209011245,0.038883024376433636,0.048792230754218034,12.600255967467623,0.004024315365758589
2022-09-08,0.07666855055861777,0.031018451097894546,0.03737396792044957,13.122630592593143,0.041424591300951726,0.04765499317252168,13.744211354555244,0.03913833198577271,0.04872508183848409,12.700468447146802,0.004005177055308721
2022-09-09,0.035371859704629166,0.031076889219038156,0.037378055934271084,13.145915440025194,0.04209330179517612,0.04699226094136031,14.163045706155136,0.039113053648315375,0.04856117139320207,12.735106281883215,0.003978286170310722
2022-09-13,0.019179374698219922,0.03166623797065118,0.036895954415067475,13.570246183314888,0.04135689239682321,0.04664905872547009,14.01764370960988,0.038980162455314736,0.04842529934449173,12.727448109848105,0.003953909134517915
2022-09-14,0.05136168498017061,0.03197034742071373,0.03698319318374412,13.668251269441855,0.04185594285175649,0.0464307649682586,14.253492605159433,0.03906215929322769,0.048274128317921945,12.794160971421759,0.003928492848236288
2022-09-15,0.07228543199784186,0.032950907223394554,0.03726276810495713,13.981773643509806,0.0412070916210895,0.045438151757543864,14.339080732112803,0.03928073345575805,0.048189419562850916,12.888367094789677,0.003908678062476123
2022-09-16,0.03861975291887362,0.03271615500263819,0.03718048716755782,13.91288468400188,0.04118722571743464,0.04543876257349479,14.331975211680888,0.03927641332153004,0.0480306698801197,12.92954321980244,0.0038830495134295345
2022-09-19,-0.016914860603901738,0.031589548849416914,0.03764807110780689,13.26693794421172,0.040467027698952315,0.04567040755734683,14.009944788113257,0.03891153491941685,0.04808711010085664,12.794393065049428,0.00387496975928871
2022-09-20,-0.0347428002975986,0.03169225841069948,0.03745485236673931,13.378736590807604,0.039032305341384584,0.04530173574983291,13.62320727483236,0.038436345659952235,0.04829445637156131,12.583887090874331,0.0038791040836476482
2022-09-21,0.08184271114173872,0.03279651322786562,0.03794546296495887,13.665886908227979,0.03867009547358503,0.04477684482628893,13.655001765656031,0.03871459159252779,0.04826369973775386,12.683060849127807,0.0038641885674047965
2022-09-22,-0.020412992010608467,0.03194054849408641,0.038562187026329194,13.096363399644694,0.037991878082098675,0.045051709231765664,13.333663625147299,0.03833798277976896,0.0483396393051673,12.539951499744006,0.003857923212934958
2022-09-23,0.07760590798136172,0.033581536338686116,0.038371964377057366,13.837464915068736,0.0388873167131658,0.044758934298292814,13.737200721357105,0.03858651395193094,0.04828660746123602,12.635104997998058,0.0038414762293920465
2022-09-26,-0.0583937151570621,0.03179081750456791,0.040105759031770175,12.533286293565473,0.037316819333720865,0.04483903785525331,13.158862207135812,0.03797657540407564,0.04874414324416753,12.318656972638244,0.003865662009425942
2022-09-27,0.09025906359174075,0.03296833088844549,0.040773614637114285,12.784617845319987,0.03732703695423989,0.04485105970066581,13.158937143119505,0.038303340955248545,0.048766097587423764,12.419058055183815,0.0038552985243575314
2022-09-28,0.06734595927366273,0.03380536495253621,0.040957917562974004,13.05021797298159,0.03677782280429576,0.044063160909365386,13.197156654612169,0.03848372988890329,0.04866731874824443,12.502870759859043,0.0038355220349246717
2022-09-29,0.012433937035159144,0.03331967302828109,0.04103692416010088,12.837957500222789,0.03625002485659586,0.04397141224624055,13.034905854583094,0.03832292869844808,0.04855909309866511,12.478377741640678,0.0038151626687038865
2022-09-30,0.10481272232016818,0.034028972829404654,0.04190415850147875,12.839902342043892,0.036642901872189625,0.04437316359973735,13.05688174945151,0.03873084154275311,0.04868831581816775,12.577727624382907,0.0038135632156893855
2022-10-10,0.050081837352758125,0.03404351602176376,0.0419096672971767,12.84370136200773,0.03638217828969728,0.04419973704033313,13.01484548751804,0.03880005493183851,0.04854682763784972,12.636927364188677,0.003790870349980371
2022-10-11,0.008635720562140473,0.03433751347340551,0.04166371893106777,13.031092104659862,0.03589692608129171,0.044181894921444746,12.846443958256605,0.03861724078414337,0.04845552850570631,12.601084086272909,0.003772257778048094
2022-10-12,0.04410904629403748,0.034013552077109446,0.041508028730218326,12.956565171464266,0.03511489623941551,0.043179459899228556,12.858318767324159,0.038650323949865624,0.048310350861229215,12.64977937502616,0.0037496104218000446
2022-10-13,0.05566080166541217,0.03415942376826087,0.04156944720396961,12.992905839782345,0.035295935004956216,0.04321999973634529,12.912488135332692,0.03875218309786291,0.048182601577612345,12.716744102716335,0.0037284816504692384
2022-10-14,-0.004839117932230075,0.03379657638264265,0.041816651997644054,12.778899478971486,0.03460848430023088,0.04319664447606869,12.667840069792895,0.03849271106792188,0.04815570830893357,12.638651217474028,0.003715293555932897
2022-10-17,0.07729463366789181,0.035707282952891606,0.04112420768549055,13.728695279773074,0.03525944742868293,0.0432468072308223,12.891143884737287,0.03872230824306963,0.04810486096381105,12.727475753368434,0.003700373920293158
2022-10-18,-0.0010886191276716537,0.034732440565767735,0.04129412666047899,13.2989397968514,0.034649646823674975,0.04323905904682743,12.670465835596302,0.038488126317359386,0.04805942031312485,12.66246463670783,0.0036859892764466886
2022-10-19,0.038474632686901475,0.034475933696511724,0.04122100184875346,13.224141827259126,0.03428701968500661,0.043020620733473874,12.601523936088338,0.03848804740723975,0.04791786060491747,12.699846253875279,0.0036643703853948073
2022-10-20,0.15427008366913847,0.036208176908472445,0.04398962925356467,13.014466238517858,0.034651132006040045,0.04384867107463562,12.494848527533911,0.039161198780855444,0.04858634161346851,12.744176648997104,0.0037046738168727425
2022-10-21,0.05763510907987089,0.03592319857618406,0.04379075395095824,12.970675095761122,0.034198626702520565,0.0433214280279471,12.481762277094466,0.03926798438952027,0.04846525282144868,12.810855465079243,0.0036847449390924303
2022-10-24,-0.01377758113727742,0.034643653234570575,0.04410680817455697,12.419040871959778,0.033618998127511325,0.04349524522046853,12.22117569368729,0.03896312481752718,0.04849200794134434,12.70438412550942,0.003676169634954579
2022-10-25,0.0348265300517046,0.03491195373460224,0.04405729000394661,12.52928758871404,0.03357298993693105,0.0434909879266455,12.20564548242531,0.03893948713315105,0.04835347340698398,12.733053241402935,0.003655179018887277
2022-10-26,0.09477460681399509,0.036438812458440335,0.0445233345710877,12.940365283782926,0.03484025903391042,0.04303407869153577,12.800851809461923,0.039256732131337665,0.04839846556763646,12.824857727840328,0.0036481716071996664
2022-10-27,0.20126259809685002,0.03943735875609009,0.04929280172126876,12.650110585682036,0.036392777749211305,0.045595208915819786,12.620193086545331,0.04017201950967389,0.0497733285762644,12.761360701911117,0.0037411924724828835
2022-10-28,-0.03652311003021032,0.03833250032688043,0.05024689872099165,12.062237921904801,0.03610595398999832,0.04594632224077503,12.425047983526385,0.03974114799540488,0.0499643219011979,12.576228367896775,0.003744984258413777
2022-10-31,0.10838516065654615,0.03955620417997411,0.05105106668615884,12.25123282617966,0.03707611830440972,0.0462346619137113,12.67933794548033,0.04012463409965707,0.0500872496843899,12.66642057961916,0.0037436968113541335
2022-11-01,0.07925617847794837,0.039635366565770234,0.051109829642442636,12.261636863238207,0.03723997000911927,0.04634983102414547,12.703727567402654,0.04034203156842535,0.050032233748133884,12.749051525147749,0.0037291825242328817
2022-11-02,0.024735678070014106,0.03952438351167379,0.05113525085805337,12.22122439154995,0.0372675350945558,0.04634133108503127,12.715462732696702,0.04025580862092032,0.04990654503496812,12.753842627730931,0.003709524278391239
2022-11-03,-0.01951973565708491,0.037896258411536474,0.051438274366786225,11.648766687257856,0.037425046199772834,0.04611347068993695,12.832301034558384,0.039927371564447756,0.049965339694302495,12.63490210413728,0.0037036773905141517
2022-11-04,-0.01989338253266947,0.03703016392256395,0.05197270876003971,11.265495191462055,0.03718211593920725,0.0463393367289584,12.686864216473282,0.03960048219779685,0.05002372150263734,12.51683365654696,0.003697859898705717
2022-11-07,0.04529739630887646,0.03508128831491908,0.04932322706185808,11.245895791557263,0.03693862912759286,0.04621812549393425,12.636838949987517,0.03963144368753097,0.04988862525757482,12.560541442688036,0.00367783824892772
2022-11-08,0.006773608284635458,0.0364402397187329,0.047328407372106196,12.173889043818189,0.03681320629967883,0.046279866490922916,12.577130046764173,0.03945383376643424,0.049811487765963926,12.523614804860618,0.0036622134153783494
2022-11-09,0.013417016393096007,0.03656813190863735,0.0472543616847319,12.235757979367408,0.03701725813522962,0.04612068194701878,12.69049410156103,0.039313850877330275,0.049713350473268136,12.503815492321587,0.0036451597124751004
2022-11-10,0.10265764171493304,0.037751049606122425,0.04801226965827361,12.43216595122758,0.037783534182357366,0.04644259103389141,12.8634108699798,0.039652587726729215,0.049795450616355035,12.590757868844166,0.0036414039882724765
2022-11-11,0.1207422075067227,0.03848020179440622,0.048941542454115985,12.431676280667393,0.03819896888512186,0.046961291712189185,12.861203508541307,0.040083915491516416,0.05001303113716659,12.672344347941552,0.0036475751808033702
2022-11-14,0.09526683943345388,0.04024125384088315,0.04905391935560793,12.970830843880558,0.03847033905700487,0.04719757090071219,12.88772827260416,0.040375888634066354,0.05004108722386039,12.757493663734254,0.003639953493035362
2022-11-15,-0.014902336669611898,0.040384172314301914,0.04887730239687352,13.063933530635696,0.03785568828287726,0.047409658891126485,12.625085285062704,0.040084950606152255,0.05006938872176279,12.658407366943923,0.0036324152375164977
