Date,Daily,Every5D,Every10D,Every20D,Buffer5_15
2022-05-11,0.0006743167141468715,-0.0018871003958763973,-0.0018871003958763973,-0.0018871003958763973,-0.002229465377994863
2022-05-12,0.0008993182076744218,-0.00044287480803768646,-0.00044287480803768646,-0.00044287480803768646,0.0009899032666171397
2022-05-13,-0.0007661944888467775,-9.775141697539527e-05,-9.775141697539527e-05,-9.775141697539527e-05,-0.0003806047278366991
2022-05-16,-0.0028941360240256645,-0.0043611223268534335,-0.0027931004100530694,-0.0027931004100530694,-0.003925188529355307
2022-05-17,0.002125957056940968,0.005104115036807982,0.003989316880157868,0.003989316880157868,0.006457737736210128
2022-05-18,-0.00029714601913551466,0.0012530403924367094,-0.0008991975383492784,-0.0008991975383492784,-0.0011778180722811136
2022-05-19,-0.0002662376368995933,-0.0021351579197442664,0.0020199353039386456,0.0020199353039386456,0.0002553838683554281
2022-05-20,0.0013698733070380195,0.004171695065473288,0.003515084719793133,0.003515084719793133,0.002606458856851586
2022-05-23,0.002832868729101144,0.0015079874101378392,0.0002810318411015128,0.0029117443550394726,0.005509749841185359
2022-05-24,0.004534694265350453,0.004706893421590905,0.004706893421590905,0.001678782863233641,0.0040162748509680124
2022-05-25,-0.0010411983132798844,-0.00015220767459889206,-0.00015220767459889206,0.00010850480413997568,-0.0023514257201408526
2022-05-26,0.004797053229190861,0.0039000558686240468,0.0039000558686240468,0.0015750600935485254,0.005377026825617016
2022-05-27,-0.0035333930533434873,-0.002641837087352555,-0.002641837087352555,-0.0020484270875747645,-0.0028766913932376983
2022-05-30,0.0053805662655020976,0.004118088718671201,0.0038521946617053014,0.0022544587993220382,0.005927003422518389
2022-05-31,0.008398596005378088,0.009408353696062934,0.006099697702174899,0.004590999733885182,0.011395830143679429
2022-06-01,0.008746005984581105,0.007130513507127921,0.008015995478392096,0.005033706869487179,0.009151946241538608
2022-06-02,0.011805022847665974,0.010247016311675832,0.009690664759339367,0.006887704178494661,0.013853011634703741
2022-06-06,0.0021447194461756596,0.0008371930314865321,0.0015980823913055373,-0.0017012288308322007,0.0010745637606238614
2022-06-07,-0.0015855899775626954,-0.003052926263548143,-0.003962416931058425,-0.005415833571362127,-0.0023008175736096144
2022-06-08,-0.004983031491269505,-0.002876017427921408,-0.002876017427921408,-0.002876017427921408,-0.005988242709718122
2022-06-09,-0.0007003757257295355,-0.0007500181658159424,-0.0007500181658159424,-0.0007500181658159424,-0.00039273371517866193
2022-06-10,-0.0016920329154903298,0.0009690479211935422,0.0009690479211935422,0.0009690479211935422,-0.0018863989995179392
2022-06-13,-0.004114255779458845,-0.001752519120945865,-0.001752519120945865,-0.001752519120945865,-0.002419628206766165
2022-06-14,-0.0037030990999083035,-0.0052558511098031715,-0.004828956247697602,-0.004828956247697602,-0.005533681889099315
2022-06-15,0.002034817846736324,0.0035106658885571945,0.004557280918034272,0.004557280918034272,0.003387889647585659
2022-06-16,0.0008213053847762118,0.0015059425088116713,-0.0007057088489840942,-0.0007057088489840942,5.9834766713178986e-05
2022-06-17,0.00033167612340614786,-0.002282946901785484,-0.0007890924605809344,-0.0007890924605809344,0.0009645346726047108
2022-06-20,-0.0020391540920922744,-0.000444629554305789,0.0013338387209666444,0.0013338387209666444,-0.0013522557314730227
2022-06-21,0.0007177697553781518,-0.0007298844450977188,-0.0019000235458237276,0.0036779480780247164,0.0010172875154351173
2022-06-22,-0.0047265748629933555,-0.0011519001015871926,-0.0011519001015871926,-0.0032468667489880913,-0.0038472096703549064
2022-06-23,0.0033725582005265185,0.0030009266765082844,0.0030009266765082844,-0.0001547302884211954,0.0036816090450927856
2022-06-24,0.004727365590176767,0.004666630187172239,0.004666630187172239,0.004413728236658159,0.006274334704886487
2022-06-27,-0.00672781478243985,-0.005065959428666912,-0.005065959428666912,-0.005117223864835568,-0.0065662429061094825
2022-06-28,-0.001995388955287931,-0.0033863661726111923,-0.00015535680235532687,0.0010051933115407495,-0.0017387235199658403
2022-06-29,0.001151716583382695,0.004834184233697563,0.004624382913778501,0.007868996904819514,0.0020822340682715057
2022-06-30,-0.0013964920561528498,0.0009733079238938847,0.0023347444618395125,-0.0014696167205536063,0.0013146735676680885
2022-07-01,0.005573540579639574,-0.0008754312392993749,-0.00318139848406925,-0.0017393244148063694,0.003652174872426081
2022-07-04,0.00018733159698888714,-0.0016947011803424214,-0.001578275967483814,-0.0003918242902585531,0.002300628711181952
2022-07-05,-0.001767677298510717,-0.0032560072361904873,-0.004275272576554821,-0.005535504479718772,0.00010106902480994584
2022-07-06,0.002150144470296815,0.004483446631316643,0.004483446631316643,0.004483446631316643,0.005135343129745627
2022-07-07,0.002089657998325181,0.0032680923394969932,0.0032680923394969932,0.0032680923394969932,0.002166009578340833
2022-07-08,0.002185636597223707,0.0022214178667739814,0.0022214178667739814,0.0022214178667739814,0.0027221178789582534
2022-07-11,-0.004105150544921048,0.0007469231729095652,0.0007469231729095652,0.0007469231729095652,-0.003944393281464202
2022-07-12,-0.0008394304591341827,-0.002257313453089003,0.0006813920422385957,0.0006813920422385957,-0.0005582329461869675
2022-07-13,0.0008867470463650834,-0.000294674979467573,-0.001048562993377614,-0.001048562993377614,-0.0009800751919887508
2022-07-14,0.004746880942420274,0.004231316125601332,0.005971054914281455,0.005971054914281455,0.005540907569047362
2022-07-15,-0.0047307316283548995,-0.00021191031196661145,0.0002727180353483995,0.0002727180353483995,-0.004047596629039298
2022-07-18,-0.00029507317641825183,-0.003799107707991276,-0.0017597348843147106,-0.0017597348843147106,-0.0023582701985420044
2022-07-19,3.160422412473284e-05,-0.0014398352843067019,-0.0025101452986242326,-0.0014152458292364407,0.0004385346386210095
2022-07-20,0.0003201821590837028,0.001168401608279395,0.001168401608279395,-0.0017902315274018286,0.0004936222755681349
2022-07-21,-0.001581230231559495,-0.00016367635360481228,-0.00016367635360481228,-0.0003003368129290639,-0.0010665617275202517
2022-07-22,0.0009038275406424929,0.0022536873379764297,0.0022536873379764297,0.003963234782586677,0.002508462709830194
2022-07-25,0.001483669968712206,0.002131864815888831,0.002131864815888831,0.005558479543529346,0.002428366157060849
2022-07-26,-0.004921485159735077,-0.006263898629958669,-0.0038081674918434144,-0.002827457289887824,-0.005493812359965308
2022-07-27,-0.0023295245276677428,-0.0014212746594217639,-0.0028293234345623183,-0.0012563958108582282,-0.003330240317592936
2022-07-28,-0.001141773426458395,-0.0010236656833342364,-0.0004144379464441853,-0.001312576075971645,-0.0022600464526545024
2022-07-29,-0.0007327166381354533,0.00043659129092992605,-0.001854108281553155,0.0019036903528345701,-0.0007091632783884948
2022-08-01,0.0031135853728741225,0.0031006716954805865,0.002855862138195408,6.706852632698199e-05,0.004297765080487507
2022-08-02,0.0002984034343180358,-0.0011032149769662999,-0.002057587656995995,-0.003579399089809655,0.0017574255831424173
2022-08-03,0.008929201663070378,0.006945655063266078,0.006945655063266078,0.006945655063266078,0.007099556984925556
2022-08-04,0.004343647885683094,-9.473012204024023e-05,-9.473012204024023e-05,-9.473012204024023e-05,0.0010277494348867634
2022-08-05,0.017080815962311053,0.017447477431097355,0.017447477431097355,0.017447477431097355,0.0180824806647124
2022-08-08,-0.012021730670372646,-0.008427175806953891,-0.008427175806953891,-0.008427175806953891,-0.011635078598631015
2022-08-09,-0.004942701628271365,-0.0062781852144024805,-0.005016402777631267,-0.005016402777631267,-0.004831018149626116
2022-08-10,-0.0007449265136990908,-0.0005135088077937115,-0.0016253085812997121,-0.0016253085812997121,-0.0017630664806087223
2022-08-11,0.006464240543533454,0.006066280248040028,0.004120020859045554,0.004120020859045554,0.006404321976085903
2022-08-12,-0.0017100989859276357,-0.001016128141216788,-0.0010363594749457396,-0.0010363594749457396,-0.0014965290674331406
2022-08-15,-0.005020060776586024,-0.006416727932994046,-0.008526514592665062,-0.008526514592665062,-0.007609443166842899
2022-08-16,-0.004206999623625644,-0.005725358060008461,-0.006706618682407804,-0.008737432966028991,-0.005810071962155467
2022-08-17,-0.0001686855607214749,-0.0004072127972256664,-0.0004072127972256664,0.00019186938904659648,-0.0007396425193449091
2022-08-18,0.0008186720418109799,0.000962592863507963,0.000962592863507963,-0.0008890537550238706,0.00040129979909209353
2022-08-19,0.0026202625072530793,0.00671184054836349,0.00671184054836349,0.006037400046716199,0.006381504363304305
2022-08-22,0.005709137023622542,0.005155329748721292,0.005155329748721292,-0.0004610079107825729,0.004083257721725284
2022-08-23,-0.005487432842688667,-0.006872408190589591,-0.003632417125937631,-0.004467875483133325,-0.005074507620888915
2022-08-24,-0.0007266699621595138,0.002145043004078105,0.006428052142072253,0.0049722008682047125,0.0007812930159556959
2022-08-25,0.005243998367964441,0.008419670600074976,0.006919965523440832,0.003464893059797133,0.008219615463925158
2022-08-26,0.007150578114856444,0.005813570765511894,0.0069178157631797415,0.004465906339875053,0.010178317185995408
2022-08-29,-0.0014479470212892024,-0.0033046037981930444,-0.0030641964785944513,0.0005151491109038004,-0.0019485916052834294
2022-08-30,0.005882695771844411,0.004574982423923185,0.0034444975684584838,0.0021497261760825767,0.006033635498882499
2022-08-31,0.003511536240897128,0.0036657742178521358,0.0036657742178521358,0.0036657742178521358,0.0050037702407848
2022-09-01,0.0006614917987765727,0.0009253552271412668,0.0009253552271412668,0.0009253552271412668,0.00022815991364782468
2022-09-02,-0.004171103093123148,-0.004134890655386653,-0.004134890655386653,-0.004134890655386653,-0.003534974836411883
2022-09-05,-0.0025460197396991488,-0.003583826334129044,-0.003583826334129044,-0.003583826334129044,-0.004198849125220637
2022-09-06,-0.005060298376741676,-0.006224910072948543,-0.005080050212257669,-0.005080050212257669,-0.004157530053951723
2022-09-07,-0.0006570686456817878,-0.0008058916841811241,-0.0021941587762876235,-0.0021941587762876235,-0.0008473493766579124
2022-09-08,-0.00013203460605083045,0.00222826634065176,0.002093645081825784,0.002093645081825784,0.00087320574888919
2022-09-09,0.0016242257467585248,0.004637361568396581,0.0048923262628839835,0.0048923262628839835,0.0034349815408646817
2022-09-13,0.002306561992002748,0.0008928774087774193,0.0007080534001240482,0.0007080534001240482,0.002156887091760644
2022-09-14,-0.0005894867979804086,-0.0020683795641786547,-0.00296083924540095,0.0025206473241623636,0.0005375720991464407
2022-09-15,-0.0008549647255199149,0.0012844507416179436,0.0012844507416179436,0.0051117380673053395,0.00021437108450115817
2022-09-16,0.004045080416937779,0.004511953160137659,0.004511953160137659,0.0026283957731032745,0.004293868460301262
2022-09-19,-0.003057880499559554,-0.00376804572728957,-0.00376804572728957,-0.0038942773130492547,-0.0016212443065727654
2022-09-20,-0.003527250509633368,-0.005008821111794773,-0.005008821111794773,-0.005714857208711375,-0.0034615118784410517
2022-09-21,0.005065539967831428,0.003829299556719489,0.0006929156039008797,0.002303454822768511,0.004595082470546769
2022-09-22,-0.0025338436270797965,-0.0030999895018321124,-0.00046883023011918276,0.0006003799463741993,-0.0014383560305115922
2022-09-23,0.004353854043585955,0.005544707582899832,0.0033578670471414336,0.002077738531225528,0.004370486488474214
2022-09-26,-0.00935293210270154,-0.0037536244180876276,-0.0030956031678287844,-0.004873098413014896,-0.004334709582394418
2022-09-27,0.006028923646974431,0.005243371165842184,0.004554427346902378,0.003479740625913965,0.0054265179026309765
2022-09-28,0.0032238646561246103,0.0017866363576336786,0.0008392737659127874,-0.0005205490224023182,0.0035007669257734815
2022-09-29,0.0035747088664516346,0.004548259447204098,0.004548259447204098,0.004548259447204098,0.007486776760108563
2022-09-30,0.005403846583934661,0.004921236523242379,0.004921236523242379,0.004921236523242379,0.0028779220816984212
2022-10-10,0.0038160408122747827,0.004977091997819694,0.004977091997819694,0.004977091997819694,0.002861318362296543
2022-10-11,-0.00015992006804208827,-0.0020289177438526586,-0.0020289177438526586,-0.0020289177438526586,0.0007643376562062483
2022-10-12,0.0018282034220886813,0.0005328690734800697,-0.00040530751783213886,-0.00040530751783213886,0.002360673676841578
2022-10-13,0.0005373651724144579,0.002332869568518872,0.0023738548566584784,0.0023738548566584784,0.003596583610482629
2022-10-14,-0.00331261346790402,-0.002389146774327465,-0.003314795610046755,-0.003314795610046755,-0.0006506351717721236
2022-10-17,-0.0009859251467743725,-0.0011535516827998159,-5.706867643415908e-05,-5.706867643415908e-05,-0.004043381398413663
2022-10-18,-0.0012165417815016033,-0.0013879700837814537,-0.0040736443551435955,-0.0040736443551435955,-0.0023662499400174328
2022-10-19,-0.0034389681132139067,-0.004760178136749834,-0.005823586692751495,-0.003974360747857976,-0.003453697358454186
2022-10-20,0.00826915020760456,0.008004160141770873,0.008004160141770873,0.00511506865397349,0.00879195861295599
2022-10-21,0.0013095676099127156,0.001170213741065249,0.001170213741065249,0.002880735113592961,0.002062754829816631
2022-10-24,-0.005591954476641825,-0.003548878773263568,-0.003548878773263568,-0.0022924663706742517,-0.003010701451606929
2022-10-25,0.0015297859907354907,0.0035351254443653536,0.0035351254443653536,-0.0013212241199027134,0.0042577912933302025
2022-10-26,0.001998958500220048,0.0008542075099709006,0.0009050986795233681,0.002551654533361373,0.0035641791525735877
2022-10-27,0.017116327534229814,0.015645990545229062,0.014070803556705898,0.008287534522285773,0.017164495903210918
2022-10-28,-0.005645371391493648,-0.002950697247911638,-0.0020674740717677373,0.0006734365685104951,-0.0038408281039804576
2022-10-31,0.005630398943184298,0.006443586459844424,0.006822134358814671,0.007216776620411393,0.0056095689065092155
2022-11-01,0.0024209581965066998,0.0016924586555937815,0.0018658373402804553,-0.0006294573938821317,0.0021807332759259212
2022-11-02,-0.0007678253961838192,-0.0019362011326264999,-0.0029009972084501905,-0.004383345263275056,0.0005865416746851848
2022-11-03,-0.003025333744369834,-0.0035855806129020777,-0.0035855806129020777,-0.0035855806129020777,-0.0037877368137773696
2022-11-04,-0.0034528021165219133,-0.0005898169585841478,-0.0005898169585841478,-0.0005898169585841478,-0.0034931878384329897
2022-11-07,0.0019476796458494075,0.001969056933729533,0.001969056933729533,0.001969056933729533,0.0004358911822696294
2022-11-08,-0.0031286316388616712,-0.0031903928988149407,-0.0031903928988149407,-0.0031903928988149407,-0.004185885249714754
2022-11-09,-0.004177610169610722,-0.005421276236341997,-0.004527465283941473,-0.004527465283941473,-0.00423521399300473
2022-11-10,0.004338596054583458,0.005896358421812663,0.005750187896894827,0.005750187896894827,0.006885491486092186
2022-11-11,0.00787411259113565,0.007345099683271884,0.006089888692018326,0.006089888692018326,0.009442610166573318
2022-11-14,0.0021335798539251598,0.0034496745542634145,0.0031852949069310645,0.0031852949069310645,0.0028690801201132466
2022-11-15,-0.0021967403220860575,-0.0057772228812954865,-0.004580315370023704,-0.004580315370023704,-0.0018797606992896323
2022-11-16,0.004543957535488032,0.003337470410906689,0.002458510327449817,0.0043084824806831215,0.0030165950430888263
2022-11-17,-0.002089962297193492,-0.002853066191219734,-0.002853066191219734,-0.0007198053471752135,-0.002928453144369077
2022-11-18,0.002942008427084343,0.0025265681535850126,0.0025265681535850126,0.0017693721065104567,0.003354152198322896
2022-11-21,-0.007228477318355081,-0.005612562209607435,-0.005612562209607435,-0.004853524244577083,-0.006317532666063091
2022-11-22,0.008837128631356831,0.008612955563265138,0.008612955563265138,0.010565129860415245,0.009158357228504084
2022-11-23,0.0015939470494432304,0.0003106329331526688,0.0003924803090886754,-0.0001332696914914831,0.001981066851143838
2022-11-24,-0.0036847949408236277,-0.0032777160213182674,-0.002910908944228904,-0.0026449821825044956,-0.004301927502065521
2022-11-25,0.005199483586872321,0.0038517574153706215,0.003322925332288935,0.0039033492786867408,0.0035544181420678906
2022-11-28,-0.00491652250344615,-0.00237456441285937,-0.005012367077616795,-0.005954507564590232,-0.0052241377215141134
2022-11-29,0.0027178767681358264,0.0057920364663165465,0.00914976812861142,0.006740261796565287,0.0028132239895899327
2022-11-30,-0.000798076249919129,-0.0019929453693674805,-0.003072852822980872,-0.004459510718911553,-0.001119475899575602
2022-12-01,0.004181391608703039,0.005170327227720954,0.005170327227720954,0.005170327227720954,0.004566279911132342
2022-12-02,-0.0001408403977196667,0.0007943564351958641,0.0007943564351958641,0.0007943564351958641,0.0008407422239381079
2022-12-05,0.0011948357255813437,0.0020313701925283563,0.0020313701925283563,0.0020313701925283563,0.0006906658518455727
2022-12-06,0.0037385557696533725,0.0043149601859188156,0.0043149601859188156,0.0043149601859188156,0.0046856684809660955
2022-12-07,-0.004352695573125102,-0.005742775529758793,-0.0054633080109028264,-0.0054633080109028264,-0.007584401955915126
2022-12-08,-0.00074586270051206,0.0005196636054958046,-0.0013224925792324756,-0.0013224925792324756,-0.0018310857176532748
2022-12-09,-0.0008619867422930934,0.001471800909524299,0.002160166521018072,0.002160166521018072,0.0005736365266209715
2022-12-12,-0.0024193390001617937,-0.004131372566004991,-0.004109980231738143,-0.004109980231738143,-0.004886639518230316
2022-12-13,-0.003286022004863491,0.001269825322002129,-1.4139921453658636e-05,-1.4139921453658636e-05,-0.0014768331126002892
2022-12-14,0.006751534677336236,0.0054661924555938195,0.00442271302128528,0.003745723525539336,0.00881504135031309
2022-12-15,-0.000697930772310936,-0.00036161065701475017,-0.00036161065701475017,-0.0031932410071332422,-0.0007297348417977827
2022-12-16,-0.0008595961330605072,0.0008282881032789825,0.0008282881032789825,0.0031360720050839282,0.0008722644968912445
2022-12-19,0.000350335578059832,0.00206176160644235,0.00206176160644235,-0.0013074379146511272,0.002802126774031173
2022-12-20,0.00635934607989669,0.005427644650910095,0.005427644650910095,0.003458237785828748,0.0052535755920882065
2022-12-21,-0.0028656809800020515,-0.004272176015728762,0.0002799034158646168,0.0036489502824469918,-0.002023513434674396
2022-12-22,0.003522461175329396,0.003833234328378586,0.003990745546989581,0.002485089908231708,0.004663842220696901
2022-12-23,0.00419119585117072,0.0034568249228158513,0.0027311657066127434,0.004497333299470955,0.003971250110420528
2022-12-26,-0.008631148783758888,-0.004603376620606045,-0.007720976591236408,-0.006895558157633409,-0.0055981058231663345
2022-12-27,0.0022445796541790903,0.003681653406342899,0.005322576638521892,0.0026979113679983504,0.005108644512423545
2022-12-28,0.0013710545803338773,8.47591860019801e-05,-0.0008338989883229591,-0.0024179704952675893,0.0028427078561200354
2022-12-29,0.002926279648060288,0.0030985777021802522,0.0030985777021802522,0.0030985777021802522,0.003286614648082907
2022-12-30,0.0021287298253115025,0.0014840869819306183,0.0014840869819306183,0.0014840869819306183,0.0011825469488030637
2023-01-03,-0.00480363398817361,-0.005465570895430746,-0.005465570895430746,-0.005465570895430746,-0.00599446228247152
2023-01-04,0.004297995950145951,0.003927651398667374,0.003927651398667374,0.003927651398667374,0.00276936819257371
2023-01-05,0.0032452547836346285,0.0018839130450737807,0.004230145236437667,0.004230145236437667,0.0055753102298191515
2023-01-06,-0.0008355334825980459,-0.0008022909434697236,-0.0003312399731852868,-0.0003312399731852868,0.0013154488106448948
2023-01-09,0.0012107783759480804,0.001462860968504896,0.002092345197342301,0.002092345197342301,0.0006187597495505774
2023-01-10,-0.0019925094990950803,-0.0009512563630009693,0.0012934136573119447,0.0012934136573119447,-0.0012118797211469784
2023-01-11,0.0020640063354203527,0.0022479801463995124,0.0027048364382555303,0.0027048364382555303,0.003111843587764195
2023-01-12,0.0027565165437314176,0.0014820671850405728,0.00045978500901226694,0.002919387915324064,0.0026155435687350258
2023-01-13,0.007191286601235872,0.007173118029097675,0.007173118029097675,0.008166364871194277,0.007322693191385388
2023-01-16,0.004015653091434894,0.006787656783505338,0.006787656783505338,0.003961269554051291,0.006501881017546711
2023-01-17,0.002263034475962689,0.003559543321099151,0.003559543321099151,0.004572129723336854,0.0034739989728368487
2023-01-18,0.004296998850143016,0.003049709585915681,0.003049709585915681,0.002017760319556321,0.004855682742195632
2023-01-19,0.008515366670544486,0.007286789699449587,0.009534386988084283,0.010695568105722995,0.00949036355920721
2023-01-20,-0.002240486332998095,-0.0020074708209496,-0.004327902566665664,-0.007302474437285902,-0.003939587128751942
2023-01-30,-0.007575156621683916,-0.006149558434802652,-0.006202016190065118,-0.007392524554536206,-0.008308874507056911
2023-01-31,-0.0029125259310304043,-0.002425745570092395,-0.0026061218366166625,-0.004670904084249213,-0.004053922233620102
2023-02-01,-0.0005227444133144689,0.000474451904641196,0.00031585404315539675,-0.0022558854922050467,0.00022785029503616546
2023-02-02,0.0021513044717672864,0.0010405558094942141,3.546547755864165e-05,-0.0015108171863802765,0.0033585164556403503
2023-02-03,-0.0004542712517693636,0.001020438870858923,0.001020438870858923,0.001020438870858923,0.002084584531443048
2023-02-06,0.004039406187155547,0.005090794059170746,0.005090794059170746,0.005090794059170746,0.003901213667138817
2023-02-07,0.003230579800872996,0.005035959106672476,0.005035959106672476,0.005035959106672476,0.004110112443491449
2023-02-08,-0.0012531058116217386,-0.0014588097954223705,-0.0014588097954223705,-0.0014588097954223705,-0.0018015889395901733
