Date,baseline_SI,perp_same_day_return,perp_vol20,perp_log_adv20,perp_prev_day_return
2022-03-09,-0.09537162079709022,-0.08888081506568148,-0.013325530675637147,-0.05144407769776237,-0.09846165760697428
2022-03-10,0.07107327324227035,0.05719035577058714,0.09847181339364212,0.07477173961975891,0.06188177485037818
2022-03-11,0.07738331469821669,0.07724644046779922,0.031515703638278096,0.05358979814543389,0.04611104851098141
2022-03-14,0.09817458429480767,0.09312432001491906,0.027912474664898816,0.07343624048221042,0.09742976888159666
2022-03-15,0.002525600992718608,0.007005347193202729,0.04803828621441569,0.0044103590765335226,0.0017401322502074758
2022-03-16,-0.019924270370052975,-0.010540945221741689,-0.00670897021451385,0.027413070172460856,-0.026795234950217663
2022-03-17,-0.04487339960229816,-0.05224958589266346,-0.0033051572155086864,-0.039032188985587704,-0.06560616777360297
2022-03-18,0.10754850250056791,0.09371248939626357,0.062446741942785676,0.07216297456285028,0.10156632492695415
2022-03-21,-0.008524369611822862,-0.009603296633458498,0.04380911045362725,-0.03669956919015579,-0.0006093637014429025
2022-03-22,0.15014757967788028,0.13888219084324885,0.050016236980354796,0.12183872377880281,0.1465501968479169
2022-03-23,0.04100366135745672,0.04957189587880804,0.008049460779253611,0.04047242872513784,0.03618325157006573
2022-03-24,0.06950890161397774,0.06971645869053571,0.0847323681752919,0.08111693852597536,0.07522527400120586
2022-03-25,0.13742388261052918,0.13673378077591616,0.04471186200261899,0.06675104118753455,0.1379905181777563
2022-03-28,0.12530789527768585,0.1218466569770639,0.07308506166228439,0.1276130960876395,0.12259905568927543
2022-03-29,0.06097309496775386,0.06135962554582182,0.06657528971048006,0.08955563092874703,0.06082587312286608
2022-03-30,-0.02984672774669348,-0.04283473444997109,-0.03773181092408224,-0.0012831264610057473,-0.0283116360313206
2022-03-31,0.1300659703763309,0.1272540723411516,0.05616339404544576,0.06492522790991219,0.1282847532561164
2022-04-01,0.0890329491294574,0.09035981718575427,0.021616099587890118,0.11221775092326443,0.09178126071502667
2022-04-06,0.1332516572669579,0.1346271047712446,0.09548445474661625,0.08179053843405941,0.12927980898694028
2022-04-07,0.07576969075914718,0.07828698233515095,0.013840040609228364,0.07186106867568502,0.07252588478500784
2022-04-08,0.057667480448916696,0.058118345860079856,0.027366013152220762,0.07771120291585014,0.05551852380072584
2022-04-11,0.08136866725183901,0.08102656289241374,0.040548733237977,0.04985155558629295,0.08188548165832472
2022-04-12,0.06686598557080883,0.06613041658651866,0.018271329481798545,0.04207783406384858,0.06711551409348071
2022-04-13,0.13795262731918262,0.1377503629162414,0.029943784980871,0.11866785288096506,0.1393537362856701
2022-04-14,0.03393614980052656,0.033099645871412,0.056079350904542295,0.06866072878848908,0.033796512846672545
2022-04-15,0.07765496663481088,0.07841885492941565,0.015752926200759756,0.09780860683291948,0.0758534781691436
2022-04-18,-0.0008209417463542342,-0.0006660737094067571,-0.000345191254064597,-0.0468287276267711,-0.004072583340306411
2022-04-19,0.07208745347328288,0.06659846585812236,0.05579412628008222,0.06553573435192549,0.07476891017030915
2022-04-20,0.08198988932710524,0.08074526367201279,0.0004638991504043858,0.003762201877554075,0.086630582487739
2022-04-21,0.11057660514512636,0.112999608908204,0.01909322223932926,0.08858511924751833,0.10753883954605638
2022-04-22,0.11193574550220857,0.11227348126219056,0.040633772050720426,0.1029979949255725,0.11068986109690185
2022-04-25,0.05577784786383104,0.04778907358429559,0.021772987890411807,0.07979289819507092,0.05882200457875165
2022-04-26,0.04034751292133668,0.049804118161849945,0.02969363020027555,0.08035388383840754,0.041021596330076356
2022-04-27,-0.0572976848235289,-0.05847843882857446,-0.013638540725030259,-0.013492416066658389,-0.07144166767552522
2022-04-28,0.014960352260744778,0.016494553371808687,-0.02266680924070646,0.04776300944704424,0.01791526813481116
2022-04-29,-0.0021042589246531517,-0.011973873422070468,0.04538840560160846,-0.027296470878559673,-0.0021184127757658214
2022-05-05,-0.008034557072821753,-0.0017839312032784816,0.03150094743853375,-0.026920855872813076,-0.012181290761115003
2022-05-06,0.059593973912803244,0.08041023538200716,0.08977915043034948,0.0032375432266532377,0.06804504871958561
2022-05-09,0.021427867817630706,0.021313744994743877,0.032105559240769035,-0.018588765415581753,0.0268791069687465
2022-05-10,-0.03842106828313016,-0.040110650153259195,0.023487860973003045,-0.03951363693021613,-0.04023845739456907
2022-05-11,0.009258248735202012,0.01578529438865174,0.034801504462752784,0.0405849637286748,-0.009898355004736554
2022-05-12,0.07451581370260167,0.055617329989690815,0.08635892818040473,0.012839978038970192,0.07549406925787132
2022-05-13,0.021824347634320427,0.02220849166101921,-0.02104840680983451,0.016401015050947678,0.01990348623238166
2022-05-16,-0.011069203872999544,-0.009471216160478985,-0.0053693218829656865,-0.024352871577164124,-0.00910794486051941
2022-05-17,0.010704516059603321,0.004982997903439825,0.019097121598258843,0.04885749798382975,0.010858062089337622
2022-05-18,0.07089004317498436,0.07094680201053255,0.06761209106413234,-0.02240238547574937,0.06710494705864503
2022-05-19,0.06270241880749193,0.06322448223298908,0.08862883292633897,0.04553224839372593,0.06370872865165995
2022-05-20,0.05885575622570078,0.05678851304182982,0.004498776761161541,0.08713305451641758,0.0545092490936304
2022-05-23,0.06368449135417498,0.06367130147696415,0.07529398643135961,0.0022279979246129416,0.06289773965930645
2022-05-24,0.1006965888565245,0.10259848651742176,-0.02017283070808969,0.12018921556172865,0.10053103911272339
2022-05-25,0.02905472073841452,0.029236728561870942,0.01367981597074008,-0.0034744471887352504,0.02893616179909465
2022-05-26,0.09550325928003738,0.09595105460278251,0.0016546131641375218,0.09707321800214658,0.09552765030933051
2022-05-27,0.01926900640756956,0.01739757674877075,-0.00191745662332531,0.007693364071302168,0.018180726476753596
2022-05-30,0.11754478352965891,0.1171824039494531,0.08534378362537158,0.08398822892996774,0.11876705673111276
2022-05-31,0.09167686964304204,0.09113043914161845,0.06346860181415662,0.07248701619365792,0.08506299721927155
2022-06-01,0.13011042195597416,0.1289129690049699,0.09486456434864718,0.040712929009948155,0.1297628868885667
2022-06-02,0.15995310969774448,0.1499957794795717,0.1320110114219756,0.10346089351135154,0.15004239991975712
2022-06-06,0.016206995641773355,-0.002069417972501864,0.05508283290997699,0.03506639627136978,0.016127495358423092
2022-06-07,-0.02779382193752065,-0.028588774723200212,-0.04870241906397839,0.02672796743609735,-0.0014884671373843962
2022-06-08,0.014084577093660454,0.012439637697432396,-0.05798747991673095,0.05551299140700608,0.014134155815714774
2022-06-09,0.06379230542605178,0.0686669414400896,-0.025958785445818228,0.09083528593301907,0.06718508721249628
2022-06-10,-0.017787220568394022,-0.02350269414282894,0.0020894891137791384,0.002105990202476189,-0.0174145168202672
2022-06-13,-0.02671096959662457,-0.016462961555860436,0.012457945251713846,-0.04100456589338269,-0.03194571226471123
2022-06-14,0.012196307766790234,0.006345403737198148,-0.05930472922759209,0.03200998077337087,0.010313769246155766
2022-06-15,0.011042280386368113,0.006893735107713717,-0.05143901004546812,0.003120564539945509,-0.00038385879267795983
2022-06-16,0.005384341121787276,0.005133930378638024,0.05161717101216892,-0.025929342056250724,-0.014922242444359073
2022-06-17,0.03186557243601261,0.02842221399820894,0.07097427919160967,0.06242686608530437,0.01957409728625017
2022-06-20,-0.01618155039856139,-0.01475430406665457,-0.02888272041986283,-0.049436833813959934,-0.010060520564323015
2022-06-21,0.033115117976417224,0.03210543042923819,-0.03262419538242852,-0.0018600576648175008,0.02678954763451929
2022-06-22,0.013451843836992513,0.010650442618639193,0.010104702546101326,0.0175768320798744,0.013581997153715778
2022-06-23,0.05270488616425551,0.050100143221180456,0.09897210283305512,0.05676376450413195,0.049443441268398454
2022-06-24,0.05068150858937508,0.05003440986519511,0.05999875160842709,0.04003963837839573,0.04534123733415377
2022-06-27,-0.04090537397455303,-0.04143108209284002,-0.04981145723304258,-0.03583461570510317,-0.040923959952576604
2022-06-28,0.015587422111770279,0.008487369259585452,-0.013452214188213555,-0.016036387113479565,0.015653451166615616
2022-06-29,0.030944892016144587,0.02769118930000484,-0.07395973916167624,0.00445179967710203,0.029202262348137057
2022-06-30,-0.02085336269462096,-0.02123807165631264,-0.011205493097253782,0.0020246435332219675,-0.02335237312869833
2022-07-01,0.049049414890030604,0.037219523851603764,0.013314485531096652,0.035783563257674345,0.0450327544537299
2022-07-04,0.019608260559085707,0.01888609652050332,0.019318778598075112,0.03444804726162869,0.019284601723935337
2022-07-05,0.01712391542821952,0.017300926085882976,-0.025087818121545723,0.03496991930273259,0.01598062054459023
2022-07-06,0.041575452490466534,0.03450016245502145,0.08092817859567547,0.01468394510600405,0.038814575254168295
2022-07-07,0.062254734252753935,0.0619792726059595,0.10406215855567326,0.0756810270890449,0.061658535673396006
2022-07-08,0.04920924581121219,0.0448548956953701,-0.048789969876520345,-0.0005604411884939614,0.04845433903015316
2022-07-11,-0.009004126536364322,-0.007787741526377889,-0.05750562404248341,-0.03384103203076677,-0.009848833440390505
2022-07-12,0.06354673007180087,0.0682989269088085,-0.016981043866076097,0.07414638572573438,0.06359653950109455
2022-07-13,0.046908500196326676,0.047230543113103256,0.03524099888902236,0.012417588108737188,0.04125727854209702
2022-07-14,0.016931725204863874,0.0164225651214775,0.1487708587109119,0.019317593976856257,0.005522744188226047
2022-07-15,-0.03734776054704606,-0.032736919073683875,0.06742228268687685,-0.013750008906407256,-0.03841157104805563
2022-07-18,0.05740192409976088,0.03617048024223251,0.008795815891907768,0.017301743299336377,0.053515178023249184
2022-07-19,0.05386504484226204,0.056643101496739234,0.015226974993462096,0.006748948332614592,0.04670462475927371
2022-07-20,0.050335490951494796,0.04932335691624809,0.025805286475321137,0.04756423344584785,0.04479577362268868
2022-07-21,0.07473380901717455,0.07069320885625799,0.050489478763095716,0.03336179137990899,0.07621083360363295
2022-07-22,0.06299513935953123,0.058028869159967564,0.03451487589793333,0.03891375308783438,0.060142403305949374
2022-07-25,0.0187285000498043,0.017337224199268718,-0.07816942102937059,-0.017862953437724538,0.01719947258117132
2022-07-26,0.003163083383710344,-0.001183713770758969,0.028912169763679555,0.021004803675656797,0.0032179257812136952
2022-07-27,0.02134982023786428,0.016127686171924675,0.10609195066258212,-0.004730272793080039,0.01965806922940604
2022-07-28,0.0297683957223691,0.03534409689231175,0.02179506547598506,0.0016923149806122226,0.02774352917186418
2022-07-29,0.03496292947092499,0.031969125181291726,0.05736774772963466,0.014269259757518157,0.04459946862400631
2022-08-01,0.0745064353301815,0.07357870217050834,0.11488907338518267,0.08149234715058579,0.081543265308658
2022-08-02,0.031394661315800286,0.03538800109888115,0.022903254453953165,0.058474521455824574,0.03332343530917584
2022-08-03,0.07816777035115419,0.07474436227633999,0.027400903728372554,0.04341636226657105,0.07804784665831967
2022-08-04,0.032072286805682804,0.033758085501717064,0.02840256907904016,-0.010622786835049925,0.004316741229972388
2022-08-05,0.16222993276756842,0.16224274058136026,0.06495500004689848,0.14599217906287223,0.15173481148523546
2022-08-08,-0.07476347594419366,-0.048215795571712315,0.019216657485720382,-0.08360834898022995,-0.07463775420346834
2022-08-09,0.005743484998828485,0.007350224465615167,0.035785081520903414,0.0060170944605166575,0.009861619400249783
2022-08-10,0.03168257986582862,0.03854595445665304,0.06006745249967445,-0.004972620732581464,0.05628618207341932
2022-08-11,0.07699307620969514,0.06311757799461376,-0.035456323147674086,0.06523161156139226,0.05703295794138535
2022-08-12,-0.01039628335516189,-0.010643209842283601,-0.14041417588979033,-0.03701875288252805,-0.019580629065633084
2022-08-15,-0.023477445074737972,-0.030013627906198416,0.0676486981956053,0.007079918906178557,-0.024439656384037365
2022-08-16,0.0009000524484458774,0.007975626547306698,0.02456665114866025,-0.01484143499979982,-0.0015474135356543658
2022-08-17,0.02322004404532059,0.02060592562055118,-0.04060447189475835,0.018024513922438427,0.019103557590880654
2022-08-18,0.06521915483063818,0.06339653730246461,0.17826975594250374,0.07296698687148283,0.07194840765918695
2022-08-19,0.02622029178843028,0.01774878708482613,-0.12460518006006015,-0.011859091176713164,0.03230807136048068
2022-08-22,0.04809276359238164,0.04844076921222081,-0.02518714209624726,0.04632293436023146,0.03956242820925986
2022-08-23,-0.026928387954038593,-0.026676998561129192,0.008496336371458121,-0.03923923065389349,-0.026829576412197107
2022-08-24,0.04374620087304417,0.04142031224600242,-0.13935307299392694,-0.012560569127474056,0.0469295067946858
2022-08-25,0.06511100343607719,0.07044541428777955,-0.08626884240551247,0.049404918848097765,0.05653517932536408
2022-08-26,0.05667328131699502,0.05694359888025109,-0.009413648575213034,0.04295684630715459,0.05943425468552728
2022-08-29,0.023962211130671523,0.02525254523411169,0.030984309131165108,-0.005814825988454825,0.025426291331991077
2022-08-30,0.06241127673063994,0.059769990733060184,-0.05240741123052694,0.01071041404557302,0.06134343074139553
2022-08-31,0.06665725269262443,0.053751312658331066,-0.0964448183733087,0.028546167677959335,0.06389476948349208
2022-09-01,0.04826213089482377,0.04826553605788842,0.003287129133994957,0.02576603093146106,0.04280132894053828
2022-09-02,-0.002214825658132866,-0.006806756985889593,0.06837779490892329,-0.025612807575122392,-0.0025944767969959697
2022-09-05,0.006478299671648736,0.0009536505655316774,-0.02465315344630824,-0.006853805643899701,0.008931391774552865
2022-09-06,-0.0035447543820126552,-0.0007821537484713789,0.08410975638904475,0.057237328742904735,-0.007740348065715982
2022-09-07,0.01844831156737336,0.03163301856102771,0.13090409247789334,0.05451969128075317,0.019367115131407212
2022-09-08,0.07666855055861777,0.07297105077524421,-0.01612403369572894,0.06312072822855191,0.07618602996904109
2022-09-09,0.035371859704629166,0.03542043718720775,-0.09845869969016899,0.03966312872159374,0.02834018595216937
2022-09-13,0.019179374698219922,0.019494926751841054,0.011665088244453886,-0.008225571940029862,0.019166236975179492
2022-09-14,0.05136168498017061,0.055022794744454345,0.006519410495678092,0.0031453361729180756,0.0512287617979294
2022-09-15,0.07228543199784186,0.07670965604933519,-0.1330309666125312,0.027640778889529607,0.0717697919253069
2022-09-16,0.03861975291887362,0.03232011194569843,0.13398998528328818,0.058797244972950434,0.039995234901433196
2022-09-19,-0.016914860603901738,-0.01809248941379305,-0.00640238199478203,0.027249170942038953,-0.01680220738808583
2022-09-20,-0.0347428002975986,-0.04086055558967688,0.07540423179041728,-0.041404772042821385,-0.03614368461185558
2022-09-21,0.08184271114173872,0.0804098206172958,-0.024013126174748628,0.03296754911532993,0.07658843003062919
2022-09-22,-0.020412992010608467,-0.0184606303231638,0.0967234536067158,0.012314036009297136,-0.01580216879033709
2022-09-23,0.07760590798136172,0.07001411242363768,-0.07004261015114303,0.0848433807347787,0.0727383179514145
2022-09-26,-0.0583937151570621,-0.05786627937432651,0.06516501248986038,-0.0011791147661572429,-0.056449096134913314
2022-09-27,0.09025906359174075,0.08201090693423452,0.01316290868068798,0.028245736247358277,0.08970048630608851
2022-09-28,0.06734595927366273,0.06016894491347752,-0.09781758481287772,0.0077884798071756875,0.06154992583916561
2022-09-29,0.012433937035159144,0.010822290120732164,0.049634217653037216,0.05029709245901569,0.01395454343767386
2022-09-30,0.10481272232016818,0.10512950041713706,-0.07683269204848056,0.07047870307084851,0.1094127958499022
2022-10-10,0.050081837352758125,0.04262166604600481,-0.027353484242982173,0.038308887257825386,0.04994479620827937
2022-10-11,0.008635720562140473,0.008641092808610806,0.03103144850863208,0.031000521440855792,0.012941184842117495
2022-10-12,0.04410904629403748,0.050281828344604984,0.12751233628039152,0.04084262775743703,0.03822941143729358
2022-10-13,0.05566080166541217,0.056973661882388484,0.046352312822113,-0.023464411659335892,0.053177567964990305
2022-10-14,-0.004839117932230075,-0.004055617766120491,0.0434272944018804,0.0031295760494832914,-0.004925894900274028
2022-10-17,0.07729463366789181,0.07943191723417556,0.09538121037558847,-0.0028866970652032865,0.08398205046365463
2022-10-18,-0.0010886191276716537,-0.004474417432427296,0.037680337432611094,-0.010485130194807464,0.012974087086476472
2022-10-19,0.038474632686901475,0.03592582005675817,0.027352286046346475,0.002705918844997759,0.04260313665707697
2022-10-20,0.15427008366913847,0.14821294969059146,0.11780379364694826,0.12218318096272668,0.144650721495642
2022-10-21,0.05763510907987089,0.06860081217847568,0.05254597858871048,0.025765517632699762,0.06453387746544027
2022-10-24,-0.01377758113727742,-0.013625774565800683,0.05045287011459149,-0.00671543004080099,-0.017857185738343426
2022-10-25,0.0348265300517046,0.04021359693556608,0.012047982530193988,0.04588880477503259,0.03408381474052662
2022-10-26,0.09477460681399509,0.09549799289929341,0.16247242141388604,0.06347100085919954,0.08970409763628728
2022-10-27,0.20126259809685002,0.2006273211055407,0.09014461134919702,0.16030240859583858,0.19958440772585792
2022-10-28,-0.03652311003021032,-0.049341207555906146,-0.031707863900496173,-0.015746917313374457,-0.036653728111670544
2022-10-31,0.10838516065654615,0.10622719294043155,0.15325404063606024,0.05772787919933955,0.10775345055213056
2022-11-01,0.07925617847794837,0.083115306591693,0.08800744068259193,0.09599880497999358,0.055908542784618556
2022-11-02,0.024735678070014106,0.019244756758697065,0.08283667913611563,0.03261294460189695,0.0279824059999496
2022-11-03,-0.01951973565708491,-0.022122744890934968,0.05436306113645205,-0.02537070807822213,-0.02266790480494799
2022-11-04,-0.01989338253266947,-0.027037934937602818,-0.009241918475039123,0.0506547809596046,-0.013982632149250458
2022-11-07,0.04529739630887646,0.048858607193746045,-0.04132760780810461,-0.004854009099601005,0.03701668031191131
2022-11-08,0.006773608284635458,0.006718440505075137,-0.07213387573404806,-0.030549617407890986,-0.002423997613557642
2022-11-09,0.013417016393096007,0.01321718029385669,-0.027413815198799374,-0.02346346021112672,0.01344004782768567
2022-11-10,0.10265764171493304,0.10474798736397926,-0.01863144291274659,0.054961160073292326,0.1080260788512772
2022-11-11,0.1207422075067227,0.12324988623447229,0.014132418723018366,0.1330082108353875,0.11595752238929907
2022-11-14,0.09526683943345388,0.09628659228673121,0.04585513789283316,0.060639315089127614,0.09434970965984363
2022-11-15,-0.014902336669611898,-0.01640330313268704,0.06055912854090781,0.01640728839044165,-0.01398344654367159
2022-11-16,0.09445913436363902,0.08529069791856154,-0.015802544593201687,0.024690097689208865,0.09414400575144793
2022-11-17,0.043093339404149826,0.04475150507651489,0.023719234524122626,0.007998348258955809,0.04420006613327371
2022-11-18,0.07380232847421546,0.06974242113626986,0.020991864741724816,0.06559376951741283,0.0731696376769619
2022-11-21,-0.069518101719404,-0.0693976971556168,0.0017479041603246214,-0.06198275878952178,-0.0756031815555554
2022-11-22,0.1275668029287851,0.10379229539639993,-0.05574494826191839,0.0837134044854469,0.12763944323432558
2022-11-23,0.024822963791374632,0.014610743767759917,-0.049259388553386144,0.052574152058467744,0.028737870486295215
2022-11-24,-0.01462251408901517,-0.014050406406145027,0.01733636878480808,-0.030999537845940676,-0.00014056705869717545
2022-11-25,0.12619110347725176,0.11824841681739041,-0.049896980846315976,0.0994010336902526,0.1261934197014484
2022-11-28,-0.025387269483845887,-0.030003759369087567,-0.044621303981202634,-0.025325753515400208,-0.027034814548231766
2022-11-29,0.1051655092775191,0.0942085282883436,0.056178974493419576,0.10242252402955192,0.09598746166679545
2022-11-30,-0.004319280579658636,0.0005723201861599174,-0.049899905104485755,-0.0003972473986958948,0.00442698040425039
2022-12-01,0.03380692101768881,0.021761844751647746,0.08494813594292519,0.04858571262770878,0.03832574225158185
2022-12-02,0.01870615851032741,0.01919345762417771,0.005314435596551118,-0.05553244453097779,0.009507768319674597
2022-12-05,0.12734429189909593,0.12029172434475048,-0.0041475079846367046,0.1250082760974897,0.12763007956934014
2022-12-06,0.05175117149072353,0.05350877951101473,0.01190739712907161,0.07557852253865728,0.04472318568174074
2022-12-07,-0.013602435248316691,-0.0116232777010873,-0.005151996447233195,-0.028238288005353628,-0.012400407208850243
2022-12-08,0.030786766533725446,0.03740209364955796,0.0025538201468109263,0.0221888289387563,0.03170256355913804
2022-12-09,0.042165033567355535,0.03825229563611328,0.0568541121401887,0.0833717061241314,0.036846237068443206
2022-12-12,0.002658605394426222,-0.005027243971893745,0.11300706229771315,-0.011658987159288477,-0.009017147297063918
2022-12-13,0.0318975245436805,0.018804839549272364,-0.10559872935372014,-0.002700601776285909,0.03316386618503956
2022-12-14,0.06900591140257946,0.06700839022761582,0.0170180932802545,0.06873467327932695,0.06190253585075408
2022-12-15,0.013445495573628709,0.016553141229741834,0.03925702875397686,-0.0006322202542480735,-0.01602756230978596
2022-12-16,0.04239786099322724,0.037907547030695966,0.021994616997832447,0.08294329988463017,0.0447161042252122
2022-12-19,-0.00460797292539669,-0.013263174780474235,0.004531718887060456,0.02700027813540467,-0.0007814128431548507
2022-12-20,0.08220115036588795,0.08210363002780549,-0.03717152695386558,0.001090334686907854,0.06867908225850428
2022-12-21,0.019262988486829172,0.03605073122702256,0.0038514794678848443,0.038886267656907995,0.018612863935663342
2022-12-22,0.08580196040977431,0.09306311941063347,0.0502392915903803,0.117357424712803,0.09461350794182542
2022-12-23,0.07601366323530158,0.07574901856742897,0.0664806456889653,0.058837420449026095,0.07826445475152569
2022-12-26,-0.057393759464947236,-0.041841494425208424,-0.06567050821098411,-0.07236072013668225,-0.051010581564529145
2022-12-27,0.04214160108470212,0.05045618877384407,-0.02433291240662817,0.060387605230236244,0.05042046076157476
2022-12-28,0.08485364965656747,0.08496139474399361,0.021704671479332086,0.1247420039029192,0.07043998168823731
2022-12-29,0.054973829398574973,0.05496188290137101,0.07329768396166655,0.06673492165151419,0.05457934489738411
2022-12-30,0.08304650789453438,0.08170404768148727,-0.01583595807922871,0.029537392614071362,0.08321600631683362
2023-01-03,-0.021766319291937605,-0.0195289002359664,0.030738883233435474,-0.06049588804515964,-0.021323286735564485
2023-01-04,0.0896995483732215,0.09057305552291003,0.017764875229768887,0.02297053108386787,0.09024187998576695
2023-01-05,0.041501470113823734,0.04424545316738639,0.04087756490646142,0.08094634069482867,0.039601857399109784
2023-01-06,0.01284392214318714,0.008017930837879193,-0.004700945104931468,0.011136303482103446,0.012569600245494491
2023-01-09,0.04907443054344224,0.049558502677278,0.0451075411342456,0.04864723268497271,0.04918031167947403
2023-01-10,0.05732192525680683,0.05771291963340906,0.08912586502293986,0.08213743167353739,0.0626620970891505
2023-01-11,0.08321777820754875,0.07855399319475978,-0.03071080789322453,0.10705766535866476,0.08269085325318372
2023-01-12,0.11026097518020554,0.11229978426462307,0.06937275972151682,0.06815244207564636,0.11135543079969387
2023-01-13,0.12450069486325523,0.1289229066067732,0.009869925206201387,0.14942414515736843,0.12421760981323712
2023-01-16,0.095594678652258,0.09980496906841897,0.05184324563428398,0.06801557713908042,0.09578870151911739
2023-01-17,0.0814427680665737,0.0798685706549822,0.024236201840745403,0.0718437514947942,0.08722698012411795
2023-01-18,0.09582314245472445,0.09652431196103799,-0.006363588490816715,0.0069352727944524085,0.09662522125765143
2023-01-19,0.1684609578650177,0.1652859217793017,0.10397380840574699,0.14020466410458787,0.16919771822702148
2023-01-20,-0.02641174803732053,-0.007915815303743657,-0.06669382913880907,-0.0167180005421899,-0.027530919939654216
2023-01-30,-0.0311820664902242,-0.030092874050018446,-0.013276879418250322,-0.09249788438165593,-0.022144906290173225
2023-01-31,0.03889622071971128,0.046779127490445147,-0.024142647834335156,-0.010290651460208076,0.045127400328284994
2023-02-01,0.040475966875734515,0.03783901673120289,0.0786811346353187,0.02877209062283527,0.05050996192877852
2023-02-02,0.036518177527570944,0.035289793467546196,0.052726984165291306,0.015110616932192228,0.034632845433539436
2023-02-03,0.08631295877208314,0.08605329814563499,0.1192642636887229,0.0343304395790349,0.09153625383408882
2023-02-06,0.1278188503389234,0.12843827872870023,0.04781938424036494,0.04751301878651383,0.1275601227102434
2023-02-07,0.08704100094374784,0.08952049146897995,0.007350496141817935,0.032756438080581575,0.08596456218692813
2023-02-08,0.03920170747892552,0.04203158121363394,-0.025872720378855102,-0.002463205651370866,0.03973949445850935
2023-02-09,0.07546265062656088,0.0661525238443388,0.0923013161473493,0.09776751730700693,0.07589201743551391
2023-02-10,0.13055513972308555,0.12906890856939474,0.0475157342854748,0.06711127891206244,0.1276336232156983
2023-02-13,0.016872204898681804,0.014317366588407663,0.04556286851281528,0.012131913617688174,0.01747105997870399
2023-02-14,0.10000735599116566,0.09924157012025095,-0.0013517652761344224,0.07436044552248976,0.10111232371410649
2023-02-15,0.08605513110712103,0.09317738248729317,0.13578749171836355,0.06167126101306443,0.0841704570236149
2023-02-16,0.093038614369201,0.08888657240263828,-0.011863695552622889,0.10951675935893078,0.09418553039960628
2023-02-17,0.09144424961384486,0.09090572972598267,-0.04234818963905361,0.013418887419587406,0.07978817271634692
2023-02-20,0.06938881232254819,0.07753747623076282,0.10052908583420214,0.12779752144072937,0.0686800497941814
2023-02-21,0.08004346361287888,0.08117616378909928,-0.006311376672026596,0.07408351113887957,0.0778334973402308
2023-02-22,0.1123492985145173,0.11514370651335948,0.10765528453825846,0.05290893860940523,0.11290285171708624
2023-02-23,0.007407511685237235,0.012986508824452994,-0.08118604238337042,-0.031818592696146744,0.003505764067151841
2023-02-24,0.10968123073904938,0.098908785945338,0.10922937559524366,0.07012808549943594,0.10741921060825059
2023-02-27,0.06066117939748848,0.06341059845632308,-0.013716283642333767,0.07306618660893983,0.06502339642868661
2023-02-28,0.07426927423011156,0.06913187561194989,0.047203706427113294,0.05422172540144086,0.0722663636255226
2023-03-01,0.04709906638130326,0.047138824714638206,0.10931169170062953,0.06940439834979731,0.04140174447081335
