Date,selected_adv20_cny,two_way_turnover,selected_names
2023-04-24,52965472454.25,0.33814432989690724,485
2023-04-25,50410570727.950005,0.3793814432989691,485
2023-04-26,50404342603.0,0.354639175257732,484
2023-04-27,55873051613.5,0.36363636363636365,482
2023-04-28,59539123334.600006,0.3112033195020747,482
2023-05-04,62099214213.9,0.34024896265560156,479
2023-05-05,59994486661.3,0.35908141962421714,476
2023-05-08,64955507579.25,0.35220125786163514,477
2023-05-09,64670225398.05,0.33542976939203345,476
2023-05-10,67509790129.3,0.36134453781512604,476
2023-05-11,72014054936.75,0.33193277310924374,476
2023-05-12,70184269603.70001,0.35220125786163514,477
2023-05-15,76022446500.95001,0.339622641509434,477
2023-05-16,77948272038.6,0.3438155136268344,477
2023-05-17,76920147771.15,0.3731656184486373,477
2023-05-18,70154177264.9,0.3312368972746331,477
2023-05-19,73479326634.90001,0.36820083682008375,478
2023-05-22,74179835109.9,0.2839248434237996,479
2023-05-23,81046424106.0,0.36325678496868474,479
2023-05-24,75559512611.17105,0.3757828810020877,479
2023-05-25,73293748386.65,0.36325678496868474,478
2023-05-26,59491218665.9,0.3305439330543933,478
2023-05-29,57800139861.0,0.33472803347280333,478
2023-05-30,59662492548.950005,0.36743215031315235,479
2023-05-31,50223337361.100006,0.33402922755741127,479
2023-06-01,55457327239.299995,0.3757828810020877,479
2023-06-02,52544236777.1,0.38333333333333325,480
2023-06-05,45187058774.15,0.38750000000000007,480
2023-06-06,46025925245.149994,0.34927234927234924,481
2023-06-07,45118611203.7,0.31185031185031187,481
2023-06-08,44177257052.3,0.31120331950207475,482
2023-06-09,43148113037.7,0.3278008298755187,482
2023-06-12,45488126849.899994,0.3360995850622407,482
2023-06-13,45688836562.15,0.36514522821576767,482
2023-06-14,45851068094.7,0.34439834024896265,482
2023-06-15,43722111524.649994,0.3236514522821577,482
2023-06-16,39142840242.0,0.3485477178423237,482
2023-06-19,41568499547.0,0.3609958506224067,481
2023-06-20,38987607309.0,0.316008316008316,481
2023-06-21,41660333892.55,0.3319502074688797,482
2023-06-26,42829799375.4,0.2863070539419088,481
2023-06-27,46081361472.35,0.3360995850622407,482
2023-06-28,41561555289.25,0.3319502074688797,482
2023-06-29,40952479263.25,0.31950207468879677,482
2023-06-30,42875113207.9,0.36514522821576767,482
2023-07-03,43476459028.15,0.32780082987551873,482
2023-07-04,45374060309.7,0.3153526970954357,482
2023-07-05,42383483820.899994,0.37759336099585067,482
2023-07-06,48540972245.149994,0.3726708074534161,483
2023-07-07,54018319266.15,0.29399585921325055,483
2023-07-10,57608907214.0,0.3842975206611571,484
2023-07-11,52722872248.2,0.32644628099173556,483
2023-07-12,53297097306.299995,0.3801652892561984,484
2023-07-13,52785873054.5,0.384297520661157,484
2023-07-14,51169476655.7,0.3347107438016529,484
2023-07-17,57912881711.8,0.3628865979381443,485
2023-07-18,48808931122.85,0.33402061855670107,485
2023-07-19,54459259516.5,0.3793814432989691,485
2023-07-20,49077967653.9,0.39917695473251025,486
2023-07-21,45020409450.15,0.34156378600823045,486
2023-07-24,40238055253.7,0.3901437371663245,487
2023-07-25,39627615433.5,0.36960985626283366,487
2023-07-26,40788845265.950005,0.3613963039014374,487
2023-07-27,35452078753.1,0.3860369609856263,487
2023-07-28,32296235994.55,0.39344262295081966,488
2023-07-31,33208089213.149998,0.34016393442622955,488
2023-08-01,34131216550.8,0.3517382413087935,489
2023-08-02,34499253920.0,0.3190184049079755,489
2023-08-03,33683964323.1,0.35510204081632657,490
2023-08-04,36607293396.25,0.3755102040816327,490
2023-08-07,37098981185.950005,0.35510204081632657,490
2023-08-08,42695210508.34999,0.4073319755600816,491
2023-08-09,41505856347.2,0.3747454175152749,491
2023-08-10,37557139307.0,0.3780487804878047,492
2023-08-11,35999865941.600006,0.3455284552845529,492
2023-08-14,35936536007.4,0.3780487804878049,492
2023-08-15,37447084998.25,0.39837398373983746,492
2023-08-16,35143078648.95,0.2845528455284553,492
2023-08-17,34201662491.75,0.36585365853658536,492
2023-08-18,33879948215.949997,0.3651115618661258,493
2023-08-21,35473066493.8,0.3488843813387424,493
2023-08-22,37077895696.0,0.3407707910750507,493
2023-08-23,37923971005.8,0.3367139959432049,493
2023-08-24,36880697632.25,0.3238866396761133,494
2023-08-25,40405923955.649994,0.38461538461538464,494
2023-08-28,40534806200.35,0.3643724696356275,494
2023-08-29,37505461862.600006,0.3927125506072875,494
2023-08-30,42094340012.8,0.4291497975708502,494
2023-08-31,41745614714.1,0.3765182186234818,494
2023-09-01,39905401645.25,0.3360323886639676,494
2023-09-04,37062758118.85,0.368421052631579,494
2023-09-05,34565232804.7,0.3765182186234818,494
2023-09-06,40794245171.799995,0.32793522267206476,494
2023-09-07,38134278763.4,0.3481781376518219,494
2023-09-08,36622596910.8,0.32388663967611336,494
2023-09-11,36573153198.45,0.35627530364372473,494
2023-09-12,34699091854.5,0.3441295546558704,493
2023-09-13,36482051038.55,0.3522267206477733,494
2023-09-14,39549900033.85,0.3481781376518219,494
2023-09-15,36075433869.8,0.340080971659919,494
2023-09-18,39208301471.0,0.3643724696356275,494
2023-09-19,35974937478.95,0.35627530364372473,494
2023-09-20,35021132676.649994,0.3360323886639676,494
2023-09-21,42068185830.8,0.368421052631579,494
2023-09-22,38765161934.45,0.31983805668016196,494
2023-09-25,35474684483.0,0.3441295546558705,494
2023-09-26,35635182932.15,0.29959514170040485,494
2023-09-27,35302489281.95,0.38056680161943324,494
2023-09-28,35267472034.350006,0.3805668016194332,494
2023-10-09,39217840988.3,0.3481781376518218,493
2023-10-10,41711383572.95,0.37322515212981744,493
2023-10-11,40532801619.95,0.35294117647058826,493
2023-10-12,37184480911.5,0.3488843813387425,492
2023-10-13,37001223284.7,0.3488843813387425,493
2023-10-16,35877876834.3,0.3042596348884381,493
2023-10-17,38711321595.5,0.3691683569979716,493
2023-10-18,37325577455.75,0.32793522267206476,494
2023-10-19,40248033106.200005,0.3238866396761133,494
2023-10-20,41066563573.05,0.2874493927125506,494
2023-10-23,42107570243.75,0.29554655870445345,494
2023-10-24,32864247356.4,0.36437246963562747,493
2023-10-25,36726025266.05,0.36105476673428005,492
2023-10-26,34337407494.850002,0.3902439024390244,492
2023-10-27,34384289476.75,0.3943089430894309,492
2023-10-30,34056389222.35,0.38211382113821135,492
2023-10-31,32918939918.5,0.3495934959349592,491
2023-11-01,32328354268.35,0.29735234215885964,490
2023-11-02,34369479258.85,0.27291242362525475,491
2023-11-03,33974093384.85,0.3014256619144603,491
2023-11-06,31337272213.4,0.2973523421588594,491
2023-11-07,33124444658.85,0.30957230142566194,491
2023-11-08,33226525546.250004,0.285132382892057,491
2023-11-09,34096014214.85,0.30142566191446024,491
2023-11-10,34150791529.2,0.2688391038696537,491
2023-11-13,35896077905.9,0.29327902240325865,491
2023-11-14,34287049818.75,0.3177189409368635,491
2023-11-15,32928810176.6,0.30549898167006106,491
2023-11-16,33006691236.95,0.3014256619144603,491
2023-11-17,32216663810.199997,0.29327902240325865,491
2023-11-20,33639579877.200005,0.2729124236252546,491
2023-11-21,34100739306.0,0.25203252032520307,492
2023-11-22,34196153306.000004,0.3130081300813008,492
2023-11-23,34812801901.149994,0.2926829268292683,492
2023-11-24,32098502104.05,0.3170731707317074,492
2023-11-27,35515286626.1,0.3002028397565924,493
2023-11-28,36193379161.15,0.32048681541582147,493
2023-11-29,43285315642.600006,0.3002028397565923,493
2023-11-30,43190331849.200005,0.2839756592292089,493
2023-12-01,41018756368.6,0.28803245436105473,493
2023-12-04,42305754190.85,0.35294117647058826,493
2023-12-05,40124587912.05,0.3448275862068966,493
2023-12-06,43530596719.600006,0.31237322515212984,493
2023-12-07,41794877145.65,0.3042596348884381,493
2023-12-08,49742689027.600006,0.3002028397565923,493
2023-12-11,43007463709.25,0.3643724696356275,494
2023-12-12,40354416844.25,0.29959514170040485,494
2023-12-13,46196807313.850006,0.3562753036437246,493
2023-12-14,47432952053.5,0.31174089068825905,494
2023-12-15,43343327900.4,0.32388663967611336,494
2023-12-18,45045286429.1,0.3684210526315789,493
2023-12-19,49212500909.75,0.36511156186612576,493
2023-12-20,42279098599.55,0.32454361054766734,493
2023-12-21,46836020517.649994,0.3238866396761133,494
2023-12-22,44465648555.049995,0.3319838056680162,494
2023-12-25,43497616958.399994,0.3481781376518218,494
2023-12-26,44221923303.4,0.3805668016194332,494
2023-12-27,42729133979.2,0.3603238866396761,494
2023-12-28,45204525050.85,0.3515151515151515,495
2023-12-29,40780402578.75,0.42020202020202024,494
2024-01-02,40010062459.049995,0.36032388663967607,493
2024-01-03,38888584003.9,0.3772819472616633,493
2024-01-04,36273712112.8,0.3448275862068966,493
2024-01-05,37573526282.399994,0.36511156186612576,493
2024-01-08,35273268380.6,0.2995951417004048,494
2024-01-09,34517140421.100006,0.3522267206477733,494
2024-01-10,33562243977.9,0.2834008097165992,493
2024-01-11,32475215323.65,0.3198380566801619,494
2024-01-12,32354776424.65,0.31174089068825905,493
2024-01-15,29321130646.949997,0.31237322515212984,493
2024-01-16,29253709534.6,0.31237322515212984,493
2024-01-17,30534571389.25,0.2955465587044534,494
2024-01-18,30203018458.949997,0.3117408906882591,494
2024-01-19,33258140689.7,0.2874493927125506,494
2024-01-22,32590085888.600002,0.2550607287449393,494
2024-01-23,32605752737.35,0.27125506072874495,493
2024-01-24,33514919703.550003,0.2799188640973631,493
2024-01-25,36596746429.5,0.2799188640973632,492
2024-01-26,35606413642.35,0.2764227642276423,492
2024-01-29,36123569070.65,0.3211382113821136,491
2024-01-30,36920935232.55,0.3340122199592668,491
2024-01-31,35899021264.85,0.3861788617886177,492
2024-02-01,38260867346.25,0.34552845528455284,490
2024-02-02,40893797403.3,0.29387755102040813,489
2024-02-05,44760944300.0,0.29447852760736204,489
2024-02-06,42049988332.85,0.48670756646216773,485
2024-02-07,46583916981.0,0.34156378600823045,486
2024-02-08,49150993221.45,0.3621399176954732,485
2024-02-19,49851117566.35,0.3917525773195877,485
2024-02-20,47400770084.4,0.33402061855670107,483
2024-02-21,50538670667.3,0.3229813664596274,483
2024-02-22,48512569871.350006,0.3602484472049689,482
2024-02-23,49330485141.5,0.27385892116182575,482
2024-02-26,49246783795.600006,0.2572614107883817,482
2024-02-27,49503513523.850006,0.31535269709543573,481
2024-02-28,52000391730.0,0.3284823284823285,481
2024-02-29,55184952894.55,0.25363825363825365,481
2024-03-01,56481343869.00001,0.3284823284823285,481
2024-03-04,58903425874.549995,0.34095634095634086,480
