Date,raw_long_return,raw_universe_return,raw_excess_return,size_industry_long_return,size_industry_universe_return,size_industry_excess_return,industry_matched_long_return,industry_matched_universe_return,industry_matched_excess_return,industry_matched_selected_names,signal_dispersion,signal_p90_minus_p10,g10_turnover,rolling_excess_sharpe_60d
2022-03-10,0.016988955015877355,0.01762868966400548,-0.0006397346481281235,0.016534334499152956,0.01762868966400548,-0.0010943551648525222,0.01607191487761371,0.01762868966400548,-0.001556774786391768,457.0,0.999999999999999,2.366296508146116,0.3566591422121896,
2022-03-11,0.007620437491700213,0.007508682194924665,0.00011175529677554842,0.006994739120925132,0.007508682194924665,-0.0005139430739995333,0.006853272627975934,0.007508682194924665,-0.000655409566948731,456.0,1.0000000000000009,2.3555731503503434,0.38826185101580135,
2022-03-14,-0.024029408075675884,-0.026822905601928355,0.002793497526252471,-0.025573271698755447,-0.026822905601928355,0.001249633903172908,-0.025245596875307842,-0.026822905601928355,0.0015773087266205132,456.0,0.999999999999999,2.3972470892504374,0.3378378378378377,
2022-03-15,-0.04852864301212757,-0.05100126955443059,0.0024726265423030136,-0.050636388080816226,-0.05100126955443059,0.00036488147361436046,-0.05055209468930603,-0.05100126955443059,0.0004491748651245589,459.0,0.9999999999999993,2.366357125617274,0.37837837837837834,
2022-03-16,0.028076898729347335,0.03050835249857642,-0.0024314537692290833,0.027867350817664473,0.03050835249857642,-0.0026410016809119453,0.027272810232411848,0.03050835249857642,-0.0032355422661645705,459.0,0.9999999999999997,2.364409473367994,0.38651685393258417,
2022-03-17,0.015968411376668122,0.019103446873682286,-0.0031350354970141638,0.0181489499179495,0.019103446873682286,-0.0009544969557327872,0.017557445195623817,0.019103446873682286,-0.0015460016780584687,459.0,0.9999999999999981,2.360811391140527,0.3946188340807176,
2022-03-18,0.014996357487170873,0.01321586721275723,0.0017804902744136437,0.014660812067833338,0.01321586721275723,0.001444944855076109,0.014576624289026261,0.01321586721275723,0.0013607570762690317,461.0,0.9999999999999984,2.3959413090600714,0.31838565022421533,
2022-03-21,0.010782590131970375,0.012726125229667025,-0.001943535097696649,0.012075011158154469,0.012726125229667025,-0.0006511140715125558,0.01141110617235933,0.012726125229667025,-0.001315019057307694,458.0,1.0,2.3827774028311772,0.37303370786516854,
2022-03-22,0.004196501290431821,-0.0020180315713587446,0.006214532861790566,0.002878891811942321,-0.0020180315713587446,0.0048969233833010654,0.0031798064202485203,-0.0020180315713587446,0.005197837991607265,459.0,0.9999999999999987,2.387048511779753,0.3640449438202247,
2022-03-23,0.0013271577362316703,0.003440267980194753,-0.002113110243963083,0.003295083748857014,0.003440267980194753,-0.00014518423133773892,0.0031379773579995707,0.003440267980194753,-0.0003022906221951823,460.0,0.9999999999999981,2.39069369911486,0.3820224719101123,
2022-03-24,-0.009663096370918257,-0.01177360494224003,0.0021105085713217734,-0.011274588399774866,-0.01177360494224003,0.0004990165424651645,-0.01046690099374249,-0.01177360494224003,0.0013067039484975403,458.0,0.9999999999999999,2.39936924340693,0.3865168539325843,
2022-03-25,-0.002111028184334534,-0.004527788694575271,0.0024167605102407373,-0.0023361845054291285,-0.004527788694575271,0.0021916041891461425,-0.0022645583505146384,-0.004527788694575271,0.0022632303440606326,458.0,1.0000000000000002,2.4055963430956107,0.2966292134831461,
2022-03-28,-0.0015085298069768154,-0.003938269863978708,0.002429740057001893,-0.002370663808069157,-0.003938269863978708,0.0015676060559095513,-0.0016908250563336872,-0.003938269863978708,0.002247444807645021,458.0,0.9999999999999982,2.364183011380865,0.3640449438202247,
2022-03-29,-0.008935264708061719,-0.00908778589956473,0.00015252119150301058,-0.00996009811750894,-0.00908778589956473,-0.0008723122179442114,-0.009566097895538531,-0.00908778589956473,-0.00047831199597380206,458.0,0.9999999999999991,2.363297220493104,0.3820224719101123,
2022-03-30,0.014826069865766069,0.01666723725853475,-0.0018411673927686816,0.014339619916447022,0.01666723725853475,-0.0023276173420877285,0.01411568860611647,0.01666723725853475,-0.00255154865241828,459.0,0.9999999999999996,2.3850805944191755,0.3460674157303371,
2022-03-31,0.002766280913368573,-0.0021635323360525037,0.004929813249421077,0.001978951866242138,-0.0021635323360525037,0.004142484202294641,0.0019830955915620028,-0.0021635323360525037,0.004146627927614506,459.0,0.9999999999999998,2.389645865498445,0.39550561797752803,
2022-04-01,0.0038432267969548553,-0.001439238710706327,0.005282465507661182,0.0002931882472083088,-0.001439238710706327,0.0017324269579146357,0.00010194942968314187,-0.001439238710706327,0.001541188140389469,458.0,1.000000000000001,2.3852388953155472,0.3873873873873873,
2022-04-06,0.015369163580467185,0.009467887731657805,0.00590127584880938,0.016978572207920626,0.009467887731657805,0.007510684476262821,0.015307992944915114,0.009467887731657805,0.005840105213257309,456.0,1.0000000000000007,2.3885033745373505,0.3702031602708805,
2022-04-07,-0.020609091520858366,-0.022823222586111126,0.002214131065252759,-0.0213908929203408,-0.022823222586111126,0.0014323296657703238,-0.0210146890081788,-0.022823222586111126,0.0018085335779323246,455.0,0.9999999999999988,2.3866839084295384,0.4208144796380091,
2022-04-08,-0.004858436472950951,-0.00662535674886329,0.001766920275912339,-0.006060633748955146,-0.00662535674886329,0.0005647229999081434,-0.006131673504651045,-0.00662535674886329,0.000493683244212245,456.0,1.0000000000000007,2.409924115213151,0.3024830699774268,
2022-04-11,-0.027008711273800032,-0.029352449007728584,0.002343737733928552,-0.02749334233245912,-0.029352449007728584,0.0018591066752694646,-0.02743680832809595,-0.029352449007728584,0.0019156406796326346,455.0,1.0000000000000002,2.4054214981355946,0.38374717832957106,
2022-04-12,0.019211888229302934,0.01767967688536113,0.0015322113439418042,0.018420517644288485,0.01767967688536113,0.0007408407589273545,0.019175212636581576,0.01767967688536113,0.0014955357512204462,453.0,0.9999999999999978,2.41241486836089,0.3927765237020317,
2022-04-13,-0.014323273502432746,-0.019528436117237674,0.0052051626148049285,-0.015679071366924025,-0.019528436117237674,0.003849364750313649,-0.014740974241009838,-0.019528436117237674,0.004787461876227837,455.0,1.0000000000000004,2.399525675599237,0.3537414965986395,
2022-04-14,0.006336094916172302,0.009194011186072088,-0.002857916269899787,0.006693091259533746,0.009194011186072088,-0.0025009199265383425,0.00692908586951203,0.009194011186072088,-0.0022649253165600586,456.0,1.0000000000000004,2.3821652576672383,0.2934537246049662,
2022-04-15,-0.013311903899258399,-0.016507337138742553,0.003195433239484154,-0.015783322228280577,-0.016507337138742553,0.0007240149104619752,-0.015137693945820062,-0.016507337138742553,0.0013696431929224907,454.0,1.0,2.400070592214209,0.2979683972911965,
2022-04-18,0.004806407156803555,0.008078108481371424,-0.0032717013245678692,0.009549216904018162,0.008078108481371424,0.0014711084226467375,0.007986090327631454,0.008078108481371424,-9.201815373996967e-05,455.0,0.9999999999999998,2.4023793949218835,0.3212669683257919,
2022-04-19,0.004265909707980573,0.004369692089802125,-0.00010378238182155199,0.004815697144791581,0.004369692089802125,0.00044600505498945675,0.004124138878507543,0.004369692089802125,-0.0002455532112945816,456.0,0.9999999999999992,2.4000366982861916,0.3438914027149321,
2022-04-20,-0.00683826515316651,-0.009861524522548086,0.003023259369381576,-0.004341458689808636,-0.009861524522548086,0.0055200658327394505,-0.006269746017044357,-0.009861524522548086,0.0035917785055037295,455.0,1.0000000000000004,2.391462554890161,0.326530612244898,
2022-04-21,-0.02781876527363619,-0.03754882101297715,0.009730055739340961,-0.0341230451007973,-0.03754882101297715,0.0034257759121798514,-0.03271644463211512,-0.03754882101297715,0.004832376380862029,454.0,1.0000000000000004,2.3986994798434402,0.3167420814479638,
2022-04-22,-0.0029636871361192383,-0.008850972961862134,0.005887285825742895,-0.005570807888427839,-0.008850972961862134,0.003280165073434295,-0.0050440677753656555,-0.008850972961862134,0.003806905186496478,455.0,0.9999999999999998,2.3625581517760468,0.27990970654627556,
2022-04-25,-0.0672601484249516,-0.07577689510189307,0.00851674667694148,-0.07467725473261921,-0.07577689510189307,0.0010996403692738604,-0.07361466767209698,-0.07577689510189307,0.0021622274297960903,456.0,1.0000000000000009,2.3362755924364507,0.30699774266365687,
2022-04-26,-0.03444909399449324,-0.03431476126985953,-0.0001343327246337081,-0.03556457558331204,-0.03431476126985953,-0.0012498143134525089,-0.03587688303633671,-0.03431476126985953,-0.00156212176647718,454.0,1.0,2.333491847093475,0.288939051918736,
2022-04-27,0.024272913828696122,0.032033921214785294,-0.007761007386089171,0.025070785091607362,0.032033921214785294,-0.006963136123177931,0.025490780899959525,0.032033921214785294,-0.006543140314825769,453.0,1.0000000000000007,2.344506636862408,0.3537414965986394,
2022-04-28,-0.015166695082533429,-0.016217241357300082,0.0010505462747666533,-0.015651483937627365,-0.016217241357300082,0.0005657574196727168,-0.015671849548428513,-0.016217241357300082,0.0005453918088715697,452.0,1.0000000000000009,2.332434402908639,0.29545454545454547,
2022-04-29,0.04349580945660318,0.04543941585203969,-0.0019436063954365104,0.045078543887086764,0.04543941585203969,-0.0003608719649529288,0.04466783601714123,0.04543941585203969,-0.0007715798348984643,449.0,0.9999999999999983,2.3587226268443233,0.3409090909090909,
2022-05-05,0.016310941290618268,0.017573766445724878,-0.0012628251551066103,0.017506924110208696,0.017573766445724878,-6.68423355161818e-05,0.01609829164776739,0.017573766445724878,-0.0014754747979574892,450.0,1.0000000000000007,2.351140972732668,0.35990888382687936,
2022-05-06,-0.0075657881189010266,-0.010829601936138984,0.003263813817237957,-0.008435422836007823,-0.010829601936138984,0.00239417910013116,-0.008655644944735868,-0.010829601936138984,0.0021739569914031153,446.0,1.0000000000000007,2.3161653402519677,0.37528604118993136,3.5170294055378992
2022-05-09,0.014817500555797856,0.016130129409459383,-0.0013126288536615266,0.01650658080900726,0.016130129409459383,0.0003764513995478773,0.01538221445336128,0.016130129409459383,-0.0007479149560981023,447.0,1.0000000000000002,2.32531319482208,0.3640552995391705,3.4390269791387493
2022-05-10,0.015333294806937436,0.01733100654767992,-0.001997711740742482,0.01499567256327945,0.01733100654767992,-0.0023353339844004676,0.01489506574563086,0.01733100654767992,-0.0024359408020490584,446.0,1.0000000000000007,2.3182614576189158,0.4009216589861751,2.826383435790239
2022-05-11,0.0023025254696228204,0.0038306764615827467,-0.0015281509919599263,0.002736642619006552,0.0038306764615827467,-0.001094033842576195,0.002051463780704362,0.0038306764615827467,-0.0017792126808783846,446.0,0.9999999999999991,2.3393660490442896,0.3048498845265588,2.9461868590765223
2022-05-12,0.009936390099918946,0.00850964771329354,0.001426742386625407,0.00861919465337895,0.00850964771329354,0.00010954694008541085,0.00849124538563767,0.00850964771329354,-1.840232765586841e-05,447.0,0.9999999999999981,2.3893434012541084,0.4526558891454965,2.8123446657180162
2022-05-13,0.003327277880750547,0.0071140894996996155,-0.0037868116189490684,0.005523111277081891,0.0071140894996996155,-0.0015909782226177244,0.005510209455631622,0.0071140894996996155,-0.0016038800440679934,449.0,1.0,2.386570515133763,0.304147465437788,2.681424045094297
2022-05-16,-0.0011149385918233102,0.0020022481892731795,-0.0031171867810964897,0.0003796758460175954,0.0020022481892731795,-0.0016225723432555842,0.00039126006794243265,0.0020022481892731795,-0.001610988121330747,449.0,1.000000000000002,2.396339407238271,0.28110599078341014,2.690927026569349
2022-05-17,-0.0015923972608274009,-0.0005407973038498923,-0.0010515999569775086,-0.001562098933050181,-0.0005407973038498923,-0.0010213016292002887,-0.0012163151513657575,-0.0005407973038498923,-0.0006755178475158653,446.0,0.9999999999999997,2.367360771263172,0.3233256351039261,2.960513132105293
2022-05-18,0.009233005553534984,0.0070262883710370694,0.0022067171824979148,0.007697113090318234,0.0070262883710370694,0.0006708247192811646,0.007481160492437161,0.0070262883710370694,0.00045487212140009163,446.0,1.0000000000000009,2.3840574824174734,0.33256351039260973,3.064363811250716
2022-05-19,0.006254339026406132,0.007088379071457782,-0.0008340400450516502,0.006298112648262398,0.007088379071457782,-0.0007902664231953837,0.005975727827014369,0.007088379071457782,-0.0011126512444434135,446.0,0.9999999999999979,2.351320139411693,0.3048498845265588,3.26355149432961
2022-05-20,0.010434008538743997,0.012206753916254101,-0.001772745377510104,0.01111514107914342,0.012206753916254101,-0.0010916128371106816,0.011144316355711809,0.012206753916254101,-0.0010624375605422925,445.0,1.0000000000000007,2.389168890755537,0.2777777777777778,3.07834705423256
2022-05-23,0.015557225639969396,0.013648807474310442,0.0019084181656589538,0.014662775585881931,0.013648807474310442,0.0010139681115714887,0.014247328337402027,0.013648807474310442,0.0005985208630915843,445.0,1.0000000000000007,2.382996402128179,0.3325635103926097,3.2905588740375307
2022-05-24,-0.04370807726281813,-0.04223266641564568,-0.0014754108471724536,-0.04110655144750467,-0.04223266641564568,0.0011261149681410093,-0.04026680437979112,-0.04223266641564568,0.001965862035854561,444.0,1.0000000000000009,2.385856016733454,0.31870669745958424,3.3565336645494024
2022-05-25,0.01877630117830967,0.02009112786359887,-0.0013148266852891985,0.020347329985530238,0.02009112786359887,0.0002562021219313683,0.020241665461426576,0.02009112786359887,0.00015053759782770668,445.0,0.999999999999999,2.3820348337523614,0.23148148148148145,3.2827454653737815
2022-05-26,0.006617807936733985,0.005208674631829661,0.0014091333049043248,0.006029067838969627,0.005208674631829661,0.0008203932071399666,0.0063783252137544775,0.005208674631829661,0.0011696505819248169,445.0,0.9999999999999999,2.3955132525690437,0.3148148148148148,3.2507299101501084
2022-05-27,-0.00025719521042935444,0.0008867540196659488,-0.0011439492300953033,-0.00015837869230311984,0.0008867540196659488,-0.0010451327119690686,-0.00010038446998352477,0.0008867540196659488,-0.0009871384896494736,447.0,0.9999999999999998,2.394320112851111,0.2962962962962963,3.022206762092102
2022-05-30,0.014290122070194857,0.010264330237852335,0.004025791832342522,0.014119420659383139,0.010264330237852335,0.0038550904215308036,0.014199416098434794,0.010264330237852335,0.003935085860582459,445.0,1.0,2.38922795816941,0.32407407407407407,3.6089119036993442
2022-05-31,0.01799837127280068,0.012925147700927812,0.0050732235718728685,0.017275275360734865,0.012925147700927812,0.004350127659807053,0.017300570504851055,0.012925147700927812,0.0043754228039232426,445.0,1.0000000000000007,2.410549084766166,0.28637413394919164,4.211345531596712
2022-06-01,0.013254085680121284,0.0076094224670457695,0.005644663213075515,0.012634790147807232,0.0076094224670457695,0.005025367680761462,0.012760456588210439,0.0076094224670457695,0.005151034121164669,446.0,1.0000000000000016,2.393925446100087,0.2863741339491917,4.768010400003837
2022-06-02,0.025087320674423163,0.011667488359824523,0.01341983231459864,0.01981066266765276,0.011667488359824523,0.008143174307828236,0.019520339822975668,0.011667488359824523,0.007852851463151145,448.0,1.0000000000000013,2.3869697204160385,0.3548387096774194,5.164935433754297
2022-06-06,0.02280198186810169,0.0182154358628878,0.004586546005213889,0.02130782873849591,0.0182154358628878,0.0030923928756081097,0.02202098252933461,0.0182154358628878,0.0038055466664468074,448.0,1.0000000000000004,2.376529096575773,0.3548387096774193,5.221936901606368
2022-06-07,-0.007669216761426882,-0.004911845995582925,-0.002757370765843957,-0.007421112067615734,-0.004911845995582925,-0.002509266072032809,-0.006749617492288345,-0.004911845995582925,-0.00183777149670542,450.0,1.0000000000000016,2.3865487689029283,0.3165137614678899,4.7838621568649105
2022-06-08,-0.0031779648181120648,-0.0019091083657563552,-0.0012688564523557096,-0.004744439476754097,-0.0019091083657563552,-0.0028353311109977413,-0.004379715050080746,-0.0019091083657563552,-0.0024706066843243907,452.0,1.000000000000001,2.3581943921615567,0.3424657534246576,4.110488059853751
2022-06-09,-0.018563180682672466,-0.019253322916331077,0.000690142233658611,-0.02147701059270375,-0.019253322916331077,-0.0022236876763726716,-0.019755138626704027,-0.019253322916331077,-0.0005018157103729506,452.0,0.9999999999999987,2.3357034131943695,0.3462414578587699,4.325000547349437
2022-06-10,0.015699808988121462,0.017737598021564906,-0.002037789033443444,0.01579632599751322,0.017737598021564906,-0.001941272024051685,0.016085377261021737,0.017737598021564906,-0.0016522207605431695,453.0,0.9999999999999988,2.333155766780503,0.42272727272727273,4.221049872542206
2022-06-13,0.000566658809627167,0.0040101827891183,-0.0034435239794911336,0.0024135498115960084,0.0040101827891183,-0.001596632977522292,0.0012248047297556957,0.0040101827891183,-0.002785378059362605,454.0,1.0000000000000004,2.38007255039318,0.35,4.094720016355521
2022-06-14,0.00217007630400922,0.00042852214632172576,0.0017415541576874943,-0.0018622202877577967,0.00042852214632172576,-0.0022907424340795225,-0.0002870269636896577,0.00042852214632172576,-0.0007155491100113835,454.0,1.0000000000000007,2.3790141357716825,0.32199546485260766,3.707550819964496
2022-06-15,-0.00022730969395787012,-0.0007920860809563133,0.0005647763869984432,-0.002104895494305644,-0.0007920860809563133,-0.0013128094133493307,-0.0017466545794848016,-0.0007920860809563133,-0.0009545684985284883,456.0,0.9999999999999997,2.379477487074584,0.3393665158371041,3.528086654485145
2022-06-16,0.004747355706507619,0.00841946783723749,-0.0036721121307298705,0.009408024910587825,0.00841946783723749,0.0009885570733503355,0.008736713631278922,0.00841946783723749,0.0003172457940414323,456.0,0.999999999999999,2.429451014420894,0.3393665158371041,3.9308391004496164
2022-06-17,0.006441131074405495,0.005076318617131116,0.001364812457274379,0.006249608383781102,0.005076318617131116,0.0011732897666499858,0.006506775114869562,0.005076318617131116,0.001430456497738446,458.0,1.0,2.384275340351473,0.3747178329571108,4.153068868618801
2022-06-20,0.006983254114487141,0.011625617192549042,-0.004642363078061902,0.010576651734038062,0.011625617192549042,-0.0010489654585109798,0.009642962062318978,0.011625617192549042,-0.0019826551302300644,458.0,1.0000000000000013,2.3873636566328384,0.3295711060948081,3.894852177999886
2022-06-21,-0.005074472079104074,-0.003967411938469219,-0.0011070601406348553,-0.005503981703559524,-0.003967411938469219,-0.0015365697650903051,-0.005004477002116557,-0.003967411938469219,-0.0010370650636473385,458.0,1.0,2.3503998207781276,0.31081081081081074,3.7934591383200567
2022-06-22,-0.013324662078008668,-0.012887284757367381,-0.00043737732064128704,-0.01402657445578321,-0.012887284757367381,-0.0011392896984158286,-0.01353600975984674,-0.012887284757367381,-0.000648725002479358,462.0,1.0000000000000002,2.3717708942941886,0.346067415730337,3.2597752226787144
2022-06-23,0.021426354881315505,0.01977618514682429,0.0016501697344912143,0.021302124441261595,0.01977618514682429,0.0015259392944373049,0.020406636192350006,0.01977618514682429,0.0006304510455257158,460.0,1.0000000000000002,2.368968579921691,0.32808988764044944,3.42546788731155
2022-06-24,0.011887394823360795,0.01121396958147449,0.0006734252418863045,0.013560610930346911,0.01121396958147449,0.0023466413488724205,0.013001162996206052,0.01121396958147449,0.001787193414731561,460.0,1.000000000000002,2.390077204280802,0.3811659192825113,3.5970242575695006
2022-06-27,0.004095541982973966,0.008187907031306379,-0.0040923650483324124,0.005722407528930514,0.008187907031306379,-0.002465499502375865,0.0050939077276455245,0.008187907031306379,-0.0030939993036608543,459.0,0.9999999999999984,2.401726622087669,0.31767337807606266,3.107514511030214
2022-06-28,0.010672497386495557,0.014207672630709316,-0.0035351752442137584,0.011602064559475473,0.014207672630709316,-0.0026056080712338423,0.011434196745371782,0.014207672630709316,-0.0027734758853375334,460.0,1.0000000000000004,2.41516168591407,0.3713646532438478,2.6673657901478114
2022-06-29,-0.020287977424009077,-0.020946899414566036,0.0006589219905569592,-0.021971233538558278,-0.020946899414566036,-0.0010243341239922418,-0.02035169636314116,-0.020946899414566036,0.0005952030514248773,460.0,1.0000000000000016,2.429118659803775,0.38926174496644295,2.6511298171544397
2022-06-30,0.007180451063033243,0.009277839236612061,-0.0020973881735788184,0.007994864466951938,0.009277839236612061,-0.001282974769660123,0.00839445719243847,0.009277839236612061,-0.0008833820441735904,460.0,0.9999999999999991,2.3781157579142764,0.3400447427293065,2.7689523266131015
2022-07-01,-0.0010765622035690116,-0.00152169873654248,0.00044513653297346837,0.0002220436686901664,-0.00152169873654248,0.0017437424052326464,-0.0003193329540967718,-0.00152169873654248,0.0012023657824457082,461.0,0.9999999999999993,2.4035931280508436,0.44742729306487694,2.5692090161698045
2022-07-04,0.006744354177356944,0.006869858851581416,-0.00012550467422447163,0.005576344878788422,0.006869858851581416,-0.0012935139727929942,0.006564262898350739,0.006869858851581416,-0.0003055959532306772,459.0,0.9999999999999999,2.4306792452525894,0.4330357142857143,2.2635034744143403
2022-07-05,-0.007835729040272379,-0.008230223764294825,0.0003944947240224466,-0.008866238256484414,-0.008230223764294825,-0.0006360144921895884,-0.008067039711643983,-0.008230223764294825,0.00016318405265084227,462.0,1.0000000000000013,2.46341525304043,0.3973214285714285,1.54909470726912
2022-07-06,-0.007782695402776833,-0.008323532186949839,0.0005408367841730063,-0.00611579750695511,-0.008323532186949839,0.002207734679994729,-0.007250227871869107,-0.008323532186949839,0.001073304315080732,465.0,0.9999999999999991,2.4708091712512905,0.3563474387527839,1.6263455772545767
2022-07-07,0.008184950713586783,0.006755076981183586,0.001429873732403197,0.00866346846582939,0.006755076981183586,0.0019083914846458033,0.00796820712347922,0.006755076981183586,0.0012131301422956334,464.0,0.9999999999999992,2.4836849320817382,0.35189309576837413,1.7629219636788875
2022-07-08,0.002966594062857048,0.0022301933737277763,0.0007364006891292718,0.004317102283655424,0.0022301933737277763,0.002086908909927648,0.0033046852965881303,0.0022301933737277763,0.001074491922860354,464.0,0.9999999999999991,2.431376828399877,0.34743875278396436,1.7851769119834409
2022-07-11,-0.009770325733465505,-0.008136004469500354,-0.0016343212639651512,-0.010247048857346718,-0.008136004469500354,-0.002111044387846364,-0.00896543317844267,-0.008136004469500354,-0.0008294287089423164,463.0,0.9999999999999972,2.4070298756405295,0.34743875278396436,1.4724707026429424
2022-07-12,-0.008269950668775927,-0.01599366817635822,0.007723717507582292,-0.015749933893488333,-0.01599366817635822,0.00024373428286988616,-0.014748613835797175,-0.01599366817635822,0.0012450543405610436,463.0,1.0,2.438818446933857,0.36971046770601335,1.1136624996598683
