n_days,mean_rank_ic,ic_std,icir_annualized,positive_ic_ratio,t_stat,factor,horizon,mode,periods_per_year,hl_ann_return,hl_sharpe,hl_max_drawdown,avg_turnover,direction,mono_corr,variant_family
1454,0.0189925896128743,0.04156185686618178,7.225355935721936,0.6850068775790922,17.424946169271937,AlphaIdioSKEW60_MAD,1,size_industry,250.0,0.1489738317980694,2.529709727982198,-0.051395761071206414,0.31258775536690886,1,0.9313662142179128,equal_weight_mad
1454,0.01862142099987233,0.04194476297309009,7.019482225500394,0.6829436038514443,16.92845321443452,AlphaIdioSKEW60_EWMA20_MAD,1,size_industry,250.0,0.13554394563542332,2.3802801407052034,-0.03974449806379563,0.3677154716132925,1,0.9530551862816,ewma
1454,0.018368862917313385,0.042213969271915994,6.880121183576991,0.6760660247592847,16.592364767690572,AlphaIdioSKEW60_EWMA20,1,size_industry,250.0,0.13401956371429183,2.354183314350199,-0.037059965696667745,0.36818052584757677,1,0.9481646207828891,ewma
1454,0.018185129311610104,0.04203884158878639,6.839678021089585,0.6801925722145805,16.4948304821097,AlphaIdioSKEW60_EWMA15_MAD,1,size_industry,250.0,0.11995332704321185,2.10030033151082,-0.04955335800795629,0.4063643070760398,1,0.9537004955635038,ewma
1454,0.017923023872358963,0.04230959449939386,6.697958071311377,0.6788170563961485,16.15305320248971,AlphaIdioSKEW60_EWMA15,1,size_industry,250.0,0.1185647226213292,2.0831299307202573,-0.050715940904150075,0.4064500868679568,1,0.9570389012327885,ewma
1454,0.017064932619715145,0.042358225297710585,6.369961774404246,0.6664374140302614,15.362044722330143,AlphaIdioSKEW60_EWMA10_MAD,1,size_industry,250.0,0.09696124451765156,1.7404202099131905,-0.06051888704697883,0.4994680438130875,1,0.9529438982476335,ewma
1454,0.01678571644604183,0.04265073943035162,6.222763876570079,0.6698762035763411,15.007056612566654,AlphaIdioSKEW60_EWMA10,1,size_industry,250.0,0.09444409869277172,1.7037294782859946,-0.055355432200863294,0.49884201182196175,1,0.9470122001837835,ewma
