Date,cum_hl
2020-01-03,0.0038071777055808612
2020-01-06,-0.004539636997876106
2020-01-07,-0.008619319573966264
2020-01-08,-0.0034754773522003256
2020-01-09,-0.005610889757648913
2020-01-10,0.005914439352683468
2020-01-13,-0.0034047205696931242
2020-01-14,-0.0013217331772298465
2020-01-15,-0.0014690593788663367
2020-01-16,-0.009551391900886216
2020-01-17,-0.006683699775492053
2020-01-20,-0.007806784503250527
2020-01-21,-0.0003167849221230798
2020-01-22,-0.013965970081868308
2020-01-23,-0.008492361169598665
2020-02-03,-0.017267720740782776
2020-02-04,-0.06182697281902073
2020-02-05,-0.07985860590209914
2020-02-06,-0.09953961219439093
2020-02-07,-0.10540541876816091
2020-02-10,-0.09234553803463263
2020-02-11,-0.06632038464157139
2020-02-12,-0.08313760096413884
2020-02-13,-0.08390933220447251
2020-02-14,-0.07127086559588058
2020-02-17,-0.07140892868098495
2020-02-18,-0.0859316968036343
2020-02-19,-0.06238106461506529
2020-02-20,-0.05132306914329734
2020-02-21,-0.05707473561604249
2020-02-24,-0.08138891384199279
2020-02-25,-0.10748704217386351
2020-02-26,-0.06371784304144162
2020-02-27,-0.05518325936080569
2020-02-28,-0.04485454697542147
2020-03-02,-0.05285152743525456
2020-03-03,-0.05702318566228284
2020-03-04,-0.043846356616657076
2020-03-05,-0.03848163544755364
2020-03-06,-0.03207910118787245
2020-03-09,-0.012705499019298235
2020-03-10,-0.024052538693356593
2020-03-11,-0.011701861333196246
2020-03-12,-0.011670048938393351
2020-03-13,-0.012339486832787397
2020-03-16,0.012095995616647969
2020-03-17,0.009675506089709964
2020-03-18,0.01941129383893581
2020-03-19,0.006635489288604078
2020-03-20,0.015857051579669348
2020-03-23,0.03635660771069413
2020-03-24,0.04001500860632325
2020-03-25,0.035320029216236046
2020-03-26,0.0482779230769379
2020-03-27,0.05826846923574808
2020-03-30,0.06404945184743292
2020-03-31,0.0720600305972192
2020-04-01,0.0767468314806173
2020-04-02,0.06709481300337607
2020-04-03,0.06815308251485476
2020-04-07,0.05318547144257304
2020-04-08,0.055944251530321065
2020-04-09,0.0533561609371222
2020-04-10,0.07065686667433677
2020-04-13,0.08033655031003228
2020-04-14,0.07350321247321809
2020-04-15,0.07894049665392734
2020-04-16,0.07934862395782956
2020-04-17,0.0890419458264458
2020-04-20,0.07937258681905787
2020-04-21,0.07444571004547705
2020-04-22,0.07028046370891883
2020-04-23,0.07618290658690643
2020-04-24,0.09554290658229157
2020-04-27,0.10992262053359034
2020-04-28,0.12350212132574885
2020-04-29,0.13912277563302486
2020-04-30,0.1363465969458702
2020-05-06,0.11859429732315419
2020-05-07,0.12014067855180288
2020-05-08,0.11848213217266775
2020-05-11,0.11413722984877533
2020-05-12,0.11047435558043549
2020-05-13,0.10699189270260162
2020-05-14,0.10632130980642497
2020-05-15,0.1057050897454373
2020-05-18,0.11647709646214548
2020-05-19,0.10009267482725612
2020-05-20,0.10856528150155004
2020-05-21,0.11954471810610465
2020-05-22,0.12625218960651752
2020-05-25,0.13380976995341984
2020-05-26,0.11835998367886552
2020-05-27,0.12383398026678318
2020-05-28,0.13430800803107013
2020-05-29,0.13137089971061572
2020-06-01,0.11158270302205693
2020-06-02,0.11546927207103107
2020-06-03,0.11306025330984518
2020-06-04,0.11880058246733095
2020-06-05,0.12583255197058021
2020-06-08,0.13266949322795374
2020-06-09,0.13145678098229768
2020-06-10,0.13141477076929284
2020-06-11,0.1298263065407748
2020-06-12,0.13083345793733978
2020-06-15,0.13627207814441733
2020-06-16,0.12973243271009915
2020-06-17,0.13214898836927835
2020-06-18,0.1414302153444156
2020-06-19,0.14319900786011294
2020-06-22,0.1392985086524315
2020-06-23,0.13694467268946647
2020-06-24,0.14370387414524025
2020-06-29,0.1428185847829769
2020-06-30,0.132312028580759
2020-07-01,0.1349920917457262
2020-07-02,0.14375809792581948
2020-07-03,0.15654590171003033
2020-07-06,0.15732824504723106
2020-07-07,0.14628680358527207
2020-07-08,0.13805678526671794
2020-07-09,0.13679076322025172
2020-07-10,0.1367879526894351
2020-07-13,0.13755331727288084
2020-07-14,0.14670985400802605
2020-07-15,0.1750288176327299
2020-07-16,0.19155336918885715
2020-07-17,0.19321325660052308
2020-07-20,0.19029013259107708
2020-07-21,0.1974173082460436
2020-07-22,0.19004013474663806
2020-07-23,0.18776244343639778
2020-07-24,0.20420698745828678
2020-07-27,0.20449257967335974
2020-07-28,0.20836607617155953
2020-07-29,0.1972565898467561
2020-07-30,0.19515770818243297
2020-07-31,0.19315621479600545
2020-08-03,0.18251334741985697
2020-08-04,0.19634456310362491
2020-08-05,0.18938960750738423
2020-08-06,0.19649246786587715
2020-08-07,0.19982511449288942
2020-08-10,0.21513417111143
2020-08-11,0.22443441019791183
2020-08-12,0.2307750295736845
2020-08-13,0.24000723099930235
2020-08-14,0.24437860502646075
2020-08-17,0.23652875516300906
2020-08-18,0.22766578294102227
2020-08-19,0.2487342955987184
2020-08-20,0.25957196192352006
2020-08-21,0.26541134447532
2020-08-24,0.26452435703597915
2020-08-25,0.2685873187455864
2020-08-26,0.2845907021123997
2020-08-27,0.2798118813863257
2020-08-28,0.286776821271387
2020-08-31,0.27676306742556844
2020-09-01,0.2652425147790487
2020-09-02,0.2556008086773419
2020-09-03,0.2730380719888661
2020-09-04,0.26363511012234986
2020-09-07,0.25416732500767314
2020-09-08,0.2507075276154409
2020-09-09,0.28321419670941195
2020-09-10,0.32991836600369856
2020-09-11,0.31087390718953833
2020-09-14,0.2711537944794346
2020-09-15,0.27248720473026683
2020-09-16,0.2724441312871224
2020-09-17,0.2753366729137886
2020-09-18,0.2882169186816314
2020-09-21,0.2869230162215439
2020-09-22,0.29206261408629725
2020-09-23,0.27692073706390435
2020-09-24,0.29903290092013135
2020-09-25,0.30592352392892763
2020-09-28,0.3187271238727648
2020-09-29,0.3133468962466112
2020-09-30,0.3114056313780812
2020-10-09,0.2838756854235052
2020-10-12,0.25790390320647416
2020-10-13,0.24228457857526828
2020-10-14,0.23746924543027992
2020-10-15,0.2539823907648224
2020-10-16,0.25148399980311087
2020-10-19,0.2509880303693619
2020-10-20,0.23335990213748853
2020-10-21,0.24559793509872638
2020-10-22,0.24830330115524155
2020-10-23,0.26609944582260947
2020-10-26,0.2508951501605516
2020-10-27,0.2514084717804007
2020-10-28,0.24705191806286445
2020-10-29,0.2516842953213419
2020-10-30,0.27059000824350365
2020-11-02,0.24622553079715875
2020-11-03,0.24759258305764056
2020-11-04,0.2519539382505712
2020-11-05,0.24120759995245336
2020-11-06,0.2662470814733331
2020-11-09,0.25446346707112655
2020-11-10,0.27533796814896905
2020-11-11,0.3032567758573661
2020-11-12,0.306584255327511
2020-11-13,0.3002313339775987
2020-11-16,0.3094487301725379
2020-11-17,0.3188640051498338
2020-11-18,0.3150516487273853
2020-11-19,0.3141255422046315
2020-11-20,0.310719730327523
2020-11-23,0.31266235020638633
2020-11-24,0.3141572498545472
2020-11-25,0.3253987889665932
2020-11-26,0.3341104473791687
2020-11-27,0.3456814464261708
2020-11-30,0.34619693686956843
2020-12-01,0.34225053597641075
2020-12-02,0.3512059683714803
2020-12-03,0.3636495441449956
2020-12-04,0.358572779040187
2020-12-07,0.35483405246798605
2020-12-08,0.3496614701390576
2020-12-09,0.3505498274531471
2020-12-10,0.3505861607750436
2020-12-11,0.34699032164154575
2020-12-14,0.3406635500551966
2020-12-15,0.34682929350392766
2020-12-16,0.34350549489169135
2020-12-17,0.3423663740955381
2020-12-18,0.33933962455824224
2020-12-21,0.32818232507204137
2020-12-22,0.3313516424991545
2020-12-23,0.3150358447169529
2020-12-24,0.3127650021416654
2020-12-25,0.3119771216742088
2020-12-28,0.2995883563413143
2020-12-29,0.3359597453770548
2020-12-30,0.32481113363447894
2020-12-31,0.32542389255094956
2021-01-04,0.30652639166220896
2021-01-05,0.3136867394575684
2021-01-06,0.32081439646611887
2021-01-07,0.3086839647339707
2021-01-08,0.32833675077895774
2021-01-11,0.33044632599278767
2021-01-12,0.32681117576939755
2021-01-13,0.32807082193456
2021-01-14,0.3591109023104673
2021-01-15,0.36461525533091277
2021-01-18,0.3520493590058003
2021-01-19,0.3668238448469342
2021-01-20,0.358213781589765
2021-01-21,0.3580818944178947
2021-01-22,0.3570080146866712
2021-01-25,0.3528578596742449
2021-01-26,0.36159831057607594
2021-01-27,0.3619781358217056
2021-01-28,0.37843458832554305
2021-01-29,0.3787425585782349
2021-02-01,0.36901559102896025
2021-02-02,0.36731569226913957
2021-02-03,0.3707834508064278
2021-02-04,0.36993027946563084
2021-02-05,0.39611451745584014
2021-02-08,0.40773508796055863
2021-02-09,0.40022958061594466
2021-02-10,0.40539151414066515
2021-02-18,0.4049401049095016
2021-02-19,0.40608305650351173
2021-02-22,0.4081990510637971
2021-02-23,0.41471913692263607
2021-02-24,0.41428493956196183
2021-02-25,0.4236717091311176
2021-02-26,0.4334739652565625
2021-03-01,0.42149720340195307
2021-03-02,0.4317225240949971
2021-03-03,0.42244980150977507
2021-03-04,0.4338920243330151
2021-03-05,0.44054137712935365
2021-03-08,0.44733400718132516
2021-03-09,0.47031702485324334
2021-03-10,0.47007052449402603
2021-03-11,0.45785137095035405
2021-03-12,0.46175341261426683
2021-03-15,0.4661011491976274
2021-03-16,0.46025698879598775
2021-03-17,0.4582615893314216
2021-03-18,0.4619559263794904
2021-03-19,0.4685486932273381
2021-03-22,0.46122749938833485
2021-03-23,0.48682166991897874
2021-03-24,0.49490000737237594
2021-03-25,0.5025668961258644
2021-03-26,0.49758755596130505
2021-03-29,0.4955166914180593
2021-03-30,0.5072858643698641
2021-03-31,0.5096502500669834
2021-04-01,0.5129456315166768
2021-04-02,0.5172556680318038
2021-04-06,0.5091041905902672
2021-04-07,0.49951514377705886
2021-04-08,0.5126302660408427
2021-04-09,0.5143382190657357
2021-04-12,0.5163001406645633
2021-04-13,0.5278097948360819
2021-04-14,0.5256102132230641
2021-04-15,0.5410046499773956
2021-04-16,0.5413659110888138
2021-04-19,0.541095504600765
2021-04-20,0.5439137441626396
2021-04-21,0.548011660062393
2021-04-22,0.5432073641266739
2021-04-23,0.5503105640059112
2021-04-26,0.5564695440687001
2021-04-27,0.5570996439717014
2021-04-28,0.5532112933171599
2021-04-29,0.5670477741246615
2021-04-30,0.559274832243622
2021-05-06,0.5526646642401538
2021-05-07,0.5643807140527204
2021-05-10,0.5440802230586559
2021-05-11,0.5494993391225669
2021-05-12,0.5376655180803943
2021-05-13,0.5432431052306105
2021-05-14,0.5479093243985136
2021-05-17,0.5500743004906877
2021-05-18,0.5365842122897649
2021-05-19,0.5311328172493534
2021-05-20,0.5316010314596136
2021-05-21,0.531747987241087
2021-05-24,0.5359347438206629
2021-05-25,0.5291987461645312
2021-05-26,0.5303166010112902
2021-05-27,0.5277345205374605
2021-05-28,0.5245555012563266
2021-05-31,0.49915153923008904
2021-06-01,0.5013298190987713
2021-06-02,0.5161818875289558
2021-06-03,0.5319552408073108
2021-06-04,0.5296970842049544
2021-06-07,0.5236361117807369
2021-06-08,0.5332254123399363
2021-06-09,0.5374252270394113
2021-06-10,0.5271296566918179
2021-06-11,0.5394949136968527
2021-06-15,0.5369464234469611
2021-06-16,0.5504797867342784
2021-06-17,0.5335067561899217
2021-06-18,0.5265738446121129
2021-06-21,0.5056086628445384
2021-06-22,0.5127260386231676
2021-06-23,0.5070101811308431
2021-06-24,0.5289666419179256
2021-06-25,0.5374798115861903
2021-06-28,0.5259532021965377
2021-06-29,0.5255854610761954
2021-06-30,0.5160072444707818
2021-07-01,0.5424671960520083
2021-07-02,0.5343589747212354
2021-07-05,0.5181690555976359
