factor_name,universe,rank_ic_mean,abs_rank_ic_mean,icir,ic_positive_ratio,hl_sharpe,hl_annu_ret,hl_mdd,hl_avg_turnover,direction
max_daily_return_20d,CSI300,0.03802551373030668,0.03802551373030668,2.9878572772234917,0.5859697386519945,0.09776358241245554,0.024595444194888284,-0.41026322752230826,0.4051337367729495,1
max_daily_return_20d,CSI500,0.04528065472582814,0.04528065472582814,4.15216151641731,0.6045392022008254,0.5141108703382585,0.11430000815892127,-0.29480860977564544,0.4214421512514295,1
max_daily_return_20d,CSI1000,0.052538889762224976,0.052538889762224976,5.102149506574886,0.6423658872077029,1.3697953693517506,0.29147731451723635,-0.26359871135538065,0.4147299759562068,1
max_daily_return_20d,ALL,0.05845717149596583,0.05845717149596583,6.134841743690673,0.6636863823933975,1.862042212704013,0.38923442239470357,-0.2100311865474031,0.3963745823092792,1
