horizon_days,rank_ic,abs_rank_ic
1,-0.027920985776336102,0.027920985776336102
5,-0.03374980850394779,0.03374980850394779
10,-0.03540312914500837,0.03540312914500837
20,-0.029911671670944454,0.029911671670944454
