index,mean_daily_return
1,0.0008342797443053949
2,0.0009337920003799686
3,0.0009371651837247826
4,0.001014395058928242
5,0.0009351334482700156
6,0.0009442832854072106
7,0.0008361569423934798
8,0.0007739016128331854
9,0.0006586603572828659
10,0.00015533493127624893
H-L,-0.0006789448130291462
