factor_name,universe,rank_ic_mean,abs_rank_ic_mean,icir,ic_positive_ratio,hl_sharpe,hl_annu_ret,hl_mdd,hl_avg_turnover,implied_annu_fee,direction
AlphaIdioSKEW60,CSI300,0.016549773600496427,0.016549773600496427,2.3244169532625887,0.5515818431911967,0.868305906259234,0.10926725581657674,-0.13855189118657,0.30121671180673565,0.05647813346376294,1
AlphaIdioSKEW60,CSI500,0.012268668006504072,0.012268668006504072,2.2284437834223607,0.5488308115543329,0.3953292793442445,0.04095303764169656,-0.1851396478183002,0.31795151815463246,0.05961590965399358,1
AlphaIdioSKEW60,CSI1000,0.014421931713419642,0.014421931713419642,3.2895585443124813,0.5866574965612105,1.3182570689412438,0.11744853451442008,-0.06444487554615881,0.30792957189323744,0.05773679472998202,1
AlphaIdioSKEW60,ALL,0.02031098668718731,0.02031098668718731,4.941430154300497,0.6279229711141678,1.8073268579966435,0.16009991291288048,-0.12433559301600591,0.2980022907954167,0.055875429524140624,1
