factor_name,universe,rank_ic_mean,abs_rank_ic_mean,icir,ic_positive_ratio,hl_sharpe,hl_annu_ret,hl_mdd,hl_avg_turnover,direction
winner_sentiment_reversal_5d,CSI300,0.028625337926226357,0.028625337926226357,2.440894574596993,0.5563961485557084,0.5461313188698956,0.12448212150151938,-0.4115573581967384,1.4986747960270215,1
winner_sentiment_reversal_5d,CSI500,0.03637083065342822,0.03637083065342822,3.525811866116755,0.579092159559835,1.046767601740262,0.21624291166594983,-0.31721403276887855,1.4966390011502517,1
winner_sentiment_reversal_5d,CSI1000,0.046282674481422814,0.046282674481422814,4.960232347556205,0.6341127922971114,2.510814701023983,0.4956205994875862,-0.18088275166614143,1.5322884069258307,1
winner_sentiment_reversal_5d,ALL,0.05194729269922136,0.05194729269922136,5.958412275970103,0.6581843191196699,3.2278317829810415,0.6239421070692198,-0.18905941662851178,1.532184143951407,1
