,cum_hl
2024-05-09,0.2940976660269174
2024-05-10,0.28668714804729467
2024-05-13,0.25532897257223386
2024-05-14,0.27143859777835905
2024-05-15,0.27839056208541135
2024-05-16,0.28734392028789796
2024-05-17,0.28375074390327104
2024-05-20,0.2924728330794417
2024-05-21,0.29203550325539795
2024-05-22,0.29535530782941366
2024-05-23,0.2966100955000471
2024-05-24,0.30199844174295093
2024-05-27,0.31122986950521414
2024-05-28,0.30883431739599554
2024-05-29,0.31479305031475385
2024-05-30,0.33385574412906177
2024-05-31,0.3499284167877791
2024-06-03,0.34774627698507665
2024-06-04,0.3342581351331387
2024-06-05,0.3352342240021728
2024-06-06,0.3060065780346847
2024-06-07,0.33860974965163104
2024-06-11,0.3414062010844035
2024-06-12,0.3535878922036204
2024-06-13,0.3440741483226791
2024-06-14,0.34976325455721335
2024-06-17,0.32834440761091277
2024-06-18,0.33872009996202956
2024-06-19,0.34696879157104693
2024-06-20,0.3350835335425389
2024-06-21,0.3421154912370104
2024-06-24,0.32795054691359227
2024-06-25,0.3458698666685707
2024-06-26,0.36096236321989256
2024-06-27,0.3626367849724341
2024-06-28,0.36135689899799994
2024-07-01,0.37126422715685814
2024-07-02,0.37901366549546334
2024-07-03,0.386591225162337
2024-07-04,0.38231562946609743
2024-07-05,0.3897680007116084
2024-07-08,0.3811870079037011
2024-07-09,0.37110570118070085
2024-07-10,0.3720231340822061
2024-07-11,0.3883944447877862
2024-07-12,0.3941224092424824
2024-07-15,0.38973420322475766
2024-07-16,0.38780539071676834
2024-07-17,0.3978797684846731
2024-07-18,0.3941989583237465
2024-07-19,0.41799904793302217
2024-07-22,0.42787493969273227
2024-07-23,0.4174229963445121
2024-07-24,0.4131317321626073
2024-07-25,0.41983563994139617
2024-07-26,0.43224256580803594
2024-07-29,0.4294860782325726
2024-07-30,0.4327822214301066
2024-07-31,0.45646957869945226
2024-08-01,0.44716130352451544
2024-08-02,0.45464585299880056
2024-08-05,0.46487251826575887
2024-08-06,0.46746338243300123
2024-08-07,0.4812554678451355
2024-08-08,0.48792611159658283
2024-08-09,0.5066807122937778
2024-08-12,0.5085671695391861
2024-08-13,0.5182193522158084
2024-08-14,0.5187773321843907
2024-08-15,0.5185180014549654
2024-08-16,0.5213547167500168
2024-08-19,0.5248534940884508
2024-08-20,0.5218583984141388
2024-08-21,0.5303720066524533
2024-08-22,0.5402059274568479
2024-08-23,0.5419939867587349
2024-08-26,0.5450029777503477
2024-08-27,0.5420678379248605
2024-08-28,0.5477181893941486
2024-08-29,0.5620038784670808
2024-08-30,0.5738110790241223
2024-09-02,0.5593699881943218
2024-09-03,0.5612624142827307
2024-09-04,0.5714272947635929
2024-09-05,0.582302119728791
2024-09-06,0.5852870579958543
2024-09-09,0.5905672439712896
2024-09-10,0.587732502479122
2024-09-11,0.5906848823551247
2024-09-12,0.5872438057213271
2024-09-13,0.5872501670301999
2024-09-18,0.5836224298552971
2024-09-19,0.5906215145197192
2024-09-20,0.5845754756974514
2024-09-23,0.5888024851770215
2024-09-24,0.6056271587091081
2024-09-25,0.6060225137744132
2024-09-26,0.6106364416840364
2024-09-27,0.6109502473371774
2024-09-30,0.5978918223668424
2024-10-08,0.5376440252770123
2024-10-09,0.5893637493980733
2024-10-10,0.6537121094673276
2024-10-11,0.6755565408126942
2024-10-14,0.6538259178534191
2024-10-15,0.6512772279770186
2024-10-16,0.6542797081644135
2024-10-17,0.6450157992797534
2024-10-18,0.6249398696422197
2024-10-21,0.5972331309094261
2024-10-22,0.6325890353990843
2024-10-23,0.6446014778299026
2024-10-24,0.6541672681534972
2024-10-25,0.6474903652937629
2024-10-28,0.6383399157499494
2024-10-29,0.6507650031071247
2024-10-30,0.6445924135132126
2024-10-31,0.6245669711238082
2024-11-01,0.6976528220264278
2024-11-04,0.7042660116847407
2024-11-05,0.6915068560844869
2024-11-06,0.6938056903378614
2024-11-07,0.7149275906487936
2024-11-08,0.7148248517971424
2024-11-11,0.7082065143774541
2024-11-12,0.7281090922505612
2024-11-13,0.7460297379538049
2024-11-14,0.7660749433434454
2024-11-15,0.7879265969185312
2024-11-18,0.79735032639197
2024-11-19,0.8093399087421216
2024-11-20,0.8015231830279135
2024-11-21,0.8080285749535525
2024-11-22,0.803192816831629
2024-11-25,0.8045691416363087
2024-11-26,0.8287728013060994
2024-11-27,0.8267957907899155
2024-11-28,0.8344222216107141
2024-11-29,0.837649642356146
2024-12-02,0.8457812038370507
2024-12-03,0.8556791618601414
2024-12-04,0.8625896461433987
2024-12-05,0.8621509533950058
2024-12-06,0.8760515727406992
2024-12-09,0.8678417043316676
2024-12-10,0.8686033287693633
2024-12-11,0.8705567803739073
2024-12-12,0.8761397199563835
2024-12-13,0.8668989655138528
2024-12-16,0.8651646082088864
2024-12-17,0.9120495392577983
2024-12-18,0.9116199089388394
2024-12-19,0.9230399921876429
2024-12-20,0.9265116607219389
2024-12-23,0.9464538677534954
2024-12-24,0.9413564613202873
2024-12-25,0.9338028374522187
2024-12-26,0.9193802879511146
2024-12-27,0.945978249062985
2024-12-30,0.9426288833309453
2024-12-31,0.9508653578194562
2025-01-02,0.9536756431146122
2025-01-03,0.9430553581404441
2025-01-06,0.9434500835021257
2025-01-07,0.9574721457260729
2025-01-08,0.9554298299400459
2025-01-09,0.9719990812879572
2025-01-10,0.9698864766867848
2025-01-13,0.9873609199701221
2025-01-14,1.0110246915379826
2025-01-15,1.025714508798946
2025-01-16,1.036220755848082
2025-01-17,1.0259028629267466
2025-01-20,1.0275541467084675
2025-01-21,1.0089700591374284
2025-01-22,1.0013943197252648
2025-01-23,1.009530203639607
2025-01-24,1.0098877278753613
2025-01-27,1.017385925817225
2025-02-05,1.0386337260246847
2025-02-06,1.0383058433778989
2025-02-07,1.0520826984236358
2025-02-10,1.060250823692654
2025-02-11,1.0597665412676491
2025-02-12,1.0495890312461076
2025-02-13,1.0633445133761137
2025-02-14,1.0473111004860984
2025-02-17,1.0524671327560389
2025-02-18,1.0765945116735516
2025-02-19,1.0487314688185017
2025-02-20,1.0508860023436635
2025-02-21,1.0225159464872116
2025-02-24,1.0386675018064835
2025-02-25,1.0363702475031769
2025-02-26,1.0323454904993814
2025-02-27,1.0528222668166123
2025-02-28,1.0931446175360306
2025-03-03,1.0975232260692405
2025-03-04,1.095187242351327
2025-03-05,1.0833859873568563
2025-03-06,1.073874784923857
2025-03-07,1.0774689117354914
2025-03-10,1.083128155593228
2025-03-11,1.08046585237731
2025-03-12,1.0859413664816422
2025-03-13,1.0921181146526175
2025-03-14,1.1110314505894028
2025-03-17,1.1077226885024896
2025-03-18,1.1071477183131435
2025-03-19,1.1046163017150896
2025-03-20,1.106391113109881
2025-03-21,1.1062143791764931
2025-03-24,1.1088448554360937
2025-03-25,1.1059985602014393
2025-03-26,1.109685173191808
2025-03-27,1.1227669363222195
2025-03-28,1.126801363776638
2025-03-31,1.1322936588892676
2025-04-01,1.127985372714644
2025-04-02,1.1347822282706839
2025-04-03,1.1322468321943282
2025-04-07,1.0816502472717917
2025-04-08,1.077118129931408
2025-04-09,1.0982998736392675
2025-04-10,1.1215639306690788
2025-04-11,1.1537891838885734
2025-04-14,1.1542315034179889
2025-04-15,1.1593414235789492
2025-04-16,1.146356531808991
2025-04-17,1.14293944423889
2025-04-18,1.1668316564192562
2025-04-21,1.1790036067926977
2025-04-22,1.16567717985911
2025-04-23,1.2140918789194646
2025-04-24,1.1975736853853025
2025-04-25,1.212875331734155
2025-04-28,1.209112960403206
2025-04-29,1.2180965850376293
2025-04-30,1.2427220638056033
2025-05-06,1.253925349358176
2025-05-07,1.2509568894423435
2025-05-08,1.2642706592938093
2025-05-09,1.2711803875978023
2025-05-12,1.2615243435815326
2025-05-13,1.266013956064821
2025-05-14,1.2721583219898058
2025-05-15,1.2752608398226117
2025-05-16,1.2605644548073816
2025-05-19,1.2643147781109982
