Date,1,2,3,4,5,6,7,8,9,10,H-L
2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04,0.0032402005316454303,0.005575937326245829,0.004939151496505085,0.006460850279557542,0.005311394205498799,0.0056789184644966476,0.004807059465737685,0.005308769720238271,0.003630091026054506,-0.00025442943158366553,-0.003494629963229096
2023-01-05,0.01142226554319651,0.014126560062476121,0.011200151935996109,0.01246696883715255,0.011947718096258941,0.012414751202452706,0.010309538163152356,0.010815928136808838,0.011963269055922113,0.00027687854699887994,-0.011145386996197628
2023-01-06,0.013993615352720819,0.012605212052621644,0.01018793968483971,0.012545738760271461,0.010761250219782238,0.010293523177334373,0.007876664013886571,0.008283100014785081,0.007369784731046149,-0.005877972759525866,-0.019871588112246683
2023-01-09,0.020251888534738575,0.0179133951290517,0.014913446365475161,0.018107652078146463,0.017255491969968378,0.01613107781680785,0.015046268635662365,0.013756664542138426,0.013981013107667185,-0.00022861040910196386,-0.020480498943840537
2023-01-10,0.018966241179431315,0.014351736749028503,0.010879077966116434,0.01578988153534341,0.01555662387224619,0.01494680309373929,0.013930167047306284,0.013261635959226461,0.01496108705923226,0.001946178571826621,-0.01702006260760469
2023-01-11,0.0099279482284992,0.0072832788805707255,0.00268957759744564,0.008349606145502302,0.007182996190504526,0.007121810161094729,0.006381652699627643,0.0037634962456101814,0.004879415394193521,-0.01062463036462167,-0.020552578593120867
2023-01-12,0.009410642610566167,0.008239633083346172,0.0027039411858719555,0.008819056847364297,0.008009694511105229,0.00742636734747733,0.007675441127238874,0.006000571058833583,0.00270584206674745,-0.010784233980447509,-0.020194876591013676
2023-01-13,0.012280545267733534,0.012638565351400104,0.008240785396879047,0.013222081039863645,0.013522805186671809,0.014056320222671665,0.014857320082050297,0.0097791484700851,0.0067788807668631105,-0.013470514085506844,-0.02575105935324038
2023-01-16,0.02826144232058807,0.02565152025786487,0.021094862910012377,0.02527181926234997,0.023622690101064867,0.02496121865837711,0.02652123201722078,0.020688008189853453,0.017095817995221446,-0.008209853121232367,-0.03647129544182044
2023-01-17,0.0256217774577287,0.02503622378317669,0.021403865541266644,0.025103656365314142,0.02301301732737285,0.025654895582555553,0.02732561353481945,0.017976939945959634,0.015598767752738009,-0.013273333466705488,-0.03889511092443419
2023-01-18,0.030783280722420363,0.030704591403914502,0.02626418445160412,0.03180331855325599,0.028367599017652713,0.030573382854527608,0.032398982564191256,0.021714312392798734,0.018784888416746227,-0.014482032003294842,-0.045265312725715205
2023-01-19,0.03732402203847644,0.0371484977882261,0.03212692593939563,0.039574183638874966,0.03739094369042385,0.03874124163375625,0.038464338034715446,0.028185265397774256,0.02682367603750639,-0.013387209662746789,-0.05071123170122323
2023-01-20,0.047045822262638815,0.047445633793210415,0.041402711942794414,0.048353199140022916,0.044602757823787725,0.046641360187838626,0.04548106795654609,0.03554067190857375,0.03408597620954763,-0.007241466898589786,-0.054287289161228595
2023-01-30,0.06111649825792281,0.05959421798376557,0.053479757367055805,0.05998572856143539,0.05786503284250589,0.06044318571092628,0.05878570560964922,0.04957387928893006,0.05003801504277321,0.006140467636331663,-0.05497603062159114
2023-01-31,0.0621909515199551,0.06331814157374333,0.05745097271402675,0.06487791364360249,0.06257403705113532,0.06408821839569111,0.06092430600698394,0.05271600666221519,0.05209518900320521,0.006253694263017362,-0.05593725725693773
2023-02-01,0.0794416522570848,0.07725888611447737,0.0719711519634917,0.08056278837508926,0.07807113893955071,0.07964601818675617,0.07922648892348537,0.07098654308754121,0.06984894858577662,0.027112404187569144,-0.05232924806951565
2023-02-02,0.0858880050467273,0.08095427297552925,0.07414580263348902,0.08425569731176205,0.07964874087099566,0.08249109643369273,0.08308263228350142,0.07392657018512232,0.07155822666236186,0.027869891600633166,-0.05801811344609414
2023-02-03,0.08631959834077946,0.07995959636269391,0.0727004969290443,0.0838955632038409,0.07856990537629462,0.08201592378405628,0.08128615567341814,0.07407698191074419,0.07195130594039509,0.03323827408709387,-0.053081324253685586
2023-02-06,0.08328835182846897,0.07966879697368517,0.07109831253071598,0.08153778102409379,0.07686848326171503,0.08018676784396514,0.08012022090226176,0.06983711571245338,0.06919043530527887,0.03418476434727277,-0.0491035874811962
2023-02-07,0.08915779173378383,0.08762237146592403,0.0776253522817524,0.08872687968293819,0.08511447271800043,0.08767397323585913,0.08782982039249644,0.07623822362696553,0.0770030486188999,0.03873651034251866,-0.05042128139126517
2023-02-08,0.0860905333776257,0.08333543593140384,0.0732154524309185,0.08483838191807197,0.08035605328067351,0.0831095980111874,0.08432440992828699,0.06995945563564294,0.07043329012712037,0.03160616207534804,-0.05448437130227767
2023-02-09,0.09899413250781579,0.09661805872922785,0.08519049394889969,0.09826398755268144,0.09444334845005004,0.09652072642875639,0.09907098237574652,0.08390125151941616,0.08491765593700588,0.04521239665108896,-0.053781735856726826
2023-02-10,0.10159288643786496,0.09791774767249711,0.08524881690026818,0.09860116672698062,0.09511619735481396,0.09481434324566265,0.09730132758873139,0.08206717001656293,0.08134501404717522,0.03787404311349597,-0.06371884332436899
2023-02-13,0.11383740132003552,0.10804821684730334,0.09492574597655679,0.10763779741530416,0.10245185446559266,0.104322317147966,0.10652761713321433,0.092895922903763,0.09272268703819542,0.05139272950201388,-0.06244467181802163
2023-02-14,0.11373955114450644,0.11132858668870314,0.09722637384651309,0.10868381168373703,0.10440327457092316,0.10671796686055263,0.10873773783082223,0.09293101836339047,0.09277360963548142,0.04677519666748775,-0.06696435447701868
2023-02-15,0.11273924296103906,0.1103666940058487,0.09798838698390558,0.11025669049096284,0.10699269115598593,0.10940170470327933,0.11163906740879656,0.09637822457858554,0.09445599628765945,0.05641125869899548,-0.05632798426204356
2023-02-16,0.0913185308807343,0.08942237356517371,0.07897911676378702,0.08809580305242157,0.08596120873316292,0.08664984988583904,0.08877598260615863,0.07279064634512136,0.06932965395014899,0.02796410629126775,-0.06335442458946654
