factor_name,dimension,role,rank_ic_mean,icir,hl_sharpe,hl_annu_ret,hl_avg_turnover,universe_ic_min,universe_ic_max,monotonicity_score,ic_positive_ratio
low_vol_liquidity_quality_60d,D1,base,0.05731178299356943,6.01345132487393,2.2614235987716547,0.43512161063512167,0.4821505489505085,0.04057566045998974,0.05731178299356943,0.8,0.6533700137551581
winner_sentiment_reversal_5d,D4,base,0.05194729269922136,5.958412275970103,3.2278317829810415,0.6239421070692198,1.532184143951407,0.028625337926226357,0.05194729269922136,0.7,0.6581843191196699
upside_fragility_20d,D5,base,-0.055191942428451345,-6.879103396093935,2.737795717769966,0.4850955460437849,1.4188105266670135,0.037777923737524435,0.055191942428451345,0.2,0.29298486932599727
cn_cancel_shock,L2,enhancer,-0.006917805509869061,-1.7737199249218751,1.8881507230301877,0.16409438904041568,3.277758440141081,0.003907398036522043,0.008669911776779723,0.3,0.422283356258597
quality_composite,D7,enhancer,-0.00023423544023090366,-0.038374728301009214,0.09615905249804813,0.012142413161126056,0.1149570985895579,0.00023423544023090366,0.004863796595412938,0.4,0.5061898211829436
value_composite,D6,enhancer,0.02828123656583638,4.77873371285844,1.3282401323200437,0.13330167306675045,0.17183228109116344,0.010146629586472274,0.02828123656583638,0.7,0.6127922971114168
