date,symbol,apm_stat,ret20,apm_cs,alpha_on,alpha_pm,delta_alpha
2024-06-04,600717.SH,-0.47666929327244184,-0.020906020099620393,-0.22712707878684282,0.0009833717041017875,-0.0019806257062306987,0.002963997410332486
2024-06-04,600718.SH,0.7601174929000543,-0.0481670222862407,1.086118089148133,0.013316727983214038,0.005107640010353798,0.00820908797286024
2024-06-04,600719.SH,-0.34434157943733723,0.26297471138969974,-0.8909939140235729,0.005575945549103567,0.044489174334997994,-0.03891322878589443
2024-06-04,600720.SH,-0.9733616818988239,-0.08766502254578157,-0.536581842759202,0.008496602249945306,0.0034087204511725755,0.005087881798772731
2024-06-04,600721.SH,-0.08833898362390342,-0.09360066231096897,0.3650884243785388,0.01034612274463198,-0.001604562920095809,0.01195068566472779
2024-06-04,600722.SH,-1.1117935098049567,-0.23346834626942348,-0.26608203597392865,-0.0039105567658900275,-0.006354064248128566,0.0024435074822385383
2024-06-04,600724.SH,-0.29798365808538074,-0.08427478134832156,0.12928764010010474,0.005717457119089664,0.0035167127503463735,0.0022007443687432904
2024-06-04,600725.SH,-0.17689182749790378,0.02010889069878108,-0.042383304228446106,0.00326647672693281,-0.0121771859027906,0.01544366262972341
2024-06-04,600726.SH,0.3354823298686703,-0.00238641298449227,0.5330829766449734,0.00326647672693281,0.014032242703898357,-0.010765765976965547
2024-06-04,600727.SH,-2.50268012895216,-0.24781006072683798,-1.6167447384944842,0.0003763033165282703,0.00437835206563153,-0.00400204874910326
2024-06-04,600728.SH,-0.25861258813079135,-0.12417641074586361,0.2805700034303865,-0.004347736471036701,0.0014839688252021865,-0.005831705296238887
2024-06-04,600729.SH,0.6851689246036176,0.042862931328924936,0.7558596500816067,0.002523534676412642,-0.006975985796377371,0.009499520472790013
2024-06-05,000001.SZ,-0.10992426402479993,0.014649704761800386,-0.14822341662626173,0.005467190364250918,0.005818479798133325,-0.00035128943388240685
2024-06-05,600710.SH,1.4249278812786528,0.006084529472025202,1.410169990541942,0.003652308331583143,-0.0022522482671725186,0.005904556598755661
2024-06-05,600711.SH,-1.6886720888447035,-0.31797294282572197,-0.8127626486165114,-0.004727579936573356,-0.0018145940935432314,-0.0029129858430301248
2024-06-05,600712.SH,1.2987393966235852,-0.12625502798961796,1.6477148880850097,0.009334126513401264,-0.0019437304938660915,0.011277857007267356
