label,n_days,direction,hl_annu_ret,hl_sharpe,hl_annu_vol,implied_vol_annu_over_sharpe,vol_minus_implied,daily_std
MA20_raw_ALL,950,1,0.743703732497526,6.5999956167994585,0.11268245854656654,0.11268245854656656,-1.3877787807814457e-17,0.007126664427093137
MA20_ind_cap_ALL,950,1,0.7160922477885359,9.517307453335578,0.07524105439480822,0.07524105439480822,0.0,0.004758662108804317
