index,mean_daily_return
1,0.0005787285873206142
2,0.00034527630816375926
3,0.0003479981753022442
4,0.0004592982045350779
5,0.0004823539844252466
6,0.0005574430201534494
7,0.0005513276976022732
8,0.0006461610710919649
9,0.0005749655204731984
10,0.0005000776801075903
H-L,-7.865090721302392e-05
