index,mean_daily_return
1,-0.0015787244159303684
2,0.0007587322914549193
3,0.001043308181192497
4,0.0011808614752455376
5,0.00125221371886353
6,0.0012706612329261347
7,0.0012432855353748508
8,0.0010546729354239713
9,0.00106135521161113
10,0.0007576498649916976
H-L,0.002336374280922066
