,1,2,3,4,5,6,7,8,9,10,H-L
2023-11-01,-0.001778485208060732,0.0021136404689025474,0.0016209838289631604,0.0024184169524404248,0.0025747796985832903,0.004439340150748257,0.003105188593106248,0.0029767514499083564,0.001730952693654842,0.0010430920856472731,0.0028215772937080054
2023-11-02,-0.015811125623413844,-0.008505627960563271,-0.007858219340574108,-0.007401033171445526,-0.007613407704168534,-0.006613708596382435,-0.006906494273273391,-0.005871027912821149,-0.00918509187306741,-0.009822558457983913,0.005988567165429931
2023-11-03,-0.011161899113260034,-0.0032902037326374804,0.0013377944304604084,0.004779763668380706,0.004693696113425305,0.0068457298316574105,0.008458784039264469,0.01096961231371298,0.009660749061118887,0.0113526457067766,0.022514544820036637
2023-11-06,0.017422771848122028,0.0178809431986859,0.021351111826170867,0.02329961134993718,0.02053860838834452,0.023752959875642583,0.02587375415089367,0.030515910183440405,0.03146906125849479,0.03570086436959087,0.018278092521468847
2023-11-07,0.027935456272710518,0.02388007182792595,0.027725062966666904,0.02855346611195564,0.024407133262382353,0.02676365008708922,0.02816692166885574,0.03197818481902665,0.03559627144568737,0.040895663791034924,0.012960207518324406
2023-11-08,0.032766277438349645,0.025538218605535866,0.030445666774265214,0.02958921396084066,0.025851118979982858,0.027875734109811336,0.028851182326757076,0.033158216525039336,0.036796424723100914,0.04354009505107491,0.010773817612725264
2023-11-09,0.01656116045717098,0.01672585796235547,0.02304348181362149,0.023656450240392667,0.021289217834819324,0.022715212687286157,0.0246348049398884,0.03024768244823108,0.03419826084040711,0.04212625924816174,0.02556509879099076
2023-11-10,0.003874666003928197,0.012916824063365688,0.021834351496045307,0.02383305055899243,0.020881319368510922,0.022254276082554713,0.024835690091565225,0.031922339759038715,0.035210585202223504,0.04267628443287946,0.038801618428951266
2023-11-13,0.012450043884017596,0.02319441174465022,0.03310985789155517,0.03569078587047687,0.030685807999832636,0.03294666928788417,0.03752633501613915,0.04186226933119806,0.0461096866725986,0.050721915805208656,0.03827187192119106
2023-11-14,0.019705776497833855,0.030676954299192413,0.03703359341372538,0.0388796888356192,0.034532324282856734,0.03738393783413212,0.04240203669507432,0.046654509078232584,0.05136569153179738,0.05807237503607845,0.03836659853824459
2023-11-15,0.020512435030590453,0.03465942354953534,0.041091864222580765,0.044784793612596886,0.040341453480031556,0.04240516423055934,0.049676110177853526,0.05511954593392496,0.06016652488881519,0.06783466813987256,0.047322233109282096
