factor_name,universe,rank_ic_mean,abs_rank_ic_mean,icir,ic_positive_ratio,hl_sharpe,hl_annu_ret,hl_mdd,hl_avg_turnover,direction
d4_turnover_shock_reversal_5d,CSI300,0.021982590828520877,0.021982590828520877,1.5455437118537667,0.5378787878787878,0.14348341440193976,0.039931244146773806,-0.391260273741924,1.8483616552113558,1
d4_turnover_shock_reversal_5d,CSI500,0.02820059531022088,0.02820059531022088,2.2849428452484,0.5511363636363636,0.5525956148118703,0.13013590069378791,-0.28584638778178667,1.842939278211456,1
d4_turnover_shock_reversal_5d,CSI1000,0.0409763703227598,0.0409763703227598,3.527309298139561,0.5928030303030303,1.7672335596222153,0.3985355753488656,-0.16267076270072856,1.8773703519666016,1
d4_turnover_shock_reversal_5d,ALL,0.04565928424086437,0.04565928424086437,4.044107475667149,0.6212121212121212,2.2948076602712457,0.5840935702305164,-0.292695139704439,1.8937423729760812,1
