Date,high,low,spread,original
2023-04-19,0.12639193657706352,0.10647893221579234,0.0913619901640698,0.11922622669795156
2023-04-20,0.210736094054348,0.16130845037944275,0.17888942723754536,0.2008144443757112
2023-04-21,-0.2921864256274046,-0.3018148582753427,-0.1623621803445705,-0.31556073301463505
2023-04-24,-0.07707522989039364,-0.07444912689857187,-0.02685175185091837,-0.07788301376350705
2023-04-25,-0.14563481852682694,-0.2143306141799634,0.01492184314359634,-0.17858656506061046
2023-04-26,-0.24792704016783848,-0.11592154806595237,-0.24367753596014083,-0.22775616443668825
2023-04-27,-0.1799879593335303,-0.1709594957942095,-0.06618891857438702,-0.18660248464243598
2023-04-28,0.12830557167123582,0.1625108078394189,0.041673013465539685,0.14923958267872134
2023-05-04,-0.18587530303531996,-0.23838118521142967,-0.009427452314429204,-0.23837152421384306
2023-05-05,-0.11518591394272355,-0.17010205567578648,0.028706235894765272,-0.17114822797654428
2023-05-08,-0.07028741706039834,-0.10566391917650997,0.017462726231501323,-0.09547205115721917
2023-05-09,-0.26576494125407524,-0.32784993779233285,-0.03146890268251623,-0.3472372790387886
2023-05-10,-0.12327420339127422,0.08119962418970614,-0.19838073677602558,-0.021595628851694585
2023-05-11,-0.11526077935861537,-0.03557521114851049,-0.10123038904214653,-0.09512678403386066
2023-05-12,-0.14026802792511653,-0.19211878822977374,-0.027947664726044652,-0.2115911174573674
2023-05-15,-0.030574442892457847,0.016657196280453077,-0.05459030211823432,0.04059649724278194
2023-05-16,-0.15228314110321833,-0.13441719116992001,-0.08378523818764827,-0.14338593965912086
2023-05-17,-0.004015872771256122,0.1153821121495331,-0.08437169403484411,0.06094339594233748
2023-05-18,0.14193860374722445,0.16922175138742482,0.04857191598567372,0.15949961235447913
2023-05-19,-0.010500821130870606,-0.034246253699975034,-0.004251589943320447,0.023963428794894624
2023-05-22,-0.17375252712602704,-0.13470993711162185,-0.11562460302208515,-0.175427953330103
2023-05-23,-0.20984611691979999,-0.11131866396310891,-0.17850090619364392,-0.20039877561382158
2023-05-24,0.08914993683824098,0.16022567376238397,0.002625440781544377,0.12812018101212588
2023-05-25,-0.07516750834730827,0.01380532642391672,-0.09539708206568127,-0.034853599899761986
2023-05-26,0.06138699578266431,0.08851537369713651,0.02845414314600122,0.10253179334293731
2023-05-29,0.0611966992452769,-0.013759302653502805,0.09368125306522908,0.050009256008074585
2023-05-30,0.14318414137319466,0.11990817893962391,0.10255825969974465,0.1568662403091488
2023-05-31,0.09038468104331163,0.09808962270966251,0.04418743057286893,0.11072875359082938
2023-06-01,0.06751409690757089,0.06589865002318597,0.05224658726616281,0.07243254552090754
2023-06-02,-0.20425599840636602,-0.056460325569227726,-0.2100251867670497,-0.17350505742346026
2023-06-05,0.10441721685754003,0.0555906983350849,0.08733063101328714,0.10661163511715918
2023-06-06,-0.09226755537928855,-0.13800648540991117,0.005091040788676912,-0.1400836782824537
2023-06-07,0.14789081794315861,0.08586723126557798,0.12168339696630207,0.1599556948567767
2023-06-08,-0.2670583773977953,-0.3144625114370522,-0.07696123242854035,-0.3101006641389051
2023-06-09,0.17215536405238363,0.19021684590157625,0.0565723463044946,0.20178959238278862
2023-06-12,-0.07796427785493171,-0.05433840368151609,-0.05222553966454189,-0.0644514381584007
2023-06-13,0.07063983122947862,0.12217536098607525,-0.0005589012576835047,0.09841881059420057
2023-06-14,-0.033762064236576614,-0.004131826719035758,-0.04584270648885293,-0.027295424946063608
2023-06-15,-0.1125075438792452,-0.07095840081905633,-0.06325105228128852,-0.08920651817387942
2023-06-16,0.029526746547095466,0.09130455934397369,-0.04560151410624071,0.06593596190133211
2023-06-19,0.23853380368809707,0.25949203948172056,0.09978929115371125,0.2549205444150122
2023-06-20,0.0003073081435349679,0.06154201061850381,-0.04096081372879392,0.023421501128397484
2023-06-21,-0.29124743828664096,-0.3487258617498026,-0.07687098876253969,-0.35700470435481335
2023-06-26,-0.19280416202258902,-0.2586486686872741,-0.017002027911438247,-0.24025291794913423
2023-06-27,-0.13424785625945962,-0.08237739954513788,-0.0759732538212766,-0.11761841038289313
2023-06-28,-0.2408425781784502,-0.3229604573943488,-0.033140450401218664,-0.292997414340491
2023-06-29,0.07679374823197443,0.1394200348456847,-0.015004967592036856,0.107175939639816
2023-06-30,-0.11288140874381836,-0.02465446173906346,-0.10895081175817274,-0.08314739137458992
2023-07-03,-0.2226002637795337,-0.22075197337661023,-0.10045395308174508,-0.2499408745542754
2023-07-04,0.09004225125476352,0.1698675155906263,-0.03231284149174594,0.1349559877916799
2023-07-05,-0.3012676405927293,-0.28130155787977584,-0.15389081769145282,-0.33180326441119146
2023-07-06,0.054205044644550796,0.06896133640421155,0.02645087235172612,0.06306227969489506
2023-07-07,-0.3282486272137611,-0.376280475737069,-0.10977667511988998,-0.3883544575308507
2023-07-10,-0.18325561120401637,-0.19296481621316194,-0.07743878868062733,-0.2091339791698321
2023-07-11,-0.009355954176218772,0.0940115778412166,-0.0830274992646082,0.033437886166294735
2023-07-12,-0.2863405797387361,-0.28216231918366036,-0.15530308537959292,-0.31808905238361856
2023-07-13,-0.0009010507518412401,0.06538903547103429,-0.04594675622199906,0.031638100779399735
2023-07-14,0.0076456374127048385,0.053219781107526225,-0.007672583303166674,0.034013900194026475
2023-07-17,-0.18661499229536666,-0.11680323937030307,-0.15377779524425206,-0.18040166761898052
2023-07-18,-0.26605138466381895,-0.22075985953978128,-0.1820239506983211,-0.27857855458105957
2023-07-19,-0.23095513970485737,-0.23262128746493846,-0.1148024012667312,-0.25570083254740017
2023-07-20,-0.35880452017913395,-0.34109186064585606,-0.2079590226375434,-0.3893283542121224
2023-07-21,-0.36066295998484577,-0.37375932864161465,-0.195638146698996,-0.39564470070575114
2023-07-24,-0.06963015785507275,-0.00420587780967126,-0.07842434374471133,-0.04990411363013958
2023-07-25,-0.05144805251648075,-0.025480278020104045,-0.03303342132818188,-0.04198582114890497
2023-07-26,-0.39574040150399054,-0.41386102038531614,-0.22412648185446318,-0.45053935904684467
2023-07-27,-0.23370097586857558,-0.2061688119766647,-0.13675961953095653,-0.253636966208898
2023-07-28,-0.2797501901605573,-0.26291159818926396,-0.16458377167217392,-0.3062563694393797
2023-07-31,-0.01809622205898004,-0.09386825131185639,0.03546372951298858,-0.059793364540242526
2023-08-01,-0.13933002398185243,-0.07311276030158793,-0.10422418134491425,-0.13536062043442323
2023-08-02,0.07939669007762283,0.06399937819262105,0.055039230934086227,0.07225292850341006
2023-08-03,-0.14757519943512154,-0.1770620305598033,-0.06876982621287753,-0.18030428653715583
2023-08-04,0.14933367563506328,0.13846810729753634,0.100173161304799,0.1524445590409461
2023-08-07,0.15190013898474908,0.14115022707330313,0.10506800833504035,0.15447395704816988
2023-08-08,-0.10702770256621835,-0.07582369675845994,-0.06626848336249531,-0.11988178819339718
2023-08-09,-0.16139325968751053,-0.10587767079844428,-0.13141074748680132,-0.1670059306442036
2023-08-10,-0.12272543815402925,-0.14586154793765782,-0.05772820979008393,-0.14629044952920814
2023-08-11,-0.07874453120316699,0.000872074141964364,-0.09064840460073076,-0.06239322952288638
2023-08-14,0.07160594339028584,0.1186435825295234,0.020752269993011923,0.09521965387002512
2023-08-15,-0.1886666044363347,-0.2307074413375754,-0.0781132997096221,-0.22548839664671597
2023-08-16,-0.13926301901938407,-0.23442387733129358,0.003960823156102481,-0.1814614834062254
2023-08-17,0.02690582288364819,0.08298386329289992,-0.02327703825212517,0.03562049696930684
2023-08-18,-0.1818709489739049,-0.18852332867688787,-0.071547433549115,-0.2176000076541169
2023-08-21,0.014425665015670297,-0.02141863438532505,0.030268327724884796,0.005346939612530358
2023-08-22,0.14397836371422373,0.27733880133902283,-0.015230380807268155,0.21216267950133272
2023-08-23,-0.1698192787825652,-0.28867622683539557,-0.0017242177032413268,-0.24011934285239253
2023-08-24,-0.010911872625738096,0.12596417302418705,-0.09380375555457443,0.0288517306604543
2023-08-25,-0.20325473143467604,-0.26592403157432914,-0.03719527810370132,-0.2799179366889457
2023-08-28,-0.10568128038755667,-0.16311000978915205,0.004680958371188202,-0.16067679825180284
2023-08-29,0.25664953695369824,0.5218160624338707,-0.12465861309448444,0.4337812536166394
2023-08-30,0.070660781584742,0.4235884882300027,-0.24409028294656374,0.2564674877453945
2023-08-31,-0.02649000613041532,0.10656096600259936,-0.1108314432251157,0.02417664483224109
2023-09-01,-0.23761363957221354,-0.23754822206026835,-0.05541224443915963,-0.3058030763001138
2023-09-04,-0.22629503846043184,-0.18943576533439282,-0.0793359704253738,-0.24822743389460888
2023-09-05,-0.18629549646174728,0.04285846343312994,-0.2583150438634703,-0.112449107772271
2023-09-06,-0.042809693136071476,0.1546816905183709,-0.1844723894357075,0.041892732591170496
2023-09-07,-0.17698651099364837,-0.22989321913821836,0.01486744918844469,-0.22481453822808378
2023-09-08,0.04273013428609435,0.128519978045874,-0.0787555880403712,0.0926814077019302
2023-09-11,-0.10724388648988731,-0.10282798385850184,-0.04809418733787988,-0.13605468296981207
2023-09-12,-0.1728263742248237,-0.17151168068013303,-0.03374737575434858,-0.20973532844672016
2023-09-13,-0.13079618729149556,-0.3280706113031126,0.14671179569751605,-0.22336326900928435
2023-09-14,-0.25165694135803945,-0.3445299661513757,0.02918992069514901,-0.3517641242659192
2023-09-15,-0.09126027055858071,-0.15188956831904296,0.017418692010058485,-0.15148241034313584
2023-09-18,-0.11382829204733093,0.026919070995475577,-0.12325628622620043,-0.04164261946198772
2023-09-19,-0.1614561044614456,-0.3467225711254517,0.1066178721175503,-0.30687417347807106
2023-09-20,-0.12203814942006741,-0.17032171456487094,0.007135480756377637,-0.1699535943544705
2023-09-21,0.03834003768168757,0.061093879018341846,0.00723858873431583,0.05541110131277557
2023-09-22,0.13457733452976364,0.2419145743962485,-0.06256557787736693,0.269521663972189
2023-09-25,-0.01575409265952992,0.10622226162131992,-0.05729287531718798,0.030269273627633344
2023-09-26,-0.0014220813071600894,-0.02261392219187628,0.012483373260368082,0.013439471454596183
2023-09-27,-0.15876689647818268,-0.1253815487256933,-0.13987063094086016,-0.1443439397615688
2023-09-28,0.14330376353162816,0.15015121960251748,0.07909283347056,0.16466996479621285
2023-10-09,0.04894288967813633,0.05807723223798042,0.030735451734834218,0.07409852294107093
2023-10-10,0.10197994487523952,0.0672715631751018,0.09416182734260584,0.10056127452648671
2023-10-11,0.12091601952657943,0.10147219465168582,0.06930116228239674,0.1581265002126255
2023-10-12,-0.2466158596691577,-0.22544570335260442,-0.15065809645262368,-0.2719969220871086
2023-10-13,0.06918238586029804,0.004508963599665134,0.10154560898481946,0.06670931351840259
2023-10-16,-0.1540287368260272,-0.17889763946168932,-0.053693443068052564,-0.20698409011170749
2023-10-17,-0.16300972619921797,-0.11602240989810192,-0.12132407835856644,-0.17147235713134967
2023-10-18,-0.14677823752449629,-0.1340555002410449,-0.08230558171683722,-0.15825449288940258
2023-10-19,-0.003542770426104993,0.04101277330777924,-0.0352038078346176,0.011106038595464468
2023-10-20,-0.24786621267296036,-0.25029087131248334,-0.12315227161763281,-0.30581878660996326
2023-10-23,-0.059897103237325416,-0.12947321114288954,0.019204746035518628,-0.07735754374900816
2023-10-24,0.0782976254212721,0.17134854263708796,-0.01771686348160583,0.09019403720644435
2023-10-25,-0.05291180166806776,0.012735682550414873,-0.06535089811593287,-0.052281983499136174
2023-10-26,-0.049482283539937916,-0.040257858300472966,-0.028963750119589,-0.039917772477991706
2023-10-27,-0.056237082028153564,-0.017440086133763907,-0.052243382550026723,-0.0483495835976061
2023-10-30,0.17185589258602432,0.227259506027101,0.02636331544743665,0.23344893686209753
2023-10-31,-0.1578846940368813,-0.1785070087602672,-0.05310055920840734,-0.19799993368125132
2023-11-01,-0.1919337120848527,-0.07243206730616601,-0.17441631692525097,-0.18983167342008578
2023-11-02,-0.23404082197563306,-0.23918143056679772,-0.08262677457921584,-0.2855803242651465
2023-11-03,0.12720103838664248,0.3346618509923455,-0.09777055844464759,0.24818114105040698
2023-11-06,0.30547068958631857,0.3318927186741637,0.11019854422948638,0.3917482612566897
2023-11-07,0.16582965721603007,0.21936467531184586,0.034182861991127446,0.2008487327374745
2023-11-08,0.10493876449663164,0.12187007759813646,0.01795707033176843,0.14156044705999085
2023-11-09,-0.30987627766214176,-0.21806950875053463,-0.20343337840980422,-0.3062189186139292
2023-11-10,-0.1366144678608351,-0.0921380928816079,-0.09398948482526667,-0.13164954202552487
2023-11-13,-0.008182873143341521,0.12798110348590336,-0.10362297588897852,0.048129023307809174
2023-11-14,0.1591933833562631,0.19501521892837267,0.035830119983190446,0.21498010838727974
2023-11-15,-0.08665212251239478,-0.03579008720509139,-0.07281165468333195,-0.07634207209052608
2023-11-16,-0.11919239969776864,-0.12717046711786956,-0.02059889804792537,-0.15441171395700207
2023-11-17,-0.007983931185590643,0.1537391310982513,-0.16574455578177585,0.0826423499612331
2023-11-20,-0.05264607095553266,0.08224544407585238,-0.11870786392064074,0.010158999956855805
2023-11-21,-0.22377230048132093,-0.35149997872789907,0.03391943213907775,-0.32582041433361564
2023-11-22,-0.2586149204749797,-0.3003643624876074,-0.047487632683192046,-0.31926838685558545
2023-11-23,0.009193431137713006,0.1148014631924871,-0.0934437017696469,0.06694608672366884
2023-11-24,-0.3065832805199946,-0.3730804818534952,-0.04670374025620052,-0.37989582755141665
2023-11-27,0.04235276776842929,0.19547651551594847,-0.12013884107652693,0.12411831033628112
2023-11-28,-0.03542577844811072,0.0719705815708769,-0.10893306236512115,-0.001541427813992913
2023-11-29,-0.060515025589184056,0.008303889028649763,-0.09481979963225728,-0.03486694997590217
2023-11-30,-0.14308133781279098,-0.252662242065752,0.0014021339815722816,-0.20326680115588422
2023-12-01,0.10225679209317379,0.09001920551379029,0.08062617721299185,0.11888143612069627
2023-12-04,-0.031766767499350354,-0.10568990522401127,0.0356091527317197,-0.06235235009768365
2023-12-05,-0.22771482723503694,-0.32166115612600416,-0.09708144077582054,-0.2931885574592534
2023-12-06,-0.11535200239657549,-0.08776140504519314,-0.09967228727225597,-0.12679158214254382
2023-12-07,-0.03408551629209203,0.009875860199443724,-0.026335574883105842,-0.01498581055133544
2023-12-08,-0.0023527596188170348,0.18046309988134107,-0.09316825866283085,0.08104865200500772
2023-12-11,0.13326794249337828,0.10637533900070728,0.11239116853713932,0.13597496667293044
2023-12-12,-0.03364654754533712,-0.12282472778107793,0.01803417974281308,-0.08661531495373175
2023-12-13,-0.08592889130198782,-0.1483915353193165,-0.016024764872670155,-0.15305465657946232
2023-12-14,-0.27374783994926116,-0.18776610906004315,-0.21445048329666147,-0.3079416590047215
2023-12-15,-0.11738112561056245,-0.01648705649498329,-0.1308281067590478,-0.10940799374837203
2023-12-18,-0.07600037458923459,-0.06388949153319697,-0.04066117692556807,-0.09196059814888739
2023-12-19,0.0611220167134007,0.1611266041542764,-0.014530962099986352,0.12200431275449022
2023-12-20,-0.21456264545379305,-0.15214207324806364,-0.15841763680798102,-0.23080722005657298
2023-12-21,-0.07431296888860198,0.043394313594720846,-0.11377094525297149,-0.04473086631054894
2023-12-22,-0.35985586849879125,-0.28619062000214013,-0.23482835318827372,-0.3694859142009686
2023-12-25,0.0389673195299072,-0.014353848782024664,0.07112749784527801,0.041517936995304976
2023-12-26,-0.28349733038362124,-0.2770575429247678,-0.14075530949403006,-0.30389533078729714
2023-12-27,0.035429008259986884,0.05920547744234591,0.007327835567020057,0.034664861068532074
2023-12-28,-0.09675389585225444,-0.05814387258472492,-0.06953556397493578,-0.07942564775260244
2023-12-29,0.21099635405650563,0.3528699526219871,-0.03178949801299857,0.2931662905855796
2024-01-02,-0.24983069904188998,-0.19446797590712073,-0.14590793521270154,-0.26225487396153446
2024-01-03,-0.2306456359197558,-0.28187360068017253,-0.045475673094754296,-0.284018568938502
2024-01-04,-0.12092929798073683,-0.04619081614524093,-0.09924219977331945,-0.11432593396586478
2024-01-05,-0.3419444256495299,-0.33336838718355966,-0.14107165001518165,-0.39759296828481794
2024-01-08,-0.01964072379341956,-0.09167277092624956,0.07562963993701947,-0.049831877468673624
2024-01-09,0.002887540255916197,-0.03353468921535455,0.03587178541219558,-0.009613855541814332
2024-01-10,-0.2562981821900719,-0.3108583210570275,-0.07189669562309654,-0.33578247837549025
2024-01-11,0.20412506092988383,0.33734631806249504,-0.0279255524356372,0.3168752205234382
2024-01-12,-0.3172564965980198,-0.37903365447189236,-0.06871901424332486,-0.3916879333918989
2024-01-15,-0.05229252367698365,-0.13136768737538698,0.04691979233881064,-0.11025395425136396
2024-01-16,-0.14603310626980132,-0.110815906144846,-0.09100098367984709,-0.15329166799211705
2024-01-17,-0.310431862453831,-0.3354921748077094,-0.11348678933372383,-0.376676284397186
2024-01-18,0.21523750803623237,0.19810484151738375,0.12002294301866735,0.23435014394238254
2024-01-19,-0.23781224321247973,-0.2419026867668254,-0.09523835242836744,-0.3052959470271748
2024-01-22,-0.16290790930046178,-0.26263509233760585,0.020415436906709095,-0.23754712681787563
2024-01-23,0.006050522381315964,-0.17045923561507834,0.13460026491927862,-0.050330093419111356
2024-01-24,-0.22574526972382905,-0.2106380953577789,-0.05596913273073178,-0.2879660689768302
2024-01-25,-0.18932923906815294,0.1856829723507928,-0.3309378699564857,-0.09320957383059628
2024-01-26,-0.3221221907281978,-0.19195401422772992,-0.13618115084864635,-0.38373646268078887
2024-01-29,-0.28850033378141093,-0.4346478725163674,0.05562054963611131,-0.44972403317639614
2024-01-30,-0.1684967917260849,-0.3275769210394259,0.09237365482792297,-0.3082669931420734
2024-01-31,-0.15879444123313186,-0.460850911799384,0.20851030079089275,-0.3690026796301652
2024-02-01,0.07333538025278134,-0.06657669585058122,0.14069675356959785,-0.021872151537617325
2024-02-02,-0.03640188558051268,-0.4191539231688601,0.3284611991824568,-0.31531074942060255
2024-02-05,-0.104869292183991,-0.6740639694561401,0.4784100051048183,-0.5263617088908041
2024-02-06,-0.00443237838190285,-0.27543139019724794,0.20388483101066915,-0.23674193142088887
2024-02-07,-0.06430911136184647,-0.4446439972978706,0.33605548620536563,-0.4263648967665038
2024-02-08,-0.086299581560163,0.7396083837132887,-0.7084013739134175,0.5576052332464425
2024-02-19,0.09246869168814242,0.5526458946967613,-0.4413822790488753,0.4855548035097205
2024-02-20,0.04800836888078494,0.3025177913559266,-0.23451948421275307,0.28928513309752474
2024-02-21,-0.005942154561770474,0.2823637701844494,-0.27118279041022825,0.28463307342577215
2024-02-22,0.12025699693287208,0.541100951960796,-0.4559094839594187,0.523781945697039
2024-02-23,0.22345983255578278,0.6275823521696606,-0.546475468673024,0.5900195640276392
2024-02-26,0.17341994466641095,0.4160309325739341,-0.3828438189711308,0.37266462701050984
2024-02-27,0.2518576566699737,0.41318481454881456,-0.32917861570928175,0.4065562909247613
2024-02-28,-0.4189536678673855,-0.7189963866948955,0.5790337530580317,-0.7267064277296369
2024-02-29,0.32380115924862524,0.4788189526137961,-0.3674927907967448,0.47360891952038603
2024-03-01,0.12447095300416429,0.3266290833422474,-0.3068227207397871,0.27963434734540377
2024-03-04,-0.022930900384590325,0.031413694923864796,-0.03456980583826433,0.006900693125820005
2024-03-05,-0.35806782212785815,-0.4214910244970331,0.2637020821858941,-0.45083819138184694
2024-03-06,0.16096227284124243,0.19168661182400187,-0.12923616934091423,0.2213440295804003
2024-03-07,-0.13814856572515788,-0.15886689691818023,0.07768910285719888,-0.1758944857052973
2024-03-08,0.1039528326685977,0.17112813825707485,-0.1248227516253789,0.17229047941575898
2024-03-11,0.04800348142694754,0.13281248609522361,-0.1679791216318987,0.11939673894401275
2024-03-12,0.07537772495297439,0.2762618925254683,-0.29031743199913124,0.22311775659711403
2024-03-13,0.040272983431678545,0.1847099152291513,-0.21515572557712778,0.15176552694351958
2024-03-14,-0.24267375888611065,-0.16533603189287843,0.008623126326105702,-0.23835310593279196
2024-03-15,0.01056820707651092,0.19986619719759943,-0.23212889718162197,0.14390858481144866
2024-03-18,0.22239559477375012,0.39158297110950074,-0.23408779739200244,0.3571437372504785
2024-03-19,-0.05106907675510943,0.13642179603184054,-0.22477718237803176,0.04539609842310325
2024-03-20,0.08246814725134569,0.29201032779864317,-0.2564550112609242,0.20979555668016212
2024-03-21,-0.07715331049433091,-0.009962522725738634,-0.07055285909144904,-0.0418815553201464
2024-03-22,-0.10055468569882689,-0.08117469195490036,-0.006408300132034176,-0.11319334021823317
2024-03-25,-0.36203155181212665,-0.44554922910235306,0.10221299149327215,-0.46072076293813713
2024-03-26,-0.1586541365655347,-0.16509382798350783,-0.0021531618383248486,-0.17744024965006525
2024-03-27,-0.3665393294825508,-0.4829264560607801,0.11764882004204227,-0.4761240522501167
2024-03-28,0.30201202464066973,0.4741252175305309,-0.07687735067874181,0.43744637156357674
2024-03-29,-0.12867466129994837,-0.040236565135234235,-0.1343624490962616,-0.08352469075284542
2024-04-01,-0.05795926137110755,0.09119866889810116,-0.15715203314835838,0.014477312859038995
2024-04-02,-0.2890493681987264,-0.31223631682044634,-0.0878876335410418,-0.32896940717279377
2024-04-03,-0.35620398799680286,-0.4507294699595851,-0.06581240398498178,-0.44568180473109065
2024-04-08,-0.22787475083540612,-0.3270476214199609,0.010775676770548573,-0.32245614078342744
2024-04-09,-0.0249188587838578,0.1228526408739093,-0.13718733584465775,0.05161868685507694
2024-04-10,-0.28599889358975306,-0.4001178553073755,-0.02033746151198843,-0.38644673320071427
2024-04-11,-0.14703347424771687,-0.15299417246898459,-0.04572734090313294,-0.17724410894785791
