factor_name,universe,rank_ic_mean,abs_rank_ic_mean,icir,ic_positive_ratio,hl_sharpe,hl_annu_ret,hl_mdd,hl_avg_turnover,direction
cn_new_high_breakout_252d,CSI300,0.025173504395391896,0.025173504395391896,1.3986549087316802,0.5189393939393939,0.24887231804596702,0.07149049444756911,-0.44206327521933947,0.4021012926354011,1
cn_new_high_breakout_252d,CSI500,0.008906201213458649,0.008906201213458649,0.6151185224590956,0.5,0.3733313007491319,0.09276398811579656,-0.3721593914593483,0.42902099792186627,-1
cn_new_high_breakout_252d,CSI1000,-0.00698521623778605,0.00698521623778605,-0.5476783500869451,0.4753787878787879,1.0580567622083386,0.2428623689694001,-0.3255751052363574,0.43777968114397875,-1
cn_new_high_breakout_252d,ALL,-0.01784483315744495,0.01784483315744495,-1.5853997218054285,0.4375,1.5839457791277223,0.3516981969812023,-0.25010727335756666,0.4473823460149956,-1
