index,mean_daily_return
1,0.001396573883690214
2,0.0014405911214802952
3,0.0012373703164728343
4,0.0012027735859908586
5,0.0010320769248013568
6,0.0008072261157058856
7,0.000565341819399805
8,0.00030275694792543324
9,0.0001609385312308458
10,-1.0218904234594186e-05
H-L,-0.0014067927879248092
