index,mean_daily_return
1,-0.0017390283786941935
2,0.0007861080846138609
3,0.001056078315563978
4,0.0011877561636575752
5,0.0013212767872416342
6,0.0013777133694496545
7,0.001300837323529471
8,0.001186397456576288
9,0.000994940170585841
10,0.0005537805537922845
H-L,0.00229280893248648
