w1,rank_ic_tradable,icir_tradable,gross_sharpe_tradable,annu_one_way_turnover,net_sharpe_tradable
0.33,0.0372185489028605,5.134159431194448,2.370190934891865,119.1674424086296,-0.6689157287939501
0.4,0.0442423238990556,5.474086645826546,2.2836144023270557,100.22989350731127,-0.0395710500959858
0.5,0.0510428550356061,5.674115602670617,2.0962820062272565,79.70570650817697,0.427152500459418
0.6,0.0548358037780081,5.732531632016892,1.9830068652326744,66.22355328286488,0.6724075983977743
0.7,0.0568562247931375,5.729297827861059,1.9205159095121576,56.462951635647386,0.8396565071299419
0.8,0.0578821289028485,5.696903570004963,1.8164470847699252,49.12940470972535,0.8954944227948016
