index,mean_daily_return
1,-0.0009192339787905788
2,0.00018501721042919438
3,0.00042066907039150613
4,0.0004860921059806872
5,0.0005737876060909644
6,0.0007531725595579237
7,0.0007613032399625033
8,0.0008636437795331056
9,0.000910600086310206
10,0.0009422415533573423
H-L,0.001861475532147922
