Date,rank_ic
2020-01-03,0.0729172710323286
2020-01-06,0.0168308568579638
2020-01-07,-0.013333465390199086
2020-01-08,0.019764642082478415
2020-01-09,-0.04742973066973146
2020-01-10,0.061472006913355456
2020-01-13,-0.026408799862864714
2020-01-14,-0.008828497884544859
2020-01-15,-0.041066609886298115
2020-01-16,0.02105674264308532
2020-01-17,6.070409701092303e-05
2020-01-20,-0.016884102401846072
2020-01-21,0.03376685448137525
2020-01-22,-0.034978568359832124
2020-01-23,-0.035189757550812786
2020-02-03,0.007416352793267943
2020-02-04,0.11891995012557391
2020-02-05,-0.14388574766710036
2020-02-06,-0.024958523372085484
2020-02-07,0.07547493285766266
2020-02-10,0.11902029088163248
2020-02-11,0.21093463747663482
2020-02-12,-0.13756337963699924
2020-02-13,0.017095810344253608
2020-02-14,0.04078988792871046
2020-02-17,0.05767502671258111
2020-02-18,-0.022358841569945123
2020-02-19,0.16597036898088594
2020-02-20,0.05923322682676474
2020-02-21,-0.09378022909592226
2020-02-24,-0.08241788800901478
2020-02-25,-0.020687120517182165
2020-02-26,-0.08249283002961069
2020-02-27,0.01829798326724912
2020-02-28,0.08644340222351811
2020-03-02,0.07960849108567458
2020-03-03,-0.008243748436493281
2020-03-04,0.01757190946939768
2020-03-05,0.08872537614826094
2020-03-06,0.0607564204834167
2020-03-09,0.019572433651142866
2020-03-10,-0.019889946025267464
2020-03-11,0.011211008840559427
2020-03-12,0.012623103288458549
2020-03-13,0.0648718823672929
2020-03-16,-0.0685421999131992
2020-03-17,-0.046275567643024
2020-03-18,-0.006507205060459843
2020-03-19,0.07210554449079828
2020-03-20,0.017172086939123306
2020-03-23,0.2345185326624791
2020-03-24,0.07646656528077075
2020-03-25,-0.11040304876851459
2020-03-26,0.1228191603189607
2020-03-27,-0.021605286203611993
2020-03-30,0.07280790822146914
2020-03-31,0.020722533404655144
2020-04-01,-0.09778992434861254
2020-04-02,0.011932807544768978
2020-04-03,0.01453615104321017
2020-04-07,-0.13142297520961194
2020-04-08,0.03211163668387819
2020-04-09,-0.04670631967826989
2020-04-10,-0.053014195363258285
2020-04-13,-0.06342706548633704
2020-04-14,-0.023108214323420917
2020-04-15,0.05834564520658542
2020-04-16,-0.04885685319787452
2020-04-17,0.011159123481462965
2020-04-20,0.007693854517368708
2020-04-21,-0.007862869383733678
2020-04-22,-0.0013569575971725035
2020-04-23,0.03520042115844884
2020-04-24,0.09198650331792721
2020-04-27,-0.009214806403234379
2020-04-28,0.10889147464266209
2020-04-29,-0.034578556631945145
2020-04-30,-0.004179501471590608
2020-05-06,0.033471971424434144
2020-05-07,-0.06540972994047667
2020-05-08,-0.09172215817432469
2020-05-11,-0.010332884083754343
2020-05-12,0.0013070185839030063
2020-05-13,0.01787705631177965
2020-05-14,-0.009117665743086856
2020-05-15,-0.01862257970275673
2020-05-18,-0.01569036736316624
2020-05-19,-0.12251636219779007
2020-05-20,-0.04642589478073872
2020-05-21,-0.02058706579701606
2020-05-22,-0.010212719836022588
2020-05-25,-0.010189933052899601
2020-05-26,-0.0741466517760753
2020-05-27,0.015832450600233965
2020-05-28,0.01338578486352632
2020-05-29,-0.019683212916166
2020-06-01,-0.031079421431611284
2020-06-02,0.12200235729897917
2020-06-03,-0.025373760195821767
2020-06-04,-0.003687276282919299
2020-06-05,-0.01129755306588105
2020-06-08,0.02328216939592812
2020-06-09,-0.06607631311341705
2020-06-10,-0.008060995459575273
2020-06-11,-0.026811913139125503
2020-06-12,-0.06322832753323859
2020-06-15,-0.009169107745094166
2020-06-16,-0.08546134038211725
2020-06-17,0.034081215786690516
2020-06-18,0.028549442638631656
2020-06-19,0.010789935339851942
2020-06-22,-0.00019414911654760107
2020-06-23,0.034680435412388536
2020-06-24,0.020908243000669343
2020-06-29,0.03267166964864834
2020-06-30,-0.018225222177943638
2020-07-01,-0.030581952595013742
2020-07-02,0.0758424032363526
2020-07-03,0.13315545258607972
2020-07-06,0.01619765616054209
2020-07-07,-0.12495478383532893
2020-07-08,-0.1269270783062619
2020-07-09,-0.09239703088260368
2020-07-10,-0.03156755156944941
2020-07-13,-0.031933708617659644
2020-07-14,0.0469947042660642
2020-07-15,-0.022439533917803463
2020-07-16,-0.015734546506965024
2020-07-17,-0.0062783801465558
2020-07-20,-0.06351373446283004
2020-07-21,-0.04257782119163033
2020-07-22,-0.08724095961802025
2020-07-23,-0.04779130775417511
2020-07-24,-0.03429835865571622
2020-07-27,0.0007701485363861474
2020-07-28,-0.041016781317774406
2020-07-29,-0.12339709577352563
2020-07-30,0.04532469118489821
2020-07-31,-0.020016014773217978
2020-08-03,0.00810547876064673
2020-08-04,0.026524568245138363
2020-08-05,-0.1184849020353774
2020-08-06,-0.043358179590651275
2020-08-07,-0.006601561238882455
2020-08-10,0.00017176991210296296
2020-08-11,0.04705206381305742
2020-08-12,-0.05029384756839329
2020-08-13,-0.03659166502206733
2020-08-14,-0.016482215887855277
2020-08-17,0.005147568947790642
2020-08-18,-0.034338658458008035
2020-08-19,-0.0035423850571825065
2020-08-20,-0.0334822543081853
2020-08-21,-0.029452061855927043
2020-08-24,-0.010061813613299693
2020-08-25,0.0004363164388052453
2020-08-26,-0.05036791677054046
2020-08-27,-0.06102748356838253
2020-08-28,-0.015145846420545232
2020-08-31,-0.008570888326198291
2020-09-01,0.011977456469070077
2020-09-02,0.04817536296373274
2020-09-03,-0.020046900002121074
2020-09-04,-0.04557597259326888
2020-09-07,0.020135964140158565
2020-09-08,0.10823557020153055
2020-09-09,0.18087584246612
2020-09-10,0.001385732506556181
2020-09-11,0.08731187011540928
2020-09-14,-0.04170967467962729
2020-09-15,-0.07522259062783146
2020-09-16,-0.002000784735164487
2020-09-17,-0.11531008213240586
2020-09-18,0.005573023289722001
2020-09-21,0.0360632152734704
2020-09-22,-0.018014505963545632
2020-09-23,-0.059994065771552516
2020-09-24,0.048007455288160375
2020-09-25,0.011023083959364192
2020-09-28,-0.03813379956655047
2020-09-29,-0.07708351855602329
2020-09-30,0.02826371107649179
2020-10-09,-0.029071818507210065
2020-10-12,-0.049373354291070426
2020-10-13,-0.11416612069644208
2020-10-14,-0.013088946636937032
2020-10-15,-0.019827809933461754
2020-10-16,-0.06134692600426266
2020-10-19,-0.06060500718404289
2020-10-20,-0.09292414720127132
2020-10-21,-0.021887484310788782
2020-10-22,-0.03889067454222909
2020-10-23,0.05680910980942407
2020-10-26,0.024760391162504364
2020-10-27,0.02421278305773976
2020-10-28,0.007573963421330993
2020-10-29,0.03784580877439391
2020-10-30,0.06250108077085048
2020-11-02,0.11534558995923617
2020-11-03,-0.10269557858264386
2020-11-04,-0.04576379091675769
2020-11-05,-0.047385231886055076
2020-11-06,0.030744363171632556
2020-11-09,-0.12137024837844002
2020-11-10,0.06437878568383007
2020-11-11,0.02539669494325815
2020-11-12,0.01887517441876514
2020-11-13,-0.03561357179917836
2020-11-16,-0.01177475555193511
2020-11-17,0.11919806391434976
2020-11-18,-0.006179426156207775
2020-11-19,-0.016284219865758846
2020-11-20,-0.1036365029886912
2020-11-23,0.012567102528674769
2020-11-24,-0.0027721731998390326
2020-11-25,0.01247223005429385
2020-11-26,-0.03742028358121514
2020-11-27,-0.00382787828280358
2020-11-30,-0.01108623308608476
2020-12-01,-0.05172793118592283
2020-12-02,0.03753630687829786
2020-12-03,0.057748740211743775
2020-12-04,-0.011980574924108168
2020-12-07,0.01491542692102631
2020-12-08,-0.018526272751202694
2020-12-09,-0.04412705294452869
2020-12-10,-0.010670221070612381
2020-12-11,0.011474108193873702
2020-12-14,-0.0404253210358221
2020-12-15,-0.013243037003888016
2020-12-16,0.04232660974914318
2020-12-17,-0.081118173658042
2020-12-18,0.01315128025593553
2020-12-21,-0.012707315420575441
2020-12-22,0.0408283334915041
2020-12-23,-0.006783266392234552
2020-12-24,0.11665500192964928
2020-12-25,-0.0017031417679751867
2020-12-28,0.0611715879571353
2020-12-29,-0.07119554457966136
2020-12-30,-0.08136797097872357
2020-12-31,0.03079668260603503
2021-01-04,-0.007364456570884949
2021-01-05,0.04468078293533487
2021-01-06,0.002493288736817992
2021-01-07,0.14533251116899812
2021-01-08,-0.13753235842644035
2021-01-11,-0.0023502102245117396
2021-01-12,-0.0655795774061228
2021-01-13,0.06331773197895091
2021-01-14,-0.0003928449326080616
2021-01-15,-0.0346939365727196
2021-01-18,0.0031816850231531713
2021-01-19,0.07112446706418105
2021-01-20,-0.16990823024463508
2021-01-21,-0.05811164128592514
2021-01-22,0.013270746898422277
2021-01-25,0.003193502688239307
2021-01-26,-0.05898922262299271
2021-01-27,-0.01293335117150161
2021-01-28,0.009621205272735023
2021-01-29,-0.0512850300543256
2021-02-01,0.03727422302877427
2021-02-02,-0.04866006328050313
2021-02-03,0.011041927089520873
2021-02-04,0.03040811344831296
2021-02-05,-0.05853682908039097
2021-02-08,-0.025576799734938156
2021-02-09,-0.07464763604241371
2021-02-10,0.03828779418053259
2021-02-18,-0.03318509056076315
2021-02-19,0.20776280641924275
2021-02-22,0.14098268948430367
2021-02-23,-0.040833963669313286
2021-02-24,-0.06976361477163089
2021-02-25,-0.04727607446316525
2021-02-26,-0.007429601656403485
2021-03-01,-0.01526242123576002
2021-03-02,0.041812825928875676
2021-03-03,-0.10819015703527401
2021-03-04,0.0936612340709126
2021-03-05,-0.015618613301572664
2021-03-08,-0.017799233949697554
2021-03-09,-0.0017065614602582108
2021-03-10,-0.08109812699459433
2021-03-11,-0.04542719599520345
2021-03-12,-0.010458916050612043
2021-03-15,0.08543875968474059
2021-03-16,-0.016045109865901838
2021-03-17,-0.05593349763410901
2021-03-18,-0.023475567630109214
2021-03-19,-0.02170714718673927
2021-03-22,-0.011034001284740906
2021-03-23,0.07948783078387985
2021-03-24,0.0008612422752994548
2021-03-25,-0.02504557497818279
2021-03-26,-0.0013267815687852754
2021-03-29,-0.029266961334165773
2021-03-30,0.06816339340359413
2021-03-31,-0.13595874483206855
2021-04-01,-0.02448255918180746
2021-04-02,0.0015662961968803946
2021-04-06,-0.012844823876091637
2021-04-07,-0.026776754146847298
2021-04-08,0.004483148895034902
2021-04-09,-0.09318375095378384
2021-04-12,-0.009962169778968865
2021-04-13,-0.07220522073168466
2021-04-14,-0.06636628606156059
2021-04-15,0.018706038594958528
2021-04-16,-0.06582050796274291
2021-04-19,-0.0429775460784409
2021-04-20,-0.014375760568457971
2021-04-21,0.030861775672983757
2021-04-22,0.0017428705304886546
2021-04-23,-0.006063127809216039
2021-04-26,-0.008288788803416101
2021-04-27,-0.06475200658382291
2021-04-28,0.011816604281671788
2021-04-29,-0.03603228716866367
2021-04-30,-0.01313231363478719
2021-05-06,-0.05278125131519047
2021-05-07,0.07256997285549517
2021-05-10,0.06399500515642086
2021-05-11,-0.07674128601146545
2021-05-12,-0.0578878026253259
2021-05-13,0.07206781054842307
2021-05-14,-0.033801292652317065
2021-05-17,0.040731454950270855
2021-05-18,-0.10066590038388815
2021-05-19,0.003658613406005672
2021-05-20,-0.014504464454223544
2021-05-21,-0.04956500217287035
2021-05-24,-0.015716317590826496
2021-05-25,-0.05050696433984958
2021-05-26,-0.024477463254261943
2021-05-27,-0.041986759785549416
2021-05-28,-0.06370891434197119
2021-05-31,-0.013956392860329403
2021-06-01,0.03699104168566465
2021-06-02,0.056631734256398045
2021-06-03,-0.04067731750785903
2021-06-04,-0.04469039712708919
