factor_name,universe,rank_ic_mean,abs_rank_ic_mean,icir,ic_positive_ratio,hl_sharpe,hl_annu_ret,hl_mdd,hl_avg_turnover,direction
cn_cancel_shock,CSI300,-0.008669911776779723,0.008669911776779723,-1.345049894911287,0.45529573590096284,1.3030245475454265,0.16803281647670656,-0.19832566816519462,3.3116651297602786,-1
cn_cancel_shock,CSI500,-0.003907398036522043,0.003907398036522043,-0.7348865506058495,0.4546079779917469,0.7363387858924069,0.07639008884893825,-0.21896169100911478,3.292078532050317,-1
cn_cancel_shock,CSI1000,-0.00696451826637528,0.00696451826637528,-1.5673138262547395,0.43810178817056394,1.2795856779043606,0.1181857897430234,-0.16485745051655723,3.2949896275929595,-1
cn_cancel_shock,ALL,-0.006917805509869061,0.006917805509869061,-1.7737199249218751,0.422283356258597,1.8881507230301877,0.16409438904041568,-0.17663157347212244,3.277758440141081,-1
