Date,cum_hl
2020-01-03,-0.002866389454995584
2020-01-06,-0.0035710332262685407
2020-01-07,-0.0015437324940027536
2020-01-08,0.0010918976902747459
2020-01-09,0.003991808561410668
2020-01-10,0.003588208478132483
2020-01-13,0.004259167415707007
2020-01-14,0.003469681277113488
2020-01-15,0.0065643856243624565
2020-01-16,0.005232056543717096
2020-01-17,0.0037652712867731145
2020-01-20,0.0061074925249159605
2020-01-21,0.002511328306411804
2020-01-22,0.005122049834271227
2020-01-23,0.013180697892091588
2020-02-03,0.011461725829989973
2020-02-04,-0.002079870962035218
2020-02-05,0.009991775099915627
2020-02-06,0.011473644461570691
2020-02-07,0.003164101577039424
2020-02-10,-0.010390991142016952
2020-02-11,-0.02391012388911729
2020-02-12,-0.0158939370266661
2020-02-13,-0.01706918508424282
2020-02-14,-0.019168671056518347
2020-02-17,-0.019830356620847985
2020-02-18,-0.01510783624917542
2020-02-19,-0.023950032446662158
2020-02-20,-0.027008790390083255
2020-02-21,-0.02091448507711052
2020-02-24,-0.017522565233362368
2020-02-25,-0.018273491358281393
2020-02-26,-0.007838826306572306
2020-02-27,-0.007266650989814511
2020-02-28,-0.011229705521484942
2020-03-02,-0.016160597117277808
2020-03-03,-0.011105873687548565
2020-03-04,-0.009743665573549698
2020-03-05,-0.015683245219774142
2020-03-06,-0.017941733466084794
2020-03-09,-0.014851539839547151
2020-03-10,-0.013996376627791518
2020-03-11,-0.012445499458772151
2020-03-12,-0.010138628012945482
2020-03-13,-0.012998988180578186
2020-03-16,-0.0043758771622260575
2020-03-17,-0.0010806957042121747
2020-03-18,0.002619355800291661
2020-03-19,-0.004502826108940367
2020-03-20,-0.00452295297297327
2020-03-23,-0.025012278574292814
2020-03-24,-0.0267298789944729
2020-03-25,-0.020267531803646342
2020-03-26,-0.026282641766091863
2020-03-27,-0.023797867493303294
2020-03-30,-0.028770244013164626
2020-03-31,-0.028878462316913198
2020-04-01,-0.02142626394326322
2020-04-02,-0.02363301601030176
2020-04-03,-0.020860825688085772
2020-04-07,-0.012598233195294472
2020-04-08,-0.013674874296404044
2020-04-09,-0.00898499941910029
2020-04-10,-0.004310503430510353
2020-04-13,-0.0006442453338259381
2020-04-14,0.00015606238501560035
2020-04-15,0.0012867589894445973
2020-04-16,0.00027901917494229864
2020-04-17,0.00030042459067429646
2020-04-20,0.0002995614976246709
