case,y,x,raw_icir_y,raw_icir_x,cs_corr,residual_ic_mean,residual_icir,residual_ic_t,icir_retention,pair_case,independence
TGD20_perp_FlowDensity_raw,TGD20,FlowDensity_raw,11.281222814092933,4.846912963196787,0.2173612563555534,0.03068219410210286,9.118689593750522,17.766240391473733,0.808306842619854,A,mostly_independent
FlowDensity_raw_perp_TGD20,FlowDensity_raw,TGD20,4.846912963196787,11.281222814092933,0.2173612563555534,0.007922902040468123,1.6805991409252765,3.2743661282039676,0.3467359850870595,A,partial_overlap
TGD20_perp_Flow_perp_Amount,TGD20,Flow_perp_Amount,11.281222814092933,-2.487689180031426,0.006473475801422683,0.034866723149168714,9.603108912412164,18.710050352009617,0.851247162711439,B,independent
Flow_perp_Amount_perp_TGD20,Flow_perp_Amount,TGD20,-2.487689180031426,11.281222814092933,0.006473475801422683,-0.009461826157369114,-2.4974342102466047,-4.865832539309206,1.0039173021667667,B,independent
TGD20_perp_Amount,TGD20,Amount,11.281222814092933,-8.653857149018963,-0.32326970122900983,0.022460217853681175,7.6640872168050755,14.932191130653052,0.6793667090087793,C,mostly_independent
Amount_perp_TGD20,Amount,TGD20,-8.653857149018963,11.281222814092933,-0.32326970122900983,-0.02567141021207282,-5.263834192107978,-10.255699865246212,0.6082645115888824,C,mostly_independent
FlowDensity_raw_perp_Amount,FlowDensity_raw,Amount,4.846912963196787,-8.653857149018963,-0.6165748367586112,-0.005797643472820779,-1.6610185268009967,-3.2362165789767348,-0.3426961737116629,X,partial_overlap
Amount_perp_FlowDensity_raw,Amount,FlowDensity_raw,-8.653857149018963,4.846912963196787,-0.6165748367586112,-0.032908104134073544,-7.555931903142337,-14.721468604966429,0.8731287994508794,X,partial_overlap
