,rank_ic_raw
2023-07-04,0.04223803378588762
2023-07-05,-0.10671568071713196
2023-07-06,-0.05704049949714087
2023-07-07,-0.13211437854006777
2023-07-10,-0.07464564595095088
2023-07-11,-0.025320602031444164
2023-07-12,-0.1513691293665431
2023-07-13,0.03734845309222216
2023-07-14,-0.058283003237473305
2023-07-17,-0.13303052609201238
2023-07-18,-0.07309206299285258
2023-07-19,-0.04447637573806155
2023-07-20,-0.01514915315775336
2023-07-21,-0.05659065508105097
2023-07-24,-0.16986130412244707
2023-07-25,0.00603051480045138
2023-07-26,-0.045950591574202504
2023-07-27,-0.027963663927323367
2023-07-28,0.09988423203416011
2023-07-31,-0.0446949502590004
2023-08-01,-0.21568329845707918
2023-08-02,-0.0677721874758034
2023-08-03,0.147649351208282
2023-08-04,0.083540232415134
2023-08-07,-0.02429494384159584
2023-08-08,-0.07788007439734619
2023-08-09,-0.0261556129628932
2023-08-10,0.009054323946344704
2023-08-11,-0.12005210209694857
2023-08-14,-0.11276240542863007
2023-08-15,-0.036809582830778384
2023-08-16,-0.008601766777494952
2023-08-17,0.03125334043682631
2023-08-18,-0.0948437794081185
2023-08-21,-0.04800211558024473
2023-08-22,0.12410298804014697
2023-08-23,-0.1469808679618187
2023-08-24,0.1219042730094614
2023-08-25,-0.007553171832458006
2023-08-28,0.08782507266463578
2023-08-29,0.003789822427839288
2023-08-30,-0.09482109809112176
2023-08-31,-0.021528101175432614
2023-09-01,-0.05623764497293551
2023-09-04,0.053109052248045345
2023-09-05,-0.14742964487072058
2023-09-06,-0.011131338120874941
2023-09-07,-0.08384504477023617
2023-09-08,-0.02659604806254591
2023-09-11,-0.0012033698399623836
2023-09-12,-0.10009761623693889
2023-09-13,-0.0691571987261167
2023-09-14,0.028102865987646768
2023-09-15,-0.09180854364533561
2023-09-18,0.04789672625024959
2023-09-19,-0.04802028494456722
2023-09-20,0.046606261192189996
2023-09-21,-0.10572840728079975
2023-09-22,0.14965162348124583
2023-09-25,-0.12366330295860664
2023-09-26,0.04642733489109824
2023-09-27,-0.06890687039701586
2023-09-28,-0.03076291812773067
2023-10-09,0.008618879266480466
2023-10-10,-0.004000191813323928
2023-10-11,0.09875651450992366
2023-10-12,-0.012631709943129326
2023-10-13,-0.13407823636303323
2023-10-16,-0.2079485415934145
2023-10-17,0.10475962324848344
2023-10-18,0.062091091301234275
2023-10-19,0.036853959217062464
2023-10-20,0.05660989536875934
2023-10-23,-0.018169584962932674
2023-10-24,0.0667991070479194
2023-10-25,-0.1825891011884667
2023-10-26,0.026184459278396383
2023-10-27,-0.018018495253460633
2023-10-30,0.10724980144492403
2023-10-31,-0.08483468360445365
2023-11-01,-0.05061298141732621
2023-11-02,0.07341886471108959
2023-11-03,0.02959438610814545
2023-11-06,0.24507780353727385
2023-11-07,0.04496280833876631
2023-11-08,0.0010383649590303902
2023-11-09,-0.1759322913692576
2023-11-10,-0.052798457658084025
2023-11-13,0.034427013335602566
2023-11-14,0.006900204832684213
2023-11-15,-0.06154752501664563
2023-11-16,-0.25545048480601323
2023-11-17,0.0212228666843398
2023-11-20,-0.10436148940476653
2023-11-21,-0.07805290318371318
2023-11-22,-0.038875148983238315
2023-11-23,-0.2246583270889641
2023-11-24,-0.07343327764958986
2023-11-27,-0.12344105596776814
2023-11-28,-0.07995237701672851
2023-11-29,-0.08409383908697908
2023-11-30,0.011498273487011032
2023-12-01,0.11039988289630336
2023-12-04,-0.0035667403794640163
2023-12-05,-0.049601602478783244
2023-12-06,0.07568941415801059
2023-12-07,-0.013593143946068304
2023-12-08,0.008910355877627766
2023-12-11,-0.0668769539179333
2023-12-12,-0.04384853707836059
2023-12-13,0.026103425460465332
2023-12-14,-0.04972120925228377
2023-12-15,0.04639098280436022
2023-12-18,0.08362247877885093
2023-12-19,0.09178967067970197
2023-12-20,-0.009001064561498004
2023-12-21,0.01648119163390931
2023-12-22,-0.003046920420503256
2023-12-25,-0.07600017061838754
2023-12-26,-0.04980202198411728
2023-12-27,-0.04298279190141204
2023-12-28,-0.010495239386265644
2023-12-29,-0.12762597387536967
2024-01-02,-0.2220301435999173
2024-01-03,-0.0633719763570713
2024-01-04,0.010903035474173279
2024-01-05,0.0587900973546232
2024-01-08,0.18054135160914508
2024-01-09,-0.05282125737837781
2024-01-10,-0.05877185402252628
2024-01-11,0.06142729695934166
2024-01-12,-0.17182283727583839
2024-01-15,0.040178969760797864
2024-01-16,0.10080966820032489
2024-01-17,0.09763441816020178
2024-01-18,0.20240990850497295
2024-01-19,0.007907441299572734
2024-01-22,0.26502879459622064
2024-01-23,0.0013236129128022748
2024-01-24,0.004983952096238615
2024-01-25,-0.01625444091590886
2024-01-26,-0.0741421280209651
2024-01-29,-0.010426703152196778
2024-01-30,0.17355611621366515
2024-01-31,0.13617622936153914
2024-02-01,-0.04779285916012266
2024-02-02,0.10379659891761638
2024-02-05,0.1117363705028789
2024-02-06,-0.2421158550908081
2024-02-07,-0.24432840399692787
2024-02-08,-0.2050418433051337
2024-02-19,0.09434412670714848
2024-02-20,-0.07944963694949685
2024-02-21,-0.03211396270585725
2024-02-22,0.037847730719982826
2024-02-23,-0.0743015348680332
2024-02-26,-0.09272046131526875
2024-02-27,0.20458651387957766
2024-02-28,-0.143047586027249
2024-02-29,0.178248420619543
2024-03-01,0.1983584320977732
2024-03-04,-0.008214450276072384
2024-03-05,-0.11313175525341013
2024-03-06,-0.0637269383833937
2024-03-07,-0.15001979471098173
2024-03-08,0.08113755221100312
2024-03-11,-0.013966104330154818
2024-03-12,-0.052580613555055486
2024-03-13,-0.15509317417487614
2024-03-14,-0.13650529800693587
2024-03-15,-0.12536908055242652
2024-03-18,0.14955179175850783
2024-03-19,-0.2547459532797441
2024-03-20,0.038016964459937734
2024-03-21,0.03827085201671639
2024-03-22,-0.05696064515823744
2024-03-25,-0.1577274816390079
2024-03-26,-0.09316572701026349
2024-03-27,-0.13638495149950433
2024-03-28,0.03363994463732546
2024-03-29,-0.19981820791759006
2024-04-01,0.021362046509647653
2024-04-02,-0.1347723760363756
2024-04-03,-0.09837490011335384
2024-04-08,-0.05950179207606818
2024-04-09,-0.026897691969292672
2024-04-10,-0.10945221145683921
2024-04-11,-0.022992117587140367
2024-04-12,-0.15522853132398814
2024-04-15,0.021992029464338425
2024-04-16,-0.03688256233954759
2024-04-17,-0.0750645327826536
2024-04-18,-0.07991110382575706
2024-04-19,-0.1157717365769241
2024-04-22,-0.18491912213044623
2024-04-23,-0.0098721217561757
2024-04-24,0.048908302839382085
2024-04-25,-0.15098771147368806
2024-04-26,0.19442686384657384
2024-04-29,-0.097525956126978
2024-04-30,-0.13599366158212464
2024-05-06,-0.04027410110110946
2024-05-07,-0.1148165161869507
2024-05-08,-0.20496331162833978
2024-05-09,0.014028396797839284
2024-05-10,-0.09054341672982653
2024-05-13,-0.013984257224473346
2024-05-14,-0.04442092262874614
2024-05-15,-0.11039480526434278
2024-05-16,0.065439552080569
2024-05-17,0.051619078103137185
2024-05-20,0.0029301292010009573
2024-05-21,-0.06301506942499381
2024-05-22,0.12812669378239594
2024-05-23,-0.13597400356217043
2024-05-24,-0.2017592710305986
2024-05-27,-0.057915335910554026
2024-05-28,-0.03953963319454836
2024-05-29,0.004230325630558118
2024-05-30,-0.03439684463673816
2024-05-31,0.08980019530616642
2024-06-03,0.12288761494852801
2024-06-04,-0.06476110178534615
2024-06-05,-0.1205622694035164
2024-06-06,-0.037264427835766285
2024-06-07,-0.04692943234231215
2024-06-11,0.056872502381752114
2024-06-12,0.02300372816036075
2024-06-13,0.1885003830627269
2024-06-14,0.03159307668315445
2024-06-17,0.06246543013307353
2024-06-18,0.027406770763122007
2024-06-19,-0.03563872861555954
2024-06-20,-0.02669912945209402
2024-06-21,-0.04214486848305666
2024-06-24,-0.012092161228846243
2024-06-25,-0.28302067510168505
2024-06-26,0.07831031186992447
2024-06-27,-0.043444579261164094
2024-06-28,0.048799967822670695
