,1,2,3,4,5,6,7,8,9,10,H-L
2023-01-04,1.0,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999,1.0,2.0
2023-01-05,1.12,1.44,1.5510204081632653,1.5599999999999998,1.6399999999999997,1.673469387755102,1.7999999999999998,1.7142857142857144,1.48,0.9199999999999999,2.04
2023-01-06,1.0,1.48,1.5510204081632653,1.7200000000000002,1.76,1.673469387755102,1.6,1.7551020408163267,1.3599999999999999,0.92,1.92
2023-01-09,1.08,1.5999999999999999,1.5918367346938775,1.7600000000000002,1.5999999999999999,1.7551020408163263,1.48,1.6326530612244898,1.4,0.84,1.92
2023-01-10,1.08,1.52,1.64,1.6400000000000001,1.6,1.673469387755102,1.64,1.68,1.4,0.88,1.96
2023-01-11,1.12,1.3199999999999998,1.76,1.7959183673469388,1.6800000000000002,1.72,1.6326530612244898,1.52,1.5999999999999999,0.9600000000000001,2.08
2023-01-12,1.04,1.48,1.44,1.7959183673469385,1.72,1.56,1.7959183673469388,1.7200000000000002,1.52,1.04,2.08
2023-01-13,1.24,1.52,1.5199999999999998,1.7600000000000002,1.7600000000000002,1.6,1.6400000000000001,1.4,1.36,0.92,2.16
2023-01-16,1.0,1.6,1.673469387755102,1.6,1.92,1.88,1.7200000000000002,1.6799999999999997,1.5199999999999998,0.92,1.92
2023-01-17,1.04,1.4,1.44,1.64,1.88,1.72,1.6326530612244896,1.56,1.510204081632653,0.8800000000000001,1.9200000000000002
2023-01-18,1.12,1.5199999999999998,1.68,1.8399999999999999,1.7200000000000002,1.6326530612244898,1.52,1.6399999999999997,1.48,1.0,2.12
2023-01-19,0.9600000000000001,1.4400000000000002,1.68,1.6399999999999997,1.8,1.52,1.6399999999999997,1.68,1.56,0.9600000000000001,1.9200000000000002
2023-01-20,1.08,1.48,1.44,1.5599999999999998,1.72,1.6800000000000002,1.673469387755102,1.52,1.44,1.04,2.12
2023-01-30,1.16,1.44,1.5510204081632653,1.64,1.72,1.68,1.4285714285714286,1.5999999999999999,1.5510204081632653,1.0,2.16
