,rank_ic_raw
2023-10-27,-0.23677790429822024
2023-10-30,0.04960219726415251
2023-10-31,-0.02611633700121053
2023-11-01,-0.17970973168185236
2023-11-02,-0.1465910550246891
2023-11-03,0.14796839391591016
2023-11-06,0.28018074423056044
2023-11-07,0.12670581178915374
2023-11-08,-0.03683101657142735
2023-11-09,-0.13971589543633386
2023-11-10,0.030327055119081247
2023-11-13,0.09575792209152657
2023-11-14,0.012250189574786534
2023-11-15,-0.0708649937101536
2023-11-16,-0.18812003365198093
2023-11-17,-0.05339731189391034
2023-11-20,-0.11051908250235035
2023-11-21,-0.1566586822822795
2023-11-22,-0.16829391587968756
2023-11-23,-0.17939905862943598
2023-11-24,-0.13367521302657479
2023-11-27,-0.07620463179397294
2023-11-28,-0.11453726256880101
2023-11-29,-0.11126226968128708
2023-11-30,0.014452726643511809
2023-12-01,0.16535897861603793
2023-12-04,0.13000868816301203
2023-12-05,-0.16198439926335223
2023-12-06,0.001955536580156309
2023-12-07,0.015421068579031881
2023-12-08,-0.030526980243865482
2023-12-11,-0.011514227642001908
2023-12-12,-0.17183135967558888
2023-12-13,-0.04486833611627156
2023-12-14,-0.1748665810947764
2023-12-15,0.14960603124364424
2023-12-18,-0.11555258499827731
2023-12-19,0.04511110006266523
2023-12-20,-0.08317499355011204
2023-12-21,0.05805873762766076
2023-12-22,-0.05253477728858028
2023-12-25,-0.058596367553198275
2023-12-26,-0.11698759744555669
2023-12-27,-0.005130077119325965
2023-12-28,0.15137416725103306
2023-12-29,-0.10876253472721929
2024-01-02,-0.14564858397485134
2024-01-03,0.014586474620920218
2024-01-04,-0.08763826442474017
2024-01-05,-0.08452634411762282
2024-01-08,0.11154397711433266
2024-01-09,-0.023911502820145973
2024-01-10,-0.09738779155608772
2024-01-11,0.19340535102477577
2024-01-12,-0.1314878141373673
2024-01-15,-0.11210157906306865
2024-01-16,0.11814646398512256
2024-01-17,-0.052407940888000666
2024-01-18,0.24350987120321374
2024-01-19,-0.16828848052539122
2024-01-22,0.069117335663458
2024-01-23,0.07722831831060094
2024-01-24,-0.013188876653057886
2024-01-25,-0.13712494268340608
2024-01-26,-0.0721864878095992
2024-01-29,-0.16813980725555178
2024-01-30,0.133760485212452
2024-01-31,0.045252840677013954
2024-02-01,0.060969457468356456
2024-02-02,0.03160953168625362
2024-02-05,-0.09692465000525312
2024-02-06,0.032098187850361434
2024-02-07,-0.3933565670501324
2024-02-08,-0.018358575129259282
2024-02-19,0.27242246721229957
2024-02-20,0.09036349462315743
2024-02-21,-0.08226275550612965
2024-02-22,0.18429799225852625
2024-02-23,0.17822314717017912
2024-02-26,-0.027583021292896654
2024-02-27,0.19629330387618432
2024-02-28,-0.29042773780383635
2024-02-29,0.05259950535951437
2024-03-01,0.14767073389015967
2024-03-04,0.016388990199584834
2024-03-05,-0.19736217366520506
2024-03-06,0.1208596129405865
2024-03-07,-0.08734941537285923
2024-03-08,0.056633892922621255
2024-03-11,-0.029306259062043646
2024-03-12,-0.17062229685224864
2024-03-13,-0.000523908143076024
2024-03-14,-0.19564204085194514
2024-03-15,0.08172239655538895
2024-03-18,0.1658451745712475
2024-03-19,-0.085877639055382
2024-03-20,0.07835694547372064
2024-03-21,0.04427480343476772
2024-03-22,-0.08136644059352846
2024-03-25,-0.328356813884712
2024-03-26,-0.1224960007330491
2024-03-27,-0.3064885598259213
2024-03-28,0.20490643040486028
2024-03-29,-0.11856831277318527
2024-04-01,-0.06279721761340881
2024-04-02,-0.11927795290331382
2024-04-03,-0.11166981080497844
2024-04-08,-0.01887972095126067
2024-04-09,-0.024101999912322293
2024-04-10,-0.12790901825479037
2024-04-11,-0.008490810881657311
2024-04-12,-0.09638421430058484
2024-04-15,-0.04521691513532676
2024-04-16,-0.12283605047187938
2024-04-17,0.1996813809721445
2024-04-18,-0.04522318624959674
2024-04-19,-0.11365092434343521
2024-04-22,-0.24577965111579422
2024-04-23,-0.1595609059503981
2024-04-24,0.11338489122646009
2024-04-25,-0.15774195853237447
2024-04-26,0.1578053540227999
2024-04-29,0.04755517933848721
2024-04-30,-0.21494887415805833
2024-05-06,-0.17567908920511155
2024-05-07,-0.05504854081434656
2024-05-08,-0.14093274725057378
2024-05-09,0.021761619713449153
2024-05-10,-0.10991178000700078
2024-05-13,-0.018836954993292937
2024-05-14,0.01191531534197835
2024-05-15,-0.13501378365472394
2024-05-16,0.07437794307779053
2024-05-17,0.051589823352532725
2024-05-20,0.058380339068500105
2024-05-21,-0.13475630813307893
2024-05-22,0.12310933174063204
2024-05-23,-0.189382443167032
2024-05-24,-0.15184459381986332
2024-05-27,-0.0014798047282126201
2024-05-28,0.01917850037883623
2024-05-29,0.05554450248671585
2024-05-30,-0.12965164516514147
2024-05-31,-0.023195212980754713
2024-06-03,0.019882307961005798
2024-06-04,-0.06098537778815457
2024-06-05,-0.0901596121293853
2024-06-06,-0.09240016459463544
2024-06-07,-0.04320573952161566
2024-06-11,0.012401176522589796
2024-06-12,0.10514800657863733
2024-06-13,0.020018827795998822
2024-06-14,0.02639811440209101
2024-06-17,0.06661473630347027
2024-06-18,0.07128548436712318
2024-06-19,-0.055059958764180496
2024-06-20,-0.12627358660604104
2024-06-21,-0.046906288840331656
2024-06-24,-0.16205869275404286
2024-06-25,-0.1899984240428721
2024-06-26,0.1272439234905898
2024-06-27,-0.055776605579804746
2024-06-28,0.10404692081318487
