date,Low,Mid,High
2023-05-19,0.047665308180911845,-0.041575704333694716,-0.11687502948530454
2023-05-22,-0.1539473615034045,-0.24135720803257454,-0.20320097100699158
2023-05-23,0.04799157977095937,-0.011892291515139914,-0.11365881602012708
2023-05-24,0.08670362477484873,-0.0005900340023489651,0.1629469651335984
2023-05-25,-0.05683796066876186,-0.015643401114707703,0.015293800853866701
2023-05-26,-0.09857684679670714,-0.19442825973888836,-0.01770498821092404
2023-05-29,0.01898050627946527,-0.0028480969080782693,-0.036529440328296615
2023-05-30,0.06668860104970561,-0.016241988906386277,0.1657674507373257
2023-05-31,0.05085421106678849,0.02294218830734107,0.13032332184302198
2023-06-01,0.07782460437510584,-0.042007300413913526,0.08906419079865141
2023-06-02,0.05776227544841426,-0.09774481444077769,-0.13863932309010618
2023-06-05,-0.03878234149626332,-0.06791568465827084,-0.03322932608374585
2023-06-06,-0.0040384406523458795,-0.02093845906299736,-0.10008757071815502
2023-06-07,-0.019527449261464484,0.0925779602275139,0.009994963616351897
2023-06-08,0.08653437481116111,-0.022355488714610405,-0.0818324282443313
2023-06-09,-0.09029952799576586,0.05760349061126304,0.0686363586355162
2023-06-12,-0.17655538000893667,-0.10585277875799474,-0.22139028340694322
2023-06-13,-0.04808427464385391,0.1397936329986455,0.2687232262679856
2023-06-14,-0.08103117139819968,-0.11481352305978484,0.04744155885198119
2023-06-15,-0.09082463594203524,-0.09826985772234506,-0.29305081892423285
2023-06-16,0.13000850814220025,0.09498204780322278,0.11571559611947578
2023-06-19,-0.032982606186229946,-0.005151035612474265,0.1990374382200963
2023-06-20,0.01445053481644444,-0.05359573591593023,-0.008506478490887873
2023-06-21,0.05026800121129971,-0.048705161343509995,-0.3034904116730151
2023-06-26,0.16053636015832062,0.03979374083692369,-0.17219041163246343
2023-06-27,-0.06424907063574734,-0.004786436514168641,-0.1308088253879181
2023-06-28,-0.06436330672033244,-0.031060656371217042,0.006137715418702021
2023-06-29,-0.15712403880024903,-0.15472436881889226,-0.11558891739768407
2023-06-30,-0.056548533444781,-0.07476212495589905,-0.0344519919186904
2023-07-03,-0.02577099070871001,0.007395699510728255,-0.02342919146240371
2023-07-04,-0.11339039510907203,-0.07578589829011721,-0.07363884469857841
2023-07-05,0.08664928796740423,0.11153657055712266,-0.09916428810718624
2023-07-06,-0.13457746466745676,-0.052293132552963154,0.07255811086397786
2023-07-07,0.1663369964136323,-0.09756871154237712,-0.17463562855286865
2023-07-10,-0.11219781201429976,0.034164097100593566,-0.05484763108679816
2023-07-11,-0.23322149136427017,-0.1371000209174021,-0.10107165017929878
2023-07-12,-0.05016547602013817,-0.09412257168410856,-0.21567724116328532
2023-07-13,-0.008822139810430427,0.020216396131410224,-0.04371739818364545
2023-07-14,0.02399679405507223,0.06513405227992355,-0.0157401913763819
2023-07-17,-0.18528405043429746,-0.07514857572788314,0.0059177490648356906
2023-07-18,-0.2070931704471423,0.011227998118625862,-0.1424019851560039
2023-07-19,-0.10804709796601818,0.03686835784401833,-0.13705254458186678
2023-07-20,0.08155836194087913,0.010331828462841051,-0.2254679987845925
2023-07-21,0.08001921183478801,-0.03249663764143782,-0.04517112171476482
2023-07-24,-0.07799731198025128,-0.13104902955647224,-0.0916844858344559
2023-07-25,-0.007351876028636931,-0.047696503714029594,0.024540234393990775
2023-07-26,0.09161645747229204,0.07691641515670834,0.009714329039717924
2023-07-27,-0.06644483063584994,0.022339112822506474,-0.08856605251105693
2023-07-28,0.1304809541006963,0.08315526453887097,-0.0804918873877245
2023-07-31,0.0452180559900231,0.1443914402750655,-0.02374218667297003
2023-08-01,-0.10857652828383602,-0.03124979318551914,-0.09020523933235099
2023-08-02,-0.059576846404356135,-0.05285627422873066,0.026917312075188334
2023-08-03,0.022135858239435008,-0.1417156573871761,-0.00892272464327003
2023-08-04,0.034770727993143305,0.022784997363984892,0.09183396490462661
2023-08-07,0.04285342677688542,0.06678890027130734,0.1942781691674267
2023-08-08,-0.09679056252752535,-0.0631536817705749,-0.21467360653681464
2023-08-09,0.017619278221905985,0.04067471651255851,-0.14362578733786657
2023-08-10,-0.15804271183510019,-0.035911505657195024,-0.012851671747747052
2023-08-11,-0.06289322509817091,-0.12726841509012107,-0.18706507730249636
2023-08-14,-0.14072259079105343,-0.14153797612114363,-0.08110018261265095
2023-08-15,-0.1634063366514993,-0.15106740554296574,-0.1546504843536398
2023-08-16,-0.0509130403090102,-0.23026389016507307,-0.12676708930666844
2023-08-17,-0.05720842017584983,-0.008765781218623004,-0.15074565629941541
2023-08-18,-0.0545375724630789,0.023739340774247778,-0.2301221134412786
2023-08-21,-0.0923736723773769,-0.07522598910052651,-0.0625236492954683
2023-08-22,0.012062241271797641,-0.023719998917883987,0.16751976237672922
2023-08-23,-0.10095164123804451,-0.1843332621805442,-0.13249809727763615
2023-08-24,-0.08674399006715562,-0.08219420665741577,-0.10283638117012976
2023-08-25,-0.05886746341110301,-0.10264445335643571,-0.20763328593145322
2023-08-28,-0.04047048098806223,-0.04471379415800561,-0.06470797920311465
2023-08-29,-0.15398239885426687,0.022036026463684313,-0.07014542216504593
2023-08-30,-0.009763017871962522,0.03660281059373031,-0.128220713409551
2023-08-31,0.05235791370634874,-0.06882550975741229,-0.08101130738746974
2023-09-01,-0.06273630706776165,-0.04825322716883984,-0.24257556265149538
2023-09-04,0.1236446958518388,0.11461094987975769,-0.08168767033362782
2023-09-05,-0.052215623955540066,-0.0056935697893895805,-0.19329629188638106
2023-09-06,0.08979374211684088,0.003633792665939549,0.02894358051591231
2023-09-07,-0.09803979314555157,-0.07646115406577947,-0.1413099084456178
2023-09-08,0.13814849800179435,0.06417106988683902,0.039423660795508755
2023-09-11,-0.1304479923706614,-0.04947220323913386,-0.19385878879200052
2023-09-12,0.047633185477618,-0.027254550032959964,-0.15003193149059613
2023-09-13,-0.08396087191381668,-0.04030591116130498,-0.07036236433985885
2023-09-14,0.16385897009521566,0.05099540435464455,-0.01761468581949393
2023-09-15,-0.012447611360244071,-0.029060696690918066,-0.09790544939766696
2023-09-18,-0.11124309404030154,-0.16239242493640846,-0.19239072050069725
2023-09-19,0.031733472395211904,0.020727618794052816,-0.06013343388441241
2023-09-20,-0.08853667368035072,-0.015487710328172437,-0.03513800163245523
2023-09-21,-0.07178569326552288,-0.07472512483603574,-0.0040025099517177875
2023-09-22,-0.08235390276231483,-0.02986583566408451,0.039425901880639484
2023-09-25,-0.05256922830995328,-0.06986211068698724,-0.03538776848665427
2023-09-26,0.0037160665445712554,0.06253837318390185,-0.05440218816165328
2023-09-27,-0.02777763705720151,-0.06063186375213364,-0.16385845833161888
2023-09-28,-0.011786106940859903,-0.03686642027354337,0.04103616120920068
2023-10-23,-0.1426172375751822,-0.16374871888670245,-0.00013330044271979544
2023-10-24,-0.046388108369151936,0.025105410769038067,-0.027775723417483373
2023-10-25,-0.07360903473097583,0.049641394759044055,0.022005948911227848
2023-10-26,0.007875633004120437,-0.1316936815258879,-0.08788542985958882
2023-10-27,-0.08767665846477156,-0.09392131520218912,-0.2503661884225972
2023-10-30,-0.1122467725186344,0.05872771861018245,0.10732753062260735
2023-10-31,-0.10234894979788543,-0.003011154974174487,-0.12030510598405596
2023-11-01,-0.19482021185644904,-0.08636580270082678,-0.2680718785376513
2023-11-02,0.02544246354786289,0.022877982496134302,-0.1727027299339051
2023-11-03,0.09291723009664807,0.05145738526676439,0.03022333959546204
2023-11-06,0.09985591847267009,0.09379988262020783,0.06048987670774111
2023-11-07,-0.0327791035891986,0.025738082805696796,0.0987196118563782
2023-11-08,-0.002440535022134277,-0.004236310758601707,-0.04006968292114175
2023-11-09,0.041309305652126725,0.040762315390544486,-0.16821373798009617
2023-11-10,-0.09597680676076044,-0.025534539559820504,-0.07590679544050664
2023-11-13,0.04651716164838345,0.06579386489884305,0.13510028003811791
2023-11-14,-0.07008009873345646,-0.016282860591695293,0.11544577543458884
2023-11-15,-0.11242705324724578,-0.11405125650614718,-0.16748050179634144
2023-11-16,-0.2141081092527232,-0.11987738451711945,-0.006819168403058421
2023-11-17,0.002003711242412619,-0.1298562014114572,-0.0945614762930447
2023-11-20,-0.09243947286676608,-0.13381062996570778,-0.1770219246083145
2023-11-21,-0.10229466188144191,-0.04236165011647609,-0.20534182661501557
2023-11-22,-0.0017314592053669145,0.009096667551558621,-0.0743467741391976
2023-11-23,-0.17482494034918258,-0.25040297872956874,-0.1897724767660975
2023-11-24,0.15652352325659816,0.017443641712298997,-0.08847173697725948
2023-11-27,-0.042659068306056196,-0.09625429472571169,-0.14766528786069225
2023-11-28,-0.19090874764996668,-0.28793152661892113,-0.2067969137745512
2023-11-29,-0.09106001575369212,0.020314607356923073,0.013391682729314083
2023-11-30,0.05576826153925182,0.05514581732004818,-0.14792299151485266
2023-12-01,0.15042247260200906,0.16393682383824443,0.045394162760206316
2023-12-04,0.19251215038984554,0.02762582931401935,-0.025664227229727773
2023-12-05,-0.09557474340670877,-0.04969126096606627,-0.19185284566718777
2023-12-06,-0.0537155978569668,-0.008579547928126662,-0.11654488232995029
2023-12-07,0.04947395144572788,0.03843758366571728,-0.00012706616572499572
2023-12-08,0.1532719848751527,0.036441489457210416,-0.005076094259955994
2023-12-11,-0.10656012676189747,0.08564414779856319,0.043684549971274925
2023-12-12,0.022825796202590933,-0.04026283856515881,-0.082198981699951
2023-12-13,0.06365145466601682,-0.17383043519933544,-0.15755814577012336
2023-12-14,0.021617947243982003,-0.03249514024693593,-0.16535062608481427
2023-12-15,-0.03673642164882348,-0.03660598735513481,0.054299823651309274
2023-12-18,-0.024080661065536885,-0.04178503023096575,-0.22299030743539613
2023-12-19,-0.26252903223154034,-0.029497220611360564,0.02316474944480352
2023-12-20,-0.004580581842879134,-0.05607308090757071,-0.27505360493600883
2023-12-21,-0.023921353810154818,-0.01558162492399707,0.04373464442056034
2023-12-22,0.11468434164924081,0.05625098585533271,-0.1357861165352782
2023-12-25,0.01976121367122269,-0.05295592522687215,-0.09918942410115598
2023-12-26,0.06663979160388324,0.05123329816104935,-0.04279142017146599
2023-12-27,-0.09975478417633478,-0.06226756896478359,-0.08376612869371941
2023-12-28,0.04081049857649784,-0.013741430768748548,-0.06486553203993926
2023-12-29,-0.23558117129086975,-0.1831034897888559,-0.13658350485142226
2024-01-02,-0.14220095805186983,-0.005315949100420964,-0.19217748507104668
2024-01-03,0.08750244983393543,0.036806721980600345,-0.010865982793387834
2024-01-04,-0.06933995216145192,-0.1323352084777319,-0.05419052386581365
2024-01-05,0.04381601951046944,0.01871755078539922,-0.21912703636683134
2024-01-08,0.12435276317248534,-0.002285291172132491,0.10795635267696105
2024-01-09,0.03656652496364837,-0.09483801012467896,-0.03618573232419259
2024-01-10,-0.03901678438226189,-0.12529815729434465,-0.1949106972976088
2024-01-11,0.022051104298845145,0.0319115097763409,0.08127982888318196
2024-01-12,-0.01892478926319427,0.02972886657037897,-0.1298462068112263
2024-01-15,-0.03215541699447761,-0.07616935101401029,-0.024563679996070197
2024-01-16,-0.14532585805724657,-0.004328281735611856,0.02478192627947681
2024-01-17,0.08490403391308819,-0.048270824503341775,-0.05357202585865128
2024-01-18,0.13219755974244482,0.21536661372627453,0.2162941293273896
2024-01-19,0.04280709067011923,0.040772829853261396,-0.18205798411926208
2024-01-22,0.16622812282254498,-0.006498116580265106,0.024091091087778748
2024-01-23,0.18612262601815557,0.11157358253433672,0.15618356782647927
2024-01-24,0.08663102836403724,0.0067118279187818345,0.03407435333364826
2024-01-25,-0.054769748259367375,-0.015088564632748795,-0.07296518315977886
2024-01-26,0.11521402948556239,0.09062475185198152,0.05024770958323989
2024-01-29,0.07658656752333927,0.0521038303301752,-0.10828717991185977
2024-01-30,0.09075569977972374,0.04712561196759918,-0.04503841175214708
2024-01-31,0.010371249077022679,0.049971412206925206,0.16399441468106052
2024-02-01,-0.029422499476091792,0.11801321673913012,0.028946541248150305
2024-02-02,0.18585811511460426,0.19654024835907924,0.23840269162100952
2024-02-05,0.03755458981899148,0.08837626367761914,0.009555864508366879
2024-02-06,0.19309452797314305,0.06847869093217679,0.11473893433125816
2024-02-07,-0.07629761510203736,-0.004155196995389632,-0.19042038324649108
2024-02-08,-0.35234130320632495,-0.4186542201195798,-0.43477023950490534
2024-03-04,-0.04533651447099936,0.03804897294704454,0.1911695994664053
2024-03-05,0.07307898530880892,0.060946956341757265,0.0018035898734908263
2024-03-06,-0.029804345810410318,-0.17339184137144723,-0.25444751731885706
2024-03-07,0.08543030862834902,0.028520293842324997,-0.15835371165901405
2024-03-08,-0.029487116680652025,-0.02191540433461452,0.1962892918549789
2024-03-11,-0.11205162025295223,-0.2615297854666399,-0.11784894333132645
2024-03-12,-0.2543888447843709,-0.18630120030390973,-0.28542183958340867
2024-03-13,-0.17814560645768987,-0.09332834905883187,0.06252066078106447
2024-03-14,0.007365536965076443,-0.09345953553141313,-0.13292670679672075
2024-03-15,-0.02247033497218719,-0.03584697222214056,-0.039081025719785036
2024-03-18,-0.04141843812507878,-0.1802499139426466,0.0326842128408022
2024-03-19,-0.10668449384163839,-0.07778525957039807,-0.2007752692596518
2024-03-20,0.01253264923752155,-0.05961749603672036,0.01630052143514811
2024-03-21,0.059545244999878885,0.02956006289439,0.06518470458887292
2024-03-22,-0.03247615261591914,0.04940209376749601,0.05603708323868785
2024-03-25,0.0716464361654542,0.03434926402022092,-0.2155031238706702
2024-03-26,0.037110543636618726,-0.07778195249908142,-0.15836872300895252
2024-03-27,0.15664670710211095,0.04039023328212882,-0.15377880225504964
2024-03-28,-0.04040566848953909,-0.05840986408063379,0.03882848055891746
2024-03-29,-0.1282304572308496,-0.15177371618926339,-0.1844476990766628
2024-04-01,-0.21146123715705795,-0.21882719311296112,-0.20581803616855146
2024-04-02,0.0018115566624796067,-0.018368511934429402,-0.16053107335136474
2024-04-03,0.09787722665405546,0.03563563600001607,-0.07853903394578043
2024-04-08,0.1434073535315888,0.15489919027938176,0.07796614179592402
2024-04-09,-0.15263651472501621,-0.15826838082250258,-0.08092413898954244
2024-04-10,0.1339005375732381,0.08800711177940009,-0.018315837088949908
2024-04-11,-0.030345171576738775,0.04069407908757372,-0.023752390383255318
2024-04-12,0.09584254277663953,-0.014198950423722701,-0.15176720105693478
2024-04-15,0.21772123921890435,0.15608418117692313,0.04919031471606329
2024-04-16,0.1604330752209163,0.13057912484150805,-0.028011782061907974
2024-04-17,-0.12225992875678647,-0.10727636081318286,-0.02062030754698628
2024-04-18,-0.035294688275361044,-0.030839769831956482,-0.09353324162613723
2024-04-19,0.07267418443135529,0.13672406572691695,0.011118686042055051
2024-04-22,-0.09560485958465764,-0.19938249982063772,-0.2717117987454996
2024-04-23,-0.12371672599632848,-0.17064568450774703,-0.38802228469868144
2024-04-24,-0.12979991703943966,-0.08875247074915193,0.06706734960883928
2024-04-25,-0.16989098103053285,-0.24373340283123288,-0.22719895330520196
2024-04-26,0.01691801382242696,-0.016281853025577223,-0.01094964602278873
2024-04-29,-0.09795871313182758,-0.0352030018348292,-0.14368618913311115
2024-04-30,-0.0667991787830607,-0.025084258019606682,-0.26942159182803743
2024-05-06,-0.03669459753795936,-0.01521335296179713,-0.18062442117844588
2024-05-07,-0.05939963199388523,-0.11622108586491176,-0.16079287278606771
2024-05-08,-0.024801954161001637,-0.08092254005914162,-0.16081907847238414
2024-05-09,-0.018065877054310245,-0.054839294027029334,-0.06659216300598281
2024-05-10,0.19984246886449766,0.14189632793112691,-0.04783022358976595
2024-05-13,0.12175101822130616,0.1313242202374199,-0.05172929170512651
2024-05-14,0.012674202428572355,-0.09501083284040751,-0.176575311306345
2024-05-15,-0.09270660269956733,-0.08948179900197235,-0.1456017635881902
2024-05-16,0.0020919445464790687,-0.15037430288010822,-0.023434380539383834
2024-05-17,-0.04156992326413684,-0.032329870421951165,8.732054730156466e-05
2024-05-20,0.00893741699476591,0.013003550974362656,-0.0169238884817489
2024-05-21,-0.015210775029678039,0.03197733245406982,-0.05324707195018514
2024-05-22,-0.036670742681768335,-0.0803316069692182,-0.09035746633473972
2024-05-23,-0.10989445263968939,-0.052635272819312406,-0.18348691866495367
2024-05-24,-0.023588307347633446,-0.036727155215019805,-0.17753351030153666
2024-05-27,0.1819095959647698,0.10244450361625054,0.032220377658084595
2024-05-28,0.022488945921844267,0.029388930207071878,-0.14291458985064565
2024-05-29,-0.20580643688389494,-0.022679253783813618,-0.01566538589972159
2024-05-30,-0.027792113363206094,-0.035528095466381276,-0.17396754541882106
2024-05-31,-0.03400480267982796,-0.10613298213814917,-0.14199448886736643
2024-06-03,0.050464882394861375,0.13691299839727436,0.08448130163982988
2024-06-04,0.08868051217133054,0.1200948515039781,-0.010308804184371368
2024-06-05,0.14217796912743227,0.04917012585720378,-0.007806216583079793
2024-06-06,0.18758039667299548,0.17071959469971715,0.14345753237570424
2024-06-07,-0.01109935373331277,-0.07119297333137907,-0.20790787205329334
2024-06-11,0.025889399463325243,-0.0596816386692344,-0.054283465699908724
2024-06-12,0.004979601993550434,-0.006720333762630846,-0.1907750662072012
2024-06-13,0.08367675928946884,0.06926150550457641,-0.04419788797722389
2024-06-14,0.1199349501099826,0.02445891753048675,0.03520509886103047
2024-06-17,0.05789561578325722,0.03126650966329786,0.10639518639046462
2024-06-18,0.051455522851008316,0.007107213766068274,-0.06575004717445422
2024-06-19,0.037857280276276856,0.020091203662995494,0.04771786777573221
2024-06-20,-0.07168331994278263,-0.0933205230168742,0.014086251279068525
2024-06-21,-0.011203323380259887,-0.06900031825421392,0.013862148070262833
2024-06-24,0.06869106874444944,-0.021600553800113623,0.006118046622519052
2024-06-25,-0.16398433681940644,-0.1494806666940079,-0.2298755790980246
2024-06-26,-0.11243246203547773,-0.09847115859657993,-0.14722694157047886
2024-06-27,0.14450573375425366,0.026594127917583955,-0.15423724354775703
2024-06-28,0.08228862265466162,0.06897182181077627,0.1337104333735227
