,rank_ic_raw
2023-06-19,0.12010924385126266
2023-06-20,0.00715035035993673
2023-06-21,-0.22681567268831812
2023-06-26,-0.10617810021294122
2023-06-27,-0.2732754566268653
2023-06-28,-0.12359384773753078
2023-06-29,-0.1922739262918257
2023-06-30,-0.1026075897135643
2023-07-03,-0.020752321133920705
2023-07-04,-0.09276541920481778
2023-07-05,-0.13961374436290144
2023-07-06,-0.0656130779909879
2023-07-07,-0.1529433833369584
2023-07-10,-0.05168762274215148
2023-07-11,-0.14184141348811283
2023-07-12,-0.10243360661330786
2023-07-13,0.017567766722237258
2023-07-14,-0.03558093756540406
2023-07-17,-0.1928392021245029
2023-07-18,-0.23612998767951734
2023-07-19,-0.10310248209073393
2023-07-20,-0.1162692722679025
2023-07-21,-0.11272485687671606
2023-07-24,-0.19718457140002407
2023-07-25,-0.0013202257016866825
2023-07-26,-0.04751528933411614
2023-07-27,-0.08239819908507814
2023-07-28,0.004750133621006318
2023-07-31,0.09281294224136316
2023-08-01,-0.09014516442425137
2023-08-02,-0.11005803511087807
2023-08-03,0.09296227669850501
2023-08-04,0.11880975134777962
2023-08-07,0.07656298018837639
2023-08-08,-0.11019769100281278
2023-08-09,-0.008832757247526787
2023-08-10,-0.10999444549567475
2023-08-11,-0.15644776951848793
2023-08-14,-0.10263616008893355
2023-08-15,-0.16900143186658065
2023-08-16,-0.09069362201825094
2023-08-17,-0.18211648829983879
2023-08-18,-0.1512310221764845
2023-08-21,-0.11110447030951186
2023-08-22,0.0988146715807948
2023-08-23,-0.18572292161151913
2023-08-24,-0.02329071540235396
2023-08-25,-0.10466397991679248
2023-08-28,-0.08405194740876937
2023-08-29,-0.09193011555589178
2023-08-30,-0.08876980583041728
2023-08-31,-0.04012786773242272
2023-09-01,-0.16973815556991007
2023-09-04,-0.028616324420768762
2023-09-05,-0.16633335936314872
2023-09-06,-0.03563944889978907
2023-09-07,-0.172297989649811
2023-09-08,0.024024373484269633
2023-09-11,-0.12406412655307025
2023-09-12,-0.06717269727058112
2023-09-13,-0.07672587379719217
2023-09-14,-0.042913578267076265
2023-09-15,-0.15272242070613434
2023-09-18,-0.3060669753068392
2023-09-19,-0.01122806296029697
2023-09-20,-0.10995009054089923
2023-09-21,-0.024266226188034503
2023-09-22,-0.016438183746967146
2023-09-25,-0.05298931193918648
2023-09-26,-0.00048181674140539073
2023-09-27,-0.13060567042014617
2023-09-28,-0.11024942121112499
2023-10-09,0.09584113993002083
2023-10-10,0.09322166197180375
2023-10-11,-0.0002074458646267852
2023-10-12,-0.060156837110388016
2023-10-13,0.04589729662271672
2023-10-16,-0.1601728445806536
2023-10-17,-0.07556267293890431
2023-10-18,-0.012782490482194708
2023-10-19,-0.18550058263959104
2023-10-20,-0.1104740178206896
2023-10-23,-0.051218320582175236
2023-10-24,-0.2297534752500344
2023-10-25,-0.08804304408825572
2023-10-26,0.001243006887905031
2023-10-27,-0.13243093904443662
2023-10-30,0.03403174367746764
2023-10-31,-0.1546514927146739
2023-11-01,-0.3206063781199528
2023-11-02,-0.14221161783221206
2023-11-03,0.09029865523195442
2023-11-06,0.2529271435219813
2023-11-07,0.04402336962050751
2023-11-08,-0.019771841469476633
2023-11-09,-0.16946154455695608
2023-11-10,-0.18765505755414444
2023-11-13,-0.06435315641470134
2023-11-14,0.1316428515089695
2023-11-15,-0.07187899520945061
2023-11-16,-0.23011152306422838
2023-11-17,-0.14372185123002568
2023-11-20,-0.12844324440712254
2023-11-21,-0.16025136681694235
2023-11-22,-0.22615930761465333
2023-11-23,-0.1438280133257355
2023-11-24,-0.1521895343324649
2023-11-27,-0.07215694112379716
2023-11-28,-0.24632748562089926
2023-11-29,-0.11940088318098585
2023-11-30,-0.052819767202912864
2023-12-01,0.05721057984054231
2023-12-04,-0.06278137840122898
2023-12-05,-0.21609508850805695
2023-12-06,-0.17404644728913424
2023-12-07,0.010941301811420232
2023-12-08,0.25662923047642
2023-12-11,0.015036614163491944
2023-12-12,-0.10831550898472848
2023-12-13,-0.2787562410023851
2023-12-14,-0.23522088091421747
2023-12-15,-0.11594946546578713
2023-12-18,-0.1264703402978751
2023-12-19,-0.07670955834038945
2023-12-20,-0.25462100137684346
2023-12-21,-0.04269633304222337
2023-12-22,0.016119090144721425
2023-12-25,0.1529641201514033
2023-12-26,-0.07087643151969057
2023-12-27,-0.08805848580863165
2023-12-28,-0.041845318493811685
2023-12-29,-0.14611094460555607
2024-01-02,-0.3811968087758619
2024-01-03,-0.05207033297513687
2024-01-04,-0.254212997002645
2024-01-05,-0.1075976004700874
2024-01-08,-0.037016728998943454
2024-01-09,-0.16300580232369496
2024-01-10,-0.11511119455862946
2024-01-11,0.1029830171840132
2024-01-12,-0.11318260258469151
2024-01-15,-0.0732169076761626
2024-01-16,0.03851887163235622
2024-01-17,-0.13725578911032046
2024-01-18,0.3851435983342398
2024-01-19,-0.058940803467963904
2024-01-22,0.22903238551987568
2024-01-23,0.3667655677072565
2024-01-24,-0.045947962180222277
2024-01-25,-0.30839495985706833
2024-01-26,-0.1973157159225585
2024-01-29,0.131482086672137
2024-01-30,0.1490609746285824
2024-01-31,0.21887069424905659
2024-02-01,0.24299357702883106
2024-02-02,0.291471490338405
2024-02-05,0.2695366840752519
2024-02-06,0.18936212575901185
2024-02-07,0.10269276393172007
2024-02-08,-0.12655093024526876
2024-02-19,0.13362679161143073
2024-02-20,0.08046519278355616
2024-02-21,-0.10305520518521347
2024-02-22,0.049411293054506755
2024-02-23,0.021603931474455516
2024-02-26,-0.1326354840785056
2024-02-27,0.05991463868907064
2024-02-28,0.05328084929897279
2024-02-29,0.0998344828058542
2024-03-01,0.009148267212898565
2024-03-04,0.029096744885171617
2024-03-05,0.015048506698434565
2024-03-06,-0.09351142674401489
2024-03-07,-0.1854338871563479
2024-03-08,0.03927749000786694
2024-03-11,-0.13681750161797096
2024-03-12,-0.175728907931663
2024-03-13,-0.07682184145671618
2024-03-14,-0.20051912287171855
2024-03-15,-0.1034534215680597
2024-03-18,-0.048614747402811354
2024-03-19,-0.17174920628478504
2024-03-20,-0.09009742224213357
2024-03-21,-0.05663916704795452
2024-03-22,-0.010807198943397203
2024-03-25,-0.16513055174630653
2024-03-26,-0.13585944610875617
2024-03-27,-0.20921181197384392
2024-03-28,0.05668554535990507
2024-03-29,-0.21803273927671696
2024-04-01,-0.2034645140379597
2024-04-02,-0.23431253833211693
2024-04-03,-0.15958440795231355
2024-04-08,0.07031169934738066
2024-04-09,-0.1954623364261616
2024-04-10,0.018816008651127626
2024-04-11,-0.09747558318078321
2024-04-12,-0.09801153122535565
2024-04-15,0.16353820455064313
2024-04-16,0.031735730254086617
2024-04-17,-0.06043206840053368
2024-04-18,-0.013778682949850829
2024-04-19,-0.00673158485993957
2024-04-22,-0.12411855289228751
2024-04-23,-0.3075547266858349
2024-04-24,-0.07911326561311033
2024-04-25,-0.24022130130504737
2024-04-26,0.06999436558604638
2024-04-29,-0.16310818267618768
2024-04-30,-0.17489683615695253
2024-05-06,-0.12663234232047718
2024-05-07,-0.1092829136613868
2024-05-08,-0.09302065948717955
2024-05-09,-0.1034217629584382
2024-05-10,0.058912207067886024
2024-05-13,0.08734315594409338
2024-05-14,-0.23400207825901828
2024-05-15,-0.1565602878994312
2024-05-16,-0.12647262322623332
2024-05-17,-0.027316264951898248
2024-05-20,0.028653509456231158
2024-05-21,-0.01330691929379727
2024-05-22,-0.03457879623782572
2024-05-23,-0.03213502311070053
2024-05-24,-0.15321160777024226
2024-05-27,0.007836961057450161
2024-05-28,0.01408935001234335
2024-05-29,-0.11494230426692006
2024-05-30,-0.11442369078770805
2024-05-31,-0.13942395232591842
2024-06-03,0.20194013228559485
2024-06-04,0.16298719514793017
2024-06-05,0.11436482804306414
2024-06-06,0.22737351581952714
2024-06-07,-0.286651336388854
2024-06-11,0.041944816624122985
2024-06-12,-0.16938826737324025
2024-06-13,0.06112712100973403
2024-06-14,0.025502563546101958
2024-06-17,0.18172681595853488
2024-06-18,-0.09841052915371931
2024-06-19,-0.09708537126051721
2024-06-20,-0.013946530249261372
2024-06-21,-0.059719939340806466
2024-06-24,0.09196765808111397
2024-06-25,-0.2928483028411465
2024-06-26,-0.23169359210907403
2024-06-27,-0.060565761432560705
2024-06-28,0.07856562068793378
