factor_name,universe,rank_ic_mean,abs_rank_ic_mean,icir,ic_positive_ratio,hl_sharpe,hl_annu_ret,hl_mdd,hl_avg_turnover,direction
asymmetric_tail_ratio_20d,CSI300,0.016499149281198524,0.016499149281198524,1.3785466383051754,0.5495185694635488,0.04163087102241065,0.00973404925909263,-0.29127974817287616,0.8116729393212596,1
asymmetric_tail_ratio_20d,CSI500,0.025959236716648314,0.025959236716648314,2.5538550811984813,0.5570839064649243,0.47624633693319574,0.09483663860531484,-0.19794863515955347,0.831452708977873,1
asymmetric_tail_ratio_20d,CSI1000,0.03591898929481627,0.03591898929481627,3.9405086566104512,0.6045392022008254,1.4729782474044522,0.28214488979558194,-0.154538786173793,0.84572163013772,1
asymmetric_tail_ratio_20d,ALL,0.042070767624267924,0.042070767624267924,4.921088745722933,0.6354883081155434,2.1569176168912305,0.4065361786419855,-0.21419570271010038,0.8542819576467049,1
