label,stage,rank_ic,icir,gross_sharpe,gross_annu_ret,net_sharpe,net_annu_ret,mdd_net,daily_turnover,annu_one_way_turnover,implied_annu_fee,direction,n_days,rebalance_freq,top_frac,entry_frac,exit_frac,min_hold,weight_method,round_trip_cost
size_industry|daily|buffer_5_15,E2_buffer,0.0415249430720597,11.281222814092931,3.505683957854828,0.3295121604804553,2.3235655273067133,0.2183133579324652,-0.0809779070417353,0.2965301401279726,37.06626751599657,0.0555994012739948,1,951,1,0.1,0.05,0.15,1,ew,0.0015
size_industry|best_e1|zscore,E3,0.0339320022964592,9.278176665071737,3.49950335889985,0.3451221397383628,2.243800552471746,0.2237449224998481,-0.1008799042306906,0.3236725793027048,40.4590724128381,0.0606886086192571,1,951,5,0.1,,,1,zscore,0.0015
size_industry|daily|buffer_10_30,E2_buffer,0.0415249430720597,11.281222814092931,3.3559695027246064,0.2376217846704401,2.2072495729973003,0.1561599460689482,-0.0745436677976139,0.2172315696039784,27.153946200497305,0.0407309193007459,1,951,1,0.1,0.1,0.3,1,ew,0.0015
size_industry|best_e1|hold_10d,E2_hold,0.0339320022964592,9.278176665071737,3.407157581437813,0.2766442188502935,2.1968783509582748,0.1801075908878595,-0.0914391929464853,0.2574310078998242,32.17887598747803,0.048268313981217,1,951,5,0.1,,,10,ew,0.0015
size_industry|best_e1|buffer_5_15,E2_buffer,0.0339320022964592,9.278176665071737,3.039195354697942,0.2985639933605554,2.196576725242503,0.2174253670939457,-0.1029418074655379,0.2163696700442924,27.046208755536554,0.0405693131333048,1,951,5,0.1,0.05,0.15,1,ew,0.0015
size_industry|best_e1|buffer_10_30,E2_buffer,0.0339320022964592,9.278176665071737,2.940284873274541,0.2173301897419127,2.0935375430144147,0.1555315101575045,-0.0891567093632907,0.1647964788917552,20.5995598614694,0.0308993397922041,1,951,5,0.1,0.1,0.3,1,ew,0.0015
size_industry|daily_buffer_10_20,E4_combo,0.0415249430720597,11.281222814092931,3.548409811946335,0.2717662091924812,2.0918747331390133,0.1600134751313307,-0.0755433183119497,0.2980072908297347,37.250911353716845,0.0558763670305752,1,951,1,0.1,0.1,0.2,1,ew,0.0015
size_industry|daily|buffer_10_20,E2_buffer,0.0415249430720597,11.281222814092931,3.548409811946335,0.2717662091924812,2.0918747331390133,0.1600134751313307,-0.0755433183119497,0.2980072908297347,37.250911353716845,0.0558763670305752,1,951,1,0.1,0.1,0.2,1,ew,0.0015
size_industry|best_e1|rank,E3,0.0339320022964592,9.278176665071737,3.4372830083325776,0.2993738042031876,2.075022140564543,0.1828520895735758,-0.0951001442693903,0.3107245723456308,38.84057154320385,0.0582608573148057,1,951,5,0.1,,,1,rank,0.0015
size_industry|best_e1_buffer_10_20_hold5,E4_combo,0.0339320022964592,9.278176665071737,3.0896093413156973,0.2418148836060423,2.071824951701541,0.1633662626808008,-0.0915358441391757,0.2091963224673107,26.14954030841384,0.0392243104626207,1,951,5,0.1,0.1,0.2,5,ew,0.0015
size_industry|best_e1_buffer_10_20,E4_combo,0.0339320022964592,9.278176665071737,3.0896093413156973,0.2418148836060423,2.071824951701541,0.1633662626808008,-0.0915358441391757,0.2091963224673107,26.14954030841384,0.0392243104626207,1,951,5,0.1,0.1,0.2,1,ew,0.0015
size_industry|best_e1|buffer_10_20,E2_buffer,0.0339320022964592,9.278176665071737,3.0896093413156973,0.2418148836060423,2.071824951701541,0.1633662626808008,-0.0915358441391757,0.2091963224673107,26.14954030841384,0.0392243104626207,1,951,5,0.1,0.1,0.2,1,ew,0.0015
size_industry|best_e1_plain,E4_combo,0.0339320022964592,9.278176665071737,3.4313182387724965,0.2963272283464044,2.061090354423713,0.1800859167022436,-0.094468643437727,0.3099768310510961,38.74710388138701,0.0581206558220805,1,951,5,0.1,,,1,ew,0.0015
size_industry|best_e1|ew,E3,0.0339320022964592,9.278176665071737,3.4313182387724965,0.2963272283464044,2.061090354423713,0.1800859167022436,-0.094468643437727,0.3099768310510961,38.74710388138701,0.0581206558220805,1,951,5,0.1,,,1,ew,0.0015
size_industry|best_e1|hold_1d,E2_hold,0.0339320022964592,9.278176665071737,3.4313182387724965,0.2963272283464044,2.061090354423713,0.1800859167022436,-0.094468643437727,0.3099768310510961,38.74710388138701,0.0581206558220805,1,951,5,0.1,,,1,ew,0.0015
size_industry|best_e1|hold_5d,E2_hold,0.0339320022964592,9.278176665071737,3.4313182387724965,0.2963272283464044,2.061090354423713,0.1800859167022436,-0.094468643437727,0.3099768310510961,38.74710388138701,0.0581206558220805,1,951,5,0.1,,,5,ew,0.0015
size_industry|every_5d,E1,0.0339320022964592,9.278176665071737,3.4313182387724965,0.2963272283464044,2.061090354423713,0.1800859167022436,-0.094468643437727,0.3099768310510961,38.74710388138701,0.0581206558220805,1,951,5,0.1,,,1,ew,0.0015
size_industry|every_10d,E1,0.0303766965695324,8.240330600504926,2.9520677088185865,0.2551157770265658,1.9645818806160584,0.1704512210197086,-0.0929353947344549,0.2257721493516195,28.221518668952434,0.0423322780034286,1,951,10,0.1,,,1,ew,0.0015
size_industry|weekly_friday,E1,0.0334282395427432,9.352945060859067,3.3199144725211904,0.2801297030071441,1.884255592925488,0.1647052054185871,-0.0855060407186781,0.3077986602361536,38.4748325295192,0.0577122487942787,1,951,friday,0.1,,,1,ew,0.0015
size_industry|daily|hold_10d,E2_hold,0.0415249430720597,11.281222814092931,3.495921173878221,0.2542978420011894,1.8785912582672468,0.1365215101670052,-0.0748373176619869,0.3140702182244914,39.25877727806142,0.0588881659170921,1,951,1,0.1,,,10,ew,0.0015
size_industry|daily|hold_5d,E2_hold,0.0415249430720597,11.281222814092931,3.63036540212059,0.2899892072215287,1.5588114580410335,0.1244129499048585,-0.0815009924244831,0.4415366861777868,55.19208577222336,0.082788128658335,1,951,1,0.1,,,5,ew,0.0015
size_industry|every_20d,E1,0.0246674538402669,6.814380796526774,2.191579780993309,0.1824754801145218,1.4587707344279983,0.1224303888340088,-0.1078593618920802,0.1601202434147017,20.015030426837715,0.0300225456402565,1,951,20,0.1,,,1,ew,0.0015
size_industry|daily|hold_1d,E2_hold,0.0415249430720597,11.281222814092931,4.063552163128351,0.3534078857123306,1.2799406854694688,0.1111854307469437,-0.0841501725237198,0.6459265465743658,80.74081832179571,0.1211112274826935,1,951,1,0.1,,,1,ew,0.0015
size_industry|daily,E1,0.0415249430720597,11.281222814092931,4.063552163128351,0.3534078857123306,1.2799406854694688,0.1111854307469437,-0.0841501725237198,0.6459265465743658,80.74081832179571,0.1211112274826935,1,951,1,0.1,,,1,ew,0.0015
