index,mean_daily_return
1,0.00037888825090959147
2,0.0005153269739612959
3,0.0004901236531998324
4,0.0005782225770944488
5,0.0006270337422377336
6,0.0005752803056810804
7,0.0006439707642067831
8,0.0005177293184766151
9,0.0004350743578134432
10,0.0003303185982650867
H-L,-4.8569652644504224e-05
