index,mean_daily_return
1,0.0005440963249328037
2,0.0006804067214912378
3,0.0007567256314006723
4,0.0007426433052415315
5,0.0007332860821486143
6,0.0007006327523073855
7,0.0005444345198811946
8,0.00048409744400418814
9,0.00021418249881639207
10,-0.0003785303595183571
H-L,-0.0009226266844511584
