Date,rank_ic
2020-01-03,-0.00870125128536193
2020-01-06,0.036465551001913094
2020-01-07,0.0891239438301332
2020-01-08,-0.1502190400815697
2020-01-09,0.19480589247267047
2020-01-10,-0.09681426588694816
2020-01-13,0.17958806398421398
2020-01-14,-0.17510603914825862
2020-01-15,0.09989705856199876
2020-01-16,0.06933818662834647
2020-01-17,-0.11925769741015844
2020-01-20,0.03561430214452949
2020-01-21,-0.161172721784463
2020-01-22,0.1523847845363091
2020-01-23,-0.3239049828108448
2020-02-03,-0.08209609275574253
2020-02-04,0.3939708043858973
2020-02-05,0.17262184500792727
2020-02-06,0.18894976574355135
2020-02-07,0.10993802668892197
2020-02-10,-0.03288080585236064
2020-02-11,-0.14034950421964495
2020-02-12,0.2880885128183812
2020-02-13,-0.06674689649774744
2020-02-14,-0.10760568009035507
2020-02-17,0.17882989375869407
2020-02-18,0.3088407539128588
2020-02-19,-0.2593722815969851
2020-02-20,-0.05359162492566457
2020-02-21,0.14531596241134626
2020-02-24,0.3121716460513291
2020-02-25,0.09422626226393768
2020-02-26,-0.558098297115408
2020-02-27,-0.10198815236739195
2020-02-28,-0.40823441655412807
2020-03-02,0.06748077349227677
2020-03-03,0.08284060558914155
2020-03-04,-0.28088184923724907
2020-03-05,-0.18633773495155811
2020-03-06,-0.08007184055764725
2020-03-09,-0.401418421645747
2020-03-10,0.3046132591074608
2020-03-11,-0.31664190157913774
2020-03-12,-0.12616409325550224
2020-03-13,-0.04696214112413395
2020-03-16,-0.4726607720572425
2020-03-17,0.06473305424459615
2020-03-18,-0.08230181580163191
2020-03-19,0.3014436712305839
2020-03-20,-0.2045572788995248
2020-03-23,-0.45379527473371273
2020-03-24,0.051299979712514335
2020-03-25,0.1996985722556242
2020-03-26,-0.18436875999933314
2020-03-27,-0.40786693761542137
2020-03-30,-0.3559137306334629
2020-03-31,-0.18649202313066887
2020-04-01,0.12862805407841293
2020-04-02,0.44614882142496354
2020-04-03,-0.1897449422852646
2020-04-07,0.3722867866934049
2020-04-08,-0.043820680607563334
2020-04-09,0.11388561448947504
2020-04-10,-0.4712866362988401
2020-04-13,-0.25012357387805867
2020-04-14,0.3205268114779475
2020-04-15,-0.019378808472711704
2020-04-16,0.0740645159512117
2020-04-17,-0.05704607533856727
2020-04-20,0.2172017761826938
2020-04-21,-0.020187680287497088
2020-04-22,0.019799651784927232
2020-04-23,-0.27129030982769486
2020-04-24,-0.26694887199231393
2020-04-27,-0.15686550939409305
2020-04-28,-0.11723276725654093
2020-04-29,-0.1469760164204988
2020-04-30,0.28733508320401535
2020-05-06,0.40814325640539745
2020-05-07,-0.06839178467607959
2020-05-08,0.06510231680252557
2020-05-11,-0.04819759190264559
2020-05-12,0.0753699913869806
2020-05-13,0.02261377113574551
2020-05-14,-0.11857361956728192
2020-05-15,0.036659686877539246
2020-05-18,-0.2922759845112475
2020-05-19,0.1913778956285528
2020-05-20,-0.17465067043986263
2020-05-21,-0.31950505439344773
2020-05-22,-0.1784923424838048
2020-05-25,-0.1545157879256714
2020-05-26,0.346754589342001
2020-05-27,-0.28666497814777236
2020-05-28,-0.2377275563483364
2020-05-29,0.04998609638005528
2020-06-01,0.3813046823890218
2020-06-02,-0.11761242801230593
2020-06-03,0.056719759647100736
2020-06-04,-0.09352026636509561
2020-06-05,-0.06380942372392485
2020-06-08,-0.1424294631124677
2020-06-09,0.01351557327940295
2020-06-10,0.028370431009006877
2020-06-11,0.010647937381967553
2020-06-12,-0.04161813466485989
2020-06-15,-0.05089153175410278
2020-06-16,0.13565719567257656
2020-06-17,-0.08190703598844594
2020-06-18,-0.17367424995128933
2020-06-19,-0.03166271819094333
2020-06-22,0.15389684849104535
