factor,mode,rank_ic,icir,gross_hl_sharpe,turnover_ann_proxy,mean_names,residual_ic_t,stack_icir_uplift,verdict
major_holder_net_increase,hold,0.008787087483975668,2.927101495027685,0.749016364400253,20.837138621971608,964.8730158730159,3.632798454091841,0.0,enhancer_candidate
major_holder_increase_only,hold,-0.005097681804591569,-1.0825991696659352,0.8478963029483816,28.949092037299337,286.62301587301585,-0.9738855106959564,0.0,raw_signal_only
insider_net_buy,hold,0.0030202229562079816,0.498013240823808,0.5572243764806375,30.156955269365607,596.5218253968254,1.414149759463614,0.0,drop
major_holder_net_increase,decay,0.007817048820133106,2.2902518772660967,0.9261031966694506,45.934541255593196,964.8730158730159,2.28686417994259,0.0,enhancer_candidate
major_holder_increase_only,decay,-0.004228897179196705,-0.8075686199404675,0.9204887751474342,49.19957465140306,286.62301587301585,-1.3583887384502995,0.0,raw_signal_only
insider_net_buy,decay,0.0032346292197846208,0.5296973831210169,0.8338435462289302,45.37621031270944,596.5218253968254,0.9252537185704174,0.0,raw_signal_only
