label,mode,rank_ic,icir,ic_pos_ratio,n_days,monthly_rank_ic,monthly_icir,n_months,cov_n_ref_cells,cov_n_keep_cells,cov_n_drop_cells,cov_drop_frac,cov_mean_names_kept,cov_mean_names_ref,rank_ic_delta,icir_delta,monthly_ic_delta,ic_retention_vs_raw
ideal_reversal_ats_trade_count,raw,-0.03379564434302013,-6.483878973616674,0.3141514973576042,1703,-0.06132819706057621,-2.475586650261353,84,8596771,8397688,199083,0.023157881023002706,4324.247167868177,4426.7615859938205,0.0,0.0,0.0,1.0
ideal_reversal_ats_trade_count,filter_signal,-0.03819834237223893,-7.203122834940268,0.30005871990604815,1703,-0.05550796042500047,-2.2649469900727364,84,8596771,8397688,199083,0.023157881023002706,4324.247167868177,4426.7615859938205,-0.0044026980292187975,-0.7192438613235934,0.005820236635575744,1.130274125994822
ideal_reversal_ats_trade_count,filter_cut,-0.025235435785676698,-5.121532262520081,0.3405754550792719,1703,-0.02872115306130619,-1.325474440837752,84,8596771,8397688,199083,0.023157881023002706,4324.247167868177,4426.7615859938205,0.008560208557343435,1.3623467110965928,0.03260704399927002,0.7467067510103151
ideal_reversal_ats_trade_count,filter_cut_signal,-0.025235435785676698,-5.121532262520081,0.3405754550792719,1703,-0.02872115306130619,-1.325474440837752,84,8596771,8397688,199083,0.023157881023002706,4324.247167868177,4426.7615859938205,0.008560208557343435,1.3623467110965928,0.03260704399927002,0.7467067510103151
