Date,long_book_return,test_universe_ew_return,long_book_excess_return
2022-01-28,,,
2022-02-07,0.015103015222514662,0.014008673315659758,0.001094341906854904
2022-02-08,0.016595317469118406,0.013429816841138462,0.003165500627979944
2022-02-09,0.011956553677829537,0.013983336146572305,-0.002026782468742768
2022-02-10,-0.002239121822658869,-0.003577520745323038,0.0013383989226641688
2022-02-11,-0.020978594040781073,-0.020447697141369972,-0.0005308968994111006
2022-02-14,-0.0016760197554941511,2.0958549033465398e-05,-0.0016969783045276165
2022-02-15,0.002853820284044482,0.005900371797587556,-0.0030465515135430737
2022-02-16,0.012132557126989536,0.01236541894173139,-0.00023286181474185472
2022-02-17,-0.004077629221987956,-0.0017924857787840823,-0.0022851434432038737
2022-02-18,0.007497500471151427,0.007066558216309584,0.00043094225484184307
2022-02-21,0.012162074750429889,0.012959045087068148,-0.00079697033663826
2022-02-22,-0.010897859063141764,-0.011424807447076076,0.0005269483839343125
2022-02-23,0.017903504919026637,0.016992145763203046,0.0009113591558235906
2022-02-24,-0.022027938715020613,-0.023143020917197787,0.0011150822021771742
2022-02-25,0.011427987803803021,0.01055094995565161,0.0008770378481514109
2022-02-28,-0.001035182320306938,0.0006201948991919563,-0.0016553772194988943
2022-03-01,0.006496380303439649,0.00806344533406461,-0.0015670650306249612
2022-03-02,0.0028364754777008465,0.0038587511378245344,-0.001022275660123688
2022-03-03,-0.0017708343539700033,-0.002696426148016996,0.0009255917940469926
2022-03-04,-0.008701671675952323,-0.011050417703721695,0.0023487460277693724
2022-03-07,-0.01443814469722301,-0.015657514878741747,0.0012193701815187367
2022-03-08,-0.027922436046001527,-0.03171879395228345,0.0037963579062819212
2022-03-09,-0.017978112337492316,-0.014186095455919862,-0.0037920168815724544
2022-03-10,0.016534334499152956,0.01762868966400548,-0.0010943551648525222
2022-03-11,0.006994739120925132,0.007508682194924665,-0.0005139430739995333
2022-03-14,-0.025573271698755447,-0.026822905601928355,0.001249633903172908
2022-03-15,-0.050636388080816226,-0.05100126955443059,0.00036488147361436046
2022-03-16,0.027867350817664473,0.03050835249857642,-0.0026410016809119453
2022-03-17,0.0181489499179495,0.019103446873682286,-0.0009544969557327872
2022-03-18,0.014660812067833338,0.01321586721275723,0.001444944855076109
2022-03-21,0.012075011158154469,0.012726125229667025,-0.0006511140715125558
2022-03-22,0.002878891811942321,-0.0020180315713587446,0.0048969233833010654
2022-03-23,0.003295083748857014,0.003440267980194753,-0.00014518423133773892
2022-03-24,-0.011274588399774866,-0.01177360494224003,0.0004990165424651645
2022-03-25,-0.0023361845054291285,-0.004527788694575271,0.0021916041891461425
2022-03-28,-0.002370663808069157,-0.003938269863978708,0.0015676060559095513
2022-03-29,-0.00996009811750894,-0.00908778589956473,-0.0008723122179442114
2022-03-30,0.014339619916447022,0.01666723725853475,-0.0023276173420877285
2022-03-31,0.001978951866242138,-0.0021635323360525037,0.004142484202294641
2022-04-01,0.0002931882472083088,-0.001439238710706327,0.0017324269579146357
2022-04-06,0.016978572207920626,0.009467887731657805,0.007510684476262821
2022-04-07,-0.0213908929203408,-0.022823222586111126,0.0014323296657703238
2022-04-08,-0.006060633748955146,-0.00662535674886329,0.0005647229999081434
2022-04-11,-0.02749334233245912,-0.029352449007728584,0.0018591066752694646
2022-04-12,0.018420517644288485,0.01767967688536113,0.0007408407589273545
2022-04-13,-0.015679071366924025,-0.019528436117237674,0.003849364750313649
2022-04-14,0.006693091259533746,0.009194011186072088,-0.0025009199265383425
2022-04-15,-0.015783322228280577,-0.016507337138742553,0.0007240149104619752
2022-04-18,0.009549216904018162,0.008078108481371424,0.0014711084226467375
2022-04-19,0.004815697144791581,0.004369692089802125,0.00044600505498945675
2022-04-20,-0.004341458689808636,-0.009861524522548086,0.0055200658327394505
2022-04-21,-0.0341230451007973,-0.03754882101297715,0.0034257759121798514
2022-04-22,-0.005570807888427839,-0.008850972961862134,0.003280165073434295
2022-04-25,-0.07467725473261921,-0.07577689510189307,0.0010996403692738604
2022-04-26,-0.03556457558331204,-0.03431476126985953,-0.0012498143134525089
2022-04-27,0.025070785091607362,0.032033921214785294,-0.006963136123177931
2022-04-28,-0.015651483937627365,-0.016217241357300082,0.0005657574196727168
2022-04-29,0.045078543887086764,0.04543941585203969,-0.0003608719649529288
2022-05-05,0.017506924110208696,0.017573766445724878,-6.68423355161818e-05
2022-05-06,-0.008435422836007823,-0.010829601936138984,0.00239417910013116
2022-05-09,0.01650658080900726,0.016130129409459383,0.0003764513995478773
2022-05-10,0.01499567256327945,0.01733100654767992,-0.0023353339844004676
2022-05-11,0.002736642619006552,0.0038306764615827467,-0.001094033842576195
2022-05-12,0.00861919465337895,0.00850964771329354,0.00010954694008541085
2022-05-13,0.005523111277081891,0.0071140894996996155,-0.0015909782226177244
2022-05-16,0.0003796758460175954,0.0020022481892731795,-0.0016225723432555842
2022-05-17,-0.001562098933050181,-0.0005407973038498923,-0.0010213016292002887
2022-05-18,0.007697113090318234,0.0070262883710370694,0.0006708247192811646
2022-05-19,0.006298112648262398,0.007088379071457782,-0.0007902664231953837
2022-05-20,0.01111514107914342,0.012206753916254101,-0.0010916128371106816
2022-05-23,0.014662775585881931,0.013648807474310442,0.0010139681115714887
2022-05-24,-0.04110655144750467,-0.04223266641564568,0.0011261149681410093
2022-05-25,0.020347329985530238,0.02009112786359887,0.0002562021219313683
2022-05-26,0.006029067838969627,0.005208674631829661,0.0008203932071399666
2022-05-27,-0.00015837869230311984,0.0008867540196659488,-0.0010451327119690686
2022-05-30,0.014119420659383139,0.010264330237852335,0.0038550904215308036
2022-05-31,0.017275275360734865,0.012925147700927812,0.004350127659807053
2022-06-01,0.012634790147807232,0.0076094224670457695,0.005025367680761462
2022-06-02,0.01981066266765276,0.011667488359824523,0.008143174307828236
2022-06-06,0.02130782873849591,0.0182154358628878,0.0030923928756081097
2022-06-07,-0.007421112067615734,-0.004911845995582925,-0.002509266072032809
2022-06-08,-0.004744439476754097,-0.0019091083657563552,-0.0028353311109977413
2022-06-09,-0.02147701059270375,-0.019253322916331077,-0.0022236876763726716
2022-06-10,0.01579632599751322,0.017737598021564906,-0.001941272024051685
2022-06-13,0.0024135498115960084,0.0040101827891183,-0.001596632977522292
2022-06-14,-0.0018622202877577967,0.00042852214632172576,-0.0022907424340795225
2022-06-15,-0.002104895494305644,-0.0007920860809563133,-0.0013128094133493307
2022-06-16,0.009408024910587825,0.00841946783723749,0.0009885570733503355
2022-06-17,0.006249608383781102,0.005076318617131116,0.0011732897666499858
2022-06-20,0.010576651734038062,0.011625617192549042,-0.0010489654585109798
2022-06-21,-0.005503981703559524,-0.003967411938469219,-0.0015365697650903051
2022-06-22,-0.01402657445578321,-0.012887284757367381,-0.0011392896984158286
2022-06-23,0.021302124441261595,0.01977618514682429,0.0015259392944373049
2022-06-24,0.013560610930346911,0.01121396958147449,0.0023466413488724205
2022-06-27,0.005722407528930514,0.008187907031306379,-0.002465499502375865
2022-06-28,0.011602064559475473,0.014207672630709316,-0.0026056080712338423
2022-06-29,-0.021971233538558278,-0.020946899414566036,-0.0010243341239922418
2022-06-30,0.007994864466951938,0.009277839236612061,-0.001282974769660123
2022-07-01,0.0002220436686901664,-0.00152169873654248,0.0017437424052326464
2022-07-04,0.005576344878788422,0.006869858851581416,-0.0012935139727929942
2022-07-05,-0.008866238256484414,-0.008230223764294825,-0.0006360144921895884
2022-07-06,-0.00611579750695511,-0.008323532186949839,0.002207734679994729
2022-07-07,0.00866346846582939,0.006755076981183586,0.0019083914846458033
2022-07-08,0.004317102283655424,0.0022301933737277763,0.002086908909927648
2022-07-11,-0.010247048857346718,-0.008136004469500354,-0.002111044387846364
2022-07-12,-0.015749933893488333,-0.01599366817635822,0.00024373428286988616
2022-07-13,0.014571382388201963,0.012336946163001444,0.002234436225200519
2022-07-14,0.009217295166825632,0.007436553382911384,0.0017807417839142475
2022-07-15,-0.01734524465737274,-0.016812515324652114,-0.0005327293327206245
2022-07-18,0.026385908904872295,0.024792749845217205,0.0015931590596550901
2022-07-19,0.011023102888730478,0.010071330299794151,0.0009517725889363268
2022-07-20,0.011770323625604717,0.00964723582019552,0.002123087805409197
2022-07-21,-0.0025750889676601713,-0.003526566693778021,0.0009514777261178495
2022-07-22,-0.0018033372202773893,-0.0025515510052298344,0.000748213784952445
2022-07-25,-0.006818391360817744,-0.007690445793825894,0.0008720544330081499
2022-07-26,0.008971448881179076,0.011008873292439172,-0.0020374244112600966
2022-07-27,0.008496389724883811,0.008967111479796624,-0.00047072175491281315
2022-07-28,0.009292447829855301,0.008417102397739963,0.0008753454321153379
2022-07-29,-0.006725883972570618,-0.005607863068558975,-0.0011180209040116433
2022-08-01,0.007726181716683932,0.005926395888997522,0.0017997858276864098
2022-08-02,-0.037045717661549016,-0.03846607659975624,0.0014203589382072238
2022-08-03,-0.0011096421801738054,-0.003673478400638613,0.0025638362204648078
2022-08-04,0.016095258609520723,0.01419036095463793,0.001904897654882793
2022-08-05,0.017820024469611798,0.013632034061806474,0.004187990407805323
2022-08-08,0.011320888334837409,0.013716951562851304,-0.0023960632280138946
2022-08-09,0.002497729471025039,0.0038069965464476454,-0.0013092670754226063
2022-08-10,0.005607354009082462,0.0030459576602251486,0.0025613963488573138
2022-08-11,0.014638019159883378,0.013474928957047537,0.0011630902028358404
2022-08-12,-0.007292563496602226,-0.004552828520104954,-0.0027397349764972717
2022-08-15,0.005032748494176012,0.004285559541973219,0.0007471889522027925
2022-08-16,0.0062329819871410645,0.007457343665871932,-0.0012243616787308677
2022-08-17,0.0011421108469679196,0.002608859205853083,-0.0014667483588851635
2022-08-18,0.004990182758809109,0.002213395105500653,0.0027767876533084566
2022-08-19,-0.012847146773294831,-0.01296806270860155,0.00012091593530671844
2022-08-22,0.007488667185378476,0.00585630316650288,0.0016323640188755954
2022-08-23,0.001025753837728876,0.0036992080957611506,-0.002673454258032275
2022-08-24,-0.030735787692069957,-0.030455544981072967,-0.00028024271099699044
2022-08-25,-0.0012214341605703788,-0.003583937938413345,0.0023625037778429664
2022-08-26,-0.0022309151863233,-0.005069443838025714,0.0028385286517024137
2022-08-29,0.006760610634561841,0.008116392324349238,-0.0013557816897873977
2022-08-30,-0.0017419615703784064,-0.0029926718076362397,0.0012507102372578333
2022-08-31,-0.025407596548476095,-0.026471744815490236,0.0010641482670141408
2022-09-01,-0.002489483889174502,-0.003802952975491249,0.001313469086316747
2022-09-02,0.013894064446588174,0.013690602985322075,0.0002034614612660985
2022-09-05,0.0011795463939458274,0.002531981384974117,-0.0013524349910282894
2022-09-06,0.011679918888346281,0.013046688511323788,-0.0013667696229775067
2022-09-07,0.003145276547205743,0.004003374272693931,-0.0008580977254881881
2022-09-08,-0.00906781576797648,-0.009384194842660792,0.00031637907468431287
2022-09-09,-0.00017016815222553266,3.495594025964412e-06,-0.00017366374625149707
2022-09-13,0.004880310470202345,0.003054799772021428,0.0018255106981809165
2022-09-14,-0.005474319810879659,-0.007796090785484606,0.002321770974604947
2022-09-15,-0.0194691778542213,-0.023575833516350907,0.004106655662129609
2022-09-16,-0.02061763211041647,-0.02365793388819422,0.003040301777777747
2022-09-19,-0.01424303527581883,-0.012954899533039991,-0.0012881357427788395
2022-09-20,0.011588486174124136,0.014610581395745984,-0.0030220952216218483
2022-09-21,0.005689225825462332,0.002955124816341982,0.0027341010091203504
2022-09-22,-0.004183034617045384,-0.0035489684709639423,-0.0006340661460814416
2022-09-23,-0.019111174413801023,-0.020398659729761796,0.0012874853159607728
2022-09-26,-0.02190900602405662,-0.01800338411732498,-0.003905621906731639
2022-09-27,0.025213291541383163,0.02428140706501712,0.0009318844763660412
2022-09-28,-0.023890922812616736,-0.026458507636956074,0.0025675848243393376
2022-09-29,-0.0051526578766472216,-0.004591716967023225,-0.0005609409096239961
2022-09-30,-0.0104907681387217,-0.01222923326864684,0.00173846512992514
2022-10-10,-0.01595808163131055,-0.017997342663618406,0.002039261032307855
2022-10-11,0.004727320476078638,0.005539950731959791,-0.000812630255881153
2022-10-12,0.02775220433643406,0.028144387933867542,-0.00039218359743348197
2022-10-13,0.009908020293879058,0.010205041542090145,-0.00029702124821108684
2022-10-14,0.0223655183281729,0.023062512363690196,-0.0006969940355172968
2022-10-17,0.016418008587457435,0.016147190076255768,0.00027081851120166686
2022-10-18,0.0025223164926766366,0.00344248943848656,-0.0009201729458099234
2022-10-19,-0.010026885166340033,-0.008156224096534655,-0.0018706610698053776
2022-10-20,0.0009647755548920062,-0.0024333213081427617,0.003398096863034768
2022-10-21,0.0006737848737966327,0.0011616361168122482,-0.0004878512430156155
2022-10-24,-0.014992043397725776,-0.01305435878556538,-0.0019376846121603956
2022-10-25,-0.002694904134556801,-0.003181167547429158,0.00048626341287235676
2022-10-26,0.022823364778765204,0.021081478609769447,0.0017418861689957564
2022-10-27,0.0048776542278698865,-0.0025096885487404658,0.007387342776610352
2022-10-28,-0.036215046389662775,-0.03566658501827686,-0.0005484613713859152
2022-10-31,0.015613867103787087,0.011586606989018594,0.004027260114768493
2022-11-01,0.0247466358358093,0.02547122414519797,-0.0007245883093886692
2022-11-02,0.011315104909197278,0.01349027869783335,-0.002175173788636072
2022-11-03,0.0027799869538940388,0.004655643149920953,-0.0018756561960269146
2022-11-04,0.014715577995311924,0.017314406900891116,-0.0025988289055791924
2022-11-07,0.008059752064584223,0.006476866456122033,0.0015828856084621904
2022-11-08,-0.00034048225498378883,-0.0008572226164261333,0.0005167403614423445
2022-11-09,-2.8906480385810984e-06,0.0005150521418688208,-0.0005179427899074019
2022-11-10,-0.0010366007341703393,-0.004760251687690325,0.0037236509535199854
2022-11-11,0.0052566712023712015,0.004565674712120526,0.0006909964902506753
2022-11-14,0.0010995205613164097,-0.0008202250846270724,0.0019197456459434821
2022-11-15,0.01665152025444195,0.019884399670083906,-0.003232879415641956
2022-11-16,-0.000969395074854443,-0.002172283312200766,0.0012028882373463228
2022-11-17,0.006017297382086688,0.004773066700415743,0.0012442306816709452
2022-11-18,-0.005982986426304476,-0.007183045946113048,0.001200059519808572
2022-11-21,0.001292568745868058,0.003246301142752843,-0.001953732396884785
2022-11-22,-0.007833689622089107,-0.011838416619556062,0.004004726997466955
2022-11-23,-0.005740119420650742,-0.006127760938866683,0.00038764151821594085
2022-11-24,0.003429211091504667,0.0036205139852113037,-0.00019130289370663687
2022-11-25,-0.005991272637743536,-0.008402964981740726,0.00241169234399719
2022-11-28,-0.00585709680622209,-0.004462710396124542,-0.001394386410097548
2022-11-29,0.019699662279123287,0.01860298334891829,0.0010966789302049966
2022-11-30,-0.0008853155355319329,-0.0011792545933609004,0.0002939390578289674
2022-12-01,0.008857600312374186,0.008864039554666265,-6.439242292079206e-06
2022-12-02,0.006512096747569321,0.006770370273613919,-0.00025827352604459834
2022-12-05,0.010538801232208362,0.0078565047038452,0.002682296528363163
2022-12-06,-0.004130991830267418,-0.0038442627380655286,-0.00028672909220188924
2022-12-07,0.0007190710127283131,0.0008922506778869804,-0.00017317966515866727
2022-12-08,-0.003485814447749266,-0.003463735729594788,-2.2078718154477754e-05
2022-12-09,-0.0027799247138164235,-0.001572167756498895,-0.0012077569573175286
2022-12-12,-0.0033536806804357966,-0.0023103281238023785,-0.0010433525566334182
2022-12-13,-0.004017607601185337,-0.0038234347344668056,-0.00019417286671853141
2022-12-14,-0.00036403016785229505,-0.0026848913820403148,0.0023208612141880198
2022-12-15,0.002438641365245023,0.003649765748681554,-0.0012111243834365308
2022-12-16,-0.011182473507176396,-0.011569837511182466,0.0003873640040060692
2022-12-19,-0.022013280402108325,-0.022725375604950502,0.0007120952028421765
2022-12-20,-0.002298821534735929,-0.0038974195015998446,0.0015985979668639155
2022-12-21,-0.008042546365718677,-0.007668003438055047,-0.0003745429276636302
2022-12-22,-0.012379333182770612,-0.014802370188940043,0.0024230370061694307
2022-12-23,-0.0010516914787301265,-0.0025815622516236953,0.0015298707728935688
2022-12-26,0.013152681359052778,0.016963236711997776,-0.003810555352944998
2022-12-27,0.006087487807938522,0.005380770576004411,0.0007067172319341107
2022-12-28,-0.010653934130539541,-0.011647724008013586,0.000993789877474045
2022-12-29,-0.0025248856429578464,-0.0036549504528043393,0.0011300648098464929
2022-12-30,0.007222899814692327,0.006512699402994209,0.0007102004116981185
2023-01-03,0.020248811488499746,0.023190578953858735,-0.002941767465358989
2023-01-04,0.007043413928669447,0.004533054799156024,0.0025103591295134228
2023-01-05,0.00704527420579719,0.006428961163851136,0.0006163130419460537
2023-01-06,-0.0028864018921927813,-0.001479001206885554,-0.0014074006853072273
2023-01-09,0.005223178025710749,0.005997188962498947,-0.0007740109367881986
2023-01-10,-0.0011329335532151198,-0.0012435600206618235,0.0001106264674467037
2023-01-11,-0.00823472333293955,-0.008749982793452484,0.0005152594605129339
2023-01-12,0.0016607484106498796,0.0004510824152212523,0.0012096659954286273
2023-01-13,0.006628017594215641,0.004488564683258066,0.002139452910957575
2023-01-16,0.011655109294110531,0.011590997168321295,6.411212578923652e-05
2023-01-17,0.00013703153652472777,-0.0010108575646461326,0.0011478891011708603
2023-01-18,0.004850124316814318,0.004461477874617792,0.00038864644219652536
2023-01-19,0.0097973577290653,0.006929859317676822,0.0028674984113884784
2023-01-20,0.006331469636594134,0.008167975501629253,-0.0018365058650351186
2023-01-30,0.011123972783415965,0.013111574990404573,-0.0019876022069886083
2023-01-31,0.0015104707366726353,0.0028463989664012923,-0.001335928229728657
2023-02-01,0.017794264832569507,0.0166931313843741,0.0011011334481954085
2023-02-02,0.00244696729729269,0.00312189519502251,-0.0006749278977298198
2023-02-03,0.00131547188079761,-1.9744158086129883e-05,0.0013352160388837397
2023-02-06,0.0019600187323222736,-0.0017927565525996763,0.0037527752849219496
2023-02-07,0.009116982925566917,0.007080358067292393,0.0020366248582745243
2023-02-08,-0.004277453476569562,-0.0048692939608248244,0.0005918404842552624
2023-02-09,0.015753489173274432,0.013876404680835504,0.0018770844924389275
2023-02-10,0.00173293871865279,-0.0009367316128710872,0.002669670331523877
2023-02-13,0.009412216004525081,0.010312441662948984,-0.0009002256584239032
2023-02-14,0.0034479839896642776,0.0008923473369388025,0.0025556366527254753
2023-02-15,0.004092313760982641,0.0021017563833507346,0.0019905573776319062
2023-02-16,-0.02023995745199283,-0.022785346142737032,0.0025453886907442005
2023-02-17,-0.0034641075230347424,-0.0050543618018339,0.0015902542787991575
2023-02-20,0.013348189297102282,0.012695121865682545,0.000653067431419737
2023-02-21,0.005405976732713148,0.004039457962883701,0.0013665187698294464
2023-02-22,0.0032619309170399536,0.0018789517350424837,0.00138297918199747
2023-02-23,-0.0019826703699764177,-0.001852870372386651,-0.00012979999758976676
2023-02-24,0.00012917989733101675,-0.0024547231415250575,0.0025839030388560744
2023-02-27,-0.008149865971974285,-0.008504699453780244,0.00035483348180595856
2023-02-28,0.00944774752459662,0.009358818225421344,8.892929917527631e-05
2023-03-01,0.009237446753870197,0.008785155897088682,0.0004522908567815148
2023-03-02,-0.00016089928505868062,-0.004000530942634834,0.0038396316575761537
2023-03-03,-0.0003864879975762587,0.00011852446325873945,-0.0005050124608349982
2023-03-06,0.003144264483409632,0.0016962814029806918,0.0014479830804289403
2023-03-07,-0.016826564038452146,-0.020278920108781618,0.0034523560703294716
2023-03-08,0.008797019938090024,0.008769432433293978,2.7587504796046033e-05
2023-03-09,0.0021083287285503212,0.0023579337422598066,-0.00024960501370948534
2023-03-10,-0.012063020966534619,-0.013078582833422583,0.001015561866887964
2023-03-13,0.0033661549428427953,0.002076342235164137,0.0012898127076786583
2023-03-14,-0.01091052450325996,-0.011610480298042706,0.0006999557947827469
2023-03-15,0.01022306470171269,0.008365312086986227,0.0018577526147264632
2023-03-16,-0.01379687649827498,-0.01566599245370287,0.0018691159554278906
2023-03-17,0.00653932747242525,0.007381989610633208,-0.0008426621382079582
2023-03-20,-0.0022803643562415562,-0.0034201825483560493,0.001139818192114493
2023-03-21,0.01422678004883228,0.015509296819881975,-0.0012825167710496955
2023-03-22,0.007940405332803326,0.006050167557880475,0.001890237774922851
2023-03-23,0.0014987115019976002,0.0006226711540096949,0.0008760403479879053
2023-03-24,-0.0002556542912309462,0.000805130279597341,-0.0010607845708282871
2023-03-27,-0.0012690447593061344,-6.73423532982972e-06,-0.0012623105239763048
2023-03-28,-0.004720530096294197,-0.008227973541517197,0.003507443445223
2023-03-29,-0.004417621791782404,-0.0039053974885888782,-0.0005122243031935253
2023-03-30,-0.0016379962539316702,-0.0031610821487332214,0.0015230858948015512
2023-03-31,0.00823341130450996,0.009300407033440965,-0.0010669957289310052
2023-04-03,0.006828351423130056,0.010146177193441524,-0.003317825770311468
2023-04-04,-0.010703370218457277,-0.008566434367007856,-0.002136935851449421
2023-04-06,-2.4897478197244015e-05,-0.00025984843787800585,0.00023495095968076182
2023-04-07,0.010932427295498358,0.010297288368383586,0.0006351389271147725
2023-04-10,-0.008450137924834834,-0.011871554787174894,0.0034214168623400605
2023-04-11,-0.0007863317982481198,0.0017026902915214669,-0.0024890220897695868
2023-04-12,0.007035376390072196,0.008695701621244301,-0.0016603252311721047
2023-04-13,-0.003938457409694445,-0.004499841294568674,0.000561383884874229
2023-04-14,0.003224779720151202,0.0045303823797432224,-0.0013056026595920206
2023-04-17,0.0020376916132490383,0.0006064907233200031,0.001431200889929035
2023-04-18,-0.005067344909060422,-0.0054187790839966485,0.0003514341749362264
2023-04-19,-0.004258184540262724,-0.003917721825165789,-0.00034046271509693537
2023-04-20,-0.005127013340442365,-0.004678254986980054,-0.0004487583534623111
2023-04-21,-0.021985745184284377,-0.02683715686614472,0.004851411681860342
2023-04-24,-0.002370737186619035,-0.004881144823024328,0.002510407636405293
2023-04-25,-0.01945240000138944,-0.021348516049670557,0.0018961160482811185
2023-04-26,0.008799789013019962,0.009235702989933136,-0.0004359139769131732
2023-04-27,0.005838108757367561,0.0009271037753814818,0.004911004981986079
2023-04-28,0.018810944422653617,0.01936335913811518,-0.0005524147154615626
2023-05-04,0.00796071107656848,0.005002049569777677,0.0029586615067908025
2023-05-05,-0.006879502492595501,-0.008044647909453358,0.0011651454168578575
2023-05-08,0.005860891505383802,0.005633506161743016,0.00022738534364078605
2023-05-09,-0.012438089712137246,-0.015055882779860266,0.00261779306772302
2023-05-10,0.0045671439171387235,0.004966777899161599,-0.0003996339820228753
2023-05-11,0.008107430716971373,0.005868201860913038,0.0022392288560583356
2023-05-12,-0.008601537634363329,-0.0093829982838027,0.0007814606494393715
2023-05-15,0.0044263391670144895,0.009354156336093652,-0.004927817169079162
2023-05-16,-0.006710951921906941,-0.006613607549795385,-9.734437211155605e-05
2023-05-17,0.01125375655211112,0.010134840324052695,0.0011189162280584239
2023-05-18,0.0024548740254201167,0.004976180385828542,-0.0025213063604084254
2023-05-19,-0.00022613375992948316,0.0014742307628719314,-0.0017003645228014146
2023-05-22,0.004337212520216603,0.004318670231259912,1.8542288956690904e-05
2023-05-23,-0.009160787225872616,-0.008924557136168418,-0.00023623008970419766
