factor_name,universe,rank_ic_mean,abs_rank_ic_mean,icir,ic_positive_ratio,hl_sharpe,hl_annu_ret,hl_mdd,hl_avg_turnover,direction
liquidity_amount_residual_20d,CSI300,0.011669659334311525,0.011669659334311525,1.1855713833740111,0.5419532324621733,0.1511227586597497,0.03344593012152382,-0.30857411434812293,0.6770989135478961,-1
liquidity_amount_residual_20d,CSI500,0.018578265239382163,0.018578265239382163,2.0235787343209153,0.5557083906464925,0.1854025006556156,0.03682136219832525,-0.33378923066891164,0.6708397395402422,1
liquidity_amount_residual_20d,CSI1000,0.024640289661753776,0.024640289661753776,2.8869232738849195,0.5887207702888583,1.3419055285186854,0.24450712244418493,-0.20812582936956442,0.6854681628786291,1
liquidity_amount_residual_20d,ALL,0.030366643413338536,0.030366643413338536,4.080700699522422,0.6210453920220083,2.119153733604792,0.33931919535442906,-0.13095801125856654,0.6698403453426106,1
