factor_name,universe,rank_ic_mean,abs_rank_ic_mean,icir,ic_positive_ratio,hl_sharpe,hl_annu_ret,hl_mdd,hl_avg_turnover,implied_annu_fee,direction
AlphaIdioSKEW60,CSI300,0.0165497736004964,0.0165497736004964,2.3244169532625887,0.5515818431911967,0.868305906259234,0.1092672558165767,-0.13855189118657,0.3012167118067356,0.0564781334637629,1
AlphaIdioSKEW60,CSI500,0.012268668006504,0.012268668006504,2.2284437834223607,0.5488308115543329,0.3953292793442445,0.0409530376416965,-0.1851396478183002,0.3179515181546324,0.0596159096539935,1
AlphaIdioSKEW60,CSI1000,0.0144219317134196,0.0144219317134196,3.2895585443124813,0.5866574965612105,1.3182570689412438,0.11744853451442,-0.0644448755461588,0.3079295718932374,0.057736794729982,1
AlphaIdioSKEW60,ALL,0.0203109866871873,0.0203109866871873,4.941430154300497,0.6279229711141678,1.8073268579966435,0.1600999129128804,-0.1243355930160059,0.2980022907954167,0.0558754295241406,1
