Date,turnover
2021-03-04,0.2263157894736842
2021-03-05,0.27440633245382584
2021-03-08,0.21635883905013187
2021-03-09,0.2328042328042328
2021-03-10,0.2808723843206602
2021-03-11,0.27894736842105256
2021-03-12,0.2684210526315789
2021-03-15,0.2578947368421052
2021-03-16,0.25263157894736843
2021-03-17,0.28421052631578947
2021-03-18,0.24736842105263154
2021-03-19,0.2578947368421053
2021-03-22,0.22047244094488186
2021-03-23,0.2834645669291338
2021-03-24,0.25789473684210523
2021-03-25,0.2368421052631579
2021-03-26,0.2519685039370078
2021-03-29,0.2782152230971129
2021-03-30,0.24178753971543032
2021-03-31,0.32545931758530183
2021-04-01,0.4041994750656167
2021-04-02,0.23157894736842105
2021-04-06,0.23560209424083756
2021-04-07,0.27748691099476436
2021-04-08,0.26220609858322674
2021-04-09,0.28125000000000006
2021-04-12,0.625
2021-04-13,0.3281250000000001
2021-04-14,0.3717277486910994
2021-04-15,0.2864583333333336
2021-04-16,0.36979166666666663
2021-04-19,0.3958333333333334
2021-04-20,0.26109660574412535
2021-04-21,0.2842377260981912
2021-04-22,0.32474226804123724
2021-04-23,0.22164948453608246
2021-04-26,0.2525773195876289
2021-04-27,0.2942406563840273
2021-04-28,0.439919133496673
2021-04-29,0.3575129533678755
2021-04-30,0.4114583333333333
2021-05-06,0.4427083333333335
2021-05-07,0.35078534031413616
2021-05-10,0.4062500000000002
2021-05-11,0.30729166666666674
2021-05-12,0.3328869047619048
2021-05-13,0.36930465367965376
2021-05-14,0.3927648578811369
2021-05-17,0.3410852713178293
2021-05-18,0.36787564766839365
2021-05-19,0.29533678756476667
2021-05-20,0.42429476108232567
2021-05-21,0.36175710594315247
2021-05-24,0.2997416020671835
2021-05-25,0.23772609819121449
2021-05-26,0.2107969151670953
2021-05-27,0.32390745501285345
2021-05-28,0.282776349614396
2021-05-31,0.33846153846153837
2021-06-01,0.2666666666666667
2021-06-02,0.2827763496143961
2021-06-03,0.2262210796915167
2021-06-04,0.23650385604113108
2021-06-07,0.246153846153846
2021-06-08,0.246153846153846
2021-06-09,0.26735218508997427
2021-06-10,0.27109974424552397
2021-06-11,0.20971867007672618
2021-06-15,0.24552429667519166
2021-06-16,0.3010204081632656
2021-06-17,0.24489795918367346
2021-06-18,0.20356234096692083
2021-06-21,0.1832061068702287
2021-06-22,0.23469387755102072
2021-06-23,0.16836734693877584
2021-06-24,0.19338422391857477
2021-06-25,0.21882951653944008
2021-06-28,0.19289340101522856
2021-06-29,0.20812182741116778
2021-06-30,0.25757575757575757
2021-07-01,0.25252525252525243
2021-07-02,0.2835443037974682
2021-07-05,0.2115869017632241
2021-07-06,0.23173803526448383
2021-07-07,0.231890695366766
2021-07-08,0.17644963488792204
2021-07-09,0.14646464646464635
2021-07-12,0.21717171717171704
2021-07-13,0.2379746835443036
2021-07-14,0.25334447086037387
2021-07-15,0.22297757501767002
2021-07-16,0.2278481012658226
2021-07-19,0.18592964824120603
2021-07-20,0.19597989949748756
2021-07-21,0.15113350125944608
2021-07-22,0.20654911838790924
2021-07-23,0.2222222222222219
2021-07-26,0.2613065326633167
2021-07-27,0.19597989949748745
2021-07-28,0.2873571991959901
2021-07-29,0.4030226700251891
2021-07-30,0.3576826196473553
2021-08-02,0.27848101265822794
2021-08-03,0.20759493670886053
2021-08-04,0.2575757575757573
2021-08-05,0.2373737373737374
2021-08-06,0.23940149625935184
2021-08-09,0.21446384039900257
2021-08-10,0.275
2021-08-11,0.325
2021-08-12,0.23499999999999996
2021-08-13,0.18453865336658362
2021-08-16,0.16458852867830426
2021-08-17,0.21945137157107236
2021-08-18,0.2277227722772277
2021-08-19,0.2326732673267326
2021-08-20,0.29776674937965253
2021-08-23,0.23325062034739452
2021-08-24,0.30769230769230765
2021-08-25,0.34825870646766166
2021-08-26,0.24378109452736316
2021-08-27,0.292079207920792
2021-08-30,0.28712871287128705
2021-08-31,0.34328358208955223
2021-09-01,0.3591022443890275
2021-09-02,0.34499999999999986
2021-09-03,0.31999999999999984
2021-09-06,0.31188118811881194
2021-09-07,0.2722772277227722
2021-09-08,0.3681592039800995
2021-09-09,0.3532338308457711
2021-09-10,0.2772277227722772
2021-09-13,0.28037665968700454
2021-09-14,0.33945364979847736
2021-09-15,0.354679802955665
2021-09-16,0.24137931034482757
2021-09-17,0.29629629629629634
2021-09-22,0.2604422604422605
2021-09-23,0.343980343980344
2021-09-24,0.23267326732673266
2021-09-27,0.3217821782178218
2021-09-28,0.7227722772277227
2021-09-29,0.28188485515218187
2021-09-30,0.3251231527093596
2021-10-08,0.27518427518427524
2021-10-11,0.3685503685503686
2021-10-12,0.2800982800982802
2021-10-13,0.23414634146341462
2021-10-14,0.3414634146341463
2021-10-15,0.2997542997542998
2021-10-18,0.2829268292682926
2021-10-19,0.375609756097561
2021-10-20,0.2689486552567237
2021-10-21,0.3414634146341463
2021-10-22,0.2330097087378642
2021-10-25,0.2669902912621359
2021-10-26,0.2766990291262137
2021-10-27,0.2953995157384987
2021-10-28,0.31476997578692467
2021-10-29,0.3446601941747574
2021-11-01,0.559610705596107
2021-11-02,0.37469586374695857
2021-11-03,0.3680387409200967
2021-11-04,0.29951690821256055
2021-11-05,0.4154589371980677
2021-11-08,0.22760290556900717
2021-11-09,0.23728813559322037
2021-11-10,0.25634277292346574
2021-11-11,0.26024096385542156
2021-11-12,0.2409638554216864
2021-11-15,0.2621359223300971
2021-11-16,0.25728155339805847
2021-11-17,0.25120772946859915
2021-11-18,0.28019323671497587
2021-11-19,0.26468952734012957
2021-11-22,0.2647358665430955
2021-11-23,0.2939759036144578
2021-11-24,0.2692307692307692
2021-11-25,0.32692307692307676
2021-11-26,0.283653846153846
2021-11-29,0.2973621103117508
2021-11-30,0.2829736211031178
2021-12-01,0.44294485634847086
2021-12-02,0.3561399443929562
2021-12-03,0.3827751196172249
2021-12-06,0.3588516746411483
2021-12-07,0.29594272076372297
2021-12-08,0.3054892601431979
2021-12-09,0.23923444976076574
2021-12-10,0.21582733812949662
2021-12-13,0.30622009569377984
2021-12-14,0.2918660287081339
2021-12-15,0.27817745803357313
2021-12-16,0.33014354066985635
2021-12-17,0.26315789473684204
2021-12-20,0.24940047961630696
2021-12-21,0.30695443645083964
2021-12-22,0.34698795180722863
2021-12-23,0.3110047846889951
2021-12-24,0.3301435406698564
2021-12-27,0.35322195704057263
2021-12-28,0.8333333333333334
2021-12-29,0.3380952380952381
2021-12-30,0.3857142857142858
2021-12-31,0.2523809523809523
2022-01-04,0.2992874109263658
2022-01-05,0.37054631828978624
2022-01-06,0.37180361404705087
2022-01-07,0.35283554949426077
2022-01-10,0.35545023696682465
2022-01-11,0.38862559241706157
2022-01-12,0.3408288797015227
2022-01-13,0.2556216597761421
2022-01-14,0.21749408983451557
2022-01-17,0.27423167848699775
2022-01-18,0.4560570071258906
2022-01-19,0.5592417061611373
2022-01-20,0.302600472813239
2022-01-21,0.5377358490566038
2022-01-24,0.5424528301886794
2022-01-25,0.4271031509270412
2022-01-26,0.6066350710900474
2022-01-27,0.4165910389566738
2022-01-28,0.38297872340425543
2022-02-07,0.33569739952718675
2022-02-08,0.40661938534278985
2022-02-09,0.40661938534278985
2022-02-10,0.302600472813239
2022-02-11,0.28638497652582173
2022-02-14,0.23943661971830987
2022-02-15,0.2863849765258215
2022-02-16,0.34741784037558676
2022-02-17,0.2863849765258216
2022-02-18,0.29976580796252933
2022-02-21,0.252336448598131
2022-02-22,0.2570093457943926
2022-02-23,0.3457943925233645
2022-02-24,0.3317757009345794
2022-02-25,0.37470725995316145
2022-02-28,0.3313944622355838
2022-03-01,0.27505827505827496
2022-03-02,0.3123543123543124
2022-03-03,0.30303030303030304
2022-03-04,0.34965034965034947
2022-03-07,0.2983682983682982
2022-03-08,0.32167832167832167
2022-03-09,0.3776223776223776
2022-03-10,0.38694638694638694
2022-03-11,0.2890442890442891
2022-03-14,0.3177570093457946
2022-03-15,0.25116279069767433
2022-03-16,0.3441860465116279
2022-03-17,0.30188679245283023
2022-03-18,0.2997658079625292
2022-03-21,0.31381733021077285
2022-03-22,0.3661971830985916
2022-03-23,0.372960372960373
2022-03-24,0.35813953488372097
2022-03-25,0.31090487238979125
2022-03-28,0.39907192575406036
2022-03-29,0.3441860465116279
2022-03-30,0.32946635730858476
2022-03-31,0.25522041763341075
2022-04-01,0.3240740740740742
2022-04-06,0.33333333333333337
2022-04-07,0.2843822843822844
2022-04-08,0.3607048156701737
2022-04-11,0.33762081943375244
2022-04-12,0.32946635730858476
2022-04-13,0.36829836829836815
2022-04-14,0.3395348837209301
2022-04-15,0.2784222737819026
2022-04-18,0.323764006500727
2022-04-19,0.37922333418869225
2022-04-20,0.32794457274826794
2022-04-21,0.37788018433179726
2022-04-22,0.41013824884792627
2022-04-25,0.43255813953488376
2022-04-26,1.0585480093676816
2022-04-27,0.9748777900756319
2022-04-28,0.47169811320754723
2022-04-29,0.516940423917168
2022-05-05,0.4890226053016752
2022-05-06,0.4360189573459715
2022-05-09,0.38264383591486417
2022-05-10,0.4153976864257237
2022-05-11,0.3364485981308411
2022-05-12,0.22843822843822828
2022-05-13,0.2691415313225059
2022-05-16,0.23201856148491887
2022-05-17,0.27972027972027974
2022-05-18,0.2651162790697674
2022-05-19,0.24186046511627907
2022-05-20,0.21759259259259267
2022-05-23,0.22685185185185186
2022-05-24,0.2870370370370371
2022-05-25,0.26728110599078336
2022-05-26,0.31336405529953915
2022-05-27,0.3410138248847926
2022-05-30,0.19354838709677408
2022-05-31,0.2222222222222222
2022-06-01,0.27314814814814814
2022-06-02,0.23502304147465428
2022-06-06,0.32718894009216587
2022-06-07,0.22580645161290322
2022-06-08,0.24311926605504577
2022-06-09,0.29782923603384215
2022-06-10,0.21917808219178098
2022-06-13,0.2648401826484019
2022-06-14,0.2242562929061785
2022-06-15,0.2196796338672769
2022-06-16,0.2511415525114156
2022-06-17,0.22831050228310512
2022-06-20,0.19178082191780832
2022-06-21,0.23744292237442932
2022-06-22,0.2824601366742598
2022-06-23,0.18678815489749429
2022-06-24,0.22374429223744302
2022-06-27,0.16091954022988508
2022-06-28,0.22528735632183908
2022-06-29,0.21149425287356322
2022-06-30,0.23448275862068962
2022-07-01,0.16513761467889895
2022-07-04,0.2013729977116706
2022-07-05,0.2379862700228833
2022-07-06,0.2448979591836734
2022-07-07,0.16326530612244883
2022-07-08,0.1909090909090909
2022-07-11,0.18678815489749429
2022-07-12,0.15454545454545454
2022-07-13,0.21315192743764155
2022-07-14,0.1950113378684806
2022-07-15,0.21412300683371302
2022-07-18,0.2824601366742597
2022-07-19,0.21867881548974963
2022-07-20,0.2500000000000002
2022-07-21,0.20454545454545453
2022-07-22,0.2895927601809952
2022-07-25,0.22573363431151272
2022-07-26,0.3656884875846501
2022-07-27,0.23024830699774262
2022-07-28,0.3069977426636571
2022-07-29,0.217687074829932
2022-08-01,0.21670428893905214
2022-08-02,0.2392776523702032
2022-08-03,0.2934537246049662
2022-08-04,0.18918918918918903
2022-08-05,0.18018018018018003
2022-08-08,0.19369369369369355
2022-08-09,0.23873873873873863
2022-08-10,0.23423423423423415
2022-08-11,0.19819819819819803
2022-08-12,0.21218961625282165
2022-08-15,0.18876404494381993
2022-08-16,0.2067415730337076
2022-08-17,0.1936936936936936
2022-08-18,0.23370786516853914
2022-08-19,0.2651685393258425
2022-08-22,0.2376681614349776
2022-08-23,0.23766816143497776
2022-08-24,0.2421524663677132
2022-08-25,0.2416107382550336
2022-08-26,0.24161073825503376
2022-08-29,0.3400447427293067
2022-08-30,0.24608501118568232
2022-08-31,0.23608017817371943
2022-09-01,0.427616926503341
2022-09-02,0.29464285714285743
2022-09-05,0.2589285714285714
2022-09-06,0.27678571428571425
2022-09-07,0.19196428571428575
2022-09-08,0.25922818791946306
2022-09-09,0.3207126948775056
2022-09-13,0.27555555555555544
2022-09-14,0.23555555555555546
2022-09-15,0.2749445676274944
2022-09-16,0.2572062084257205
2022-09-19,0.26222222222222213
2022-09-20,0.31999999999999995
2022-09-21,0.23555555555555546
2022-09-22,0.27494456762749436
2022-09-23,0.28824833702882485
2022-09-26,0.2610619469026549
2022-09-27,0.4513274336283186
2022-09-28,0.319290465631929
2022-09-29,0.27970436067997034
2022-09-30,0.28761061946902655
2022-10-10,0.26548672566371684
2022-10-11,0.3155555555555555
2022-10-12,0.3288888888888888
2022-10-13,0.33333333333333326
2022-10-14,0.35189309576837413
2022-10-17,0.334075723830735
2022-10-18,0.5089285714285715
2022-10-19,0.3652561247216035
2022-10-20,0.31485587583148555
2022-10-21,0.270509977827051
2022-10-24,0.2838137472283814
2022-10-25,0.25277161862527714
2022-10-26,0.3370288248337028
2022-10-27,0.27616926503340755
2022-10-28,0.31485587583148544
2022-10-31,0.3547671840354767
2022-11-01,0.45879732739420936
2022-11-02,0.3292947290274685
2022-11-03,0.5377777777777777
2022-11-04,0.26490066225165565
2022-11-07,0.2251655629139073
2022-11-08,0.25165562913907286
2022-11-09,0.24175824175824173
2022-11-10,0.23296703296703317
2022-11-11,0.31277533039647565
2022-11-14,0.304635761589404
2022-11-15,0.3182519681962922
2022-11-16,0.29203539823008856
2022-11-17,0.2857142857142857
2022-11-18,0.2021978021978022
2022-11-21,0.3039647577092509
2022-11-22,0.29074889867841414
2022-11-23,0.27753303964757714
2022-11-24,0.27753303964757714
2022-11-25,0.2989010989010991
2022-11-28,0.2938596491228071
2022-11-29,0.2763157894736842
2022-11-30,0.3026315789473685
2022-12-01,0.24122807017543868
2022-12-02,0.5701754385964912
2022-12-05,0.25026990553306344
2022-12-06,0.37280701754385975
2022-12-07,0.296943231441048
2022-12-08,0.2314410480349345
2022-12-09,0.22757111597374177
2022-12-12,0.27510917030567683
2022-12-13,0.3231441048034934
2022-12-14,0.3013100436681223
2022-12-15,0.2100656455142232
2022-12-16,0.30434782608695643
2022-12-19,0.22608695652173913
2022-12-20,0.3
2022-12-21,0.21739130434782597
2022-12-22,0.25217391304347814
2022-12-23,0.28260869565217395
2022-12-26,0.27826086956521756
2022-12-27,0.47930283224400844
2022-12-28,0.21739130434782594
2022-12-29,0.2776572668112798
2022-12-30,0.23427331887201736
2023-01-03,0.2559652928416486
2023-01-04,0.3904555314533621
2023-01-05,0.30834669433179274
2023-01-06,0.2472885032537961
2023-01-09,0.3593073593073594
2023-01-10,0.2767757800155208
2023-01-11,0.36717062634989195
2023-01-12,0.24137931034482776
2023-01-13,0.27586206896551735
2023-01-16,0.2634989200863931
2023-01-17,0.3110151187904968
2023-01-18,0.27586206896551735
2023-01-19,0.3922413793103448
2023-01-20,0.3017241379310345
2023-01-30,0.34877641824249167
2023-01-31,0.5900537634408602
2023-02-01,0.7300215982721381
2023-02-02,0.3196544276457882
2023-02-03,0.34913793103448276
2023-02-06,0.3397849462365591
2023-02-07,0.2967741935483871
2023-02-08,0.356989247311828
2023-02-09,0.2569593147751605
2023-02-10,0.2997858672376873
2023-02-13,0.278372591006424
2023-02-14,0.3854389721627408
2023-02-15,0.346153846153846
2023-02-16,0.27777777777777773
2023-02-17,0.3496801705756931
2023-02-20,0.2857142857142859
2023-02-21,0.29059829059829057
2023-02-22,0.3148936170212767
2023-02-23,0.3106382978723403
2023-02-24,0.2985074626865672
2023-02-27,0.29787234042553185
2023-02-28,0.32340425531914896
2023-03-01,0.27659574468085113
2023-03-02,0.25531914893617014
2023-03-03,0.28510638297872337
2023-03-06,0.22957943714143747
2023-03-07,0.2887473460721869
2023-03-08,0.3142250530785563
2023-03-09,0.32271762208067944
2023-03-10,0.35244161358811044
2023-03-13,0.2845010615711253
2023-03-14,0.3524416135881105
2023-03-15,0.3389830508474576
2023-03-16,0.4110169491525424
2023-03-17,0.30932203389830504
2023-03-20,0.2584745762711864
2023-03-21,0.3694267515923567
2023-03-22,0.45859872611464975
2023-03-23,0.326963906581741
2023-03-24,0.2796610169491525
2023-03-27,0.4491525423728814
2023-03-28,0.3093220338983051
2023-03-29,0.4533898305084746
2023-03-30,0.4778012684989429
2023-03-31,0.33826638477801274
2023-04-03,0.295983086680761
2023-04-04,0.27118644067796605
2023-04-06,0.5116279069767441
2023-04-07,0.37209302325581384
2023-04-10,0.34745762711864403
2023-04-11,0.4152542372881356
2023-04-12,0.24152542372881358
2023-04-13,0.31355932203389836
2023-04-14,0.33898305084745767
2023-04-17,0.24524312896405911
2023-04-18,0.3594080338266384
2023-04-19,0.3628691983122364
2023-04-20,0.23628691983122385
2023-04-21,0.34672304439746304
2023-04-24,0.3636363636363636
2023-04-25,0.38950800874332603
2023-04-26,0.680245742422189
2023-04-27,0.5287846481876335
2023-04-28,0.44349680170575717
2023-05-04,0.45628997867803833
2023-05-05,0.4568965517241379
2023-05-08,0.2997858672376873
2023-05-09,0.23126338329764445
2023-05-10,0.30769230769230754
2023-05-11,0.2777777777777778
2023-05-12,0.20960303080217413
2023-05-15,0.2686567164179105
2023-05-16,0.2174840085287849
2023-05-17,0.2136752136752137
2023-05-18,0.28632478632478625
2023-05-19,0.26923076923076916
2023-05-22,0.221276595744681
2023-05-23,0.20851063829787225
2023-05-24,0.19532908704883228
2023-05-25,0.19108280254777069
2023-05-26,0.21321961620469104
2023-05-29,0.2302771855010663
2023-05-30,0.208955223880597
2023-05-31,0.19189765458422176
2023-06-01,0.22174840085287859
2023-06-02,0.19616204690831568
2023-06-05,0.2473347547974416
2023-06-06,0.19616204690831582
2023-06-07,0.1833688699360341
2023-06-08,0.2345415778251599
2023-06-09,0.22553191489361696
2023-06-12,0.21702127659574483
2023-06-13,0.24358974358974358
2023-06-14,0.21702127659574483
2023-06-15,0.19574468085106383
2023-06-16,0.18273478791164122
2023-06-19,0.2550390748520577
2023-06-20,0.17847946876270504
2023-06-21,0.17834394904458603
2023-06-26,0.1868365180467092
2023-06-27,0.174468085106383
2023-06-28,0.2170212765957447
2023-06-29,0.1822033898305085
2023-06-30,0.19915254237288132
2023-07-03,0.18259023354564757
2023-07-04,0.14437367303609344
2023-07-05,0.16985138004246286
2023-07-06,0.21940928270042206
2023-07-07,0.11392405063291153
2023-07-10,0.16455696202531658
2023-07-11,0.1729957805907173
2023-07-12,0.13924050632911403
2023-07-13,0.16877637130801698
2023-07-14,0.13502109704641374
2023-07-17,0.13107822410147993
2023-07-18,0.20675105485232093
2023-07-19,0.1470588235294117
2023-07-20,0.07983193277310924
2023-07-21,0.12605042016806728
2023-07-24,0.13894736842105251
2023-07-25,0.1852631578947367
2023-07-26,0.2947368421052632
2023-07-27,0.29052631578947374
2023-07-28,0.24789915966386555
2023-07-31,0.2857142857142856
2023-08-01,0.270042194092827
2023-08-02,0.1974789915966386
2023-08-03,0.1761006289308174
2023-08-04,0.1677148846960168
2023-08-07,0.1924686192468622
2023-08-08,0.1966527196652722
2023-08-09,0.1719077568134172
2023-08-10,0.1631799163179919
2023-08-11,0.200836820083682
2023-08-14,0.15481171548117154
2023-08-15,0.18828451882845187
2023-08-16,0.19636446222517273
2023-08-17,0.1544885177453027
