Date,rank_ic
2020-01-03,0.02808386338990471
2020-01-06,-0.05405963756040437
2020-01-07,-0.06908472412573313
2020-01-08,0.15515419865896926
2020-01-09,-0.1385387204147315
2020-01-10,0.15969033615141323
2020-01-13,-0.20956215694641325
2020-01-14,0.1646956404155919
2020-01-15,-0.042830289018889425
2020-01-16,-0.060034227204449835
2020-01-17,0.12686627035272108
2020-01-20,-0.040513758530553494
2020-01-21,0.21355084330682306
2020-01-22,-0.20241828511707294
2020-01-23,0.28859784413980727
2020-02-03,0.08725362637987097
2020-02-04,-0.3897633457935066
2020-02-05,-0.21106654482422327
2020-02-06,-0.18924578650935953
2020-02-07,-0.04976903428022835
2020-02-10,0.06031485601798626
2020-02-11,0.20953659929692725
2020-02-12,-0.2503996453350953
2020-02-13,0.12957027292129886
2020-02-14,0.17907651869276034
2020-02-17,-0.11707662235519366
2020-02-18,-0.22830937621893513
2020-02-19,0.3541665625257532
2020-02-20,0.1610920633323475
2020-02-21,-0.09547676121254522
2020-02-24,-0.30346991575892074
2020-02-25,-0.16872718983848517
2020-02-26,0.5334346447917221
2020-02-27,0.10577188089146751
2020-02-28,0.2789505268943447
2020-03-02,-0.00470538807805628
2020-03-03,-0.0947881348192841
2020-03-04,0.333706019151129
2020-03-05,0.20464602955501499
2020-03-06,0.06740961479712958
2020-03-09,0.3734932485232994
2020-03-10,-0.35649470081126167
2020-03-11,0.33961731437473314
2020-03-12,0.09171416807972578
2020-03-13,0.012896615675691376
2020-03-16,0.5045426969480247
2020-03-17,-0.12182763576666145
2020-03-18,0.12226031307184332
2020-03-19,-0.34009263066710477
2020-03-20,0.21053006305207672
2020-03-23,0.4777908541769544
2020-03-24,-0.06162751566147603
2020-03-25,-0.19143164716594702
2020-03-26,0.23953096288259285
2020-03-27,0.34382400000627966
2020-03-30,0.3387916692528462
2020-03-31,0.2019459480749887
2020-04-01,-0.10355884616225187
2020-04-02,-0.4617726738427491
2020-04-03,0.19553370266758024
2020-04-07,-0.3662199731833032
2020-04-08,0.04713521148380986
2020-04-09,-0.113954836051678
2020-04-10,0.43219234827548725
2020-04-13,0.26054446814674753
2020-04-14,-0.32406004988283993
2020-04-15,0.06693714982409885
2020-04-16,-0.05381552568462032
2020-04-17,0.08891140424402581
2020-04-20,-0.1930668367715696
2020-04-21,-0.013864521741457757
2020-04-22,-0.04811886550780147
2020-04-23,0.24473927142817387
2020-04-24,0.30280945505478307
2020-04-27,0.17751954635017098
2020-04-28,0.1707524695034188
2020-04-29,0.1697746575937803
2020-04-30,-0.17209152065559005
2020-05-06,-0.3381172135498034
2020-05-07,0.041060374629850876
2020-05-08,-0.03509404744286665
2020-05-11,0.03235823438932186
2020-05-12,-0.04701332136546712
2020-05-13,-0.03826274994727295
2020-05-14,0.12747219523850703
2020-05-15,0.015735463646777925
2020-05-18,0.23470955543992925
2020-05-19,-0.16409279911593755
2020-05-20,0.15830941800023327
2020-05-21,0.2751008631729472
2020-05-22,0.17232708174693676
2020-05-25,0.15214405716427984
2020-05-26,-0.3850215998525687
2020-05-27,0.251438200078355
2020-05-28,0.2338591216984387
2020-05-29,-0.04201504386342848
2020-06-01,-0.39248060906190857
2020-06-02,0.10933337862778145
2020-06-03,-0.01229678034256798
2020-06-04,0.10436660213182243
2020-06-05,0.03647936801561665
2020-06-08,0.13963799126549392
2020-06-09,-0.012871392925882305
2020-06-10,-0.008783740458562374
2020-06-11,-0.012172844047513554
2020-06-12,0.05951013070944042
2020-06-15,0.09979806946959191
2020-06-16,-0.17160555494287405
2020-06-17,0.1178183260504846
2020-06-18,0.14134852114764374
2020-06-19,-0.018416302989332688
2020-06-22,-0.08688956445556832
2020-06-23,-0.07016231317730223
2020-06-24,0.16960572100921023
2020-06-29,-0.01006058019096032
2020-06-30,-0.15146620711457512
2020-07-01,0.17437075330547652
2020-07-02,0.2607415890988546
2020-07-03,0.24578606743239131
2020-07-06,0.19520735969769892
2020-07-07,-0.3821190473848087
2020-07-08,0.08986352480164393
2020-07-09,-0.12405507598852163
2020-07-10,-0.1365126043914285
2020-07-13,-0.029170270787292774
2020-07-14,0.199444481549094
2020-07-15,0.19038992392573817
2020-07-16,0.39518510595349365
2020-07-17,0.006862304304827558
2020-07-20,0.12955830165286414
2020-07-21,-0.05940213463027798
2020-07-22,-0.16666222533011354
2020-07-23,0.06451631005326804
2020-07-24,0.4946040895320659
2020-07-27,0.0030938719341724627
2020-07-28,-0.07810362515930776
2020-07-29,-0.40172815031258113
2020-07-30,0.22698527177956496
2020-07-31,-0.14825828416380865
2020-08-03,-0.20527640294921073
2020-08-04,0.21023446942857943
2020-08-05,-0.11225677507991355
2020-08-06,0.08305577929455084
2020-08-07,0.19979803588020423
2020-08-10,0.29673185337067376
2020-08-11,0.19041485284077905
2020-08-12,0.3213621820125138
2020-08-13,0.1841164329635716
2020-08-14,-0.07178621179605098
2020-08-17,-0.13922788203105424
2020-08-18,-0.0751174105916239
2020-08-19,0.3933379594797006
2020-08-20,0.1617749353304703
2020-08-21,0.03542869450895406
2020-08-24,-0.11265577412310998
2020-08-25,0.1264963898162967
2020-08-26,0.29209567443727164
2020-08-27,-0.07808501866016802
2020-08-28,-0.11830673214621457
2020-08-31,-0.07179777872853006
2020-09-01,-0.04187940312377574
2020-09-02,0.06269788745545485
2020-09-03,0.19849277183777447
2020-09-04,0.007046299743268713
2020-09-07,0.2147732993197713
2020-09-08,0.20641481203038872
2020-09-09,0.4169246877563251
2020-09-10,0.055705227908819675
2020-09-11,-0.3865520284333413
2020-09-14,-0.3175980450744226
2020-09-15,-0.09603981920599931
2020-09-16,0.2304832946739219
2020-09-17,-0.06787618570200207
2020-09-18,0.1417863584769706
2020-09-21,0.06925630778430879
2020-09-22,0.17492990830396474
2020-09-23,-0.2395630082204112
2020-09-24,0.29830818738418696
2020-09-25,0.08085208513630213
2020-09-28,0.2484939725668402
2020-09-29,-0.17371857767377125
2020-09-30,-0.011764581885022728
2020-10-09,-0.3680929170398939
2020-10-12,-0.35854363471784656
2020-10-13,-0.22830131781200996
2020-10-14,0.058140338112367726
2020-10-15,0.2247603149582837
2020-10-16,0.030162443633583953
2020-10-19,0.11660406578756038
2020-10-20,-0.24235312902440306
2020-10-21,0.3060547076163255
2020-10-22,0.044279334438711064
2020-10-23,0.3029208775396578
2020-10-26,-0.2180565021988423
2020-10-27,-0.062382710903905
2020-10-28,-0.016951624199839425
2020-10-29,0.06473708626385634
2020-10-30,0.2139370591240399
2020-11-02,-0.17567327591790352
2020-11-03,-0.05303785609340267
2020-11-04,0.08404891854050459
2020-11-05,-0.11198326179116522
2020-11-06,0.41441445839148555
2020-11-09,-0.20081746792513394
2020-11-10,0.222786329996455
2020-11-11,0.4325380324496518
2020-11-12,0.09136193955221962
2020-11-13,-0.0707447396875656
2020-11-16,0.331554837679463
2020-11-17,0.2998547523131348
2020-11-18,0.04279781534100054
2020-11-19,-0.13631648208019156
2020-11-20,0.03154527832984645
2020-11-23,0.21995209089141632
2020-11-24,0.02210614116004711
2020-11-25,0.20240005892811966
2020-11-26,0.18616841291484187
2020-11-27,0.2175581396056862
2020-11-30,0.08229711073722118
2020-12-01,-0.14366607033337686
2020-12-02,0.13710495119933114
2020-12-03,0.14883499506930745
2020-12-04,-0.08417185372367092
2020-12-07,-0.004108955947753412
2020-12-08,-0.08793333862093854
2020-12-09,0.1419842435060136
2020-12-10,0.006398459510899287
2020-12-11,0.0768916115477557
2020-12-14,-0.13469315751054603
2020-12-15,0.013879375515044317
2020-12-16,0.15122669462903815
2020-12-17,-0.17023758953150597
2020-12-18,0.09796325957413385
2020-12-21,-0.1614310923260972
2020-12-22,0.251266139146109
2020-12-23,-0.10765009264585507
2020-12-24,0.15489232095050595
2020-12-25,-0.017351274630754414
2020-12-28,0.14587662547742083
2020-12-29,0.10513696700515038
2020-12-30,-0.04125657903578775
2020-12-31,-0.1281725996674678
2021-01-04,-0.23197128545271029
2021-01-05,0.12547715751794505
2021-01-06,0.318095395462962
2021-01-07,0.2366438683486423
2021-01-08,0.09221327065753954
2021-01-11,0.22441430206882787
2021-01-12,0.05680261194299293
2021-01-13,0.2985092157195731
2021-01-14,0.06958073344570526
2021-01-15,-0.3156933844991505
2021-01-18,-0.21758488387654068
2021-01-19,0.0010812295573116846
2021-01-20,-0.13012521577638347
2021-01-21,-0.02729328330413375
2021-01-22,0.09599019209005932
2021-01-25,0.07574949059701166
2021-01-26,0.08540781825032377
2021-01-27,0.0683822276394948
2021-01-28,0.14594065245196505
2021-01-29,0.15340615851539305
2021-02-01,-0.01678837291456838
2021-02-02,-0.022079841460981076
2021-02-03,0.2660674322876607
2021-02-04,0.12326454072391126
2021-02-05,0.3174732619236564
2021-02-08,0.18153718806055574
2021-02-09,-0.2556028490184934
2021-02-10,0.07426535505583459
2021-02-18,-0.1977538948496959
2021-02-19,-0.09060561113876384
2021-02-22,0.0860669244085401
2021-02-23,0.1464474897688451
2021-02-24,-0.035776439879503234
2021-02-25,0.2766939000329327
2021-02-26,0.06756357722292633
2021-03-01,-0.2863334710580776
2021-03-02,0.17072727597086265
2021-03-03,0.0005726085312044064
2021-03-04,0.3689245537994581
2021-03-05,-0.007951555600105097
2021-03-08,0.2805015470118948
2021-03-09,0.3671865914128614
2021-03-10,-0.11460816458296529
2021-03-11,-0.22209237980887206
2021-03-12,0.20874715939866673
2021-03-15,0.2678820417442646
2021-03-16,0.049732702747563716
2021-03-17,-0.21976436053845763
2021-03-18,-0.04124795365145237
2021-03-19,0.17758146607790362
2021-03-22,-0.02972642864884229
2021-03-23,0.26099267194454706
2021-03-24,0.28402144873900403
2021-03-25,-0.028890168729724938
2021-03-26,-0.23630800134628263
2021-03-29,0.002189228991604422
2021-03-30,0.0328564431492767
2021-03-31,0.17355901777352248
2021-04-01,-0.05155678131519193
2021-04-02,-0.05463257028805734
2021-04-06,-0.1175851518872866
2021-04-07,-0.04861494592852917
2021-04-08,0.12258326201350844
2021-04-09,0.08786086074054782
2021-04-12,0.20700533088139203
2021-04-13,0.065319155238246
2021-04-14,-0.07616590439202778
2021-04-15,0.211921425897753
2021-04-16,0.02845018006184141
2021-04-19,-0.11197680901623829
2021-04-20,0.04094976177287247
2021-04-21,0.1205658530429571
2021-04-22,-0.032280480449163054
2021-04-23,0.06098714317824559
2021-04-26,0.09011328946022971
2021-04-27,0.06176748836869063
