factor_name,dimension,role,rank_ic_mean,icir,hl_sharpe,hl_annu_ret,hl_avg_turnover,universe_ic_min,universe_ic_max,monotonicity_score,ic_positive_ratio
max_daily_return_20d,,,0.05860139809772752,5.125290735256825,1.3430581203123946,0.3481866354520053,0.4075701848536104,0.045030175387112854,0.05860139809772752,0.7,0.6515151515151515
cn_new_high_breakout_252d,,,-0.01784483315744495,-1.5853997218054285,1.5839457791277223,0.3516981969812023,0.4473823460149956,0.00698521623778605,0.025173504395391896,0.1,0.4375
overreaction_shock_5d,,,0.044368003508035436,3.888702057649164,2.233119442575362,0.57320223312162,1.8354871475213541,0.021505242665199764,0.044368003508035436,0.6,0.6174242424242424
winner_crowding_exhaustion_20d,,,0.05428799877044837,4.861699859090775,2.9138271947826846,0.7451766863625892,1.3429180037428947,0.015360704235920196,0.05428799877044837,0.8,0.634469696969697
cn_attention_shock_5d,,,-0.0028306876286558155,-0.40186986738624736,1.7706722088669873,0.240212344378244,1.6869865173808078,0.0028306876286558155,0.01108423986998872,0.6,0.4772727272727273
cn_chase_behavior_20d,,,-0.03131671287742311,-4.9906764925304365,1.0496234229094812,0.16973620325728656,0.9055847953380411,0.01796935504071797,0.03131671287742311,0.4,0.3522727272727273
d4_turnover_shock_reversal_5d,,,0.04565928424086437,4.044107475667149,2.2948076602712457,0.5840935702305164,1.8937423729760812,0.021982590828520877,0.04565928424086437,0.7,0.6212121212121212
d4_consecutive_gain_exhaustion_20d,,,0.05375571869677816,4.673575345849793,3.028266825704415,0.751101480081859,0.9733346547179899,0.01499348723651568,0.05375571869677816,0.8,0.6287878787878788
