index,mean_daily_return
1,-0.002011286468452478
2,0.0005001242412741128
3,0.0009569493876012882
4,0.0011986892197285977
5,0.0012694483075927044
6,0.0013296545583859022
7,0.0013313171302321218
8,0.001239731801774242
9,0.001264066969935635
10,0.0009694202769978762
H-L,0.0029807067454503565
