,cum_hl
2024-05-24,0.3218015967171157
2024-05-27,0.3342366064832887
2024-05-28,0.3280141380474532
2024-05-29,0.3328154991042085
2024-05-30,0.35378930534569497
2024-05-31,0.36971692248905236
2024-06-03,0.36811550511108637
2024-06-04,0.355483179318724
2024-06-05,0.35789025805216945
2024-06-06,0.3253132359346916
2024-06-07,0.36167410516769755
2024-06-11,0.3587806703512928
2024-06-12,0.3699672242010517
2024-06-13,0.3580424382049773
2024-06-14,0.36021654099124717
2024-06-17,0.3389049329042806
2024-06-18,0.3443646075912478
2024-06-19,0.3481130474207553
2024-06-20,0.3369932438033058
2024-06-21,0.3436568085396578
2024-06-24,0.3339562233906294
2024-06-25,0.35195641866581806
2024-06-26,0.36198239314114694
2024-06-27,0.3606029154572137
2024-06-28,0.3508325594857856
2024-07-01,0.36053167795679486
2024-07-02,0.36500420170289405
2024-07-03,0.37576435216990045
2024-07-04,0.37104126610395993
2024-07-05,0.381064747701677
2024-07-08,0.37211266377952923
2024-07-09,0.3570635935661303
2024-07-10,0.3583606558046477
2024-07-11,0.37406006462640556
2024-07-12,0.3820054338447535
2024-07-15,0.3815210163632498
2024-07-16,0.3783773708455252
2024-07-17,0.39162319108232935
2024-07-18,0.3903000033954346
2024-07-19,0.41564418758579463
2024-07-22,0.42185902134992814
2024-07-23,0.4076010070764242
2024-07-24,0.4026466840915975
2024-07-25,0.40935369290085716
2024-07-26,0.42084483188590316
2024-07-29,0.4130426610451597
2024-07-30,0.41366753077901364
2024-07-31,0.43817844174389275
2024-08-01,0.4265247363725169
2024-08-02,0.43514169632959915
2024-08-05,0.44696035551353874
2024-08-06,0.44679897665182616
2024-08-07,0.459488608311298
2024-08-08,0.4666415308781555
2024-08-09,0.4840485116412886
2024-08-12,0.4889837524449974
2024-08-13,0.4985467197192335
2024-08-14,0.49617549532327704
2024-08-15,0.495421806026374
2024-08-16,0.4950687230664694
2024-08-19,0.5017990130283015
2024-08-20,0.4980387185426157
