horizon_days,rank_ic,abs_rank_ic
1,0.02625675945122612,0.02625675945122612
5,0.030914308649080142,0.030914308649080142
10,0.028822490598906063,0.028822490598906063
20,0.031131132173462195,0.031131132173462195
