index,mean_daily_return
1,-0.0007882365923460187
2,0.0009674522090231903
3,0.0010998947567573047
4,0.0011658969534400951
5,0.0012174143367453603
6,0.001112239511183856
7,0.0010651768331707888
8,0.0010938387212569957
9,0.0009066131395223907
10,0.00017261278516695637
H-L,0.000960849377512976
