factor_name,universe,rank_ic_mean,abs_rank_ic_mean,icir,ic_positive_ratio,hl_sharpe,hl_annu_ret,hl_mdd,hl_avg_turnover,implied_annu_fee,direction
FlowDensity20,CSI300,-0.02453274620681163,0.02453274620681163,-2.2216776028711878,0.4378947368421053,0.0744853826309373,0.01601866871323075,-0.33978228808175226,0.4270018968537693,0.08006285566008176,-1
FlowDensity20,CSI500,-0.004100408873929236,0.004100408873929236,-0.5580053507380371,0.47578947368421054,1.1036927142214914,0.16159506948365754,-0.17943996535491424,0.555998899060686,0.10424979357387863,1
FlowDensity20,CSI1000,0.008852169845862276,0.008852169845862276,1.5328594717578556,0.5547368421052632,2.1329118656193056,0.2343708076773848,-0.0610234666800455,0.5917400151807787,0.110951252846396,1
FlowDensity20,ALL,0.025013255008858662,0.025013255008858662,4.882165048735588,0.6294736842105263,4.279251181539002,0.37001231256465106,-0.0967530704143547,0.5376633145332291,0.10081187147498046,1
