index,mean_daily_return
1,-0.0006740491683568367
2,6.072602181234843e-05
3,0.0002962856138521161
4,0.0004063698714364611
5,0.0005352946417775009
6,0.0006751154894438105
7,0.0007902341395451334
8,0.0009172051317395617
9,0.0010409253462123449
10,0.0008060000819017691
H-L,0.0014800492502586042
