Date,cum_hl
2020-01-03,-0.0027652369432322045
2020-01-06,-0.010364888556335121
2020-01-07,-0.0032045556062351
2020-01-08,-0.0062638141328036825
2020-01-09,0.011321126935677503
2020-01-10,0.018120961175359527
2020-01-13,0.013189944788287753
2020-01-14,0.018948175300361112
2020-01-15,0.015389786801982826
2020-01-16,0.01903160119231838
2020-01-17,0.01612789185506518
2020-01-20,0.012807506466378136
2020-01-21,0.0005718451498739861
2020-01-22,0.013584316213812396
2020-01-23,-0.005957433520478785
2020-02-03,-0.01793371720033647
2020-02-04,0.0007420835533207826
2020-02-05,0.006387568933269465
2020-02-06,0.004917289999461276
2020-02-07,0.007635588029338185
2020-02-10,0.04259504010795288
2020-02-11,0.062323278114595274
2020-02-12,0.061757386185657744
2020-02-13,0.052856159488574264
2020-02-14,0.05394512571521929
2020-02-17,0.05222083510296906
2020-02-18,0.05813823660394345
2020-02-19,0.05347171476003117
2020-02-20,0.05026811506172643
2020-02-21,0.054194233593570194
2020-02-24,0.049913287807813664
2020-02-25,0.041779313325348164
2020-02-26,0.0711296890637195
2020-02-27,0.07879242397606749
2020-02-28,0.08357572659073646
2020-03-02,0.06754194839138428
2020-03-03,0.07866158413953275
2020-03-04,0.07536111888155475
2020-03-05,0.08776150306616946
2020-03-06,0.10461585835306283
2020-03-09,0.0788852067731476
2020-03-10,0.0895690216146291
2020-03-11,0.08620516036820422
2020-03-12,0.08876310938149101
2020-03-13,0.08836435777591009
2020-03-16,0.08046756864864223
2020-03-17,0.08418131631624941
2020-03-18,0.08699933595099574
2020-03-19,0.10187888807890728
2020-03-20,0.09760513099271492
2020-03-23,0.09972031982243981
2020-03-24,0.10556589154928814
2020-03-25,0.1076118131914794
2020-03-26,0.10711450093355016
2020-03-27,0.12070372334702634
2020-03-30,0.11773352995106023
2020-03-31,0.12128295209475547
2020-04-01,0.13762750362522688
2020-04-02,0.1456149628811359
2020-04-03,0.15233270064868074
2020-04-07,0.14883549836767193
2020-04-08,0.1602280123192292
2020-04-09,0.16737272588585614
2020-04-10,0.17550292457722383
2020-04-13,0.18345608707770775
2020-04-14,0.19394065741323002
2020-04-15,0.189015911309973
2020-04-16,0.1900620296308924
2020-04-17,0.204917226745993
2020-04-20,0.19873601240675112
2020-04-21,0.1975112398070606
2020-04-22,0.20783778056267876
2020-04-23,0.2073223926808582
2020-04-24,0.21427062651361675
2020-04-27,0.2258880986167884
2020-04-28,0.23028722768778892
2020-04-29,0.23403314131743502
2020-04-30,0.24999340304605908
2020-05-06,0.23735706693366215
2020-05-07,0.2462502335027033
2020-05-08,0.25043211435235213
2020-05-11,0.25175813677081565
2020-05-12,0.25109132968042175
2020-05-13,0.2584349591979563
2020-05-14,0.2611829261794226
2020-05-15,0.2634117163167872
2020-05-18,0.269628855262639
2020-05-19,0.26726840791850803
2020-05-20,0.2737429987500547
2020-05-21,0.2814591231827036
2020-05-22,0.2876857704222758
2020-05-25,0.29823965654103723
2020-05-26,0.30213097273708506
2020-05-27,0.2950103610249934
2020-05-28,0.30188346805126925
2020-05-29,0.3075583506552033
2020-06-01,0.3166690200321677
2020-06-02,0.315239679814818
2020-06-03,0.3182703744027673
2020-06-04,0.32056372638908814
2020-06-05,0.33109576606037777
2020-06-08,0.34103912027164063
2020-06-09,0.3445359923388043
2020-06-10,0.3477272699899197
2020-06-11,0.3467339050839653
2020-06-12,0.3468811932833206
2020-06-15,0.33576974976054563
2020-06-16,0.3418632170356251
2020-06-17,0.34037257673250976
2020-06-18,0.35408367778911887
2020-06-19,0.36437327739265013
2020-06-22,0.3661656903794943
2020-06-23,0.36132076132445573
2020-06-24,0.3570854813333709
2020-06-29,0.3539742563877452
2020-06-30,0.35354906841756045
2020-07-01,0.35774583772006385
2020-07-02,0.36285720612087546
2020-07-03,0.3498514253725921
2020-07-06,0.3299392147914021
2020-07-07,0.35304953584100873
2020-07-08,0.34089648093608743
2020-07-09,0.35501633181271053
2020-07-10,0.37139760767235996
2020-07-13,0.3744688139462069
2020-07-14,0.3688186996004952
2020-07-15,0.3893031396511851
2020-07-16,0.3852592096992608
2020-07-17,0.3863647875907948
2020-07-20,0.38663124161920065
2020-07-21,0.3923810538318793
2020-07-22,0.3937060876005353
2020-07-23,0.38662065706780785
2020-07-24,0.38062686742506785
2020-07-27,0.38315506132398314
2020-07-28,0.3926370244658474
2020-07-29,0.3996045501342494
2020-07-30,0.3895656040468438
2020-07-31,0.38845605636263647
2020-08-03,0.394018873789188
2020-08-04,0.4011738376894393
2020-08-05,0.3975933109172017
2020-08-06,0.40243428025526684
2020-08-07,0.39919507393487
2020-08-10,0.4105093076655519
2020-08-11,0.4100883684398333
2020-08-12,0.3983866506691097
2020-08-13,0.40285071280616275
2020-08-14,0.41645510850547485
2020-08-17,0.4238953059728336
2020-08-18,0.4283982040084584
2020-08-19,0.4173047125840584
2020-08-20,0.4219762248442854
2020-08-21,0.4241865102842712
2020-08-24,0.42376259366157765
2020-08-25,0.3917949910879384
2020-08-26,0.3894105720640778
2020-08-27,0.3845389615947257
2020-08-28,0.40244090314209346
2020-08-31,0.39984713238442565
2020-09-01,0.38724702777411907
2020-09-02,0.37564501208740686
2020-09-03,0.3754161856752281
2020-09-04,0.37171802542370125
2020-09-07,0.34117005532020334
2020-09-08,0.3365267914934508
2020-09-09,0.3461672387739332
2020-09-10,0.41073397041367
2020-09-11,0.4217423885062891
2020-09-14,0.40529484819538747
2020-09-15,0.41495569702461355
2020-09-16,0.4179966125680639
2020-09-17,0.4254322856382584
2020-09-18,0.4314733580471085
2020-09-21,0.43060396103650744
2020-09-22,0.4291792391392871
2020-09-23,0.44000722547688
2020-09-24,0.43386912721938015
2020-09-25,0.43777690335642155
2020-09-28,0.44388601456224863
2020-09-29,0.45029863101717776
2020-09-30,0.4484473564766802
2020-10-09,0.44968746011590294
2020-10-12,0.4607022364484471
2020-10-13,0.4636513838881597
2020-10-14,0.4628731764760025
2020-10-15,0.4674976961978175
2020-10-16,0.47151574709251676
2020-10-19,0.4728901130874603
2020-10-20,0.4843405033449682
2020-10-21,0.4785982162034661
2020-10-22,0.48216655798436714
2020-10-23,0.48432416575878584
2020-10-26,0.47534181992693014
2020-10-27,0.4821485160542373
2020-10-28,0.476852729683401
2020-10-29,0.48223460893651254
2020-10-30,0.4803884363097365
2020-11-02,0.48826311638243963
2020-11-03,0.4858712870170838
2020-11-04,0.48432262715804847
2020-11-05,0.48966303473250494
2020-11-06,0.4821615002657773
2020-11-09,0.4755683764801711
2020-11-10,0.47586563640123986
2020-11-11,0.47239661827160473
2020-11-12,0.469853487884805
2020-11-13,0.48101395592221674
2020-11-16,0.46380923321114986
2020-11-17,0.45949763430191004
2020-11-18,0.4658388712870332
2020-11-19,0.4777137983900034
2020-11-20,0.4775821843757941
2020-11-23,0.46863706465531807
2020-11-24,0.47032058877390315
2020-11-25,0.4771238912707958
2020-11-26,0.4779005339093584
2020-11-27,0.4824236659381213
2020-11-30,0.48295499054389834
2020-12-01,0.48408595953087896
2020-12-02,0.48794244004375914
2020-12-03,0.4969848251638976
2020-12-04,0.5034276944530058
2020-12-07,0.4994670723708518
2020-12-08,0.5048694044115377
2020-12-09,0.5065766227772602
2020-12-10,0.5132864913722532
2020-12-11,0.5127724467880441
2020-12-14,0.5162617947172609
2020-12-15,0.523478302555298
2020-12-16,0.5259398003202352
2020-12-17,0.5331308345255654
2020-12-18,0.5372281295141929
2020-12-21,0.533398713110723
2020-12-22,0.5277861749478593
2020-12-23,0.5274207080316994
2020-12-24,0.5282683312587131
2020-12-25,0.5307411981779832
2020-12-28,0.5217091294451757
2020-12-29,0.5196122087082216
2020-12-30,0.5191354122688276
