factor_name,universe,rank_ic_mean,abs_rank_ic_mean,icir,ic_positive_ratio,hl_sharpe,hl_annu_ret,hl_mdd,hl_avg_turnover,implied_annu_fee,direction
AlphaSKEW20,CSI300,0.010588064488213589,0.010588064488213589,1.3480644608628085,0.5447042640990372,0.11469160488656577,0.01796896039300455,-0.2172990560516232,0.715393074582922,0.1341362014842979,-1
AlphaSKEW20,CSI500,0.015602814120611043,0.015602814120611043,2.5372876312545105,0.5563961485557084,0.1827559425217504,0.023559601437805548,-0.28509599671279245,0.7253653343367106,0.13600600018813325,-1
AlphaSKEW20,CSI1000,0.01874425092692333,0.01874425092692333,3.263492025418355,0.5866574965612105,0.7392116667170584,0.08839038883574844,-0.1480440817350194,0.7165303124498572,0.13434943358434823,1
AlphaSKEW20,ALL,0.02472972151703521,0.02472972151703521,4.778335543119544,0.6348005502063274,1.4224044307662347,0.1684315340656026,-0.15056413342643601,0.7117965207692073,0.1334618476442264,1
