Date,ls
2020-09-08,-0.01163992906126959
2020-09-09,-0.001575542490905149
2020-09-10,0.009465607018112762
2020-09-11,0.006088303423968837
2020-09-14,0.01854079435018713
2020-09-15,0.0008880566444493239
2020-09-16,-0.005316719102166095
2020-09-17,0.007157999130351142
2020-09-18,-0.00227436151688383
2020-09-21,0.0012306998340756215
2020-09-22,0.0006993654899714093
2020-09-23,0.0039863623616277506
2020-09-24,-0.00297033512891064
2020-09-25,-0.0007894531090958373
2020-09-28,-0.0058382530380833905
2020-09-29,0.003255190214773644
2020-09-30,-0.0008469567405818524
2020-10-09,-0.0005445522549065926
2020-10-12,0.007563183124085077
2020-10-13,0.005287080507659412
2020-10-14,-0.00027902467262628464
2020-10-15,0.002364101616196772
2020-10-16,0.0025759700733141
2020-10-19,0.0021823715730332994
2020-10-20,0.0038739294106033325
2020-10-21,0.0006807832265862644
2020-10-22,0.003229381551427102
2020-10-23,0.0008159824007494768
2020-10-26,0.0072887422136635825
2020-10-27,0.0019097477498544314
2020-10-28,0.0009917933879191399
2020-10-29,0.0007096248712749199
2020-10-30,-0.004036528110485611
2020-11-02,0.0006701651704561836
2020-11-03,0.005734763032440089
2020-11-04,0.0020880804971341216
2020-11-05,-0.002030498886536055
2020-11-06,-0.0008065200200283035
2020-11-09,0.0024461214580348625
2020-11-10,0.0014233858583396798
2020-11-11,-0.0015877098772886789
2020-11-12,-0.0011577725145158295
2020-11-13,0.0007928534899941939
2020-11-16,-0.0030222601695111557
2020-11-17,8.237303506746993e-06
2020-11-18,-0.0014292462797272994
2020-11-19,0.00415912394581839
2020-11-20,-0.0029141366601068324
2020-11-23,-0.0024491163879146387
2020-11-24,0.0011904083239818021
2020-11-25,0.002365224589491316
2020-11-26,0.000965262085060579
2020-11-27,0.0032805062640621566
2020-11-30,0.0035548546361748035
2020-12-01,0.0017019630542054291
2020-12-02,0.004320747909868414
2020-12-03,0.003319436298141206
2020-12-04,0.0003137037502272063
2020-12-07,-0.0012957890449958763
2020-12-08,0.0006013000026546666
2020-12-09,4.163726693285838e-05
2020-12-10,-0.00030526006567538854
2020-12-11,-0.003973019018879861
2020-12-14,-0.00123299184589908
2020-12-15,0.004400829089100233
2020-12-16,0.002416709324089732
2020-12-17,0.0009166065743976427
2020-12-18,-0.001473128490580183
2020-12-21,-0.00037437122455103236
2020-12-22,0.0001602437782579208
2020-12-23,-0.004719634795352868
2020-12-24,-0.0010170840293842222
2020-12-25,-0.0009099011487324997
2020-12-28,-0.003742636179832212
2020-12-29,0.008071574910850697
2020-12-30,0.0034867535337694865
2020-12-31,0.0015870334348515522
2021-01-04,-0.00011030469465734237
2021-01-05,0.005290552483924756
2021-01-06,-0.0011616742506026286
2021-01-07,0.0033900997702157876
2021-01-08,0.007566240651015003
2021-01-11,-0.003340619770637609
2021-01-12,0.003350284772924072
2021-01-13,-0.0028152289343396607
2021-01-14,0.005152687875701445
2021-01-15,0.006468620278740147
2021-01-18,0.001260298736874721
2021-01-19,0.0032854515495114537
2021-01-20,0.0007237637582767532
2021-01-21,0.005355401124244423
2021-01-22,0.0033656011684819603
2021-01-25,0.0021728459651548654
2021-01-26,-0.001363271902668578
2021-01-27,-0.0016800992218508806
2021-01-28,0.0041849267191517575
2021-01-29,-0.0017618055753678558
2021-02-01,-0.00448094379129051
2021-02-02,0.002335194563058274
2021-02-03,0.004555272026138892
2021-02-04,-0.002592345645535118
2021-02-05,0.00731772687690553
2021-02-08,0.0029387854131697495
2021-02-09,-0.0014264710145281828
2021-02-10,0.005765124138089511
2021-02-18,0.005325837514979989
2021-02-19,0.0017014097586748114
2021-02-22,0.0022979105281112407
2021-02-23,-0.003218766384286852
2021-02-24,-0.0028864607399290416
2021-02-25,-0.0010230854808117246
2021-02-26,0.001023361659075574
2021-03-01,0.0006280611168049503
2021-03-02,6.309568768927791e-05
2021-03-03,-0.0010617589645050083
2021-03-04,-0.0013067688085713035
2021-03-05,0.0018917353417773324
2021-03-08,-0.0034460495362384075
2021-03-09,0.0008119301189231654
2021-03-10,0.0008476469008094466
2021-03-11,-0.0009374840439907925
2021-03-12,0.0033470028427862696
2021-03-15,0.00028744183660930943
2021-03-16,-0.005498096315276969
2021-03-17,0.0011911592674423762
2021-03-18,-0.000688891643145105
2021-03-19,0.0022420957076126793
2021-03-22,-0.002219315867433942
2021-03-23,0.003778628738545571
2021-03-24,0.0017122537095717628
2021-03-25,-0.001429797842988887
2021-03-26,0.0013538163820194984
2021-03-29,0.0032677709310597156
2021-03-30,0.003959933541168223
2021-03-31,0.0017061104337334886
2021-04-01,0.002060566921469842
2021-04-02,0.000527067092366898
2021-04-06,0.0023574599388998573
2021-04-07,-0.00033002992791186184
2021-04-08,0.0026352815629894057
2021-04-09,0.0008031611330505076
2021-04-12,-0.002264175892485178
2021-04-13,0.0032464661957619834
2021-04-14,0.004601790791292937
2021-04-15,0.002999533511707394
2021-04-16,0.0003891023395057834
2021-04-19,0.003419205151573056
2021-04-20,0.0031605818689649902
2021-04-21,0.0017563320256454742
2021-04-22,4.4606742975533947e-05
2021-04-23,0.003392232186224152
2021-04-26,-0.00035001090019668194
2021-04-27,-0.000979094132740289
2021-04-28,0.004589186815498008
2021-04-29,-0.002322225488008434
2021-04-30,0.0009613120511079171
2021-05-06,-0.006190347520371042
2021-05-07,-0.006119806769770664
2021-05-10,-0.010854372995979154
2021-05-11,-0.0014777734168586968
2021-05-12,0.00035742832330603637
2021-05-13,-5.927809466313612e-06
2021-05-14,0.001648760609140541
2021-05-17,0.005354844737860218
2021-05-18,-0.0033494043403399856
2021-05-19,-0.0009474713403486673
2021-05-20,-0.0008462863495929449
2021-05-21,-0.0014494700088759991
2021-05-24,-0.00192346569732205
2021-05-25,0.0026881469127339706
2021-05-26,0.0010164906778099298
2021-05-27,0.003090684908662234
2021-05-28,-0.001688044040990505
2021-05-31,-0.0019503566701768414
2021-06-01,0.0014859346179367273
2021-06-02,0.002638372698001658
2021-06-03,-0.0009646288093943024
2021-06-04,-0.0028559875642285874
2021-06-07,0.0008642773279549992
2021-06-08,-0.003590863333949759
2021-06-09,0.002328089192835426
2021-06-10,-2.749872270543796e-05
2021-06-11,0.0052340046372810495
2021-06-15,-0.002168430184885389
2021-06-16,-0.0008090900405867511
2021-06-17,0.00044384944030554426
2021-06-18,-0.0007142794848636561
2021-06-21,0.0005083580261364112
2021-06-22,0.0029548047697940324
2021-06-23,0.00085170159076573
2021-06-24,0.006477234134927184
2021-06-25,0.0025009299983437265
2021-06-28,-0.001385118506433601
2021-06-29,0.0009442212252579723
2021-06-30,-0.003316698991297393
2021-07-01,0.0060869002847784535
2021-07-02,-0.009314614599574757
2021-07-05,-0.002775398274975251
2021-07-06,-0.00039675953081840724
2021-07-07,0.001982509254151033
2021-07-08,-0.0013633151769840146
2021-07-09,-0.0026728514363651055
2021-07-12,0.0017090413723968752
2021-07-13,-0.00038669012913280197
2021-07-14,0.0026326950557264747
2021-07-15,-0.0036206120957052177
2021-07-16,-0.0033865739321348627
2021-07-19,-0.003191731235790174
2021-07-20,-0.0007865367634422545
2021-07-21,-0.0015627192505002462
2021-07-22,-0.0026812525941070533
2021-07-23,-0.005234946983555217
2021-07-26,-0.002256658253033915
2021-07-27,0.008373822821998438
2021-07-28,0.00985222398401895
2021-07-29,-0.0030809909691183676
2021-07-30,0.0017168450639925507
2021-08-02,0.0007177243860157362
2021-08-03,0.0034818616241235442
2021-08-04,3.1631995192121266e-05
2021-08-05,0.006060767937515353
2021-08-06,-0.0013239098841662167
2021-08-09,0.0067405914710875585
2021-08-10,-0.0027471151136497316
2021-08-11,-0.0021095033089679584
2021-08-12,-0.0006389934055213059
2021-08-13,0.00042016992274697797
2021-08-16,0.002444510066041802
2021-08-17,-0.00040667409188839543
2021-08-18,-0.0038507364082671853
2021-08-19,0.006248381305253625
2021-08-20,-0.0018279456036706292
2021-08-23,-0.00025640339787182803
2021-08-24,0.0049356724388106045
2021-08-25,0.00033014820028588396
2021-08-26,-0.00252649951438335
2021-08-27,0.004014590502369188
2021-08-30,-0.00613334904510208
2021-08-31,-0.0017906471966686135
2021-09-01,0.001981289678163255
2021-09-02,-0.0035248131382191565
2021-09-03,0.004510570376891329
2021-09-06,-0.001024901988176492
2021-09-07,0.0012136779533430241
2021-09-08,0.004138976144776847
2021-09-09,0.0018701246736908693
2021-09-10,0.0038627116792733004
2021-09-13,-0.0017296742309573067
2021-09-14,0.0028457594933881947
2021-09-15,-0.0021013519291145895
2021-09-16,0.0007180522947048979
2021-09-17,-0.0008465314448468546
2021-09-22,0.0029526865220084906
2021-09-23,0.00047740089292957165
2021-09-24,0.0006623943756097535
2021-09-27,0.0018139141386968594
2021-09-28,0.0008737773451067514
2021-09-29,0.0034729956324401623
2021-09-30,-0.0037709207745257045
2021-10-08,0.004671815350662405
2021-10-11,-0.0007237091367873782
2021-10-12,0.001656527398976369
2021-10-13,-0.00093679540461336
2021-10-14,-0.0009487868336689239
2021-10-15,-0.0006511347807992666
2021-10-18,1.79175869895235e-05
2021-10-19,-0.0017233919451137673
2021-10-20,-0.002348488930752168
2021-10-21,-0.0018813843947036056
2021-10-22,-0.0006049759029333858
2021-10-25,-0.006704566572351758
2021-10-26,0.0016692825051560153
2021-10-27,-0.0024407518681746725
2021-10-28,0.004577475456059471
2021-10-29,0.0016310135365694457
2021-11-01,-0.0036190032730109827
2021-11-02,0.00029188882639731746
2021-11-03,0.00020288180532680028
2021-11-04,-0.0012307809049914367
2021-11-05,-0.0021822571531198726
2021-11-08,-0.004985367792145635
2021-11-09,0.002416732246133398
2021-11-10,-0.001843855686987625
2021-11-11,-0.00036639773287544183
2021-11-12,-0.002507214278414424
2021-11-15,-0.00014550628848897934
2021-11-16,0.002207893702822047
2021-11-17,6.294291098156088e-05
2021-11-18,0.003619837826256427
2021-11-19,0.003356612568314937
2021-11-22,-0.003327863622974589
2021-11-23,0.00030516324303020165
2021-11-24,-0.004250037885601292
2021-11-25,0.005247952805662851
2021-11-26,-0.0010049623384341868
2021-11-29,-0.002378545745882078
2021-11-30,0.006589899558176344
2021-12-01,0.008331827303991124
2021-12-02,0.009372532637081613
2021-12-03,0.01002807559099951
2021-12-06,-0.000813520576615559
2021-12-07,0.00011260914141669742
2021-12-08,-0.00012958312057034967
2021-12-09,0.003881912107692731
2021-12-10,0.000430269133551701
2021-12-13,-0.0011552498741236837
2021-12-14,-0.003856167553107322
2021-12-15,-0.0005183574401143537
2021-12-16,0.004426459899638301
2021-12-17,0.002530587530371966
2021-12-20,-0.00119066769849245
2021-12-21,0.0027010611884132237
2021-12-22,0.00017438437732498514
2021-12-23,0.0012572138191281178
2021-12-24,0.0018394364049441076
2021-12-27,0.002451318584488293
2021-12-28,0.003075733233577322
2021-12-29,-0.0011480432034148076
2021-12-30,-0.003965019665645922
2021-12-31,-0.0011116490595725224
2022-01-04,-0.004241645864048699
2022-01-05,0.0032676270172664196
2022-01-06,-0.0026758101889236448
2022-01-07,0.0045133290570876835
2022-01-10,0.001696390932155685
2022-01-11,0.006374380399806162
2022-01-12,0.00030953557755917203
2022-01-13,-0.001778712441334822
2022-01-14,-0.006374195172240998
2022-01-17,0.0005974441189212504
2022-01-18,0.008080756166995946
2022-01-19,0.0006994452671678763
2022-01-20,-0.00019696820773851265
2022-01-21,0.006834028769786972
2022-01-24,-0.0012744084557553869
2022-01-25,-0.0009260569391803808
2022-01-26,0.0033005229991313455
2022-01-27,0.003760288283255829
2022-01-28,0.005113881777905843
2022-02-07,-0.001882103165099857
2022-02-08,0.004363176275596504
2022-02-09,0.001789964802803523
2022-02-10,0.0005592040286008237
2022-02-11,0.0009232455540203362
2022-02-14,0.003185318888408732
2022-02-15,0.0015917374404922427
2022-02-16,0.0005165893496857105
2022-02-17,0.002143938444611367
2022-02-18,0.0004436709488283754
2022-02-21,-0.0017468690990433342
2022-02-22,-0.00025106325438880445
2022-02-23,0.004180246268782488
2022-02-24,0.0010088853775377625
2022-02-25,0.0020158825193357568
2022-02-28,-0.0038902756779974085
2022-03-01,0.0011182476790387967
2022-03-02,-0.0012164480644191416
2022-03-03,2.94440677969395e-05
2022-03-04,0.0018828447163280523
2022-03-07,-0.0018107885293309547
2022-03-08,-0.003049276389893066
2022-03-09,-0.0037072749130613435
2022-03-10,0.004904462906783775
2022-03-11,0.0022295558310916237
2022-03-14,-0.0002357572252852172
2022-03-15,0.0005381840090836615
2022-03-16,0.0004192178675373366
2022-03-17,0.002430255778088069
2022-03-18,0.003724165859050924
2022-03-21,0.0002643157067379852
2022-03-22,0.003650020864653725
2022-03-23,0.005674865206348255
2022-03-24,0.0011641678749568802
2022-03-25,0.006328038860115373
2022-03-28,0.005326574294983763
2022-03-29,-0.001929330934572298
2022-03-30,0.001517419790586394
2022-03-31,-0.0004883697685876102
2022-04-01,0.00028800046173347313
2022-04-06,0.0018075036268093841
2022-04-07,0.0016541197979444804
2022-04-08,-0.006323627799960658
2022-04-11,-0.0020415617058883624
2022-04-12,0.0067622287852244604
2022-04-13,0.002011698501946879
2022-04-14,1.7049113312593567e-05
2022-04-15,0.0033127940734291837
2022-04-18,0.0018437992504376742
2022-04-19,0.0027026337268414584
2022-04-20,-0.0002737627354644093
2022-04-21,0.0019400604641129984
2022-04-22,0.0004791264906425924
2022-04-25,-0.004093170370961158
2022-04-26,-0.004545732497590646
2022-04-27,-0.0021871399791148806
2022-04-28,-0.003354033479687383
2022-04-29,0.006621609799109682
2022-05-05,-0.004909317723640028
2022-05-06,-0.006081214491380471
2022-05-09,0.0006569564625817526
2022-05-10,-0.002273749318123585
2022-05-11,0.003933282997253732
2022-05-12,-0.002214118983978223
2022-05-13,0.0009322386109117693
2022-05-16,-0.0012703059793724312
2022-05-17,-0.0011972082022007142
2022-05-18,0.006373766520196454
2022-05-19,0.0007288710971849943
2022-05-20,0.002401211369398297
2022-05-23,0.005594727235024882
2022-05-24,0.0042531557750956
2022-05-25,-0.0036208815921126014
2022-05-26,0.0023124425902746526
2022-05-27,0.00035799525802479885
2022-05-30,0.000685199891210863
2022-05-31,-0.0001975124081911219
2022-06-01,-0.0002674122102872597
2022-06-02,-0.0007581223814330587
2022-06-06,-0.0003162423343040788
2022-06-07,0.0007267158238808656
2022-06-08,0.0012032364614086703
2022-06-09,0.005535713486354683
2022-06-10,0.0005926268696671323
2022-06-13,-0.0029751832115034304
2022-06-14,-0.0017574859040829977
2022-06-15,0.0005632872157824713
2022-06-16,-0.0022246108571806356
2022-06-17,0.003316939328517095
2022-06-20,0.0008188316921610619
2022-06-21,0.000962203153485274
2022-06-22,0.0027071502945472045
2022-06-23,-0.004734624915404901
2022-06-24,0.005829256760192497
2022-06-27,0.002643742719941552
2022-06-28,-0.0008839964786539773
2022-06-29,0.007581001034088559
2022-06-30,0.004712286951589889
2022-07-01,0.002681726423738039
2022-07-04,0.005112813398345113
2022-07-05,0.0019275829398922133
2022-07-06,-0.00034327226239080563
2022-07-07,-0.0021911245533213324
2022-07-08,-0.004227809838731786
2022-07-11,-0.005972374710539518
2022-07-12,-0.0004219226103684484
2022-07-13,-0.004857132493977533
2022-07-14,0.007495919183567304
2022-07-15,0.003072057525303507
2022-07-18,-0.006332144021954773
2022-07-19,-0.00394435544292605
2022-07-20,0.001699660062772149
2022-07-21,-0.0003605593421773341
2022-07-22,-0.00046885221665070916
2022-07-25,0.0007057962275022339
2022-07-26,-0.0008113805374624526
2022-07-27,0.0014016506055106737
2022-07-28,-0.0009119453731106456
2022-07-29,0.0010531198988995355
2022-08-01,0.0040608288664121354
2022-08-02,0.007276190179894365
2022-08-03,-0.00030411421266908923
2022-08-04,-0.006791418627058454
2022-08-05,0.0009786846236642353
2022-08-08,-0.0003007009838777181
2022-08-09,-0.00036208971231945983
2022-08-10,0.0024428336405718796
2022-08-11,-0.003305390453096836
2022-08-12,-0.0021682835955279776
2022-08-15,-0.0011203528339766814
2022-08-16,0.0007031781438691107
2022-08-17,-0.003639052289368334
2022-08-18,0.0007825647470719069
2022-08-19,0.0012067631053095003
2022-08-22,0.0026949528191360737
2022-08-23,-0.0026305948238852595
2022-08-24,0.0005895669344949117
2022-08-25,0.0017546421857996385
2022-08-26,0.0022448756066727536
2022-08-29,0.0027638211708130543
2022-08-30,-0.0003930438848641388
2022-08-31,0.003196890847857521
2022-09-01,0.002476936597119837
2022-09-02,-0.005010934298971819
2022-09-05,0.002590353495222843
2022-09-06,0.001425891104277795
2022-09-07,-0.0005190613712152532
2022-09-08,0.000377417006192423
2022-09-09,0.0016829347941310201
2022-09-13,-0.001099431518444883
2022-09-14,0.0011982687404961407
2022-09-15,0.002264227692474856
2022-09-16,0.00023823664769439049
2022-09-19,-0.0017439171727753888
2022-09-20,0.0027908048401662153
2022-09-21,0.00136534755562771
2022-09-22,-0.0023848755029153316
2022-09-23,0.0018875504363863906
2022-09-26,0.002572472966391088
2022-09-27,0.0003126209036302362
2022-09-28,0.0025554713654353904
2022-09-29,0.00033353519220809
2022-09-30,0.0045209813991370015
2022-10-10,-0.000894612252085699
2022-10-11,-0.0034812796178055783
2022-10-12,-0.0006368136191359092
2022-10-13,-0.000400381274618963
2022-10-14,-0.000602674416578998
2022-10-17,-0.0017090789941476454
2022-10-18,-0.0011674117416206075
2022-10-19,0.0001023553188376422
2022-10-20,0.001770691261379887
2022-10-21,-0.001657417664100966
2022-10-24,-0.0041716737418862095
2022-10-25,0.001240457486712458
2022-10-26,0.0005221959794971948
2022-10-27,0.007379273044579081
2022-10-28,0.0001324845394646626
2022-10-31,-0.0002514362308437684
2022-11-01,0.00522750254506427
2022-11-02,0.0043546343463220435
2022-11-03,0.002147514297256131
2022-11-04,0.004284276562274789
2022-11-07,-0.0012468329067580417
2022-11-08,-0.002998330136996419
2022-11-09,-0.0024705894339018195
2022-11-10,0.0010935551840387122
2022-11-11,0.006838018396887647
2022-11-14,-0.003959010448924528
2022-11-15,0.0027182441630683625
2022-11-16,0.0018636571800378732
2022-11-17,-0.0038011979870617146
2022-11-18,0.0010863852897729977
2022-11-21,-0.001477348686423254
2022-11-22,0.0008386283086574981
2022-11-23,0.0062197333260399345
2022-11-24,0.0013303500603590378
2022-11-25,-0.0014746820227734044
2022-11-28,3.851436995614202e-05
2022-11-29,0.003376656862845582
2022-11-30,0.0016710311278145163
2022-12-01,0.0009515961465573156
2022-12-02,-0.001553894195748932
2022-12-05,0.001357256261335359
2022-12-06,0.004240139811251878
2022-12-07,-0.0025369668388103774
2022-12-08,0.005770795406746539
2022-12-09,0.001729906681302315
2022-12-12,-0.0014057315189407431
2022-12-13,0.00045657426595857044
2022-12-14,0.0011112415187779323
2022-12-15,0.0011964561428105267
2022-12-16,0.00027057979818515335
2022-12-19,-0.00031479343612439425
2022-12-20,0.002742475064276004
2022-12-21,0.000672734528653819
2022-12-22,-0.0008907245607445609
2022-12-23,-0.000417415175712409
2022-12-26,-0.003093473414138846
2022-12-27,2.511187410527988e-05
2022-12-28,-9.264400004950837e-05
2022-12-29,0.0002209263208279421
2022-12-30,-0.0012782573265418921
2023-01-03,-0.002282602485508354
2023-01-04,-0.0029256448172298877
2023-01-05,0.0030224185759215967
2023-01-06,0.0031797744901638017
2023-01-09,0.0001431714221034417
2023-01-10,0.0014201081349019486
2023-01-11,0.0021650105270510324
2023-01-12,-0.0007139105073712439
2023-01-13,0.0014831088027215692
2023-01-16,0.0013968118313681197
2023-01-17,0.002850195063736083
2023-01-18,-0.00015163075641732877
2023-01-19,0.0007742499771086929
2023-01-20,-0.0010969105492017826
2023-01-30,0.0006118286735614202
2023-01-31,0.0018583463486318468
2023-02-01,-0.0026869617891043737
2023-02-02,0.00125175320118043
2023-02-03,-0.0017651875595130718
2023-02-06,-0.00024843672418429423
2023-02-07,0.0004093875525923961
2023-02-08,-0.00023133802736619198
2023-02-09,0.0032398805677706297
2023-02-10,0.0014324812436589613
2023-02-13,-0.0013807948804833731
2023-02-14,-0.0007070995459432223
2023-02-15,-0.0022639972734593075
2023-02-16,0.003936531305372824
2023-02-17,0.0030937835751293115
2023-02-20,-0.0037274549343696423
2023-02-21,0.00218978959913029
2023-02-22,0.0008276617383667086
2023-02-23,0.0014008041433031292
2023-02-24,-0.00033622245550909025
2023-02-27,0.001353321951324326
2023-02-28,0.002434245912176003
2023-03-01,0.0003345970861271339
2023-03-02,0.0005237639337610117
2023-03-03,0.0014761975882960406
2023-03-06,0.001605021500861786
2023-03-07,0.0018794224082400099
2023-03-08,-0.0022759780678191233
2023-03-09,0.0013090796376151398
2023-03-10,0.0009732894708844465
2023-03-13,-0.0006265662376094868
2023-03-14,-0.0019893717397416986
2023-03-15,0.004250175832571836
2023-03-16,0.0015665769923538866
2023-03-17,-0.005798519166260318
2023-03-20,0.0006335805330825884
2023-03-21,0.001863458380410311
2023-03-22,0.0020468793992381726
2023-03-23,-0.001229483064191271
2023-03-24,0.002696081308458981
2023-03-27,-0.0019594418863944146
2023-03-28,0.00391181663186991
2023-03-29,6.68778133181341e-05
2023-03-30,0.0025540287510430436
2023-03-31,-0.0008499388264831421
2023-04-03,-0.006466118588266169
2023-04-04,-0.003784816616185927
2023-04-06,-0.0004988659570704618
2023-04-07,-5.342251689607891e-05
2023-04-10,0.0038438929504457306
2023-04-11,-0.0039002333670785753
2023-04-12,-0.001720068643936444
2023-04-13,0.0006898923820585472
2023-04-14,-0.000988233379975471
2023-04-17,0.001818153273840387
2023-04-18,0.0006585450412578721
2023-04-19,-0.0031444947994810697
2023-04-20,-0.003238999472626883
2023-04-21,-0.0028858030533650443
2023-04-24,-0.001045692142853741
2023-04-25,-3.331207244359688e-05
2023-04-26,0.004781342648797943
2023-04-27,0.0038315107476385017
2023-04-28,0.0023093265614206673
2023-05-04,-0.006191747311662686
2023-05-05,-0.003164643791297248
2023-05-08,0.0026137159352525715
2023-05-09,0.00198237739654648
2023-05-10,0.0018872837422528434
2023-05-11,0.0017294243988592506
2023-05-12,0.00011087536689489627
2023-05-15,0.0008355483453514594
2023-05-16,-0.0017575984919835676
2023-05-17,0.0014389716459983545
2023-05-18,-0.0008363682772462911
2023-05-19,0.008185018553745288
2023-05-22,0.001500970601719798
2023-05-23,0.0060540016199893635
2023-05-24,0.0005326104922625016
