factor_name,universe,rank_ic_mean,abs_rank_ic_mean,icir,ic_positive_ratio,hl_sharpe,hl_annu_ret,hl_mdd,hl_avg_turnover,direction
max_daily_return_20d,CSI300,0.045030175387112854,0.045030175387112854,2.9963273035913733,0.5833333333333334,0.11085776337876395,0.03407497806918438,-0.41026322752230926,0.4281784969153792,1
max_daily_return_20d,CSI500,0.048293579096022256,0.048293579096022256,3.762718811015536,0.6079545454545454,0.1800835358483101,0.049555914074819456,-0.29480860977564605,0.41571489801301215,1
max_daily_return_20d,CSI1000,0.05768619346717103,0.05768619346717103,4.556965605052722,0.6382575757575758,1.0268575244554363,0.2719498442286865,-0.26359871135538077,0.417582031747973,1
max_daily_return_20d,ALL,0.05860139809772752,0.05860139809772752,5.125290735256825,0.6515151515151515,1.3430581203123946,0.3481866354520053,-0.210031186547403,0.4075701848536104,1
